Step,lbf10_cbamcausal - 0/cf_reward,lbf10_cbamcausal - 0/cf_reward__MIN,lbf10_cbamcausal - 0/cf_reward__MAX
5.4,0.9193996552946706,0.9096088450933116,0.4700891994644715
11.8,0.6240967007670062,0.6314028494076095,1.1337180600636507
18.2,1.2782233437671808,0.5706225085519168,1.2675544452372136
24.6,1.3052281210893395,1.3353466282345186,0.6174155111417454
31.0,0.559773234895532,1.2605415429498916,1.2481465202062931
37.4,0.5522932909581972,0.4579694855488337,0.5898450686230208
43.8,1.218809509494498,1.284411486215158,0.5493952855912952
50.2,0.2715700701227783,1.4886112888485763,0.2164317097856485
56.6,1.0971901871457632,1.3056586166468045,0.0967072362689626
63.0,0.2278349360645221,1.3679112256637973,0.0489627243211548
69.4,0.4277462099927304,0.938663366620842,0.8706315735517647
75.8,0.769747700161243,0.3062692386464355,0.7893362654673548
82.2,1.0395765421709524,0.0682612626031696,1.0371559950238731
88.6,0.8545643140945065,0.8473425690007885,0.0093723035127448
95.0,1.0363097106289172,0.0204138703671464,0.1794898744895078
101.4,0.8658815119836267,0.7537651885790646,1.086442340739457
107.8,0.8308246568162644,0.6453571685799133,0.0783867148655033
114.2,0.0653286102890746,0.8906137483639116,0.1437204497309905
120.6,0.2905207127086524,0.2875887955052077,0.5396458765432219
127.0,0.3297638535741974,0.2092701967511494,0.0968298654434106
133.4,1.1256600152596543,0.8573058614405412,0.1823674227571164
139.8,0.8469954330958057,0.7798935637558622,0.1197650120664428
146.2,0.1361569923221737,1.07193370649751,0.2934360801679146
152.6,0.2045257009308251,0.1963322713469154,0.6904844364145828
159.0,0.239146660443344,0.5676468387700848,0.0950761338788876
165.4,0.9299132986706424,0.8501815724925902,0.9293421997388428
171.8,0.3174700444711045,1.0029020990572048,0.3452400419416107
178.2,0.2621892535478678,0.5972106632520692,0.2859355305536544
184.6,0.4918795411996552,0.5425762635659253,0.5089183983157258
191.0,0.2910743299479683,0.3794502196322698,0.2592489323403135
197.4,1.6871545011975004,0.3025613849663279,1.198617465606238
203.8,0.2421190230119149,0.2440480131433675,0.2121563750442937
210.2,0.7172525692149487,0.7342965113575365,0.7070160043967016
216.6,0.8239935850229795,1.004375066797783,0.8627709254030735
223.0,0.5609723363781443,0.0426437451150013,0.2036815170654546
229.4,0.6703601421057628,0.6840842547725967,0.7438928458311125
235.8,0.7672131624298286,0.654089499595302,0.7630826432474588
242.2,0.4382227760635412,0.461692148619215,0.4458950017827403
248.6,0.7132998817345869,0.3379758157091522,0.3315719851271096
255.0,0.4324506583339655,0.4657771731398465,0.443566043257148
261.4,0.9293954407569376,0.9936350812721074,0.9758578715332468
267.8,0.4189023383050305,0.3762272878132314,0.347692957462875
