Step,lbf10_cbamcausal - SW_ep_rew_total,lbf10_cbamcausal - SW_ep_rew_total__MIN,lbf10_cbamcausal - SW_ep_rew_total__MAX
63998,0.5577700916079515,0.4281172678652272,0.5662205978711787
127998,0.3706458671030020,0.5280827531805374,3.3646475109403049
191998,3.1580320214928643,0.3353896494370638,-0.0737990332840059
255998,-0.0995380643540518,-0.0150891998867264,0.2643118858385796
319998,4.9009421720386381,4.8980623228277942,4.8853471627160161
383998,3.4706449325462794,-1.1146629831785346,4.3606492286046876
447998,-0.0021991437822855,3.2227597824901686,3.2218978171949049
511998,2.7295987915208459,6.3931609243895302,6.3224211071146872
575998,1.5640129640377007,4.9725250386364461,4.7649731407029154
639998,2.7459259884829841,2.8530936242683604,6.7118484767548212
703998,3.3752533808742657,3.8415431878919843,7.7253582480345537
767998,7.0171555372070893,3.0493728291896991,7.0140022643588349
831998,8.3434606779902190,4.9726794854270819,8.4380488899313288
895998,9.1221385259200165,6.3474360668990046,9.1254598667777920
959998,5.7853700872698131,9.6361389703791787,5.6882980320874683
1023998,5.4564507954838302,9.7752860593097921,9.9235785217533508
1087998,12.5299386830252892,12.1747273949801968,7.8634387235498053
1151998,5.9465484710460759,6.6672304220357450,10.4223475499951928
1215998,9.1325592087011280,6.8444001136993666,9.1570690023819115
1279998,10.6161491330231090,5.5180734142992849,6.3164540338273722
1343998,8.7526465857689022,8.8242827476366443,8.6896476800315128
1407998,11.6793736412340703,11.6565119553392940,7.8579735551645014
1471998,11.6346755846006200,11.9371409089963159,6.5594171418735385
1535998,8.0570366990070923,7.8796334702653628,8.0769215761810855
1599998,11.0880456372101310,10.2342210711672390,5.7930016782674807
1663998,6.3537024950462948,6.2899835085291782,9.7068553357922234
1727998,11.4089693581875409,11.1938572166431811,6.9886886592850779
1791998,12.9135182861476743,12.8885788577822531,12.7699381590432015
1855998,8.0124510419120742,11.8790013333784543,8.1277626710373312
1919998,10.5285937053681149,10.5124443606604085,10.5270407481055308
1983998,8.3890276168187423,13.6702986941575748,12.5955108320779239
2047998,11.4887311568940156,8.3351747023612095,8.3021714904825998
2111998,8.9743651635112016,8.7394184549688951,9.1722818839479086
2175998,8.9476737800776540,8.0613054410478604,9.0967769984712703
2239998,11.3277290389798271,10.8362011480745384,10.8610103068121706
2303998,8.6851786269451949,12.8250438686032915,8.8381336698976156
2367998,12.5169329203452424,8.3247848084789897,12.3373904861349448
2431998,8.6291592377771718,8.6850709173996492,8.6342036125074717
2495998,9.5852324806257680,9.6955621408400656,13.1743146818733319
2559998,8.5855913118251266,8.6165628305640354,12.3148933799488720
2623998,14.6484953632907491,14.0168802329093865,9.2988322470551346
2687998,11.2218500418980121,10.6952228384169068,10.9413322577855112
2751998,9.3270381828256816,12.9794893948185894,9.0185402645172914
2815998,6.8985495269491439,6.8922222572130334,6.9239067258330671
2879998,7.6507725347318827,10.7202855088986055,7.7609113149313389
2943998,9.4909349381254096,13.1477977059136002,9.4908663892612903
3007998,12.6585098650633583,9.2373792067402611,13.2764174365606245
3071998,13.7592696628405005,13.2590178008914759,14.0641728088666973
3135998,9.7372374539311704,12.0261169523204998,11.9611047428938342
3199998,7.4756532186708213,7.5636272243744385,7.1879184588046465
3263998,12.6644971749625412,12.5956832316875982,12.4917395767231056
3327998,12.1348623060438356,12.7665193400585757,11.8126269754705149
3391998,12.5090225702657669,12.1495458976404969,7.2483100696377809
3455998,11.8092860725092539,11.5978027677959421,11.9794650797279285
3519998,11.3866159198469852,10.4080049850598044,8.1023574469806210
3583998,12.7758334285522270,9.1285734050510143,9.3945976953877306
3647998,10.7582275517111459,10.7815889076593905,10.9332925776679879
3711998,14.4007095528998388,13.6839101583649665,10.1877590837346226
3775998,9.7468594860446061,9.7470674222538403,12.2805476197036807
3839998,13.0578193502150235,13.6781572390031130,8.2596721021964452
3903998,12.6847535220631293,12.3646542709803100,12.1073246372628436
3967998,10.4320161934420934,14.3922277204538585,10.5028321428243459
4031998,9.9532708271674011,9.9747012983666856,9.9996247399201650
4095998,7.9735599150308962,7.6754011563551625,7.9204633274344260
4159998,13.6420642626806572,13.6251933044911056,14.0626710918818905
4223998,14.6187311651879313,9.9898173401863168,10.6712836133186073
4287998,8.6204179870558413,8.5198412503458627,13.1747368522812671
4351998,10.7644266973936134,10.7473321263476489,14.7241505733243141
4415998,11.9004178804213101,7.7941753308753761,7.5490509238680410
4479998,12.7774251407627268,8.3435077020818138,12.4370301087159127
4543998,13.5885825371175191,9.2095664357858062,8.5823801054835389
4607998,12.1800551291496468,8.0540338293139300,8.2856918398143851
4671998,12.1492442290139895,11.7459695170927496,8.4053105572552695
4735998,8.8878513081496973,11.1085346690627738,8.9736985404012319
4799998,7.5018692400904587,11.7012959824015130,7.6129073037732695
4863998,13.9382899651476233,14.9006567293316490,10.0961456815881796
4927998,12.2703022001158484,12.3075223547834405,12.2637658385824633
4991998,7.2058680072793706,7.5081310156872849,12.0221161542116839
5055998,13.4192812831535697,9.5654593940852131,13.6108095308396688
5119998,8.4577565928159206,8.6444811111709399,13.0976408180908326
5183998,15.0878672402007687,15.0076905305315869,11.0209727375546986
5247998,8.4907334380973989,8.5590836111447910,12.7808154301779027
5311998,9.3773684178966263,9.7616220570343515,14.6695860879862767
5375998,7.8155324965997153,11.8722954472005426,12.2429892679051644
5439998,12.1183204181821012,9.3253505355469493,12.2679746563769285
5503998,9.0556588308317245,9.6706574285937013,9.2806177603213715
5567998,11.9436269424556976,11.9486904576113595,12.0769263485410718
5631998,12.4433479025478455,12.5928110285576391,9.3854579638972524
5695998,11.3526418460091616,11.3893677331557690,13.7848395541189834
5759998,12.1422704630719700,7.9613639410803243,12.0112896275938024
5823998,7.4192266294635685,7.7852063287366509,11.2225035564173830
5887998,12.3424907545205542,8.6343458925916998,8.5510066389921207
5951998,15.3242099067363515,10.9336436456403767,11.1316454816006480
6015998,12.4239265628513529,9.2258111147135153,12.6651698574776752
6079998,10.1148154409871438,9.7612425033098926,13.8002200146215408
6143998,8.1131971360797248,8.1146643376380432,7.7890959725886972
6207998,13.2871893784600079,10.0482052535585495,13.2422607481049308
6271998,8.7709356884986835,8.8196938242898515,8.7343765041081873
6335998,7.1666561389539103,7.4046003906359932,7.4283319552532543
6399998,10.4034098628933229,14.1149842707990700,10.4214560763207764
6463998,9.5792695086373101,9.9028280948775276,12.9437684494925698
6527998,12.0017224234084825,12.0555117028081682,16.5580901342014926
6591998,6.7020418238828876,6.6276831894599386,10.1094589380256963
6655998,12.0849719483641831,8.6559571082582316,7.7400493013384359
6719998,12.2385474304012494,15.7827936734788743,12.2457583815481712
6783998,11.0860851622749621,14.1709999019998723,10.5854564995591929
6847998,11.9047881477019573,15.5418329008119898,11.8800883092306027
6911998,9.3211643009485261,13.8989259696743730,9.8517737041366598
6975998,12.1832890435326036,16.1788939021077951,16.4627223028466645
7039998,11.8600096195515388,8.7438093762693647,8.5830626795015768
7103998,12.3563946011809556,11.9726112689550916,12.0517786888455589
7167998,14.2681027840545482,10.1744909856913051,13.9836288649793037
7231998,13.8901356582382505,9.6076407500123704,9.9688286643083561
7295998,13.0611968850561873,9.3703834424261281,8.5627323985692314
7359998,8.4599398149252352,8.5078844600848349,8.5967786522567184
7423998,16.0947576137197963,11.7141589892139137,16.0964139761597096
7487998,12.7337018449815123,7.7860535389010526,8.0906756483385838
7551998,10.6235864140753957,13.8217227657117956,10.7104558075128580
7615998,10.0270725211301386,9.6930869816512981,14.0847466401078520
7679998,12.3855511664092486,12.8302579970851465,12.0515117826525398
7743998,12.0829928653633996,9.1891108050710759,11.9764769409384826
7807998,9.4409150480406296,9.1224335474891802,8.7521959185231779
7871998,11.1259778896846147,14.6623515667309086,10.9722768108242121
7935998,10.3415442932150174,13.5186154465405473,13.5060012349474157
7999998,14.5180263982720810,14.5304938416876119,11.0895597068437883
8063998,9.8446512855338266,9.0618314081132478,9.6825922799498603
8127998,15.1684912540447314,11.0529535347537813,14.7775535066484931
8191998,13.8504126939734906,14.1918917438109915,9.8527942322287121
8255998,15.7503254712353069,11.5890444545693452,14.6954704113206382
8319998,11.3815161873975743,15.0833668643504311,11.3030385075823290
8383998,9.6659590361145362,12.7818832897238917,9.5795920069549698
8447998,12.5480660749282045,8.3426270179486650,13.4173839894299185
8511998,10.1049126095120201,13.4392634541613916,13.3872234858664978
8575998,13.5124646592197717,13.4872786135593117,10.5969867351497413
8639998,12.3183681535133704,12.3153538774752729,12.0745826413013368
8703998,14.7786364708476174,14.8917579545828449,14.6504969505152047
8767998,8.4466182268059544,12.3101519599128419,8.7175490809190652
8831998,8.9087632144875784,13.5576832489544010,13.0713181425320322
8895998,9.0418437901136848,9.0461180471862441,12.3959908632451139
8959998,14.1002841112198141,10.8479838849814971,10.8425089465566025
9023998,13.1220274346390742,9.4556480784684016,13.1594388941308544
9087998,14.1085596866825753,10.0980924706777930,14.0826015062859717
9151998,9.4663222624247432,12.9863407469131378,9.5589818103884028
9215998,12.2165544248335252,11.7727796013656025,7.3754709150289210
9279998,9.7492832808270542,9.9097589848525942,12.0735141053358888
9343998,9.0920855305360124,13.2199707519113794,13.8620218063515210
9407998,11.3326297768673001,11.1456357287745114,15.6249374648220254
9471998,9.2913914887356501,9.0600690791877430,12.1118923487932850
9535998,12.9192260966259198,12.9379523404519521,15.3018775575494494
9599998,14.3308257556984557,14.2292397552892531,14.8866392081973089
9663998,12.8119380953665498,9.9095274214544062,8.9515187641876661
9727998,10.9242437435396482,10.9615191815208739,11.0910800051304772
9791998,11.9824756122852261,8.6512557717024201,12.0110090054536389
9855998,11.0014882047106539,10.8570520222191647,14.5722868123182874
9919998,10.3057824330488383,14.5641032667989627,10.6915535383716893
9983998,9.7760141344738525,13.7720251528012696,9.5435463025804186
10047998,13.9067324154950072,10.5542520905399346,10.5969184638934415
10111998,13.5388537129574509,9.2845827640747967,9.8572061458530165
10175998,10.9207182872913240,10.9733289749899079,11.0134197855345430
10239998,16.6824053159245409,16.8715364700035444,13.1947469378350917
10303998,10.2646290402968869,13.5352006408236818,13.4749145616436596
10367998,15.3310513800259400,11.2950725147877495,15.3622627182729907
10431998,13.6660809930293237,9.5889944073175410,13.0667285504213044
10495998,7.9015420616739931,11.4679033789904405,7.9642709138622374
10559998,14.7403392407399281,11.7803290060575492,14.8886147778145155
