Step,coin3_cbamsvo - SW_ep_rew_total,coin3_cbamsvo - SW_ep_rew_total__MIN,coin3_cbamsvo - SW_ep_rew_total__MAX
6784000,-11.859999656677246,-11.859999656677246,-11.859999656677246
6848000,-11.639999389648438,-11.639999389648438,-11.639999389648438
6912000,-12.020000696182251,-12.020000696182251,-12.020000696182251
6976000,-11.78000020980835,-11.78000020980835,-11.78000020980835
7040000,-12.77999997138977,-12.77999997138977,-12.77999997138977
7104000,-13.15999984741211,-13.15999984741211,-13.15999984741211
7168000,-12.019999980926514,-12.019999980926514,-12.019999980926514
7232000,-12.260000228881836,-12.260000228881836,-12.260000228881836
7296000,-12.059999704360962,-12.059999704360962,-12.059999704360962
7360000,-11.119999408721924,-11.119999408721924,-11.119999408721924
7424000,-12.639999628067017,-12.639999628067017,-12.639999628067017
7488000,-11.379999876022339,-11.379999876022339,-11.379999876022339
7552000,-12.539999604225159,-12.539999604225159,-12.539999604225159
7616000,-11.420000314712524,-11.420000314712524,-11.420000314712524
7680000,-12.040000200271606,-12.040000200271606,-12.040000200271606
7744000,-11.440000057220459,-11.440000057220459,-11.440000057220459
7808000,-12.739999771118164,-12.739999771118164,-12.739999771118164
7872000,-12.120000123977661,-12.120000123977661,-12.120000123977661
7936000,-12.919999837875366,-12.919999837875366,-12.919999837875366
8000000,-14.039999723434448,-14.039999723434448,-14.039999723434448
8064000,-14.580000519752502,-14.580000519752502,-14.580000519752502
8128000,-13.959999680519104,-13.959999680519104,-13.959999680519104
8192000,-12.239999532699585,-12.239999532699585,-12.239999532699585
8256000,-12.680000066757202,-12.680000066757202,-12.680000066757202
8320000,-13.200000286102295,-13.200000286102295,-13.200000286102295
8384000,-12.62000036239624,-12.62000036239624,-12.62000036239624
8448000,-12.22000002861023,-12.22000002861023,-12.22000002861023
8512000,-13.479999780654907,-13.479999780654907,-13.479999780654907
8576000,-12.800000429153442,-12.800000429153442,-12.800000429153442
8640000,-13.440000057220459,-13.440000057220459,-13.440000057220459
8704000,-13.800000190734863,-13.800000190734863,-13.800000190734863
8768000,-11.999999523162842,-11.999999523162842,-11.999999523162842
8832000,-11.859999656677246,-11.859999656677246,-11.859999656677246
8896000,-12.280000448226929,-12.280000448226929,-12.280000448226929
8960000,-12.09999966621399,-12.09999966621399,-12.09999966621399
9024000,-11.9399995803833,-11.9399995803833,-11.9399995803833
9088000,-12.740000009536743,-12.740000009536743,-12.740000009536743
9152000,-12.940000057220459,-12.940000057220459,-12.940000057220459
9216000,-12.43999981880188,-12.43999981880188,-12.43999981880188
9280000,-11.740000009536743,-11.740000009536743,-11.740000009536743
9344000,-12.059999704360962,-12.059999704360962,-12.059999704360962
9408000,-11.419999361038208,-11.419999361038208,-11.419999361038208
9472000,-12.680000066757202,-12.680000066757202,-12.680000066757202
9536000,-13.06000018119812,-13.06000018119812,-13.06000018119812
9600000,-12.300000429153442,-12.300000429153442,-12.300000429153442
9664000,-13.439999461174011,-13.439999461174011,-13.439999461174011
9728000,-13.859999656677246,-13.859999656677246,-13.859999656677246
9792000,-11.079999923706055,-11.079999923706055,-11.079999923706055
9856000,-11.640000343322754,-11.640000343322754,-11.640000343322754
9920000,-11.639999866485596,-11.639999866485596,-11.639999866485596
9984000,-13.300000071525574,-13.300000071525574,-13.300000071525574
10048000,-12.900000095367432,-12.900000095367432,-12.900000095367432
10112000,-12.119999647140503,-12.119999647140503,-12.119999647140503
10176000,-12.180000066757202,-12.180000066757202,-12.180000066757202
10240000,-12.520000457763672,-12.520000457763672,-12.520000457763672
10304000,-11.81999945640564,-11.81999945640564,-11.81999945640564
10368000,-11.940000295639038,-11.940000295639038,-11.940000295639038
10432000,-12.239999771118164,-12.239999771118164,-12.239999771118164
10496000,-12.68000054359436,-12.68000054359436,-12.68000054359436
