"Step","coin3_cbambaseline - SW_ep_rew_total","coin3_cbambaseline - SW_ep_rew_total__MIN","coin3_cbambaseline - SW_ep_rew_total__MAX"
"64000","-1.9599997997283936","-1.9599997997283936","-1.9599997997283936"
"128000","-2.6799999475479126","-2.6799999475479126","-2.6799999475479126"
"192000","-3.0799999237060547","-3.0799999237060547","-3.0799999237060547"
"256000","-3.1600002124905586","-3.1600002124905586","-3.1600002124905586"
"320000","-1.899999976158142","-1.899999976158142","-1.899999976158142"
"384000","-2.3800002336502075","-2.3800002336502075","-2.3800002336502075"
"448000","-1.6399999856948853","-1.6399999856948853","-1.6399999856948853"
"512000","-1.6400001049041748","-1.6400001049041748","-1.6400001049041748"
"576000","-1.6899999976158142","-1.6899999976158142","-1.6899999976158142"
"640000","-2.3200000524520874","-2.3200000524520874","-2.3200000524520874"
"704000","-1.8599998950958252","-1.8599998950958252","-1.8599998950958252"
"768000","0.8599998950958252","0.8599998950958252","0.8599998950958252"
"832000","-0.2799997329711914","-0.2799997329711914","-0.2799997329711914"
"896000","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"960000","0.8199999332427979","0.8199999332427979","0.8199999332427979"
"1024000","0.48000001907348633","0.48000001907348633","0.48000001907348633"
"1088000","1.8400001525878906","1.8400001525878906","1.8400001525878906"
"1152000","0.5799999237060547","0.5799999237060547","0.5799999237060547"
"1216000","1.9000000953674316","1.9000000953674316","1.9000000953674316"
"1280000","1.6400001049041748","1.6400001049041748","1.6400001049041748"
"1344000","2.080000400543213","2.080000400543213","2.080000400543213"
"1408000","3.880000114440918","3.880000114440918","3.880000114440918"
"1472000","3.499999523162842","3.499999523162842","3.499999523162842"
"1536000","3.380000114440918","3.380000114440918","3.380000114440918"
"1600000","4.199999809265137","4.199999809265137","4.199999809265137"
"1664000","4.940000057220459","4.940000057220459","4.940000057220459"
"1728000","5.539999961853027","5.539999961853027","5.539999961853027"
"1792000","5.980000019073486","5.980000019073486","5.980000019073486"
"1856000","3.06000018119812","3.06000018119812","3.06000018119812"
"1920000","4.460000276565552","4.460000276565552","4.460000276565552"
"1984000","6.739999771118164","6.739999771118164","6.739999771118164"
"2048000","5.480000019073486","5.480000019073486","5.480000019073486"
"2112000","4.9599997997283936","4.9599997997283936","4.9599997997283936"
"2176000","5.400000095367432","5.400000095367432","5.400000095367432"
"2240000","5.139999866485596","5.139999866485596","5.139999866485596"
"2304000","6.7799999713897705","6.7799999713897705","6.7799999713897705"
"2368000","3.259999990463257","3.259999990463257","3.259999990463257"
"2432000","4.979999780654907","4.979999780654907","4.979999780654907"
"2496000","4.880000114440918","4.880000114440918","4.880000114440918"
"2560000","4.460000038146973","4.460000038146973","4.460000038146973"
"2624000","5.5","5.5","5.5"
"2688000","5.639999866485596","5.639999866485596","5.639999866485596"
"2752000","4.759999752044678","4.759999752044678","4.759999752044678"
"2816000","6.1600000858306885","6.1600000858306885","6.1600000858306885"
"2880000","5.559999942779541","5.559999942779541","5.559999942779541"
"2944000","5.460000038146973","5.460000038146973","5.460000038146973"
"3008000","4.859999656677246","4.859999656677246","4.859999656677246"
"3072000","6.960000276565552","6.960000276565552","6.960000276565552"
"3136000","5.620000123977661","5.620000123977661","5.620000123977661"
"3200000","7.860000133514404","7.860000133514404","7.860000133514404"
"3264000","6.939999580383301","6.939999580383301","6.939999580383301"
"3328000","7.119999885559082","7.119999885559082","7.119999885559082"
"3392000","6.319999694824219","6.319999694824219","6.319999694824219"
"3456000","7.500000238418579","7.500000238418579","7.500000238418579"
"3520000","7.819999933242798","7.819999933242798","7.819999933242798"
"3584000","7.859999895095825","7.859999895095825","7.859999895095825"
"3648000","7.0400004386901855","7.0400004386901855","7.0400004386901855"
"3712000","7.139999628067017","7.139999628067017","7.139999628067017"
"3776000","7.380000114440918","7.380000114440918","7.380000114440918"
"3840000","7.599999904632568","7.599999904632568","7.599999904632568"
"3904000","6.659999847412109","6.659999847412109","6.659999847412109"
"3968000","7.859999656677246","7.859999656677246","7.859999656677246"
"4032000","7.420000076293945","7.420000076293945","7.420000076293945"
"4096000","7.019999742507935","7.019999742507935","7.019999742507935"
"4160000","8.339999914169312","8.339999914169312","8.339999914169312"
"4224000","7.260000228881836","7.260000228881836","7.260000228881836"
"4288000","7.299999952316284","7.299999952316284","7.299999952316284"
"4352000","8.320000052452087","8.320000052452087","8.320000052452087"
"4416000","7.560000419616699","7.560000419616699","7.560000419616699"
"4480000","7.43999981880188","7.43999981880188","7.43999981880188"
"4544000","7.099999904632568","7.099999904632568","7.099999904632568"
"4608000","8.77999997138977","8.77999997138977","8.77999997138977"
"4672000","7.7799999713897705","7.7799999713897705","7.7799999713897705"
"4736000","7.559999942779541","7.559999942779541","7.559999942779541"
"4800000","9.079999774694443","9.079999774694443","9.079999774694443"
"4864000","5.8399999141693115","5.8399999141693115","5.8399999141693115"
"4928000","8.320000171661377","8.320000171661377","8.320000171661377"
"4992000","7.379999876022339","7.379999876022339","7.379999876022339"
"5056000","8.239999890327454","8.239999890327454","8.239999890327454"
"5120000","8.84000015258789","8.84000015258789","8.84000015258789"
"5184000","8.080000162124634","8.080000162124634","8.080000162124634"
"5248000","8.840000197291374","8.840000197291374","8.840000197291374"
"5312000","8.56000018119812","8.56000018119812","8.56000018119812"
"5376000","8.379999846220016","8.379999846220016","8.379999846220016"
"5440000","8.360000237822533","8.360000237822533","8.360000237822533"
"5504000","7.880000114440918","7.880000114440918","7.880000114440918"
"5568000","9.959999918937683","9.959999918937683","9.959999918937683"
"5632000","8.419999897480011","8.419999897480011","8.419999897480011"
"5696000","9.099999815225601","9.099999815225601","9.099999815225601"
"5760000","9.019999913871288","9.019999913871288","9.019999913871288"
"5824000","7.4999998807907104","7.4999998807907104","7.4999998807907104"
"5888000","8.519999861717224","8.519999861717224","8.519999861717224"
"5952000","8.740000009536743","8.740000009536743","8.740000009536743"
"6016000","9.21999979019165","9.21999979019165","9.21999979019165"
"6080000","8.199999988079071","8.199999988079071","8.199999988079071"
"6144000","9.379999876022339","9.379999876022339","9.379999876022339"
"6208000","9.360000133514404","9.360000133514404","9.360000133514404"
"6272000","9.619999825954437","9.619999825954437","9.619999825954437"
"6336000","8.459999948740005","8.459999948740005","8.459999948740005"
"6400000","8.099999785423279","8.099999785423279","8.099999785423279"
"6464000","9.199999928474426","9.199999928474426","9.199999928474426"
"6528000","8.5","8.5","8.5"
"6592000","8.519999980926514","8.519999980926514","8.519999980926514"
"6656000","8.180000185966492","8.180000185966492","8.180000185966492"
"6720000","9.040000170469284","9.040000170469284","9.040000170469284"
"6784000","9.760000050067902","9.760000050067902","9.760000050067902"
"6848000","8.459999859333038","8.459999859333038","8.459999859333038"
"6912000","8.499999761581421","8.499999761581421","8.499999761581421"
"6976000","8.579999804496765","8.579999804496765","8.579999804496765"
"7040000","8.699999749660492","8.699999749660492","8.699999749660492"
"7104000","7.959999680519104","7.959999680519104","7.959999680519104"
"7168000","8.880000054836273","8.880000054836273","8.880000054836273"
"7232000","9","9","9"
"7296000","9.060000032186508","9.060000032186508","9.060000032186508"
"7360000","8.85999995470047","8.85999995470047","8.85999995470047"
"7424000","8.899999976158142","8.899999976158142","8.899999976158142"
"7488000","10.460000067949295","10.460000067949295","10.460000067949295"
"7552000","10.180000066757202","10.180000066757202","10.180000066757202"
"7616000","8.49999986588955","8.49999986588955","8.49999986588955"
"7680000","9.340000033378601","9.340000033378601","9.340000033378601"
"7744000","8.239999890327454","8.239999890327454","8.239999890327454"
"7808000","7.859999895095825","7.859999895095825","7.859999895095825"
"7872000","8.840000189840794","8.840000189840794","8.840000189840794"
"7936000","8.239999890327454","8.239999890327454","8.239999890327454"
"8000000","8.919999837875366","8.919999837875366","8.919999837875366"
"8064000","8.34000015258789","8.34000015258789","8.34000015258789"
"8128000","9.119999796152115","9.119999796152115","9.119999796152115"
"8192000","9.060000270605087","9.060000270605087","9.060000270605087"
"8256000","9.419999837875366","9.419999837875366","9.419999837875366"
"8320000","8.559999719262123","8.559999719262123","8.559999719262123"
"8384000","9.139999851584435","9.139999851584435","9.139999851584435"
"8448000","10.180000185966492","10.180000185966492","10.180000185966492"
"8512000","9.400000214576721","9.400000214576721","9.400000214576721"
"8576000","8.160000085830688","8.160000085830688","8.160000085830688"
"8640000","8.78000009059906","8.78000009059906","8.78000009059906"
