Step,lbf15_cbamcausal - 0/regret,lbf15_cbamcausal - 0/regret__MIN,lbf15_cbamcausal - 0/regret__MAX
-58,5.21892986536838,4.30460465057011,5.20051952894987
-122,6.6661513270738,5.87223206637364,5.88887790274798
-186,6.17423017498139,7.01189912484119,6.317799290747
-250,5.92372965694389,6.62815921135962,5.93798658834075
-314,5.79090660564755,5.72783049118641,5.7175684675712
-378,5.00377786366683,5.66691773068445,4.9834990653358
-442,5.14216349899387,5.17846491561717,5.09561341714432
-506,5.61121030298089,4.83786102951942,5.49809935387358
-570,5.11689167527415,5.20095442404235,5.03469499916784
-634,3.4862035407636,3.30360221008498,3.3497956306453
-698,3.58632934893852,3.55225005239214,4.4515803208032
-762,3.90375419175774,3.75559235632896,2.67476709910072
-826,3.07103814469458,4.09760940155696,3.98410636626505
-890,3.02177899357028,3.44876594331599,3.61461690025924
-954,2.39175985521985,3.29321593383611,2.3246798334932
-1018,2.65580070660752,2.60945249381811,2.63912475463884
-1082,2.19730352922549,2.19914611326688,2.19941700604778
-1146,2.16963661612438,2.26990712356951,2.26352502712149
-1210,2.09360454208722,2.06597822638857,2.07675672836759
-1274,3.06430292636738,2.16710864967562,2.76924998491021
-1338,2.42244491977587,2.42322304935593,1.98686784962578
-1402,2.6465971212527,2.43799782495129,2.44987406337811
-1466,1.67535888205093,2.44970691153105,2.45365455786217
-1530,1.65063553141857,1.69015925301488,2.74228636139005
-1594,1.84866883494279,1.91894445019283,2.86194033627916
-1658,2.33635023044246,1.34411451892645,1.40887682939941
-1722,1.34684060301042,1.49279006632433,2.71305695818084
-1786,1.32399006236915,2.29925721302985,2.19670360319311
-1850,1.2534104896238,2.11365290554141,1.39453443183944
-1914,2.37629979455112,2.24846999435987,1.52787489551734
-1978,2.39001657061561,1.40913602812105,2.25084135089141
-2042,1.63911152603813,1.9402376509147,1.6203344105666
-2106,2.0746473185789,2.24412585843792,2.06879368569765
-2170,1.41054552291183,1.97974809423125,2.29503190270299
-2234,1.182374057464,1.18050559955124,1.17977912062576
-2298,1.52253229897858,2.18514306216284,2.23955789410373
-2362,0.975508623483715,2.05677104681935,1.99575711120311
-2426,1.12745759315858,1.37958989953056,1.11147121819311
-2490,1.23215612051979,1.29321954117397,2.07816996704862
-2554,1.62243738816294,1.38035759108896,1.6781061099388
-2618,0.77587343750746,0.71176114603019,1.81673088070956
-2682,0.940772281231514,1.02884885046122,1.7818035530526
-2746,2.36491152237006,2.35007641634807,2.45835826414505
-2810,2.03940143385421,2.07969484301558,2.06644514819214
-2874,1.91508343701222,1.3766533013925,2.0097796971923
-2938,1.50749956634091,1.97415946758779,1.46949350167868
-3002,1.02409713802148,2.47318734476149,2.40106504846487
-3066,1.2794685368604,1.26628294716653,1.26807085566577
-3130,2.31828617643249,2.25299811694776,1.20173820191599
-3194,1.86081477400378,1.66431922023815,1.8486581704387
-3258,1.12991074106104,2.01440532928597,1.90462157083418
-3322,1.953766943853,2.05712752415301,0.913451053216249
-3386,1.29545477591823,0.998595139706274,2.30620801041823
-3450,1.67308497108184,1.87668696861909,0.547144242317546
-3514,2.15341306651483,2.33595963459513,1.34846165718956
-3578,1.9144909567597,1.95559924993656,1.41804451841551
-3642,2.08685710915687,1.53868115967212,2.42276385324585
-3706,1.06212521654715,2.04757476293866,2.16853774824136
-3770,1.17069204971688,1.01154044629901,2.2356395950551
-3834,1.84732211075072,1.34406007117303,1.35393358780375
-3898,2.14126894164123,1.40774779263475,1.47674210733564
-3962,1.96946707156722,2.21393514925695,0.970768130230087
-4026,1.18971844353774,1.17060834992809,1.15960604838751
-4090,0.248906808045096,0.305313792880948,0.287270087691903
-4154,1.81836533118248,1.65003230622442,0.456278536434023
-4218,0.978210687605756,0.969829036816742,1.64195868494807
-4282,0.359660023976756,1.89867193415914,0.704866404597657
-4346,1.22701204385114,1.2090726272391,1.61988538059948
-4410,1.67709990475656,0.955230723003392,0.953370887563857
-4474,0.971751009719015,1.27356959797724,2.02498934235006
-4538,0.494143376248449,1.39945867127,1.27759051069244
-4602,2.13550703863723,2.06620363356356,0.951964547927063
-4666,1.69563330681101,0.778181337608486,0.777123555336543
-4730,0.732956368156965,0.679843800886402,1.73186715078926
-4794,1.21486875222298,1.27023448945599,1.15808953487671
-4858,0.507994520302459,1.16615993924801,1.10122976566475
-4922,1.19158449123159,1.26304784868054,1.24923867456465
-4986,1.32005054106342,1.51793217566616,0.714656936746122
-5050,1.24981348572782,1.20421822132398,0.746757791581641
-5114,0.0633554410126136,1.27270232489073,1.22892928950253
-5178,0.922005943524031,1.07102442483955,0.969496487434324
-5242,0.556849071082891,0.534644537607182,1.39323794419547
-5306,1.21375881785548,0.1957279353289,1.16715716301987
-5370,0.346334435357698,1.62843921266869,1.62785940506493
-5434,1.05503702235341,0.891130885775562,0.90162338082898
-5498,1.73962384991246,1.73411317885453,0.865765315649869
-5562,1.28576167296299,0.28315421555319,1.18493912623749
-5626,1.42458586966276,1.61397797119394,0.337129357198643
-5690,1.71317176716043,0.895773254762376,1.99652768462774
-5754,0.838514928558431,1.41704802938045,1.37689184961884
-5818,0.628673411847277,1.67092879027715,1.7127100410741
-5882,1.06654643050695,1.02137349958222,1.37496616561614
-5946,1.08675206241751,1.05800129616737,1.17880921225226
-6010,0.852915964950643,0.13657039226278,0.24920549086585
-6074,0.634258132401956,1.2253726211756,1.12215855944889
-6138,0.342027042101415,1.41297594112906,0.268180127541058
-6202,0.79911249217243,1.35618518342518,0.839259585486031
-6266,1.17241438002413,0.67291495000758,0.401835079477232
-6330,1.1722383808564,0.9937497452182,1.22734508070313
-6394,0.501783353450283,1.10501425294231,1.2227495880051
-6458,0.531306573714743,1.50238245650503,1.50485313864133
-6522,0.833637868250512,0.829150255069206,0.779831192355794
-6586,0.231778330611627,0.253784052375147,0.269802092047094
-6650,1.26607775711166,0.228819256523921,1.29907022535052
-6714,0.630428859133924,0.634645028411308,0.602189342219044
-6778,1.3732343214535,1.11076009656412,1.09614590656536
-6842,0.732013186250524,1.40680447183627,1.38764139044106
-6906,0.504101573775164,1.44166746470139,1.43305542132792
-6970,1.21748278734215,0.850964811925095,0.833239412269464
-7034,0.123130890171757,0.443581766006137,0.45924188628102
-7098,0.975169225729816,1.6862594124159,0.899420571814244
-7162,0.234430245824427,1.27079159945408,1.29843006200198
-7226,2.00351838408152,0.951687911972144,2.34011321840839
-7290,0.463340360650678,0.463641558511148,1.10430245467713
-7354,1.48423275592258,1.27120268812453,1.26844787223847
-7418,1.47460457123614,1.52288084936304,1.66589407189053
-7482,1.66450408049955,1.61249104950811,1.67361737611849
-7546,1.10881494613259,0.66567110535368,0.659924586140563
-7610,0.816341884107813,0.875545118692044,0.857303673658247
-7674,1.75406181404669,0.863194976159465,1.68731313663401
-7738,1.49560898405871,0.636486065130161,0.890357535732011
-7802,-0.161510193622463,-0.191697560491132,-0.0915730153956927
-7866,1.18402195138793,1.29560837794699,0.21446220079382
-7930,0.871237834836598,1.52169672317549,0.915786431766496
-7994,0.221431184584521,0.603475899418519,1.52763158121586
-8058,1.06523131462093,1.25303731213793,1.23909098351216
-8122,0.466256295186387,0.45889989187178,1.83980307428521
-8186,1.56944752455092,1.2369256835653,1.53391888014303
-8250,1.46198850282416,1.45724109039618,0.79142719567443
-8314,0.988897734171997,0.478844618077145,0.559806553866506
-8378,0.729356309873646,0.667968816552127,1.17803690007413
-8442,0.49284715233246,1.23775233687563,0.227546853978458
-8506,0.518137849489575,1.3494454733624,1.33830997825197
-8570,0.612107322847695,1.43885156282224,1.52242906983567
-8634,0.850713186010578,1.57833589607413,0.795957535896331
-8698,0.265742171851239,1.18394763895913,1.34968942443594
-8762,1.20141012207629,0.679210111865406,1.19836878511235
-8826,1.07777955716947,1.50432382592671,1.51766772834834
-8890,2.40401922191711,1.26803638703419,1.29044147347576
-8954,0.765922028327335,0.378507093024451,1.51820980092516
-9018,0.35111614129987,1.25937382009249,0.14489012340528
-9082,1.84167486664385,1.80266373611438,1.71240507986248
-9146,0.76888573196525,1.87943087069517,1.70578230096305
-9210,0.844803713565927,1.34287046365122,1.30108364423194
-9274,0.72395601815201,0.587816071076435,1.59897534493623
-9338,1.15688732392602,1.16670534640873,0.846196335066965
-9402,0.625451669463075,1.71143751812835,0.806045856333032
-9466,2.29342531494976,1.10556897778305,1.87640401023284
-9530,1.08459301438566,1.19023801098629,0.162038139220789
-9594,1.60509122242951,0.832298076922293,0.679831186098554
-9658,0.625496270730146,0.576543929458584,0.641027774937034
-9722,0.538597722664649,0.572900751674945,0.396369367672235
-9786,1.05341575432816,1.3703969328931,1.42094218611256
-9850,1.31123846602775,1.30702858731247,0.194154872148379
-9914,1.67023567580937,0.738269463743571,0.745341362534816
-9978,1.09092514686539,1.26213769569802,1.33026663919566
-10042,1.03288579224125,1.2167254743165,1.05422091659856
