Step,lbf10_cbaminequity_aversion - SW_ep_rew_total,lbf10_cbaminequity_aversion - SW_ep_rew_total__MIN,lbf10_cbaminequity_aversion - SW_ep_rew_total__MAX
64002,4.861378077573985,5.137853512021197,5.267279212922451
128002,6.668654952453584,5.225321590484678,6.5306733362782
192002,6.798812385870275,6.99240362245378,5.949148621648135
256002,6.054543946303426,4.450578209695561,6.198303894763188
320002,5.27262673784206,6.536329694461211,6.657646248072363
384002,4.876086798393869,4.7080305915580665,6.032816073726296
448002,5.118481995384096,5.75588276261981,4.999521235255314
512002,5.3308052407711894,5.6341418528260245,5.847461614469835
576002,6.31552213561467,5.503096600733617,5.100282973388109
640002,3.9661554546164632,5.434765331341787,3.924687010653865
704002,4.120954651987583,4.872556078611915,5.485835593161571
768002,5.195830919397836,5.5343790091578455,6.333382457807826
832002,5.864140212166896,6.648655541567848,5.85533076968076
896002,5.177881921740703,5.15188726741685,3.7832180159185054
960002,3.817850547743042,3.573278729260739,5.3499869885353935
1024002,4.07484200280347,4.144122934326845,3.9986748391475038
1088002,6.340780751922705,5.30349812880711,4.913124930920452
1152002,5.654255378235412,5.22545892205364,5.515932954192643
1216002,4.387780383446719,4.470742708811635,3.592092743183013
1280002,5.970184955224216,6.155436077704248,5.469316327074457
1344002,4.11474091665392,5.723984669009024,5.3255339159194435
1408002,5.991874046493525,6.326814323074397,6.868886482815739
1472002,5.112052358870573,6.194588761638158,4.416487666965196
1536002,4.850868578069534,3.6286399805239604,4.955316073210318
1600002,3.8708960887627115,5.467995918250917,5.215313944981492
1664002,4.243126077686667,5.8413777392926765,4.393877481944676
1728002,6.013529276514095,7.448356261679569,7.682344514824916
1792002,4.044731304688769,5.403703338011696,5.227392741602867
1856002,5.101466142336864,5.950280772724009,6.3535483392432175
1920002,4.999067539138698,4.990875518971793,6.198905378001838
1984002,6.954169656333964,6.333684668222796,6.33618457020872
2048002,5.103934062508905,4.823795667986833,5.036174820850331
2112002,5.000196318461577,4.189276973985452,3.968421506890004
2176002,3.689750552218417,3.7160911604663314,5.4218475523073675
2240002,4.860779675635162,3.6997783814731138,3.545535264276361
2304002,5.395443980743966,5.781118194868471,5.14689319310028
2368002,5.8206711429379006,4.6794992096319135,5.250741480910168
2432002,7.467195171817802,7.13675322708323,7.513287708476654
2496002,5.804262168943953,7.113268928581687,5.8807962670832765
2560002,4.328277726276242,5.457342337681924,5.212081894109378
2624002,4.617695831935277,3.710574212224662,3.778579607392163
2688002,3.9168747634303607,4.5046491370416675,3.5816027608730585
2752002,6.243830145912497,7.6809535346904845,6.60147902987628
2816002,4.913662697864197,4.074216500638101,4.20839883741956
2880002,6.147163389417528,5.986301285070754,5.961576531383655
2944002,4.0394888411548875,5.8733119075076115,3.9490728827563295
3008002,4.2958427971383335,4.945959024156659,4.850635099352856
3072002,3.461584075767859,5.317111519162892,4.745205389022875
3136002,5.10429851155651,3.4000145506551185,3.7551141020287186
3200002,5.249155045541983,4.952902645995261,4.100988249712376
3264002,4.853684627034091,4.81178641755199,5.439675948887507
3328002,5.916289955004739,4.590019121432755,4.70636773900522
3392002,4.422710694675149,4.091342313802403,4.399948510774713
3456002,6.333206552941623,6.179096733966386,6.040398399292032
3520002,7.244711271664337,7.410044386806392,6.497058372515161
3584002,6.1254408945093965,5.286139335873677,6.336059062600028
3648002,4.493274061140557,4.538838101455992,4.965897771264601
3712002,4.444247453517227,6.164081045571948,4.776657328396546
3776002,5.842166544184268,5.0125042038506145,4.949056664392001
3840002,5.972199571039832,7.1087251349393465,5.772144325537364
3904002,5.520232685082457,4.294100244550812,5.066980646519633
3968002,5.465807495186018,6.217940641249074,5.195815389598016
4032002,3.5885033674574283,4.8505313413259685,4.815966791818676
4096002,5.38836359281939,4.447147697765025,4.063725872265033
4160002,5.026550827117861,5.373569603332415,6.435642718861649
4224002,4.869315917453725,6.809532683548138,5.039603840398483
4288002,6.016421461791692,4.735961758559403,5.693381039190324
