Step,lbf10_cbaminequity_aversion - SW_ep_rew_total,lbf10_cbaminequity_aversion - SW_ep_rew_total__MIN,lbf10_cbaminequity_aversion - SW_ep_rew_total__MAX
64002,6.254769024934042,5.138234611758825,4.839533349660043
128002,6.612355926834447,6.172476390166117,6.166880135800472
192002,5.874817673778448,5.654100991628331,6.852282131272956
256002,5.57964852132104,5.671297967272174,4.723807908441719
320002,5.363421353225954,5.004209508548503,4.72981916139062
384002,5.844734410583893,4.63807379656547,4.915185722750237
448002,4.523608057321935,4.746948586398177,4.65024539090692
512002,5.605906539543724,6.090625144851851,5.456079794620188
576002,5.630924923719464,5.0037677671750735,5.708079872740052
640002,3.646969005680135,3.9281707774038406,3.8224362943347554
704002,5.76688703225019,4.743188795490866,4.390005207324229
768002,6.808661756645368,6.638354499955807,5.050099411091523
832002,5.368809794012233,6.720372410215605,6.039386905305279
896002,4.9794177080639725,3.4148526291314827,4.925646630381181
960002,4.19341143865142,4.173290222611609,3.9842634634556564
1024002,5.271512330982949,5.100485144686359,4.925304005695694
1088002,6.127387233222152,6.499262929113971,6.226219810759126
1152002,3.716846206620809,4.126516794869351,4.053808040275285
1216002,4.355491325423641,4.473296844645432,3.7464571741025656
1280002,6.339926433892841,4.8496311746774925,5.311878111276323
1344002,5.2672954387492466,5.499035796887259,3.9918745532743896
1408002,7.234185572859202,5.6395127238422615,6.148789820028159
1472002,4.937733713457396,5.601043249283858,4.6583533021443415
1536002,5.61805778796193,5.1953492403141786,5.042474336152762
1600002,4.0301211882071115,3.7544004963130857,5.416806196789432
1664002,4.084618033720813,5.156312906002544,3.910905951064567
1728002,6.002431453270866,7.244977036038959,6.242615102936721
1792002,4.419101343582682,3.9513961015258756,4.180139047824617
1856002,4.7237169549946625,4.569712262407448,5.750554412672658
1920002,4.4629844473291165,6.292977442571276,4.574238010457803
1984002,6.6175555980655,5.785907879710257,5.108621431862977
2048002,4.943057146284909,5.074608159037815,5.058608441056036
2112002,5.068983907186023,5.524837132168846,5.1241375068527315
2176002,5.024292281300367,3.793013849299191,5.030573265388737
2240002,3.837108688466821,4.716823508286346,4.981938391434375
2304002,5.391502000014545,5.2167957051373595,4.174443148743489
2368002,6.075363800110678,6.098037330742679,4.843852794794625
2432002,6.994243401261997,7.366541126122698,5.748338713566341
2496002,5.3054122319156045,5.923564220675489,5.908419665396519
2560002,5.59166262748636,4.223918868271721,4.098502547991421
2624002,3.462761780412056,4.903133957282385,3.3958913057733775
2688002,3.393721974230425,5.021501345481138,3.475518246576568
2752002,7.706443985629146,6.210358331387701,6.446243124988848
2816002,5.126909603000916,3.810718718438782,3.9469149234549716
2880002,7.435517132774312,5.944319460672827,7.386993740776513
2944002,4.443368832468219,5.829536210735408,5.173716778652427
3008002,5.886572278114249,5.986926287308111,4.717323661106944
3072002,4.6117673255841645,5.20088146312383,3.741357034021812
3136002,3.5318471822831046,3.92181070215521,4.7527340701416785
3200002,5.494118190018844,4.309865593346192,5.21748393285314
3264002,5.375229398914486,5.722638583079544,4.149459803953989
3328002,4.0129086974727946,4.41385256223994,4.241263798281406
3392002,4.508886471206647,4.360256586562841,5.982013526749917
3456002,5.524487016685354,5.190058276280315,6.225323905259253
3520002,6.754403100125272,7.404287011442012,6.123407706798807
3584002,5.391673234131046,4.772762808731101,5.243600166982521
3648002,5.8705063631766805,6.094878311111593,5.983786522521543
3712002,5.082219429097278,4.723809617724977,6.14809582385673
3776002,6.218069056866275,5.7604695327207835,4.676109979352363
3840002,6.733952385434859,5.69730951396361,6.310172011262135
3904002,5.310591727340375,5.449607783282655,4.418196613515974
3968002,5.055327488603615,4.790210796486157,6.4800334733101055
4032002,3.433475536467805,3.723007585980781,4.335371153369577
4096002,5.584012370692452,5.205605467960586,3.9711322439702963
4160002,5.418190744331662,5.024473919790143,5.264944486324184
4224002,5.350339330914881,5.107051517884902,6.175735109741932
4288002,4.445463979519732,4.292083556001532,4.416757884801153
4352002,6.009368066529607,6.1961429642112,6.030566298742862
4416002,4.985346996961022,5.1699486134794395,3.7402558761110622
4480002,4.96742312010453,5.033714535100822,3.8676430912253696
4544002,4.988950411064565,5.032974057556671,4.542317781948926
4608002,3.8562410775335865,5.535832587283729,4.362130374307424
4672002,3.3150234301400388,4.048641650179123,3.0595862255048254
4736002,5.066508851838983,4.465873277460013,4.974804005687249
4800002,5.3161561838054565,6.7054331452500575,5.781033110447273
4864002,6.705493521674213,6.578249061687558,6.462199068184169
4928002,5.957762672938349,5.288260616434199,5.467255681698521
4992002,7.190110801710368,6.011491189768313,5.562063707891841
5056002,6.199410712127545,5.571748651100997,5.813186008711442
5120002,4.488394597679666,4.361306230967187,3.4539314056267023
5184002,5.22244653114823,6.4171464603265465,6.612733626569115
5248002,6.142050163980139,7.494754748746675,7.720963896242182
5312002,6.55140565848609,7.016867549833022,6.539967699243286
5376002,7.103574798640331,5.393717220466006,5.808478554771397
5440002,4.151080499140903,4.102006853671977,4.135842152786196
5504002,5.160524694560197,4.916559151589939,6.018156238886442
5568002,6.773066810601251,5.785122296022279,6.518632044021638
5632002,4.610206939171633,4.40039409535096,3.2459866373114483
5696002,4.179006406674793,5.287580167035596,3.943532144702273
5760002,3.8434725965937764,3.1695207258415996,3.365199069582277
5824002,2.4020691127833764,2.71525793711287,2.539046505587092
5888002,6.020417174302835,6.624746722441559,5.004951284232435
5952002,5.967925104733756,5.700536297408425,5.880738772530144
6016002,2.23397349458856,3.909288767904634,3.7365657545923785
6080002,6.269528160115515,6.32515628339874,5.9463165989619675
6144002,4.559204673492404,3.631057425577265,3.195975089641742
6208002,3.014360574389277,4.132539415701874,3.89606053383408
6272002,5.536805902221667,4.10794704290882,4.6962695679491
6336002,2.540482147540968,4.081036090429819,4.385238410298052
6400002,5.402199406051397,5.544886427422558,4.165948816733809
6464002,5.232493447674992,3.743806929412831,5.06001389999151
6528002,4.136025786142669,3.3215441104180057,3.958776516681692
6592002,7.853833781564278,6.645466478402724,7.651114086902475
6656002,6.409173056016147,5.055728054274123,4.909414639313331
6720002,5.400691054695763,6.57839987687143,5.582211864473383
6784002,7.490179784534569,6.420579601733792,6.05401691334959
6848002,4.4020300192379525,2.9258254303868414,4.5508311368269005
6912002,4.470143063355953,2.8375684950075457,2.718983775468649
6976002,8.600397335308255,8.50415294484004,6.988894616918859
7040002,3.9240469325434555,5.217343019819967,5.389666616291375
7104002,8.044601130423924,8.824567897164478,8.886597953131297
7168002,6.159926974087332,5.867670167073037,4.909393840616357
7232002,5.511736935084841,6.812099409755911,5.930586616941209
7296002,5.319140786290593,5.635340638260876,6.712577874077529
7360002,2.6594693035353663,3.0931794327399222,2.6455169194181547
7424002,5.477103202521789,4.339642637255446,4.4835923286546215
7488002,4.848642244080418,6.445158991388062,6.6714756689281804
7552002,2.2668094818881803,2.2565249315100706,2.5224331736135257
7616002,4.565982450662803,2.992373758055865,4.108065269749788
7680002,4.8818951706327525,4.9124797556028845,5.739484923366367
7744002,5.409611236698742,3.6400145526600296,5.240067382870792
7808002,2.905838039143619,3.217000131165618,2.5448590501454005
7872002,4.891647330618077,3.8812207718488,4.835751215556002
7936002,5.277512877790383,4.46778183053542,5.216129659762344
8000002,4.021917161800703,5.427653182844665,3.6350534343496745
8064002,3.9232988114738,3.8111859394091203,5.2758582541045005
8128002,3.8243694039759304,4.393301465101908,4.140348213302549
8192002,5.288215518309272,4.998525168742483,5.761186780366927
8256002,5.8968995409112,4.596168075197653,4.075220052617585
8320002,5.55138545667328,6.373888323312036,6.770671287060787
8384002,4.236203600574875,3.227202921429823,3.052308632637443
8448002,7.027945461846494,7.119453366731314,5.881879865737954
8512002,3.6765793197806813,4.817295594524074,3.213932171142642
8576002,4.578543683588093,3.5852208475103984,4.554272332642364
8640002,5.678647574999489,6.095168383075719,5.675641705637917
8704002,8.5423888081613,7.012667419520686,8.39835749371916
8768002,6.441948545686192,6.631333268259996,7.585406244912742
8832002,6.066071724238993,4.694913780751889,4.742312492014045
8896002,6.16388477653472,5.838960407502552,5.804202392792816
8960002,4.896150331010177,5.152207528188803,5.32957199798711
9024002,7.764681947311187,7.866883205573483,7.558885498139183
9088002,8.383499289666542,7.166614995097117,8.013007403030134
9152002,5.009120663323822,3.562182960561974,3.3930097847988594
9216002,3.3702954780010552,4.694946020377367,3.8638965271835133
9280002,5.504772514281008,4.18279028122446,5.4127503775067405
9344002,6.890208243928373,6.418756215126168,7.782222749688029
9408002,5.989208220267846,6.2110888527143135,7.617112471393005
9472002,7.441667775631353,7.207156451289479,7.171685552942321
9536002,7.499811270205967,7.798811464274615,6.17932460321609
9600002,4.810715589533518,3.967109325809516,4.094316848675134
9664002,5.520151102611905,5.43407871721879,6.21837486867052
9728002,5.274586828555648,5.381457978582376,5.2095983570289315
9792002,5.520334893642622,7.01411753737732,6.123615797732353
9856002,4.759015692354151,4.866698272156647,4.618027873358285
9920002,4.10030068804416,4.794836621016621,3.7816756074824265
9984002,6.478299014976616,7.486137096796403,7.976027167049971
10048002,4.336595853189697,5.399687228584052,4.322300049778617
10112002,4.175150568259968,3.3574517758185776,4.92081672665947
10176002,3.530999984258067,3.2218630003576205,3.5006406378298403
10240002,6.176482702028987,5.7742895762623245,6.012672575729704
10304002,5.377420771979805,4.3360154617726625,3.9786350226325036
10368002,2.626279641523136,3.971373378052255,2.072802150149459
10432002,3.650656464262246,3.7572726005398596,4.866515986778793
10496002,5.817531664065472,4.729053661177461,5.609634794885987
10560002,2.4717626508732966,2.781912688893554,3.72381733363917
10624002,2.319903025993737,3.904051965353748,2.1249050651904464
10688002,5.979613687324203,6.245541354467247,7.693262620770857
10752002,4.838305248517768,3.187106523005813,3.61813404142796
10816002,5.4199150265430545,5.573307175048314,3.8532593315978607
10880002,4.034102187688378,4.30562597362661,3.2053314313757593
10944002,4.9357117020564205,4.958218192577929,4.871874540019714
11008002,5.534499633009629,3.627152337657952,5.382074700148115
11072002,4.658202841849972,3.854928182139867,3.4996398472997505
11136002,5.605007908565659,4.049248779610554,4.985448255248986
11200002,3.056609761321704,3.13796478952748,4.557786930581666
11264002,3.8720915667995186,3.886557715293916,3.842099132572332
11328002,2.8551166717902055,4.6037382725574165,3.52082011524326
11392002,2.8360282302835236,2.7542626338088785,4.0600695011849
11456002,5.416428392680192,5.778797366765968,5.356890310024307
11520002,3.1895053489009086,4.399305615587984,3.910518577407081
11584002,8.16551335860617,7.307887114031868,6.9876252303137365
11648002,6.943391697056351,6.861561547145548,5.4238133982028875
11712002,3.937305807360129,2.5405076982232133,3.8273110384816587
11776002,4.6684019699471495,3.9237247985964574,3.7204545946391705
11840002,6.9561367376066245,5.926950590401556,5.620077129535989
11904002,7.984201012747507,6.586623418376143,7.999090988530767
11968002,7.512736037358996,6.987778276378916,5.7285235014091676
12032002,2.806675218599713,4.453508215976224,3.004286613386981
12096002,3.196306780761218,3.241666436049752,3.2421417666374355
12160002,4.756712605513357,5.300348257526245,5.903192575549441
12224002,4.5686256308164594,3.865772426641447,4.304860824789006
12288002,4.581054402465874,4.482821582862309,4.564271538190051
12352002,3.7729355092922185,4.125929171013592,3.79365272946494
12416002,7.1227934246644455,6.495867270794917,5.415849443416368
12480002,2.5734482941685854,3.8851438614249587,4.2200840157464
12544002,5.597228322887444,5.661851959866485,7.241415838495244
12608002,2.969064899650647,2.4165805259474293,3.985813404979793
12672002,7.332111384488084,7.265950867999043,8.802028626129667
12736002,4.669567620823473,3.9815424617427917,5.486411138031165
12800002,3.497136630732262,3.62172247202382,3.9585007621538657
12864002,6.2258636324976155,5.89197073177562,4.713719912946364
12928002,3.5570386491420445,3.696814633986137,3.2582286592330094
12992002,5.749094702389595,5.952744980626767,4.9566453865238564
13056002,6.708167754960363,5.41923300540425,6.695966679527335
13120002,4.7089573723966005,5.086491192163464,4.6281690952961
13184002,4.81667070306212,6.112098452869963,5.743094355531721
13248002,3.8091625582016935,5.400885090089877,5.370238791736897
13312002,3.7053529715729057,4.267671082306353,4.581088203831252
13376002,5.705586678793649,4.6557493479295085,4.925482286343643
13440002,5.01044834589133,3.7140679198688247,5.4840596685855765
13504002,5.690696188125541,7.074972392778873,6.792759892788355
13568002,3.423249132406798,3.7505423858326754,4.8936010784206
13632002,3.807355400617963,4.552650754123751,4.528050258200166
13696002,5.573793314820499,4.43809438544071,5.54329771893607
13760002,3.6940311032566395,3.1167723044227107,4.426110616143268
13824002,3.9595519152391443,3.1700645558740796,2.9162066243846
13888002,2.6945816959234277,4.09759560101884,4.4448324693568075
13952002,2.8752428371948833,4.244108787916126,3.025383279599561
14016002,4.186353025492151,2.9017329973020876,2.551221172816601
14080002,4.799954228410799,5.452014754476377,5.278005965811719
14144002,3.6049018044429504,4.191228639632225,5.503327372904845
14208002,2.508849395579716,4.293179446724826,3.045242562479478
14272002,4.373748141310877,4.102459297905333,5.3687476696946845
14336002,3.3761423147652154,3.4745249798329545,4.008267239228857
14400002,3.3997599342618163,4.610732883665377,4.50993972773675
14464002,4.911905721333092,3.795934964006178,5.5650872275691
14528002,5.496579962287889,4.944131667236871,3.761666000739065
14592002,4.856147126873665,6.128542177491616,5.715113188552664
14656002,5.422421719498212,6.0365502604824846,5.472110943885138
14720002,3.567158985969156,4.8914382998322825,5.107315860292329
14784002,5.192729163361801,4.768092620798958,5.359653531448548
14848002,4.932035678295896,3.3462916674783036,3.247586190758782
14912002,3.9275749020904493,3.3037203598963547,3.8728762530595287
14976002,4.553938465585082,4.703179418573955,4.4611566262981
15040002,6.02174135272938,6.024259687138085,4.363314182549942
15104002,6.318175596427287,7.04159881477096,5.328698865044963
15168002,4.482494775912897,4.582490883257885,3.689881925131494
15232002,2.5762636661418945,4.0712059885164145,4.456241521801481
15296002,4.248450008663784,4.154366956731713,4.140451575986332
15360002,5.244399661016105,4.812534461657562,5.198704563140683
15424002,6.093206589268219,4.334566384354906,5.824265107674076
15488002,4.5030167351678365,5.594796666472451,5.499863515706513
15552002,5.420063362764509,5.755224351535928,5.13732105978087
15616002,6.31461028721323,7.675988411895946,7.749244271181936
15680002,5.5763000193547505,4.0715729356693435,4.4854274531229175
15744002,4.534096889352101,4.207990594996794,3.8429599630595526
15808002,3.990559597276077,3.800217184189446,4.382416918036676
15872002,3.746998711987789,5.194667974845317,4.178379242340205
15936002,6.706128039077714,6.666373607012764,6.925947376982616
16000002,5.327160733173638,5.423676400501773,3.8911962835513325
16064002,3.7262308389670027,5.255609895769869,4.924389219347805
16128002,4.622974588215333,5.052320653100216,5.05459628715848
16192002,4.6231768850028025,4.241612299488309,4.347952347972269
16256002,5.786509643990355,6.045388358761578,6.107412591053395
16320002,3.4644949364804014,5.109132043439528,4.554244365020045
16384002,5.925669859198292,4.709727992103231,4.4494692229368
16448002,5.706651515537888,4.591197282988457,6.0060905814190795
16512002,4.269747866829519,4.289403957141272,3.0056258529343465
16576002,4.744867089072272,3.530765702022995,4.743248979722461
16640002,5.317733708674388,5.44140940091526,5.645180391270109
16704002,3.946717428364222,5.084854482056482,4.852532958821766
16768002,6.90274281189301,7.087716097972489,6.736818701709444
16832002,5.381850572956376,6.68387356198192,6.39637806378776
16896002,5.036070644659333,4.100148010829127,3.7147079087585566
16960002,4.572981170222491,3.7738556700228285,3.467825745297372
17024002,4.077970697856739,4.1773935965413145,3.6140544072273206
17088002,4.287501587400611,5.005293975327737,4.771683145779129
17152002,3.980474960134521,4.497643013703775,3.5459308352986514
17216002,4.57844914302548,4.914202930877194,5.907733380653832
17280002,5.744723209067584,4.573100013890003,4.2475774098378425
17344002,4.5718896481687334,6.22417587064776,6.1825383777080045
17408002,6.232395353089669,6.842170590136671,6.859586213108616
17472002,7.169813225666298,6.859879774334135,5.264010998373229
17536002,5.385335704043184,5.539789885605487,5.254083556949672
17600002,6.395396099902182,6.825054731628417,6.2281000683817656
17664002,6.263274879786256,6.228922581620152,6.508597913379313
17728002,3.6712027376445047,4.743560218595606,3.5938312419228637
17792002,4.71297690524956,5.9288554486416505,6.423045662389788
17856002,5.460891633369377,5.359634189226098,6.567393377713916
17920002,4.265329873210495,4.178634143694808,4.252687180820054
17984002,6.244909573072514,5.312212093856569,6.8093540796295216
18048002,5.7386193226940065,4.508201147514713,4.988369317988038
18112002,4.893621148216646,6.228829896526339,6.218378569584358
18176002,6.068803458927897,5.125445863916456,6.2941257732647085
18240002,6.507406049050986,5.288474040914989,6.990333209011469
18304002,4.002015651970536,3.551399961655479,5.026704499412414
18368002,6.20399602155076,4.470164092214198,4.965475772222705
18432002,4.484036611476425,5.2742151692606285,5.178058466463156
18496002,3.932142205195418,5.127637005293644,4.320347668589818
18560002,4.54593036995155,4.725217665374465,4.856722020303016
18624002,6.1731032026255415,5.4080576691337345,4.602685385063987
18688002,5.555683154640052,5.505130951338375,6.749055949892012
18752002,4.1625228504082585,5.924112495034618,4.3322574468656
18816002,3.991099369693761,5.46087957633709,4.906936461200592
18880002,4.978725752391039,4.837143105966623,5.815556898449337
18944002,8.506898730713434,8.911523141108528,7.898676503471234
19008002,7.490074056929233,8.795454540768457,6.908387477177371
19072002,4.945662562247646,4.992047904121966,4.173883365562384
19136002,3.1681463049155765,4.892184321432168,4.814581356878916
19200002,5.334118429322613,4.497860569385547,5.8736852651023534
19264002,5.104462212431791,5.264101855524314,5.309764207603106
19328002,4.167655035002654,5.2022228033208275,4.149665307341678
19392002,6.070917397060949,5.345302044855664,4.441590159916292
19456002,3.5039718329614615,3.8960096568001843,5.018830427860026
