Step,coin3_cbamcausal - 0/cf_reward,coin3_cbamcausal - 0/cf_reward__MIN,coin3_cbamcausal - 0/cf_reward__MAX
64.0,2.3863605318611540,2.2993210658541532,2.2982765468758344
128.0,-0.0896263378179590,0.3078312334276826,-0.1282815537080728
192.0,0.7907051066275160,1.2032865568631026,0.8054466253580719
256.0,0.4993256071352689,0.8978624111638223,0.8469494554930188
320.0,0.8991348236232273,0.9002213786899051,0.8941401347799131
384.0,0.1879573410803948,0.4935284521415186,0.1870367647315654
448.0,0.2757325116305783,0.5375353943071770,0.5378347156120690
512.0,0.3746918279853692,0.9393188402481700,0.9472244592398090
576.0,0.2638117602266365,0.6260936742699484,0.2688824929900806
640.0,1.7607449063944463,1.3873415044173445,1.4008645858575781
704.0,2.8968748307393573,3.2230011190995591,3.2137465359237742
768.0,1.0184160089030456,1.4269467016043469,1.0276998251887579
832.0,1.7627624612810082,1.7570125418410711,1.3736434805436448
896.0,0.7125782760051731,1.0995306298265053,1.1097855494624913
960.0,0.4910872264107483,0.4939107431871780,0.7370655909279066
1024.0,-0.1884337085251271,0.3177033303886720,0.2297782056347817
1088.0,0.9284933129387545,0.4675129678109271,0.8314127856762350
1152.0,0.7538962852238964,0.7572169163756964,0.4482460861681078
1216.0,0.0719518765652659,0.5654612239342437,0.1303915826958675
1280.0,0.3642245361791250,-0.0266241808513463,-0.0229325342108027
1344.0,0.8008271210217659,0.8231153342817952,1.1083984468574621
1408.0,0.3696707437226615,0.0088883932189719,0.4183888931555695
1472.0,0.0775239171962910,0.4885283727332417,0.1545404439702482
1536.0,0.4186635944489321,0.7301671558453930,0.4101910748918106
1600.0,0.1710028725765632,-0.1782980396101365,0.1782353855563072
1664.0,0.4160905429820265,0.8307375352898277,0.4440225006433023
1728.0,0.2541787584447811,0.2233355188766047,0.2265807333336344
1792.0,0.1472336824849226,0.1467655180592607,0.1485683348116366
1856.0,0.0689337370738640,0.0461469992064527,0.0373754493175253
1920.0,0.2667180827894959,0.2725275685059732,0.6840510833466383
1984.0,1.0336805369550968,1.0256513146623618,1.0287044999074473
2048.0,4.8630256173464588,4.5353032250336192,4.9630899824291079
2112.0,-0.0264252303000705,0.2632317138529962,-0.0099125886128003
2176.0,0.0884385696396019,0.0795778822478164,0.4364181795631613
2240.0,0.3317435960366041,0.0073603421031836,0.3285443886716767
2304.0,0.6713691195566917,0.2151254682661687,0.2599305094599598
2368.0,0.7384530869678039,0.3052707972838256,0.6383087064727573
2432.0,0.3892856382066108,0.3965181863886461,0.3422292550957537
2496.0,0.0599442133204550,0.0609586212524141,0.0435589565463056
2560.0,-0.0471004821404988,-0.0625231149536325,0.3068104956511181
2624.0,0.1792164830056119,0.5411774814961223,0.5821220478672662
2688.0,-0.0794940286284050,0.2094611476302796,-0.0491282360186459
2752.0,0.4097380994973755,0.7397674773520070,0.4151749551749078
2816.0,0.3786524900885776,0.0262776595657979,0.3887467915574127
2880.0,0.4446743600202092,0.4892998789886258,0.4889170192925228
2944.0,0.6704702407572627,0.6824081342519241,0.6662437905954117
