"Step","coin3_cbamcausal - SW_ep_rew_total","coin3_cbamcausal - SW_ep_rew_total__MIN","coin3_cbamcausal - SW_ep_rew_total__MAX"
"64000","-2.3800001740455627","-2.3800001740455627","-2.3800001740455627"
"128000","-3.53000009059906","-3.53000009059906","-3.53000009059906"
"192000","-3.459999918937683","-3.459999918937683","-3.459999918937683"
"256000","-2.6799999475479126","-2.6799999475479126","-2.6799999475479126"
"320000","-2.0200002193450928","-2.0200002193450928","-2.0200002193450928"
"384000","-2.3600000739097595","-2.3600000739097595","-2.3600000739097595"
"448000","-0.5399998649954796","-0.5399998649954796","-0.5399998649954796"
"512000","-2.2599997520446777","-2.2599997520446777","-2.2599997520446777"
"576000","-1.1599997282028198","-1.1599997282028198","-1.1599997282028198"
"640000","0.2000001072883606","0.2000001072883606","0.2000001072883606"
"704000","-0.06000018119812012","-0.06000018119812012","-0.06000018119812012"
"768000","-1.0799999237060547","-1.0799999237060547","-1.0799999237060547"
"832000","-0.41999995708465576","-0.41999995708465576","-0.41999995708465576"
"896000","1.2000000476837158","1.2000000476837158","1.2000000476837158"
"960000","1.5499999523162842","1.5499999523162842","1.5499999523162842"
"1024000","2.56000018119812","2.56000018119812","2.56000018119812"
"1088000","2.6600000858306885","2.6600000858306885","2.6600000858306885"
"1152000","1.4200000762939453","1.4200000762939453","1.4200000762939453"
"1216000","4.079999685287476","4.079999685287476","4.079999685287476"
"1280000","4.800000190734863","4.800000190734863","4.800000190734863"
"1344000","7.230000019073486","7.230000019073486","7.230000019073486"
"1408000","6.980000019073486","6.980000019073486","6.980000019073486"
"1472000","8.319999933242798","8.319999933242798","8.319999933242798"
"1536000","7.7300004959106445","7.7300004959106445","7.7300004959106445"
"1600000","7.720000267028809","7.720000267028809","7.720000267028809"
"1664000","7.420000314712524","7.420000314712524","7.420000314712524"
"1728000","8.220000267028809","8.220000267028809","8.220000267028809"
"1792000","8.640000104904175","8.640000104904175","8.640000104904175"
"1856000","7.840000152587891","7.840000152587891","7.840000152587891"
"1920000","9.329999923706055","9.329999923706055","9.329999923706055"
"1984000","9.759999990463257","9.759999990463257","9.759999990463257"
"2048000","9.940000057220459","9.940000057220459","9.940000057220459"
"2112000","10.619999766349792","10.619999766349792","10.619999766349792"
"2176000","10.21999979019165","10.21999979019165","10.21999979019165"
"2240000","9.199999809265137","9.199999809265137","9.199999809265137"
"2304000","10.179999828338623","10.179999828338623","10.179999828338623"
"2368000","11.499999761581421","11.499999761581421","11.499999761581421"
"2432000","11.760000109672546","11.760000109672546","11.760000109672546"
"2496000","12.14000003784895","12.14000003784895","12.14000003784895"
"2560000","11.360000014305115","11.360000014305115","11.360000014305115"
"2624000","12.279999852180481","12.279999852180481","12.279999852180481"
"2688000","11.929999947547913","11.929999947547913","11.929999947547913"
"2752000","11.400000058114529","11.400000058114529","11.400000058114529"
"2816000","10.93999981880188","10.93999981880188","10.93999981880188"
"2880000","11.929999649524689","11.929999649524689","11.929999649524689"
"2944000","12.600000262260437","12.600000262260437","12.600000262260437"
"3008000","12.850000143051147","12.850000143051147","12.850000143051147"
"3072000","11.819999739527702","11.819999739527702","11.819999739527702"
"3136000","13.460000038146973","13.460000038146973","13.460000038146973"
"3200000","11.619999706745148","11.619999706745148","11.619999706745148"
"3264000","12.419999957084656","12.419999957084656","12.419999957084656"
"3328000","13.540000200271606","13.540000200271606","13.540000200271606"
"3392000","12.980000019073486","12.980000019073486","12.980000019073486"
"3456000","13.739999890327454","13.739999890327454","13.739999890327454"
"3520000","13.940000057220459","13.940000057220459","13.940000057220459"
"3584000","13.5","13.5","13.5"
"3648000","13.079999685287476","13.079999685287476","13.079999685287476"
"3712000","13.620000123977661","13.620000123977661","13.620000123977661"
"3776000","14.079999685287476","14.079999685287476","14.079999685287476"
"3840000","13.759999990463257","13.759999990463257","13.759999990463257"
"3904000","13.980000019073486","13.980000019073486","13.980000019073486"
"3968000","15.059999704360962","15.059999704360962","15.059999704360962"
"4032000","14.27999997138977","14.27999997138977","14.27999997138977"
"4096000","14.089999675750732","14.089999675750732","14.089999675750732"
"4160000","15.059999704360962","15.059999704360962","15.059999704360962"
"4224000","15.220000267028809","15.220000267028809","15.220000267028809"
"4288000","14.700000047683716","14.700000047683716","14.700000047683716"
"4352000","15.660000324249268","15.660000324249268","15.660000324249268"
"4416000","14.819999933242798","14.819999933242798","14.819999933242798"
"4480000","16.16000008583069","16.16000008583069","16.16000008583069"
"4544000","14.179999828338623","14.179999828338623","14.179999828338623"
"4608000","16.019999980926514","16.019999980926514","16.019999980926514"
"4672000","16.739999771118164","16.739999771118164","16.739999771118164"
"4736000","16.019999742507935","16.019999742507935","16.019999742507935"
"4800000","15.639999866485596","15.639999866485596","15.639999866485596"
"4864000","14.839999914169312","14.839999914169312","14.839999914169312"
"4928000","13.859999895095825","13.859999895095825","13.859999895095825"
"4992000","15.15999984741211","15.15999984741211","15.15999984741211"
"5056000","14.21999979019165","14.21999979019165","14.21999979019165"
"5120000","14.680000066757202","14.680000066757202","14.680000066757202"
"5184000","12.880000114440918","12.880000114440918","12.880000114440918"
"5248000","12.600000262260437","12.600000262260437","12.600000262260437"
"5312000","12.319999933242798","12.319999933242798","12.319999933242798"
"5376000","11.019999980926514","11.019999980926514","11.019999980926514"
"5440000","11.300000071525574","11.300000071525574","11.300000071525574"
"5504000","12.640000000596046","12.640000000596046","12.640000000596046"
"5568000","12.56000018119812","12.56000018119812","12.56000018119812"
"5632000","13.079999923706055","13.079999923706055","13.079999923706055"
