"Step","coin3_cbamcausal - SW_ep_rew_total","coin3_cbamcausal - SW_ep_rew_total__MIN","coin3_cbamcausal - SW_ep_rew_total__MAX"
"64000","-1.8799998760223389","-1.8799998760223389","-1.8799998760223389"
"128000","-3.4199999570846558","-3.4199999570846558","-3.4199999570846558"
"192000","-2.5399999618530273","-2.5399999618530273","-2.5399999618530273"
"256000","-2.859999895095825","-2.859999895095825","-2.859999895095825"
"320000","-2.6800001859664917","-2.6800001859664917","-2.6800001859664917"
"384000","-1.4900000095367432","-1.4900000095367432","-1.4900000095367432"
"448000","-1.3699999451637268","-1.3699999451637268","-1.3699999451637268"
"512000","-0.9799998998641968","-0.9799998998641968","-0.9799998998641968"
"576000","0.6599998474121094","0.6599998474121094","0.6599998474121094"
"640000","0.48000025749206543","0.48000025749206543","0.48000025749206543"
"704000","1.9600005149841309","1.9600005149841309","1.9600005149841309"
"768000","2.180000066757202","2.180000066757202","2.180000066757202"
"832000","3.799999713897705","3.799999713897705","3.799999713897705"
"896000","4.700000286102295","4.700000286102295","4.700000286102295"
"960000","6.740000247955322","6.740000247955322","6.740000247955322"
"1024000","5.079999923706055","5.079999923706055","5.079999923706055"
"1088000","5.360000133514404","5.360000133514404","5.360000133514404"
"1152000","8.359999656677246","8.359999656677246","8.359999656677246"
"1216000","8.419999599456787","8.419999599456787","8.419999599456787"
"1280000","8.849999904632568","8.849999904632568","8.849999904632568"
"1344000","7.419999599456787","7.419999599456787","7.419999599456787"
"1408000","8.599999904632568","8.599999904632568","8.599999904632568"
"1472000","8.339999914169312","8.339999914169312","8.339999914169312"
"1536000","9.240000009536743","9.240000009536743","9.240000009536743"
"1600000","9.84000039100647","9.84000039100647","9.84000039100647"
"1664000","10.09000015258789","10.09000015258789","10.09000015258789"
"1728000","8.759999752044678","8.759999752044678","8.759999752044678"
"1792000","10.869999885559082","10.869999885559082","10.869999885559082"
"1856000","10.479999840259552","10.479999840259552","10.479999840259552"
"1920000","10.56000018119812","10.56000018119812","10.56000018119812"
"1984000","10.350000143051147","10.350000143051147","10.350000143051147"
"2048000","12.240000009536743","12.240000009536743","12.240000009536743"
"2112000","11.260000109672546","11.260000109672546","11.260000109672546"
"2176000","11.360000371932983","11.360000371932983","11.360000371932983"
"2240000","12.28000009059906","12.28000009059906","12.28000009059906"
"2304000","12.30000001937151","12.30000001937151","12.30000001937151"
"2368000","13.720000267028809","13.720000267028809","13.720000267028809"
"2432000","12.850000023841858","12.850000023841858","12.850000023841858"
"2496000","12.999999761581421","12.999999761581421","12.999999761581421"
"2560000","12.539999842643738","12.539999842643738","12.539999842643738"
"2624000","13.97000002861023","13.97000002861023","13.97000002861023"
"2688000","14.999999523162842","14.999999523162842","14.999999523162842"
"2752000","13.419999957084656","13.419999957084656","13.419999957084656"
"2816000","13.299999594688416","13.299999594688416","13.299999594688416"
"2880000","13.920000314712524","13.920000314712524","13.920000314712524"
"2944000","13.819999933242798","13.819999933242798","13.819999933242798"
"3008000","14.520000457763672","14.520000457763672","14.520000457763672"
"3072000","14.06000006198883","14.06000006198883","14.06000006198883"
"3136000","14.379999876022339","14.379999876022339","14.379999876022339"
"3200000","15.460000038146973","15.460000038146973","15.460000038146973"
"3264000","15.490000009536743","15.490000009536743","15.490000009536743"
"3328000","14.979999780654907","14.979999780654907","14.979999780654907"
"3392000","15.47000002861023","15.47000002861023","15.47000002861023"
"3456000","15.359999895095825","15.359999895095825","15.359999895095825"
"3520000","15.660000324249268","15.660000324249268","15.660000324249268"
"3584000","15.71999979019165","15.71999979019165","15.71999979019165"
"3648000","16.21999979019165","16.21999979019165","16.21999979019165"
"3712000","15.27999997138977","15.27999997138977","15.27999997138977"
"3776000","14.680000066757202","14.680000066757202","14.680000066757202"
"3840000","15.78000020980835","15.78000020980835","15.78000020980835"
"3904000","16.640000104904175","16.640000104904175","16.640000104904175"
"3968000","14.419999837875366","14.419999837875366","14.419999837875366"
"4032000","15.920000076293945","15.920000076293945","15.920000076293945"
"4096000","14.940000057220459","14.940000057220459","14.940000057220459"
"4160000","16.019999980926514","16.019999980926514","16.019999980926514"
"4224000","16.520000219345093","16.520000219345093","16.520000219345093"
"4288000","15.71999979019165","15.71999979019165","15.71999979019165"
"4352000","15.460000276565552","15.460000276565552","15.460000276565552"
"4416000","15.539999723434448","15.539999723434448","15.539999723434448"
"4480000","16.300000190734863","16.300000190734863","16.300000190734863"
"4544000","14.779999732971191","14.779999732971191","14.779999732971191"
"4608000","15.379999876022339","15.379999876022339","15.379999876022339"
"4672000","15.240000009536743","15.240000009536743","15.240000009536743"
"4736000","14.940000057220459","14.940000057220459","14.940000057220459"
"4800000","16.380000114440918","16.380000114440918","16.380000114440918"
"4864000","15.440000057220459","15.440000057220459","15.440000057220459"
"4928000","16.300000190734863","16.300000190734863","16.300000190734863"
"4992000","15.71999979019165","15.71999979019165","15.71999979019165"
"5056000","15.980000019073486","15.980000019073486","15.980000019073486"
"5120000","16.83999991416931","16.83999991416931","16.83999991416931"
"5184000","16.380000114440918","16.380000114440918","16.380000114440918"
"5248000","15.319999694824219","15.319999694824219","15.319999694824219"
"5312000","16.990000009536743","16.990000009536743","16.990000009536743"
"5376000","16.080000162124634","16.080000162124634","16.080000162124634"
"5440000","16.480000019073486","16.480000019073486","16.480000019073486"
"5504000","16.65999960899353","16.65999960899353","16.65999960899353"
"5568000","16.15999984741211","16.15999984741211","16.15999984741211"
"5632000","16.039999961853027","16.039999961853027","16.039999961853027"
"5696000","16.889999866485596","16.889999866485596","16.889999866485596"
