Step,coin3_cbambaseline - SW_ep_rew_total,coin3_cbambaseline - SW_ep_rew_total__MIN,coin3_cbambaseline - SW_ep_rew_total__MAX
64000,-1.8590899347788523,-3.0417750892418507,-1.3711624885275762
128000,-3.1282665809862222,-3.1538994313914657,-1.7777684717890692
192000,-0.7050370048325938,-0.7385244781320799,-2.2658892168114715
256000,-3.4541407024638113,-1.5986786279116632,-1.6552463160738711
320000,-4.2475455168767784,-2.8353924536117567,-2.7705494790325087
384000,-1.4660055362775510,0.0500114504789905,0.3035507540028154
448000,-0.1382121076180626,-1.9244186508137120,-1.8756365655063041
512000,-0.2699938370565276,-0.3177256877033692,0.1079344798718929
576000,-0.0693196251884898,0.0578459503816491,-1.4500038723581519
640000,-2.4045539426981257,-1.2165069634641215,-2.3969111219664025
704000,-0.8312360944249220,-0.6101903643235508,0.5587951653069702
768000,0.5721405648449291,-1.2200649191272865,-1.2490460492969560
832000,0.9475835796344632,0.8439774044152557,-0.3639477020206210
896000,0.9501898852364018,0.8294726963082504,2.2472971060023670
960000,0.9129421826065510,2.1140849172549538,0.7503532408955595
1024000,2.7965459721297043,2.5106002909537013,2.8022192229214733
1088000,0.7978700230797572,2.1299309072503183,2.3607497723010695
1152000,1.1135286856931517,3.0328287598890595,2.6450154180110306
1216000,3.1195201496771170,1.5479103676481833,1.4953795185795420
1280000,3.6682915085234242,1.8650119780127370,3.3624481277873945
1344000,2.9374349080826945,3.0886527272199720,4.3189533826313502
1408000,4.3507412524423597,4.0446704469412005,2.9187542024626212
1472000,3.1432399915054434,4.4524747638237585,3.2226067993476999
1536000,1.9872670079236734,2.4330062499356178,3.6253673201320527
1600000,4.5916766174171411,4.6021491207389724,4.9157484650180114
1664000,3.6231322198380784,3.6890196806697730,3.3416480385991223
1728000,3.7793263454039714,3.8799636034689580,2.3669760347567603
1792000,2.6707910072955525,3.9463876594236922,2.6988634932573170
1856000,6.1749101292290955,4.2866076265912110,4.6004848948732384
1920000,4.8514883809564102,6.6942110855753123,5.1984770395695561
1984000,3.8483676178447226,5.4828300346505232,5.4382513858278001
2048000,3.6191380327767835,5.1786937850544295,5.1753607716054759
2112000,3.6820885744157996,5.0466283373116392,5.1541103562793564
2176000,4.3459437540927803,4.6283016322533701,5.9171093891838193
2240000,6.3665603917008387,4.4947244518793346,6.0391863346994565
2304000,4.8065588997256476,5.0661782817704593,4.9959774328915465
2368000,5.1036703276147621,6.4991490716497937,5.1669424039525405
2432000,4.7995015741071105,6.0341444916396219,4.6633336151589653
2496000,4.9547268152357704,6.7461777492133104,6.7646112133490348
2560000,6.0066923585424714,7.2924014276813907,7.2154428318456736
2624000,6.2135131681592846,6.1068681197258012,6.1035248766948422
2688000,4.3705383357222845,5.9292739281653821,6.1824966134221935
2752000,6.0506495682259889,6.1477998885888505,6.3065552724715142
2816000,7.4534344746805807,7.3873436683009537,5.9881207177278215
2880000,4.7459251837302521,4.5241981167924212,6.4480502671806814
2944000,5.0186566909215147,5.2125871804249586,4.8612160910711051
3008000,5.1928025809450231,5.4229424011531844,6.7347721377712801
3072000,6.3076396075851946,7.3724579993516937,7.7118122727870384
3136000,6.5411359873491755,6.8184050545316595,8.0517149697716643
3200000,7.7743183336760788,6.4723921610810722,7.9481304359811631
3264000,7.1910289174111002,5.9128604533668572,7.2694296982703221
3328000,8.1910803026111960,8.2108189172493606,6.3119125672680969
3392000,6.9115287453054499,6.8338662509214947,8.7438460151795177
3456000,7.3043904425004262,7.2059471891377740,8.6990503631870748
3520000,9.3361521816617667,9.6696309502419684,9.5061616593289067
3584000,9.1639233134843519,7.7874744001490672,9.1721037548960851
3648000,6.6734544279394106,8.2085407292162138,8.4400252714491373
3712000,8.4853844569312749,9.5691742046437724,8.0143530839338570
3776000,9.9422700901162901,8.9178452916321991,8.9161204835461572
3840000,10.2254076465076622,10.2189287226212748,9.0050513690475888
3904000,9.8121953222879839,9.8033284612320379,8.3824828350152050
3968000,10.2323128888263000,10.5932680737895968,10.2458883313846325
4032000,9.3168018547385891,9.2896106432633054,10.5859322550616604
4096000,8.9256634940301200,10.2702855058225175,9.0479080111539627
4160000,8.2017102111363478,9.6125582529306737,8.1178860270108437
4224000,9.2826419888852261,8.0546041644718365,9.2494809280554531
4288000,9.2251777502714170,9.0766865997521702,9.2158806286824984
4352000,8.8843765992379673,9.2974407979510119,9.2940387517180678
4416000,10.6622280398137050,8.9958332568680426,10.6191842984069940
4480000,8.4205761454392167,8.5003529279817638,8.5321414054881615
4544000,9.4397467040713252,8.1220971948146019,9.8254676025903578
4608000,11.1283360623384482,11.1657415128273385,11.0874040749915110
4672000,9.3739529044396352,7.9917785336823490,8.1558694803496383
4736000,8.6153981523652075,10.1126599975819076,8.6647843894161358
4800000,10.6456629473308908,10.6784341621106869,10.6679098104855115
4864000,8.9110871890281445,8.9358159509000785,7.5517041649628318
4928000,9.7673774138856508,9.9479699636187267,10.1612041864282823
4992000,7.5544150104188557,7.8477528114744892,7.4669386394734953
5056000,8.3162823682133098,8.1366841656359128,8.2493159755702585
5120000,9.1266792104463015,7.9522634980127940,7.7964964336194766
5184000,10.2731175265471073,8.6456286337373154,10.0192415021206198
5248000,7.3398398089381978,8.9696420511282131,7.6730379276889691
5312000,10.7872096630954832,10.8393942110078996,9.3505073148814670
5376000,10.1160484506342652,10.4566588638845683,10.0382945177072287
5440000,7.7858595554844747,9.2385092725056044,9.5191489610695044
5504000,10.5252667779265039,10.4722692270793321,9.0777415293853885
5568000,8.9931485475126411,10.2505646467038005,8.7877211987448227
5632000,10.3137367830613833,10.4067685233918930,10.3245827477216405
5696000,8.2591794278690536,8.3250171980752796,9.7178155375371169
5760000,7.4519071234287919,8.6932070304233413,7.1008798379564544
5824000,7.1296212486326063,7.2314340952665077,7.0135734583394909
5888000,9.6785803308337410,9.8339313188334874,11.4305246353200580
5952000,9.3356254683954436,9.0619168448436760,10.8291341660810048
6016000,10.1486860406323594,11.4649293733540532,9.9068485726952975
6080000,8.5839527821892787,8.4983505922536118,8.7879085975889488
6144000,8.3861238996081156,8.0696091755858674,8.3578380059690467
6208000,9.5054280536613227,10.8383212575338668,10.8245587160376502
6272000,10.7113648665341863,9.2344007292372776,9.0764881397509107
6336000,10.4873450050669970,9.4201713610583937,10.7735414460860355
6400000,10.2925873641700925,8.7362365581650341,8.4449922351522417
6464000,8.9838733260887906,9.3054022367779421,10.7244075572556561
6528000,11.1175704724133144,9.5156251331940762,10.9029747275505713
6592000,8.4263299154090099,10.0126300459016377,8.4755192470076981
6656000,10.5470639304803271,10.4513225821091424,10.6126640769702956
6720000,8.7878204737533032,8.5464418342277781,8.7189034084514869
6784000,10.4520613737637333,8.9099627018495173,10.2512819053466160
6848000,7.9147731500279841,9.4320830543652914,8.2898274732458574
6912000,9.5551042320950259,11.2006804224201932,9.9255058848921749
6976000,10.2357531606115799,8.8054550015784070,8.7247932324391222
7040000,10.7008777248961664,8.8913313573362949,10.3241257606726347
7104000,10.3054195754103795,10.2491013935069724,9.9164301126351742
7168000,11.1592319026633504,9.6175266444268193,10.9169045857990810
7232000,8.3129260767561099,9.8233000721258339,9.7371772097323817
