"Step","lbf10_cbambaseline - SW_ep_rew_total","lbf10_cbambaseline - SW_ep_rew_total__MIN","lbf10_cbambaseline - SW_ep_rew_total__MAX"
"4864000","34.52000045776367","34.52000045776367","34.52000045776367"
"4928000","35.32000017166138","35.32000017166138","35.32000017166138"
"4992000","36.38000249862671","36.38000249862671","36.38000249862671"
"5056000","36.600000858306885","36.600000858306885","36.600000858306885"
"5120000","36.759997844696045","36.759997844696045","36.759997844696045"
"5184000","36.760000228881836","36.760000228881836","36.760000228881836"
"5248000","35.54000163078308","35.54000163078308","35.54000163078308"
"5312000","34.84000301361084","34.84000301361084","34.84000301361084"
"5376000","35.25999879837036","35.25999879837036","35.25999879837036"
"5440000","34.78000330924988","34.78000330924988","34.78000330924988"
"5504000","34.500000953674316","34.500000953674316","34.500000953674316"
"5568000","35.13999795913696","35.13999795913696","35.13999795913696"
"5632000","36.28000259399414","36.28000259399414","36.28000259399414"
"5696000","35.96000051498413","35.96000051498413","35.96000051498413"
"5760000","34.99999952316284","34.99999952316284","34.99999952316284"
"5824000","35.20000219345093","35.20000219345093","35.20000219345093"
"5888000","35.900002241134644","35.900002241134644","35.900002241134644"
"5952000","35.079999685287476","35.079999685287476","35.079999685287476"
"6016000","35.23999881744385","35.23999881744385","35.23999881744385"
"6080000","35.860000133514404","35.860000133514404","35.860000133514404"
"6144000","35.900002241134644","35.900002241134644","35.900002241134644"
"6208000","35.28000259399414","35.28000259399414","35.28000259399414"
"6272000","35.78000020980835","35.78000020980835","35.78000020980835"
"6336000","35.380000591278076","35.380000591278076","35.380000591278076"
"6400000","34.260000705718994","34.260000705718994","34.260000705718994"
"6464000","36.63999843597412","36.63999843597412","36.63999843597412"
"6528000","37.44000005722046","37.44000005722046","37.44000005722046"
"6592000","36.34000205993652","36.34000205993652","36.34000205993652"
"6656000","35.15999984741211","35.15999984741211","35.15999984741211"
"6720000","34.660003423690796","34.660003423690796","34.660003423690796"
"6784000","33.70000123977661","33.70000123977661","33.70000123977661"
"6848000","34.08000135421753","34.08000135421753","34.08000135421753"
"6912000","34.75999927520752","34.75999927520752","34.75999927520752"
"6976000","35.700000286102295","35.700000286102295","35.700000286102295"
"7040000","34.55999970436096","34.55999970436096","34.55999970436096"
"7104000","35.57999849319458","35.57999849319458","35.57999849319458"
"7168000","36.18000054359436","36.18000054359436","36.18000054359436"
"7232000","36.200002908706665","36.200002908706665","36.200002908706665"
"7296000","35.84000086784363","35.84000086784363","35.84000086784363"
"7360000","34.66000008583069","34.66000008583069","34.66000008583069"
"7424000","35.45000171661377","35.45000171661377","35.45000171661377"
"7488000","34.670002460479736","34.670002460479736","34.670002460479736"
"7552000","34.460002422332764","34.460002422332764","34.460002422332764"
"7616000","36.340001583099365","36.340001583099365","36.340001583099365"
"7680000","35.64999771118164","35.64999771118164","35.64999771118164"
"7744000","34.50000238418579","34.50000238418579","34.50000238418579"
"7808000","35.700003147125244","35.700003147125244","35.700003147125244"
"7872000","35.74000072479248","35.74000072479248","35.74000072479248"
"7936000","34.200002670288086","34.200002670288086","34.200002670288086"
"8000000","35.140002965927124","35.140002965927124","35.140002965927124"
"8064000","35.22000002861023","35.22000002861023","35.22000002861023"
"8128000","33.61000323295593","33.61000323295593","33.61000323295593"
"8192000","34.65000033378601","34.65000033378601","34.65000033378601"
"8256000","34.00000238418579","34.00000238418579","34.00000238418579"
"8320000","34.519999742507935","34.519999742507935","34.519999742507935"
"8384000","35.75999927520752","35.75999927520752","35.75999927520752"
"8448000","35.95999836921692","35.95999836921692","35.95999836921692"
"8512000","36.2400016784668","36.2400016784668","36.2400016784668"
"8576000","35.53000211715698","35.53000211715698","35.53000211715698"
"8640000","34.18000030517578","34.18000030517578","34.18000030517578"
"8704000","34.330002784729004","34.330002784729004","34.330002784729004"
"8768000","36.01000165939331","36.01000165939331","36.01000165939331"
"8832000","34.24000000953674","34.24000000953674","34.24000000953674"
"8896000","33.91999912261963","33.91999912261963","33.91999912261963"
"8960000","34.980000257492065","34.980000257492065","34.980000257492065"
"9024000","34.66000175476074","34.66000175476074","34.66000175476074"
"9088000","35.74000024795532","35.74000024795532","35.74000024795532"
"9152000","34.520002126693726","34.520002126693726","34.520002126693726"
"9216000","34.82000112533569","34.82000112533569","34.82000112533569"
"9280000","35.160001277923584","35.160001277923584","35.160001277923584"
"9344000","35.61999988555908","35.61999988555908","35.61999988555908"
"9408000","34.87999868392944","34.87999868392944","34.87999868392944"
"9472000","35.07999801635742","35.07999801635742","35.07999801635742"
"9536000","35.420000076293945","35.420000076293945","35.420000076293945"
"9600000","34.940001010894775","34.940001010894775","34.940001010894775"
"9664000","34.68000102043152","34.68000102043152","34.68000102043152"
"9728000","35.31999850273132","35.31999850273132","35.31999850273132"
"9792000","34.840001344680786","34.840001344680786","34.840001344680786"
"9856000","35.060001373291016","35.060001373291016","35.060001373291016"
"9920000","34.860002279281616","34.860002279281616","34.860002279281616"
"9984000","34.860000133514404","34.860000133514404","34.860000133514404"
"10048000","35.63999962806702","35.63999962806702","35.63999962806702"
"10112000","34.32000017166138","34.32000017166138","34.32000017166138"
"10176000","33.34000086784363","33.34000086784363","33.34000086784363"
"10240000","34.00000047683716","34.00000047683716","34.00000047683716"
"10304000","34.72000193595886","34.72000193595886","34.72000193595886"
"10368000","35.440001487731934","35.440001487731934","35.440001487731934"
"10432000","35.77999997138977","35.77999997138977","35.77999997138977"
"10496000","35.38000154495239","35.38000154495239","35.38000154495239"
"10560000","35.33999967575073","35.33999967575073","35.33999967575073"
"10624000","35.92000079154968","35.92000079154968","35.92000079154968"
"10688000","35.61999988555908","35.61999988555908","35.61999988555908"
"10752000","33.80000114440918","33.80000114440918","33.80000114440918"
"10816000","34.300002336502075","34.300002336502075","34.300002336502075"
"10880000","35.77999973297119","35.77999973297119","35.77999973297119"
"10944000","35.36999988555908","35.36999988555908","35.36999988555908"
"11008000","35.0799994468689","35.0799994468689","35.0799994468689"
"11072000","35.10000014305115","35.10000014305115","35.10000014305115"
"11136000","34.68000245094299","34.68000245094299","34.68000245094299"
"11200000","34.66000247001648","34.66000247001648","34.66000247001648"
"11264000","35.88000202178955","35.88000202178955","35.88000202178955"
"11328000","35.6800012588501","35.6800012588501","35.6800012588501"
"11392000","35.56000018119812","35.56000018119812","35.56000018119812"
"11456000","36.920000076293945","36.920000076293945","36.920000076293945"
"11520000","35.359999895095825","35.359999895095825","35.359999895095825"
"11584000","34.94000244140625","34.94000244140625","34.94000244140625"
"11648000","36.060001373291016","36.060001373291016","36.060001373291016"
"11712000","35.72000002861023","35.72000002861023","35.72000002861023"
"11776000","34.30000019073486","34.30000019073486","34.30000019073486"
"11840000","34.58000111579895","34.58000111579895","34.58000111579895"
"11904000","35.08000206947327","35.08000206947327","35.08000206947327"
"11968000","37.010000228881836","37.010000228881836","37.010000228881836"
"12032000","35.51000189781189","35.51000189781189","35.51000189781189"
"12096000","36.22000026702881","36.22000026702881","36.22000026702881"
"12160000","35.059998750686646","35.059998750686646","35.059998750686646"
"12224000","35.33999848365784","35.33999848365784","35.33999848365784"
"12288000","36.00000047683716","36.00000047683716","36.00000047683716"
"12352000","34.540003299713135","34.540003299713135","34.540003299713135"
"12416000","35.69999861717224","35.69999861717224","35.69999861717224"
"12480000","35.00000047683716","35.00000047683716","35.00000047683716"
"12544000","35.36000108718872","35.36000108718872","35.36000108718872"
"12608000","36.239999294281006","36.239999294281006","36.239999294281006"
"12672000","34.779999017715454","34.779999017715454","34.779999017715454"
"12736000","35.900002241134644","35.900002241134644","35.900002241134644"
"12800000","35.77999830245972","35.77999830245972","35.77999830245972"
"12864000","35.76000165939331","35.76000165939331","35.76000165939331"
"12928000","36.02000093460083","36.02000093460083","36.02000093460083"
"12992000","34.70000123977661","34.70000123977661","34.70000123977661"
"13056000","35.50000071525574","35.50000071525574","35.50000071525574"
"13120000","36.200000286102295","36.200000286102295","36.200000286102295"
"13184000","35.1800012588501","35.1800012588501","35.1800012588501"
"13248000","36.060001373291016","36.060001373291016","36.060001373291016"
"13312000","35.50999855995178","35.50999855995178","35.50999855995178"
"13376000","34.12000322341919","34.12000322341919","34.12000322341919"
"13440000","34.37999987602234","34.37999987602234","34.37999987602234"
"13504000","36.19999861717224","36.19999861717224","36.19999861717224"
"13568000","36.18999791145325","36.18999791145325","36.18999791145325"
"13632000","34.93000102043152","34.93000102043152","34.93000102043152"
"13696000","35.22000217437744","35.22000217437744","35.22000217437744"
"13760000","36.96000146865845","36.96000146865845","36.96000146865845"
"13824000","34.820003509521484","34.820003509521484","34.820003509521484"
"13888000","34.72000026702881","34.72000026702881","34.72000026702881"
"13952000","35.28000068664551","35.28000068664551","35.28000068664551"
"14016000","35.499998569488525","35.499998569488525","35.499998569488525"
"14080000","36.40000057220459","36.40000057220459","36.40000057220459"
"14144000","36.0400013923645","36.0400013923645","36.0400013923645"
"14208000","35.720001459121704","35.720001459121704","35.720001459121704"
"14272000","35.50000071525574","35.50000071525574","35.50000071525574"
"14336000","35.55000138282776","35.55000138282776","35.55000138282776"
"14400000","34.38000154495239","34.38000154495239","34.38000154495239"
"14464000","35.16000294685364","35.16000294685364","35.16000294685364"
"14528000","35.52000021934509","35.52000021934509","35.52000021934509"
"14592000","35.399999380111694","35.399999380111694","35.399999380111694"
"14656000","35.739999532699585","35.739999532699585","35.739999532699585"
"14720000","35.62000274658203","35.62000274658203","35.62000274658203"
"14784000","35.219998598098755","35.219998598098755","35.219998598098755"
"14848000","35.00000262260437","35.00000262260437","35.00000262260437"
"14912000","35.229997873306274","35.229997873306274","35.229997873306274"
"14976000","34.64000225067139","34.64000225067139","34.64000225067139"
"15040000","34.75999879837036","34.75999879837036","34.75999879837036"
"15104000","36.039998054504395","36.039998054504395","36.039998054504395"
"15168000","35.84000205993652","35.84000205993652","35.84000205993652"
"15232000","37.83000087738037","37.83000087738037","37.83000087738037"
"15296000","36.450000524520874","36.450000524520874","36.450000524520874"
"15360000","36.399999380111694","36.399999380111694","36.399999380111694"
"15424000","36.38000011444092","36.38000011444092","36.38000011444092"
"15488000","35.57000112533569","35.57000112533569","35.57000112533569"
"15552000","36.07000112533569","36.07000112533569","36.07000112533569"
"15616000","37.250000953674316","37.250000953674316","37.250000953674316"
"15680000","38.12000036239624","38.12000036239624","38.12000036239624"
"15744000","36.940001487731934","36.940001487731934","36.940001487731934"
"15808000","35.62000131607056","35.62000131607056","35.62000131607056"
"15872000","35.40000319480896","35.40000319480896","35.40000319480896"
"15936000","36.89999961853027","36.89999961853027","36.89999961853027"
"16000000","37.08000087738037","37.08000087738037","37.08000087738037"
"16064000","37.88000154495239","37.88000154495239","37.88000154495239"
"16128000","36.91000032424927","36.91000032424927","36.91000032424927"
"16192000","37.24000072479248","37.24000072479248","37.24000072479248"
"16256000","37.26000165939331","37.26000165939331","37.26000165939331"
"16320000","35.6300003528595","35.6300003528595","35.6300003528595"
"16384000","35.589999198913574","35.589999198913574","35.589999198913574"
"16448000","35.2900025844574","35.2900025844574","35.2900025844574"
"16512000","36","36","36"
"16576000","35.66000151634216","35.66000151634216","35.66000151634216"
"16640000","34.30000114440918","34.30000114440918","34.30000114440918"
"16704000","36.05999779701233","36.05999779701233","36.05999779701233"
"16768000","36","36","36"
"16832000","36.53999900817871","36.53999900817871","36.53999900817871"
"16896000","36.12000226974487","36.12000226974487","36.12000226974487"
"16960000","35.44000005722046","35.44000005722046","35.44000005722046"
"17024000","35.81999969482422","35.81999969482422","35.81999969482422"
"17088000","36.700000286102295","36.700000286102295","36.700000286102295"
"17152000","37.3999981880188","37.3999981880188","37.3999981880188"
"17216000","36.140002727508545","36.140002727508545","36.140002727508545"
"17280000","35.880000591278076","35.880000591278076","35.880000591278076"
"17344000","36.26000213623047","36.26000213623047","36.26000213623047"
"17408000","36.65999984741211","36.65999984741211","36.65999984741211"
"17472000","36.439998626708984","36.439998626708984","36.439998626708984"
"17536000","35.859999656677246","35.859999656677246","35.859999656677246"
"17600000","36.6000018119812","36.6000018119812","36.6000018119812"
"17664000","37.02000045776367","37.02000045776367","37.02000045776367"
"17728000","36.4800009727478","36.4800009727478","36.4800009727478"
"17792000","36.310001850128174","36.310001850128174","36.310001850128174"
"17856000","36.11000061035156","36.11000061035156","36.11000061035156"
"17920000","36.33999991416931","36.33999991416931","36.33999991416931"
"17984000","37.180001735687256","37.180001735687256","37.180001735687256"
"18048000","35.61999750137329","35.61999750137329","35.61999750137329"
"18112000","35.36000347137451","35.36000347137451","35.36000347137451"
"18176000","35.42000150680542","35.42000150680542","35.42000150680542"
"18240000","35.880001068115234","35.880001068115234","35.880001068115234"
"18304000","35.8600013256073","35.8600013256073","35.8600013256073"
"18368000","36.09999966621399","36.09999966621399","36.09999966621399"
"18432000","36.4200005531311","36.4200005531311","36.4200005531311"
"18496000","37.14000082015991","37.14000082015991","37.14000082015991"
"18560000","35.85999917984009","35.85999917984009","35.85999917984009"
"18624000","35.560001850128174","35.560001850128174","35.560001850128174"
"18688000","34.249998569488525","34.249998569488525","34.249998569488525"
"18752000","35.269999504089355","35.269999504089355","35.269999504089355"
"18816000","36.24000024795532","36.24000024795532","36.24000024795532"
"18880000","35.82000017166138","35.82000017166138","35.82000017166138"
"18944000","36.50000047683716","36.50000047683716","36.50000047683716"
"19008000","36.38000011444092","36.38000011444092","36.38000011444092"
"19072000","36.28000020980835","36.28000020980835","36.28000020980835"
"19136000","36.28000068664551","36.28000068664551","36.28000068664551"
"19200000","36.37999963760376","36.37999963760376","36.37999963760376"
"19264000","35.32000160217285","35.32000160217285","35.32000160217285"
"19328000","35.160001039505005","35.160001039505005","35.160001039505005"
"19392000","34.83999967575073","34.83999967575073","34.83999967575073"
"19456000","35.620001792907715","35.620001792907715","35.620001792907715"
"19520000","35.50999999046326","35.50999999046326","35.50999999046326"
"19584000","37","37","37"
"19648000","36.42000102996826","36.42000102996826","36.42000102996826"
"19712000","36.900001764297485","36.900001764297485","36.900001764297485"
"19776000","37.26000213623047","37.26000213623047","37.26000213623047"
"19840000","36.60000133514404","36.60000133514404","36.60000133514404"
"19904000","37.500001430511475","37.500001430511475","37.500001430511475"
"19968000","36.160000801086426","36.160000801086426","36.160000801086426"
"20032000","36.540000438690186","36.540000438690186","36.540000438690186"
