Step,lbf15_cbamsvo - SW_ep_rew_total,lbf15_cbamsvo - SW_ep_rew_total__MIN,lbf15_cbamsvo - SW_ep_rew_total__MAX
64000,2.5901390078405560,1.8761352925519992,4.3917034950062037
128000,3.0431484544913521,5.1591798009723124,3.1095242027951486
192000,4.9398173999240340,4.9659487751363018,4.8633589290906833
256000,3.7618876053512245,3.3176144501269054,3.7608940731155025
320000,4.3268869926786504,4.2947587172379933,7.1346478200164629
384000,5.7043820489236827,2.8825163635973556,4.9726694411346211
448000,7.4096323749840582,5.2701968667095898,7.4096343824310837
512000,6.0841090378773526,8.7443152543208758,6.0544810664602897
576000,9.0035180667037160,8.8166719316552857,6.4783278570992842
640000,7.2029233968124453,7.2708979467387707,7.5384348795523719
704000,7.1292156629761649,6.9777125705839378,9.6244250385993340
768000,8.3037739146603720,8.7341970235978650,10.6241296158101566
832000,9.3602806857270338,9.5124891842833215,9.4538602392735633
896000,9.0790071378715265,12.0478002628925793,12.1547137853811460
960000,10.5719684336639119,10.5207556124597321,8.5117719052067837
1024000,12.3796417135131573,10.1716466820546643,12.3238707602184778
1088000,9.6000073100691576,11.2948544179694270,11.2933520796624425
1152000,13.3014945729865364,10.6344258194739965,9.8099130140373614
1216000,9.4921323676919762,12.2522449245397542,9.4977161596537467
1280000,11.0741222500222953,8.3961661223684878,8.4453219178715973
1344000,8.8914300915602968,10.8348302717169371,11.0612152712298073
1408000,12.5864101370717307,12.5457060328486030,12.9595439435401634
1472000,9.5128130684403409,12.5969800365112370,12.5849749053656641
1536000,12.6726110417683806,10.1401948977686374,12.8727668844225605
1600000,13.0504798322142577,10.3207819259233151,13.0130490307158606
1664000,10.5276227722757039,13.2133375903370833,13.2047576498968731
1728000,10.9712237126893726,13.9208336220643059,10.8394772979217890
1792000,11.2656445827700278,11.4452266419368307,13.3810887346493264
1856000,10.0947339692094911,12.0081074137795678,10.1228759614956640
1920000,11.4177389902501218,14.2767447154438418,14.3365270643772753
1984000,11.5652913324760647,13.8437905890853212,11.6386639467838968
2048000,10.5570087681619533,10.8755592519288218,13.0540901525195920
2112000,13.0719278266855383,13.3007595201186284,10.5930929540539491
2176000,15.2339590663133304,14.8142994788175635,12.1378950897452533
2240000,13.7554333418473611,11.8885737994030336,11.8235664034829462
2304000,9.4967761681408724,12.2572396043842478,12.0390340650881384
2368000,12.6803128758851891,9.9523529458804134,12.7473496920026861
2432000,10.8114173996901819,10.8119452457491700,13.3685351374563179
2496000,11.0899077308896068,13.5752901834088853,11.1387434528357971
2560000,13.2964756036628486,10.8990081369229301,13.0465775866821225
2624000,11.1701244511461777,14.0534793720160671,10.6936078289264387
2688000,11.9497398136359152,10.2291140471227457,9.7402705061870289
2752000,11.2713825404826071,11.3308297236410773,11.3337711319649355
2816000,11.7090585646535512,11.7473843544302738,11.5214317096873327
2880000,13.0483571461684189,11.0953388545295706,10.5247481179487039
2944000,12.3295702864218875,10.3695162829172283,12.3306884712916709
3008000,12.7380531220702462,12.8420295146357244,12.7608940557167525
3072000,14.3492788519017811,14.3823527207994974,14.5700695110067127
3136000,14.0507033435227378,14.1433603590472998,10.7824000568523175
3200000,10.7181810820914141,13.1206351082640449,13.0996960781793277
3264000,12.3234351737686509,12.7359150222722075,12.7486309282232249
3328000,10.4895256772679932,10.6358292098007041,10.7426913441514422
3392000,10.2843753673978568,10.2724757099740156,10.3460815992259256
3456000,13.5707371202325024,11.6745294160184496,11.6659946676605752
3520000,14.8437770013810315,12.6535562565648174,12.3226945473918477
3584000,10.2907790297042112,10.3031724644461438,10.3080332983429042
3648000,10.0834562905261063,9.9324635763169713,9.9753296237489817
3712000,12.4769807184785186,10.4698212654615439,10.4657639933030211
3776000,11.8471588613678236,11.8648807788058370,14.0058630101644415
3840000,11.4296316135076701,11.1343417396157527,14.5285883566678766
3904000,13.2179083976142913,13.1786536830374494,11.1733416253282467
3968000,12.5100387364367762,12.0926571143801933,12.1058683759055867
4032000,13.8414523988564735,14.6929332703314834,14.0381504044062169
4096000,14.4960745338411954,14.6455253041483573,14.6325969347573164
4160000,13.7160434283877191,13.7004110763722906,11.3597231962677867
4224000,13.1013243851825987,13.4170882843241195,12.5929799043736690
4288000,9.8056659464863944,11.7892687770303741,9.8256397633134664
4352000,10.3928305970736492,13.0166023203406649,10.4416630095716556
4416000,13.1757618735225499,11.1828700787215549,13.2515405211194448
4480000,13.7574565052234430,10.7611991500915334,10.8030200228559323
4544000,12.5600403684302986,15.6790954574461345,15.4882119748449441
4608000,10.4698772896481866,10.4750327000159267,10.4735047125812333
4672000,12.4563088392863346,14.6836530296511398,12.0752324391237789
4736000,14.1769754285990839,14.4374045911512354,11.7438283427247292
4800000,9.7409084430786805,9.3578364843922994,10.0280304423227005
4864000,14.6326745548330752,12.6137381611689445,14.7866412228638655
4928000,11.0330227351233461,13.9848033846674014,14.0396251122678724
4992000,14.4339717079739511,13.7869598858152518,14.6402510190432977
5056000,12.1625366525791208,14.2545476551192056,12.1783481490473946
5120000,12.9154208848589160,13.3792060357611060,10.2277817999830827
5184000,14.4071462537648944,11.4290749448865014,13.7543506498400667
5248000,10.7376427966282826,13.2628042163332598,10.7316521164320111
5312000,11.5582955068089142,9.2840624529627487,9.2965840550578669
5376000,12.0387839319645540,11.7984478479622314,14.0897723817366760
5440000,14.4892361567204482,14.2665635502982866,12.0587573098640615
5504000,11.3935062299098568,11.4604499329806124,11.3828520866043341
5568000,12.5061243688499690,12.4065298637587453,12.6631201622956446
5632000,9.8066533209190716,9.9179419198725363,9.8353170385526330
5696000,13.8795793201400706,13.8300620713739395,13.8501808673394180
5760000,13.9182866474994338,11.5630735232423127,13.8544389946271256
5824000,14.2751187801757524,11.5913019428961928,11.8403845182092127
5888000,11.0974014279805679,11.4472545120679570,13.8947677290000939
5952000,10.5817151343789728,10.5153529024999539,10.8969910692251499
6016000,12.9995803337777360,10.8152570249261366,10.4042406159444454
6080000,13.4559188677350239,10.3730881097923913,13.1968365700972612
6144000,11.9254652270433663,13.8761688278950750,14.1298024445585977
6208000,12.5396405443690391,15.3133999197452084,14.9342943704251088
6272000,9.9210114146182065,9.6319335227655820,12.8623247529530680
6336000,12.0280188141996121,14.8431863593530871,11.7869333004759156
6400000,11.8018842161600936,14.6904423418053014,14.5984250094281212
6464000,11.8122651194202639,11.8157705699686844,9.9639120836626205
6528000,13.3905990404246378,13.3951372770495656,11.2143683126319100
6592000,11.9685450999898624,14.5659153561307324,14.5175983572251646
6656000,14.5935687278700179,11.2696128686493164,14.2404129158842885
6720000,10.8386312296814733,13.6808958732348671,13.6578854677738164
6784000,10.3849409158601009,10.0715102258468718,9.9507690514827019
6848000,11.4116306277430422,11.2391174035256096,11.0802392046127185
6912000,13.2188160610598278,13.1349182139502432,10.6130042820949733
6976000,10.9268647218241597,13.3754410881983361,13.4677732763957287
7040000,14.0219861949000109,11.9295413638491290,14.0303655236948277
7104000,11.3858849736175785,13.5993905476036652,13.8925966942001011
7168000,10.1721853047805890,10.2412477654213383,10.2205273887538688
7232000,12.8054279292584514,10.8426794492722607,10.9709685858200778
7296000,14.1079410380594279,11.7897300236031342,11.7071028260700061
7360000,9.8194506583612871,12.8536926874396062,12.9179581208821990
7424000,10.5342928665880606,10.5108115765861587,10.3686167141911909
7488000,13.3969607140808993,13.4964779418967940,13.2246789890393721
7552000,10.8517449165167150,12.8852357110733493,12.8867830316664289
7616000,14.1807543899707760,12.3112990069885857,14.4786882037925846
7680000,9.5671072443058236,9.2687211707760344,9.6531801424230128
7744000,11.5956778657296002,14.6978845033938903,14.4644375968038936
7808000,13.5251876629781620,13.6516052981586640,10.9205236456686414
7872000,13.7552663142911626,11.2550250737105628,14.1772436113330116
7936000,12.7172772314778904,12.6944568872059289,12.7199213046197457
8000000,11.1914994798696625,11.7336341138304494,11.3115926893103538
8064000,15.7156338319521041,13.2723293726775697,13.5057132050447066
8128000,10.3916762425804450,10.4394341615468225,10.4058832823951004
8192000,13.9105652117625471,13.7112225293234662,11.6446124876583372
8256000,13.4293856606867141,11.3203765863377939,11.1953327671548877
8320000,12.4655167818891730,15.2088266707084330,14.8926803130092686
8384000,13.2189555014796341,10.5235624317653365,10.4383665344430039
8448000,14.0806377860449157,14.1021149732109983,14.0618719023167742
8512000,13.9434373032245773,11.7925923669968409,11.9846578809906976
8576000,12.5966900636335986,10.0708124536623789,12.5912043939636682
8640000,12.4337490089941518,14.8520994397312673,12.4436024706897364
8704000,14.6876664010184168,14.4710048131648392,14.4368125210632243
8768000,12.8806955303572614,10.3503950258963542,12.6476858325514279
8832000,10.4517239785397926,13.1712024750673962,13.4350401239483404
8896000,14.0470529099270678,11.4048999711787182,13.7698810215271443
8960000,14.2973049076706822,14.2948327676865059,11.8536385804223947
9024000,11.1751908019591397,13.5605848058960117,11.2349440919002390
9088000,13.8022494692454760,13.8987836748033899,11.6942911849189759
9152000,13.8111926025430485,11.2632690781849689,11.0114048037484942
9216000,13.6511822559270506,13.7090048437122487,11.2114505891749179
9280000,10.2396414766160149,13.1892266337102235,12.9010233409558701
9344000,11.4558464618669085,11.3803707794412503,11.4515644901743272
9408000,14.3980800773360347,14.9226303608988520,14.6447138455005579
9472000,10.2825983995868899,10.1649755416798975,12.4771659908377757
9536000,13.9681860759670027,13.9765976547404929,13.9988675735800125
9600000,11.3065966601408761,11.3248146795063214,9.0213156725404851
9664000,14.1857229579306274,12.4993812374108533,12.3916680875653213
9728000,14.0068253361117065,14.0121971647082777,11.5027785946242567
9792000,12.6721148971699353,12.7294962473033628,14.7105246712679243
9856000,13.6135850663427842,13.4671767405043568,10.7310250731345178
9920000,14.3108383878696692,11.3543762922459006,14.0013935893738761
9984000,15.2361947425365400,12.8602946573411963,15.1126038746217546
10048000,10.4580808398929292,10.8285882442641395,13.6080032986082742
10112000,14.1454610236170399,13.9439396057412868,14.0729485066812110
10176000,13.0502804302938671,12.7892768054239845,10.8858017657647981
10240000,11.9150890980297071,11.9175267058963641,15.0879435510363393
10304000,13.1766275995951840,13.8046318125350496,11.0876723269812647
10368000,10.6624111246434303,10.9629352802245883,13.3640528704034232
10432000,12.9789612383558950,10.4909433224045685,10.7938398246158975
10496000,14.1166779716915620,14.2677808550767651,11.8189649641434809
10560000,12.7905834638822071,12.4616717577487996,15.5672470880072265
10624000,10.7320637180476428,13.1216492135190208,10.8183098450678621
10688000,10.6623422340869016,11.1457614039762554,8.1299608907472454
10752000,11.8154153854549637,11.7236749886884777,11.8231700573890457
10816000,10.7412881701452712,11.0807970367280824,10.9008258884661000
10880000,13.1003714426463773,13.3937273043958189,10.7985691330927818
10944000,13.2147282838474620,10.9707302305375336,13.0018718923344085
11008000,11.2284024179856914,13.3027530033687427,13.2785566723178441
11072000,11.6666598371988233,13.9970701374690734,13.6838650347231905
11136000,13.8685500944284659,11.3297249326540523,13.8287112064350488
11200000,12.3969033198877021,12.8920200402351863,12.7228724380551110
11264000,11.0516846087398424,8.9036884066926003,11.0545791004185556
11328000,10.5558592056942153,10.8541532472155424,11.0846063663287193
11392000,14.7825519417572746,11.5357047025910227,11.8668313498907434
11456000,14.0071946050884808,11.5343363495664999,11.4680338594413662
11520000,11.7871600480293637,14.4978778605839995,12.3071606314239208
11584000,11.9444422694742034,11.8135525171717664,9.8168927347714270
11648000,13.2881272624186622,11.2893582421007110,11.2561075718617705
11712000,10.9455608681856784,11.0663497062524865,11.1915156203306587
11776000,13.6110435891743791,13.7619214675970252,13.9312808044028849
11840000,13.9345371269601515,14.3021437064316235,13.7947593144717366
11904000,13.8380673679346753,11.7836647723780459,13.6520220308490714
11968000,12.3609971394276652,10.6839515378908185,10.5774593518640838
12032000,10.8724951685801212,13.2120589449924744,10.7656843395714503
12096000,13.2322167601876455,11.1337767407919515,10.6718554865881377
12160000,12.5065564677044225,14.8783164541585435,12.5377750074218053
12224000,12.9154794829709125,14.6954116664005880,14.6260694790288035
12288000,12.0250647596067246,9.8515655339332877,10.0570331011557208
12352000,10.4063285234885345,10.2075916717492348,13.1403170667573956
12416000,13.4873694722606654,13.5173517229150857,10.8556726634112284
12480000,10.7262498657821688,10.5356259703447996,13.4297766381061656
12544000,10.6260104974053533,12.9332506486428720,12.9689427526386165
12608000,11.0438691126353508,13.4938613819717563,13.5676418325590866
12672000,14.5422307049424493,14.5292958987098029,14.6072351372514326
12736000,10.5151561583740651,12.5006316024094026,10.4176953030249759
12800000,12.9046692771744951,15.0196460569657919,12.9116264485858672
12864000,10.0111024825660380,10.0177321342663390,10.0371952448913042
12928000,14.0653663391114616,13.8852185701096129,12.0998861272930096
12992000,14.1796208514906361,13.9006934923513086,10.9718913032923808
13056000,8.8886819102675503,11.6036900747983509,11.2384155137113222
13120000,11.9993661396422677,12.0201176275996993,12.0163056203922505
13184000,12.2800781894040902,10.0727035487957117,9.8749816988138228
13248000,14.5758835486256899,14.7461050865557670,14.4134829563490676
13312000,13.3252917820279286,10.6292894392173860,13.2194082478663155
13376000,10.3390893524833949,10.4921263693379743,10.2196410901099952
13440000,15.3114614464659251,12.7278216511947271,15.1587243202430741
13504000,11.8167589477687560,11.7307464778272106,11.9645209104817063
13568000,10.2550295671361020,10.6555224060076128,10.4557763369336456
13632000,12.5326176280114332,10.5523540717730366,10.5264537955754012
13696000,13.3742518493458107,13.2898723731896808,15.5044240838757030
13760000,10.5864685494582869,10.5426777815700099,13.2252063199897645
13824000,11.5157919126317587,11.5143416024313439,13.8913522489623560
13888000,9.7714144973629278,9.7899431290222534,12.9501760762573710
13952000,14.4329800855195014,14.0964593183047953,11.9942163283552752
14016000,12.5675089892524330,14.6243290868523488,12.5744572995680883
14080000,11.8402481919163733,14.1694648382998700,14.1588797193481710
14144000,13.7416143481807804,13.3732834901343516,10.5384643509372058
14208000,12.3797159035531408,10.2387710425467642,12.4052834469316657
14272000,10.7902061602082551,13.8912664301608366,10.5589800160622325
