"Step","lbf10_cbamsvo - SW_ep_rew_total","lbf10_cbamsvo - SW_ep_rew_total__MIN","lbf10_cbamsvo - SW_ep_rew_total__MAX"
"64000","32.624999046325684","32.624999046325684","32.624999046325684"
"128000","30.540001392364502","30.540001392364502","30.540001392364502"
"192000","29.970000743865967","29.970000743865967","29.970000743865967"
"256000","29.570003032684326","29.570003032684326","29.570003032684326"
"320000","26.539999961853027","26.539999961853027","26.539999961853027"
"384000","27.220001697540283","27.220001697540283","27.220001697540283"
"448000","30.92000126838684","30.92000126838684","30.92000126838684"
"512000","30.940001249313354","30.940001249313354","30.940001249313354"
"576000","32.41000056266785","32.41000056266785","32.41000056266785"
"640000","29.780002117156982","29.780002117156982","29.780002117156982"
"704000","29.150002002716064","29.150002002716064","29.150002002716064"
"768000","29.880000829696655","29.880000829696655","29.880000829696655"
"832000","30.220001220703125","30.220001220703125","30.220001220703125"
"896000","30.070002555847168","30.070002555847168","30.070002555847168"
"960000","31.15000081062317","31.15000081062317","31.15000081062317"
"1024000","33.52000117301941","33.52000117301941","33.52000117301941"
"1088000","32.570000886917114","32.570000886917114","32.570000886917114"
"1152000","31.040000200271606","31.040000200271606","31.040000200271606"
"1216000","31.940001249313354","31.940001249313354","31.940001249313354"
"1280000","31.91000199317932","31.91000199317932","31.91000199317932"
"1344000","33.28999900817871","33.28999900817871","33.28999900817871"
"1408000","32.900002002716064","32.900002002716064","32.900002002716064"
"1472000","32.83000135421753","32.83000135421753","32.83000135421753"
"1536000","32.26000094413757","32.26000094413757","32.26000094413757"
"1600000","32.21000027656555","32.21000027656555","32.21000027656555"
"1664000","31.869999885559082","31.869999885559082","31.869999885559082"
"1728000","31.119998693466187","31.119998693466187","31.119998693466187"
"1792000","32.520002126693726","32.520002126693726","32.520002126693726"
"1856000","34.6700005531311","34.6700005531311","34.6700005531311"
"1920000","32.189998149871826","32.189998149871826","32.189998149871826"
"1984000","32.66000175476074","32.66000175476074","32.66000175476074"
"2048000","33.059998989105225","33.059998989105225","33.059998989105225"
"2112000","33.6199996471405","33.6199996471405","33.6199996471405"
"2176000","33.84000015258789","33.84000015258789","33.84000015258789"
"2240000","33.1600022315979","33.1600022315979","33.1600022315979"
"2304000","33.48000240325928","33.48000240325928","33.48000240325928"
"2368000","34.26000142097473","34.26000142097473","34.26000142097473"
"2432000","34.04999923706055","34.04999923706055","34.04999923706055"
"2496000","33.499998569488525","33.499998569488525","33.499998569488525"
"2560000","33.01000142097473","33.01000142097473","33.01000142097473"
"2624000","32.38000011444092","32.38000011444092","32.38000011444092"
"2688000","30.90000081062317","30.90000081062317","30.90000081062317"
"2752000","32.190001487731934","32.190001487731934","32.190001487731934"
"2816000","33.529999017715454","33.529999017715454","33.529999017715454"
"2880000","32.450000047683716","32.450000047683716","32.450000047683716"
"2944000","32.18000078201294","32.18000078201294","32.18000078201294"
"3008000","32.30000376701355","32.30000376701355","32.30000376701355"
"3072000","33.380003690719604","33.380003690719604","33.380003690719604"
"3136000","34.09999966621399","34.09999966621399","34.09999966621399"
"3200000","33.239999771118164","33.239999771118164","33.239999771118164"
"3264000","33.060001611709595","33.060001611709595","33.060001611709595"
"3328000","33.010000705718994","33.010000705718994","33.010000705718994"
