"Step","lbf10_cbamsvo - SW_ep_rew_total","lbf10_cbamsvo - SW_ep_rew_total__MIN","lbf10_cbamsvo - SW_ep_rew_total__MAX"
"64000","32.187501668930054","32.187501668930054","32.187501668930054"
"128000","30.000000953674316","30.000000953674316","30.000000953674316"
"192000","28.019999265670776","28.019999265670776","28.019999265670776"
"256000","27.220000982284546","27.220000982284546","27.220000982284546"
"320000","25.900002002716064","25.900002002716064","25.900002002716064"
"384000","28.670002460479736","28.670002460479736","28.670002460479736"
"448000","27.660001754760742","27.660001754760742","27.660001754760742"
"512000","26.64000105857849","26.64000105857849","26.64000105857849"
"576000","28.390000104904175","28.390000104904175","28.390000104904175"
"640000","25.53999924659729","25.53999924659729","25.53999924659729"
"704000","29.290001153945923","29.290001153945923","29.290001153945923"
"768000","30.260002374649048","30.260002374649048","30.260002374649048"
"832000","29.86000108718872","29.86000108718872","29.86000108718872"
"896000","28.739999532699585","28.739999532699585","28.739999532699585"
"960000","27.14000105857849","27.14000105857849","27.14000105857849"
"1024000","27.18000030517578","27.18000030517578","27.18000030517578"
"1088000","27.29000234603882","27.29000234603882","27.29000234603882"
"1152000","27.500001430511475","27.500001430511475","27.500001430511475"
"1216000","27.920000076293945","27.920000076293945","27.920000076293945"
"1280000","30.370002031326294","30.370002031326294","30.370002031326294"
"1344000","29.19000220298767","29.19000220298767","29.19000220298767"
"1408000","28.950000524520874","28.950000524520874","28.950000524520874"
"1472000","29.989999771118164","29.989999771118164","29.989999771118164"
"1536000","29.1000018119812","29.1000018119812","29.1000018119812"
"1600000","28.810002088546753","28.810002088546753","28.810002088546753"
"1664000","30.77000117301941","30.77000117301941","30.77000117301941"
"1728000","30.63000249862671","30.63000249862671","30.63000249862671"
"1792000","30.430001735687256","30.430001735687256","30.430001735687256"
"1856000","30.420002698898315","30.420002698898315","30.420002698898315"
"1920000","29.679999828338623","29.679999828338623","29.679999828338623"
"1984000","28.13000178337097","28.13000178337097","28.13000178337097"
"2048000","28.31999921798706","28.31999921798706","28.31999921798706"
"2112000","28.40000057220459","28.40000057220459","28.40000057220459"
"2176000","28.780002117156982","28.780002117156982","28.780002117156982"
"2240000","30.22000026702881","30.22000026702881","30.22000026702881"
"2304000","30.660000324249268","30.660000324249268","30.660000324249268"
"2368000","28.54000163078308","28.54000163078308","28.54000163078308"
"2432000","28.229999780654907","28.229999780654907","28.229999780654907"
"2496000","28.629998207092285","28.629998207092285","28.629998207092285"
"2560000","29.630000829696655","29.630000829696655","29.630000829696655"
"2624000","28.6299991607666","28.6299991607666","28.6299991607666"
"2688000","28.829999446868896","28.829999446868896","28.829999446868896"
"2752000","29.44000220298767","29.44000220298767","29.44000220298767"
"2816000","31.380001544952393","31.380001544952393","31.380001544952393"
"2880000","30.680002689361572","30.680002689361572","30.680002689361572"
"2944000","29.059998035430908","29.059998035430908","29.059998035430908"
"3008000","30.160001039505005","30.160001039505005","30.160001039505005"
"3072000","31.440000534057617","31.440000534057617","31.440000534057617"
"3136000","29.610000610351562","29.610000610351562","29.610000610351562"
"3200000","28.530002117156982","28.530002117156982","28.530002117156982"
"3264000","29.01000142097473","29.01000142097473","29.01000142097473"
"3328000","29.62000012397766","29.62000012397766","29.62000012397766"
"3392000","29.710001230239868","29.710001230239868","29.710001230239868"
"3456000","29.6299991607666","29.6299991607666","29.6299991607666"
"3520000","30.1299991607666","30.1299991607666","30.1299991607666"
"3584000","29.310001134872437","29.310001134872437","29.310001134872437"
"3648000","29.25000238418579","29.25000238418579","29.25000238418579"
"3712000","28.83000111579895","28.83000111579895","28.83000111579895"
"3776000","29.12000036239624","29.12000036239624","29.12000036239624"
"3840000","29.839999198913574","29.839999198913574","29.839999198913574"
"3904000","30.730002403259277","30.730002403259277","30.730002403259277"
"3968000","30.979999542236328","30.979999542236328","30.979999542236328"
"4032000","29.750000715255737","29.750000715255737","29.750000715255737"
"4096000","30.270001888275146","30.270001888275146","30.270001888275146"
"4160000","30.760000705718994","30.760000705718994","30.760000705718994"
"4224000","30.880000114440918","30.880000114440918","30.880000114440918"
"4288000","30.079999446868896","30.079999446868896","30.079999446868896"
"4352000","29.940001487731934","29.940001487731934","29.940001487731934"
"4416000","29.460001707077026","29.460001707077026","29.460001707077026"
"4480000","29.020001649856567","29.020001649856567","29.020001649856567"
"4544000","29.590000867843628","29.590000867843628","29.590000867843628"
"4608000","29.340001344680786","29.340001344680786","29.340001344680786"
"4672000","29.5099995136261","29.5099995136261","29.5099995136261"
"4736000","29.630000114440918","29.630000114440918","29.630000114440918"
"4800000","29.260000705718994","29.260000705718994","29.260000705718994"
"4864000","29.83000159263611","29.83000159263611","29.83000159263611"
"4928000","30.85999894142151","30.85999894142151","30.85999894142151"
"4992000","30.680000066757202","30.680000066757202","30.680000066757202"
"5056000","31.21999979019165","31.21999979019165","31.21999979019165"
"5120000","29.360001802444458","29.360001802444458","29.360001802444458"
"5184000","29.220000743865967","29.220000743865967","29.220000743865967"
"5248000","30.259998559951782","30.259998559951782","30.259998559951782"
"5312000","30.060001850128174","30.060001850128174","30.060001850128174"
"5376000","29.339999675750732","29.339999675750732","29.339999675750732"
"5440000","30.160000562667847","30.160000562667847","30.160000562667847"
"5504000","29.840001344680786","29.840001344680786","29.840001344680786"
"5568000","29.600000619888306","29.600000619888306","29.600000619888306"
"5632000","29.089998722076416","29.089998722076416","29.089998722076416"
"5696000","29.219999074935913","29.219999074935913","29.219999074935913"
"5760000","28.0500009059906","28.0500009059906","28.0500009059906"
"5824000","29.940001487731934","29.940001487731934","29.940001487731934"
"5888000","30.25000023841858","30.25000023841858","30.25000023841858"
"5952000","30.01999855041504","30.01999855041504","30.01999855041504"
"6016000","29.09000062942505","29.09000062942505","29.09000062942505"
"6080000","28.960000038146973","28.960000038146973","28.960000038146973"
"6144000","29.209999084472656","29.209999084472656","29.209999084472656"
"6208000","30.27000117301941","30.27000117301941","30.27000117301941"
"6272000","30.75","30.75","30.75"
"6336000","30.420002937316895","30.420002937316895","30.420002937316895"
"6400000","29.440001726150513","29.440001726150513","29.440001726150513"
"6464000","29.62999963760376","29.62999963760376","29.62999963760376"
"6528000","30.329997777938843","30.329997777938843","30.329997777938843"
"6592000","29.69000267982483","29.69000267982483","29.69000267982483"
"6656000","29.31000018119812","29.31000018119812","29.31000018119812"
"6720000","28.820000648498535","28.820000648498535","28.820000648498535"
"6784000","30.109999418258667","30.109999418258667","30.109999418258667"
"6848000","29.930001974105835","29.930001974105835","29.930001974105835"
"6912000","29.220001220703125","29.220001220703125","29.220001220703125"
"6976000","29.320000410079956","29.320000410079956","29.320000410079956"
"7040000","29.83000087738037","29.83000087738037","29.83000087738037"
"7104000","29.180001735687256","29.180001735687256","29.180001735687256"
"7168000","28.250000715255737","28.250000715255737","28.250000715255737"
"7232000","29.14000177383423","29.14000177383423","29.14000177383423"
"7296000","29.62000322341919","29.62000322341919","29.62000322341919"
"7360000","29.230000972747803","29.230000972747803","29.230000972747803"
"7424000","29.07999897003174","29.07999897003174","29.07999897003174"
"7488000","29.369999647140503","29.369999647140503","29.369999647140503"
"7552000","30.010003566741943","30.010003566741943","30.010003566741943"
"7616000","28.3700008392334","28.3700008392334","28.3700008392334"
"7680000","29.27000141143799","29.27000141143799","29.27000141143799"
"7744000","29.9499990940094","29.9499990940094","29.9499990940094"
"7808000","29.970001935958862","29.970001935958862","29.970001935958862"
"7872000","29.490000009536743","29.490000009536743","29.490000009536743"
"7936000","29.309998989105225","29.309998989105225","29.309998989105225"
"8000000","30.92000150680542","30.92000150680542","30.92000150680542"
"8064000","29.210002660751343","29.210002660751343","29.210002660751343"
"8128000","29.84999918937683","29.84999918937683","29.84999918937683"
"8192000","31.000001192092896","31.000001192092896","31.000001192092896"
"8256000","30.2599995136261","30.2599995136261","30.2599995136261"
"8320000","29.540000200271606","29.540000200271606","29.540000200271606"
"8384000","30.060002088546753","30.060002088546753","30.060002088546753"
"8448000","29.820003271102905","29.820003271102905","29.820003271102905"
"8512000","29.540001153945923","29.540001153945923","29.540001153945923"
"8576000","30.33000111579895","30.33000111579895","30.33000111579895"
"8640000","29.820001125335693","29.820001125335693","29.820001125335693"
"8704000","28.540002584457397","28.540002584457397","28.540002584457397"
"8768000","28.880001544952393","28.880001544952393","28.880001544952393"
"8832000","29.060000896453857","29.060000896453857","29.060000896453857"
"8896000","29.150001287460327","29.150001287460327","29.150001287460327"
"8960000","29.89000129699707","29.89000129699707","29.89000129699707"
"9024000","29.199998140335083","29.199998140335083","29.199998140335083"
"9088000","29.66000199317932","29.66000199317932","29.66000199317932"
"9152000","29.870001316070557","29.870001316070557","29.870001316070557"
"9216000","28.970001459121704","28.970001459121704","28.970001459121704"
"9280000","28.380000829696655","28.380000829696655","28.380000829696655"
"9344000","28.35999846458435","28.35999846458435","28.35999846458435"
"9408000","29.300001859664917","29.300001859664917","29.300001859664917"
"9472000","29.489997386932373","29.489997386932373","29.489997386932373"
"9536000","28.809999465942383","28.809999465942383","28.809999465942383"
"9600000","30.21000099182129","30.21000099182129","30.21000099182129"
"9664000","30.199998140335083","30.199998140335083","30.199998140335083"
"9728000","29.01000165939331","29.01000165939331","29.01000165939331"
"9792000","28.610000610351562","28.610000610351562","28.610000610351562"
"9856000","28.689998149871826","28.689998149871826","28.689998149871826"
"9920000","29.220001697540283","29.220001697540283","29.220001697540283"
"9984000","29.620001077651978","29.620001077651978","29.620001077651978"
"10048000","30.030001640319824","30.030001640319824","30.030001640319824"
"10112000","29.93999981880188","29.93999981880188","29.93999981880188"
"10176000","29.439998149871826","29.439998149871826","29.439998149871826"
"10240000","28.91999888420105","28.91999888420105","28.91999888420105"
"10304000","28.720001220703125","28.720001220703125","28.720001220703125"
"10368000","29.31000065803528","29.31000065803528","29.31000065803528"
"10432000","29.999999523162842","29.999999523162842","29.999999523162842"
"10496000","30.43000030517578","30.43000030517578","30.43000030517578"
"10560000","30.439998388290405","30.439998388290405","30.439998388290405"
"10624000","31.07999897003174","31.07999897003174","31.07999897003174"
"10688000","30.19000244140625","30.19000244140625","30.19000244140625"
"10752000","28.880001306533813","28.880001306533813","28.880001306533813"
"10816000","28.88999843597412","28.88999843597412","28.88999843597412"
"10880000","29.830000638961792","29.830000638961792","29.830000638961792"
"10944000","30.53000020980835","30.53000020980835","30.53000020980835"
"11008000","30.379998445510864","30.379998445510864","30.379998445510864"
"11072000","29.640002489089966","29.640002489089966","29.640002489089966"
"11136000","29.620002508163452","29.620002508163452","29.620002508163452"
"11200000","29.570001125335693","29.570001125335693","29.570001125335693"
"11264000","29.059999465942383","29.059999465942383","29.059999465942383"
