Step,lbf15_cbambaseline - SW_ep_rew_mean,lbf15_cbambaseline - SW_ep_rew_mean__MIN,lbf15_cbambaseline - SW_ep_rew_mean__MAX
5632000,8.00862890423615,10.4787271863065,8.18714434572411
5696000,8.37437879080039,8.54447776734239,8.40661818182659
5760000,11.0631024818104,11.0584901355684,8.56460372045457
5824000,8.81662625302362,9.03193212002253,8.90351242026491
5888000,7.40336059122119,12.2982979498827,12.7311520485546
5952000,7.87814134099683,8.49007279757623,11.3622941938868
6016000,7.62544011785606,11.0484618688473,11.1465272742124
6080000,11.3857669778757,8.24277541658187,10.3054085840593
6144000,11.0228289476166,11.6098232074123,7.60666545479012
6208000,11.9631841815504,11.949911042285,11.9513840018057
6272000,7.9268014444678,7.58284916076451,7.58961175372532
6336000,11.6635782279805,8.15281208263053,11.5393785091168
6400000,11.4852566119014,11.2420968789156,11.753532976498
6464000,12.3800423950363,8.21246406856062,7.64537507904253
6528000,8.22443701414892,7.86610772972167,10.8978270723848
6592000,8.11236735103944,11.7342843014846,8.22009000058426
6656000,11.1070643441838,7.41760013715703,6.84526615135294
6720000,12.2604910398508,12.2063692384905,12.3416929597512
6784000,8.24781740246076,11.9963217023921,12.1854463307189
6848000,11.1124089660203,10.6416634154584,10.9549506298053
6912000,8.17304457010337,11.7921562642895,8.71031585531333
6976000,10.4143301625195,8.47117602209232,8.43398229383382
7040000,7.68849587452194,11.5829828458203,8.25501184108811
7104000,8.08192188019279,12.3320797886363,12.4637223743589
7168000,8.07869577652876,11.4692475162227,12.3657949670692
7232000,12.0103912887585,8.37533771248379,7.8432609639848
7296000,7.80839913448402,11.7181408958963,10.6792585567555
7360000,7.89523933433897,12.3322809107919,11.8869754507774
7424000,8.47215331512727,12.9304444702572,12.421024836267
7488000,8.04973572191475,11.9563382977405,11.4124203800692
7552000,12.2046878234694,8.64970699310291,12.2594027696863
7616000,8.08805311491021,10.5092501975173,11.41574937356
7680000,7.92598630519628,8.42926061299942,8.15484621999248
7744000,7.6638777076463,7.64902944999471,7.63907404696294
7808000,8.13377579287124,11.6053411035843,11.6056848048726
7872000,12.3151272242932,8.68942881620957,12.2126656598139
7936000,11.1541598799576,11.4793803148648,8.38821785032882
8000000,8.54660730995452,8.69355188896579,12.2668264492328
8064000,11.2532301269829,11.277172058803,7.77160586311634
8128000,8.26570425892965,8.25215464505454,8.25080057256921
8192000,8.00107753935116,12.6608997407023,12.3758654700057
8256000,7.73697687705058,11.1298416563888,11.2973254234551
8320000,12.0959272189022,12.1395939470458,11.3451933368427
8384000,10.133001832824,7.94423854551287,7.80060864830355
8448000,8.72431323336864,9.0566087436525,11.0628092087335
8512000,7.39315440540186,7.47583319255157,7.21148566393756
8576000,7.70195570086399,10.8433895415856,10.8872563188557
8640000,10.8350059726388,7.98603810840267,7.04829162927672
8704000,11.3691698137286,11.3492152993761,8.97669211935656
8768000,8.09571128821322,8.01451580737305,10.7388383500042
8832000,11.4015461891896,11.5747979034102,11.6215177109088
8896000,8.26225601215543,8.54185679324711,8.18415822238436
8960000,11.9504641283782,12.4462194515167,11.8666639725129
9024000,12.0030269266242,8.53828842273218,8.5390007517544
9088000,11.570854170297,11.4484632016795,7.8411978305522
9152000,11.5354126349733,8.13499477102133,7.8744104468033
9216000,11.1380443477893,10.6047169723304,10.7427431920942
9280000,11.6129944362626,8.39566474940627,11.1176762042156
9344000,12.128856785048,8.44952434312859,8.12030697675782
9408000,6.93836748762808,11.4467946928893,7.49802143193518
9472000,7.85919815052005,11.4700666439683,11.6283001552671
9536000,6.71820646259327,6.90760899430518,6.99258278146231
9600000,11.3067511755006,11.4460199142751,8.91843291444081
9664000,11.206651945426,12.0339021661776,12.2416417598834
9728000,7.61652250429491,12.0129323132452,7.58166132262177
9792000,11.7003557936734,11.5304556407184,11.2728018587166
9856000,10.8221429770484,12.2553602451489,12.1887487043176
9920000,11.826994027433,12.0211721811754,11.8408945047681
9984000,11.8641779301339,11.4147574307608,7.8448294244637
10048000,11.9302520486974,11.7255565719241,8.2954654540521
10112000,11.6031015597379,10.3897244516192,8.5007741056451
10176000,7.7864058345994,7.60648999109408,7.61044609299489
10240000,11.5607320369188,11.5204091960397,7.69457795973929
10304000,7.2227473012773,7.3001878693047,10.8378006257175
10368000,7.97387690078891,11.6934565147986,11.7560088515437
10432000,11.173865103931,11.1968632415017,7.41727985002902
10496000,7.50048927084619,10.7015416556498,10.3454248881271
10560000,8.01077704359705,8.41124675621079,10.8034818001766
10624000,11.6905221205863,8.47594635464337,8.42063726105126
10688000,8.06542989473486,8.24395875564473,10.236087218281
10752000,7.56721940154929,11.9779218986713,8.16479906500389
10816000,8.36820464610832,8.2494346686388,8.15835932114855
10880000,8.23376709236567,8.05904320589229,8.05520243659685
10944000,8.50546057677292,11.5597228910636,11.567808092194
11008000,8.3645779529356,10.9612857946577,8.41013963212874
11072000,11.4670154688838,8.24991796974765,8.2846246164168
11136000,8.30999230382204,11.7054131813203,7.53715060982877
11200000,7.95112368924439,7.44365103198184,7.93040075200329
11264000,10.3698954894595,7.55149546493855,11.2703283243873
11328000,8.2677560267493,8.35611695974198,11.137472721439
11392000,9.16551848823855,11.178926992169,9.05440213781407
11456000,7.47986774184744,7.73470958408715,11.5227080918566
11520000,8.12653307424899,8.15461444691597,7.91714582212821
11584000,7.01334481543293,11.2598342022403,7.33890772345998
11648000,11.7774748001858,8.26850133597296,7.60423519620265
11712000,8.1747788221363,11.705380702243,8.5888025862528
11776000,10.7424246644773,11.7667260870926,7.42081925010881
11840000,11.2899295806168,11.1793130490737,11.2912673493713
11904000,7.34188563582945,7.41348555544072,11.1358967289613
11968000,8.15209047672057,8.11036412843108,8.33112005729173
12032000,8.40011237817606,11.9187886832942,8.31470542042406
12096000,7.78987623603728,11.9020322855936,7.9846469102001
12160000,8.91184103681849,11.3613790325187,8.86630668464986
12224000,8.21044334040207,10.5665853186728,8.16930972984623
12288000,7.74841938513109,7.99141053154845,11.8075493248877
12352000,8.49272602276898,11.8140201555911,8.61886887740056
12416000,8.30262520936916,7.73088491541403,7.72975796005547
12480000,11.9770257644801,11.8499238146577,12.0075145889018
12544000,7.36333845000974,10.9122483955026,7.43651712614102
12608000,11.7335293076068,11.6349155676333,11.6941994673321
12672000,9.31668342715511,11.2292948208698,9.30780482594719
12736000,11.230387297632,7.80503730511051,11.1210093721841
12800000,12.0069329642581,8.40733210671742,11.9084878234384
12864000,11.476053622428,7.41481149894781,7.44875341427832
12928000,8.72400025740897,11.0759117526051,8.75397246662694
12992000,8.36716967023963,11.3858480988943,8.85951926635686
13056000,7.88167082706633,7.20385457959087,11.741846845027
13120000,11.8550468892643,8.58336368779404,8.54427765196491
13184000,11.8452083524604,8.05144850671857,8.32754055502659
13248000,11.2030530032344,11.4912876343668,8.80574414023684
13312000,11.9980812064788,9.4322864521866,9.35305460748627
13376000,12.4095612338837,7.79364569907765,11.9725805995377
13440000,11.5901318645729,11.2210812567034,7.87081231698908
13504000,11.9615623564718,7.70028449095864,11.9725865994926
13568000,8.12046461656462,10.7758066724299,10.85002930562
13632000,10.9530797769665,8.64314556306521,10.9512727086349
13696000,8.45462755046028,7.68645977300587,12.1252393109949
13760000,8.39434826648876,11.613667649368,10.9461899123802
13824000,11.1962374204427,8.74456450629824,8.8346122132717
13888000,10.8863177682953,11.206715018156,10.5664812010771
13952000,9.00126565608578,12.7287985421451,8.97608057516303
14016000,11.7619415333804,11.7825644779971,7.56146695907524
14080000,11.954555334659,12.1426541290224,8.09999656346567
14144000,11.3963957542416,11.0708833269551,11.3520735283143
14208000,8.5528319535912,11.5260669810307,8.43728525737474
14272000,11.6746005909811,11.5164283345611,8.97639282552186
14336000,6.88883705724323,12.4732608111505,11.6580447009578
14400000,8.63521616618707,8.1520024571635,8.12710969202605
14464000,7.72322591244225,7.71673816730008,11.3053145312956
14528000,11.2477280647781,10.9294914214558,8.94639746401508
14592000,8.66541078368029,11.8864176092265,7.97784913112778
14656000,12.4301115486846,11.6158473985944,6.95921314190521
14720000,11.697721737955,11.7097328355894,8.70293513684063
14784000,7.61564555984668,7.85368842169254,7.54828003447711
14848000,7.85273582441526,11.9720468550167,11.4283797480646
14912000,12.007057904946,12.6074890671084,8.51741043892984
14976000,8.74685396565248,11.0063248836744,8.7052765839477
15040000,8.69039398357396,8.68127777541668,8.14763082254441
15104000,11.0168865284357,8.21862765729254,11.0351858688433
15168000,8.52645171292983,8.55482264156637,7.82611473449664
15232000,7.95893569605025,10.8939609694296,10.8392935324855
15296000,8.09010762829037,11.6593021750582,7.97780076213008
15360000,7.7391707880428,7.87474252272694,12.5330536831177
15424000,11.3437115928962,11.4755067015821,11.8467559523549
15488000,8.65828841567152,11.6782865803221,11.6816567579767
15552000,7.63044898030531,7.19315389831597,7.38643511729623
15616000,8.20686629875568,11.6640257752919,11.7593627052598
15680000,8.52391259779298,12.1752569422121,12.1430568109982
15744000,11.0764659025655,8.78286512050202,8.58409219286622
15808000,8.24848760542207,7.78877221301085,12.1431597610178
15872000,7.9262511491949,11.7129298452378,11.167142612227
15936000,12.2384571044803,7.89427231589223,8.33482318316488
16000000,7.74891008439271,7.80688994359785,11.0025512105881
16064000,8.43509260887948,8.34219454261122,8.34481872350492
16128000,7.8303336330355,11.8669855248418,13.0889511142764
16192000,10.8631641488637,10.7774614414567,8.19308299965826
16256000,12.3188239313983,11.7847325851707,8.19029254187692
16320000,11.062415877036,10.6952891255404,7.91217797950979
16384000,8.27563269225974,7.42651007046976,11.7564407165082
16448000,12.2353704710763,12.8640217069141,8.55442459455676
16512000,11.60541970802,11.6235042991007,7.69487195225222
16576000,7.74622013800765,7.8944549060474,12.2455353509416
16640000,7.99574606566156,10.8525068286128,11.6410875321214
16704000,11.5953633596031,11.5465136539028,11.5921573645061
16768000,10.9701269928064,7.90839531335438,7.72628642614504
16832000,11.3470529069859,8.46477402138929,11.4149317239045
16896000,8.81998610637308,8.7986525478644,11.3337655779043
16960000,11.1038372079143,11.4958374751359,11.59416639843
17024000,12.005040540105,8.39047476472611,11.9802209335846
17088000,6.73796490840686,7.76883258306975,7.7820778668071
17152000,12.2476999313298,12.010692113469,11.7829539422266
17216000,8.4779627797828,12.111587247291,8.30608730833205
17280000,11.7976830157101,7.79216853040427,8.01459541095596
17344000,8.53620652750329,8.899425476559,12.1596723146564
17408000,7.80152200207939,11.0348711036011,7.81768024584331
17472000,7.79333142307893,11.713725554667,11.8100417150635
17536000,8.2633076439583,8.23247926964802,8.75387504846362
17600000,11.885824847365,7.751889039137,11.0216486280207
17664000,11.9259182692409,9.00618061771316,11.1791846477498
17728000,8.37543965526082,8.41007718201209,8.08655540779703
17792000,11.6080153313258,8.49683333105901,8.46089859379
17856000,7.95797562757496,8.1039443068491,11.0776840854475
17920000,8.34763596566525,11.3964956963371,11.4761388682023
17984000,12.2621462054109,11.9716851226702,12.2491615140419
18048000,11.1613184972802,8.40993517631388,10.9327345250957
18112000,11.5899725511471,11.445490691269,11.6242436742498
18176000,7.30608289769188,11.2199330449067,7.42568276451079
18240000,11.7141873089377,7.63746534424924,12.0762796126859
18304000,7.88190917136468,7.97450145357991,12.5685836971618
18368000,8.53320920625541,8.42399923755511,12.1055905597943
18432000,12.1137976319459,12.2199577082617,12.1938818106669
18496000,10.6629117139322,10.6482376136903,8.47256074754705
18560000,11.9703813775668,11.863695138025,8.27114557600139
18624000,8.61334994087714,12.1895085632583,12.3481567990915
18688000,11.4794287751265,11.4319643292962,11.1800408357525
18752000,8.54040832203099,8.35840028682206,12.0134466993818
18816000,11.4004348582294,8.03234863148841,11.5079490104005
18880000,12.3519774439309,12.3543702603818,11.8359067485128
18944000,10.6984895818172,10.9163121076822,10.7805043764624
19008000,11.4965769257737,11.5554932189481,11.5646079568078
19072000,7.35150027181296,7.98335284194086,12.0156847795573
19136000,11.5467046008604,7.57221965986129,7.84569744531184
19200000,8.42256387515944,7.81278405538575,8.55051729980599
19264000,11.5262258639156,11.4509517253541,7.49411857330589
19328000,8.31650390400073,11.9108087260654,11.9706076365319
19392000,10.9734261945514,7.88912917381445,10.7602114842266
19456000,11.0215964539562,10.9632159923636,12.0852429103672
19520000,8.95059725884388,8.87588752712101,11.3825675606515
19584000,7.73355062918893,7.57512142060015,7.29375842178846
19648000,12.3206146598526,12.7235866905199,8.02639868420319
19712000,12.2817928003847,9.01509521586105,11.5787681957638
19776000,7.8890653855032,7.94133971091589,11.4896974101725
19840000,11.4609271770669,8.88851069743923,11.4402853788679
19904000,11.3625383202715,7.91065089502733,8.0798847961921
19968000,12.0261834514485,11.114894005595,8.33664820648668
20032000,11.7136861947987,12.6412508068848,11.6492929389443
