"Step","coin4_cbamsvo - SW_ep_rew_total","coin4_cbamsvo - SW_ep_rew_total__MIN","coin4_cbamsvo - SW_ep_rew_total__MAX"
"10560000","-11.459999561309814","-11.459999561309814","-11.459999561309814"
"10624000","-14.399999618530273","-14.399999618530273","-14.399999618530273"
"10688000","-12.919999122619629","-12.919999122619629","-12.919999122619629"
"10752000","-13.519999504089355","-13.519999504089355","-13.519999504089355"
"10816000","-13.740000247955322","-13.740000247955322","-13.740000247955322"
"10880000","-14.5600004196167","-14.5600004196167","-14.5600004196167"
"10944000","-14.759999752044678","-14.759999752044678","-14.759999752044678"
"11008000","-15.399999618530273","-15.399999618530273","-15.399999618530273"
"11072000","-13.200000286102295","-13.200000286102295","-13.200000286102295"
"11136000","-14.28000020980835","-14.28000020980835","-14.28000020980835"
"11200000","-14.200000286102295","-14.200000286102295","-14.200000286102295"
"11264000","-14.679999828338623","-14.679999828338623","-14.679999828338623"
"11328000","-14.920001029968262","-14.920001029968262","-14.920001029968262"
"11392000","-15.419999599456787","-15.419999599456787","-15.419999599456787"
"11456000","-13.920000076293945","-13.920000076293945","-13.920000076293945"
"11520000","-13.820000648498535","-13.820000648498535","-13.820000648498535"
"11584000","-14.120000839233398","-14.120000839233398","-14.120000839233398"
"11648000","-13.519999980926514","-13.519999980926514","-13.519999980926514"
"11712000","-13.46000051498413","-13.46000051498413","-13.46000051498413"
"11776000","-14.440000534057617","-14.440000534057617","-14.440000534057617"
"11840000","-15.059999465942383","-15.059999465942383","-15.059999465942383"
"11904000","-14.799999713897705","-14.799999713897705","-14.799999713897705"
"11968000","-14.300000667572021","-14.300000667572021","-14.300000667572021"
"12032000","-14.980000495910645","-14.980000495910645","-14.980000495910645"
"12096000","-13.920000076293945","-13.920000076293945","-13.920000076293945"
"12160000","-14.199999809265137","-14.199999809265137","-14.199999809265137"
"12224000","-13.84000015258789","-13.84000015258789","-13.84000015258789"
"12288000","-13.999999046325684","-13.999999046325684","-13.999999046325684"
"12352000","-13.419999122619629","-13.419999122619629","-13.419999122619629"
"12416000","-13.920000076293945","-13.920000076293945","-13.920000076293945"
"12480000","-14.059999465942383","-14.059999465942383","-14.059999465942383"
"12544000","-14.37999963760376","-14.37999963760376","-14.37999963760376"
"12608000","-14.240000247955322","-14.240000247955322","-14.240000247955322"
"12672000","-13.62000060081482","-13.62000060081482","-13.62000060081482"
"12736000","-14.040000438690186","-14.040000438690186","-14.040000438690186"
"12800000","-14.460000038146973","-14.460000038146973","-14.460000038146973"
"12864000","-13.799999713897705","-13.799999713897705","-13.799999713897705"
"12928000","-12.820000171661377","-12.820000171661377","-12.820000171661377"
"12992000","-15.480000019073486","-15.480000019073486","-15.480000019073486"
"13056000","-14.360000133514404","-14.360000133514404","-14.360000133514404"
"13120000","-13.960000038146973","-13.960000038146973","-13.960000038146973"
"13184000","-14.300000190734863","-14.300000190734863","-14.300000190734863"
"13248000","-13.920000553131104","-13.920000553131104","-13.920000553131104"
"13312000","-13.179999351501465","-13.179999351501465","-13.179999351501465"
"13376000","-14.100000381469727","-14.100000381469727","-14.100000381469727"
"13440000","-14.440000534057617","-14.440000534057617","-14.440000534057617"
"13504000","-13.25999927520752","-13.25999927520752","-13.25999927520752"
"13568000","-14.460000038146973","-14.460000038146973","-14.460000038146973"
"13632000","-13.799999713897705","-13.799999713897705","-13.799999713897705"
"13696000","-13.859999656677246","-13.859999656677246","-13.859999656677246"
"13760000","-13.519999980926514","-13.519999980926514","-13.519999980926514"
"13824000","-13.940000534057617","-13.940000534057617","-13.940000534057617"
"13888000","-12.859999656677246","-12.859999656677246","-12.859999656677246"
"13952000","-14","-14","-14"
"14016000","-13.339999675750732","-13.339999675750732","-13.339999675750732"
"14080000","-13.380000114440918","-13.380000114440918","-13.380000114440918"
"14144000","-14.0600004196167","-14.0600004196167","-14.0600004196167"
"14208000","-13.739999771118164","-13.739999771118164","-13.739999771118164"
"14272000","-14.140000343322754","-14.140000343322754","-14.140000343322754"
"14336000","-14.580000877380371","-14.580000877380371","-14.580000877380371"
"14400000","-14.420000076293945","-14.420000076293945","-14.420000076293945"
"14464000","-14.259999752044678","-14.259999752044678","-14.259999752044678"
"14528000","-13.399999141693115","-13.399999141693115","-13.399999141693115"
"14592000","-13.600000381469727","-13.600000381469727","-13.600000381469727"
"14656000","-14.34000039100647","-14.34000039100647","-14.34000039100647"
"14720000","-13.380000591278076","-13.380000591278076","-13.380000591278076"
"14784000","-13.299999952316284","-13.299999952316284","-13.299999952316284"
"14848000","-13.399999618530273","-13.399999618530273","-13.399999618530273"
"14912000","-13.980000019073486","-13.980000019073486","-13.980000019073486"
"14976000","-14.039999961853027","-14.039999961853027","-14.039999961853027"
"15040000","-12.800000190734863","-12.800000190734863","-12.800000190734863"
"15104000","-14.03999948501587","-14.03999948501587","-14.03999948501587"
"15168000","-13.5","-13.5","-13.5"
"15232000","-14.919999599456787","-14.919999599456787","-14.919999599456787"
"15296000","-14.239999771118164","-14.239999771118164","-14.239999771118164"
"15360000","-14.71999979019165","-14.71999979019165","-14.71999979019165"
"15424000","-14.28000020980835","-14.28000020980835","-14.28000020980835"
"15488000","-14.159999370574951","-14.159999370574951","-14.159999370574951"
"15552000","-14.660000801086426","-14.660000801086426","-14.660000801086426"
"15616000","-13.739999771118164","-13.739999771118164","-13.739999771118164"
"15680000","-13.87999963760376","-13.87999963760376","-13.87999963760376"
"15744000","-14.039999961853027","-14.039999961853027","-14.039999961853027"
"15808000","-14.399999618530273","-14.399999618530273","-14.399999618530273"
"15872000","-13.840000629425049","-13.840000629425049","-13.840000629425049"
"15936000","-12.5","-12.5","-12.5"
"16000000","-14.220000743865967","-14.220000743865967","-14.220000743865967"
"16064000","-14.119999885559082","-14.119999885559082","-14.119999885559082"
"16128000","-13.760000228881836","-13.760000228881836","-13.760000228881836"
"16192000","-13.340000629425049","-13.340000629425049","-13.340000629425049"
"16256000","-13.859999656677246","-13.859999656677246","-13.859999656677246"
"16320000","-13.559999942779541","-13.559999942779541","-13.559999942779541"
"16384000","-13.28000020980835","-13.28000020980835","-13.28000020980835"
"16448000","-13.480000019073486","-13.480000019073486","-13.480000019073486"
"16512000","-14.159999370574951","-14.159999370574951","-14.159999370574951"
"16576000","-14.359999656677246","-14.359999656677246","-14.359999656677246"
"16640000","-14.320000171661377","-14.320000171661377","-14.320000171661377"
"16704000","-14.78000020980835","-14.78000020980835","-14.78000020980835"
"16768000","-14.160000324249268","-14.160000324249268","-14.160000324249268"
"16832000","-12.200000047683716","-12.200000047683716","-12.200000047683716"
"16896000","-14.499999523162842","-14.499999523162842","-14.499999523162842"
"16960000","-13.859999895095825","-13.859999895095825","-13.859999895095825"
"17024000","-13.899999618530273","-13.899999618530273","-13.899999618530273"
"17088000","-13.100000858306885","-13.100000858306885","-13.100000858306885"
