"Step","coin3_cbamsvo - SW_ep_rew_total","coin3_cbamsvo - SW_ep_rew_total__MIN","coin3_cbamsvo - SW_ep_rew_total__MAX"
"3840000","-9.099999556317925","-9.099999556317925","-9.099999556317925"
"3904000","-9.679999928921461","-9.679999928921461","-9.679999928921461"
"3968000","-9.35999983549118","-9.35999983549118","-9.35999983549118"
"4032000","-10.640000224113464","-10.640000224113464","-10.640000224113464"
"4096000","-9.099999561905861","-9.099999561905861","-9.099999561905861"
"4160000","-9.779999554157257","-9.779999554157257","-9.779999554157257"
"4224000","-9.500000178813934","-9.500000178813934","-9.500000178813934"
"4288000","-9.659999705851078","-9.659999705851078","-9.659999705851078"
"4352000","-11.300000250339508","-11.300000250339508","-11.300000250339508"
"4416000","-9.699999943375587","-9.699999943375587","-9.699999943375587"
"4480000","-10.359999567270279","-10.359999567270279","-10.359999567270279"
"4544000","-10.680000111460686","-10.680000111460686","-10.680000111460686"
"4608000","-10.960000157356262","-10.960000157356262","-10.960000157356262"
"4672000","-10.699999690055847","-10.699999690055847","-10.699999690055847"
"4736000","-10.120000183582306","-10.120000183582306","-10.120000183582306"
"4800000","-11.560000121593475","-11.560000121593475","-11.560000121593475"
"4864000","-11.940000258386135","-11.940000258386135","-11.940000258386135"
"4928000","-12.01999967545271","-12.01999967545271","-12.01999967545271"
"4992000","-11.019999742507935","-11.019999742507935","-11.019999742507935"
"5056000","-11.020000457763672","-11.020000457763672","-11.020000457763672"
"5120000","-11.879999697208405","-11.879999697208405","-11.879999697208405"
"5184000","-11.379999876022339","-11.379999876022339","-11.379999876022339"
"5248000","-10.37999963760376","-10.37999963760376","-10.37999963760376"
"5312000","-11.500000476837158","-11.500000476837158","-11.500000476837158"
"5376000","-10.200000286102295","-10.200000286102295","-10.200000286102295"
"5440000","-11.239999890327454","-11.239999890327454","-11.239999890327454"
"5504000","-12.240000247955322","-12.240000247955322","-12.240000247955322"
"5568000","-10.420000553131104","-10.420000553131104","-10.420000553131104"
"5632000","-10.240000247955322","-10.240000247955322","-10.240000247955322"
"5696000","-9.919999599456787","-9.919999599456787","-9.919999599456787"
"5760000","-11.020000338554382","-11.020000338554382","-11.020000338554382"
"5824000","-11.420000314712524","-11.420000314712524","-11.420000314712524"
"5888000","-10.78000020980835","-10.78000020980835","-10.78000020980835"
"5952000","-10.839999914169312","-10.839999914169312","-10.839999914169312"
"6016000","-10.360000371932983","-10.360000371932983","-10.360000371932983"
"6080000","-11.09999942779541","-11.09999942779541","-11.09999942779541"
"6144000","-11.320000171661377","-11.320000171661377","-11.320000171661377"
"6208000","-11.160000205039978","-11.160000205039978","-11.160000205039978"
"6272000","-10.440000295639038","-10.440000295639038","-10.440000295639038"
"6336000","-10.460000276565552","-10.460000276565552","-10.460000276565552"
"6400000","-9.940000057220459","-9.940000057220459","-9.940000057220459"
"6464000","-10.600000143051147","-10.600000143051147","-10.600000143051147"
"6528000","-11.140000104904175","-11.140000104904175","-11.140000104904175"
"6592000","-11.979999542236328","-11.979999542236328","-11.979999542236328"
"6656000","-11.279999732971191","-11.279999732971191","-11.279999732971191"
"6720000","-10.919999837875366","-10.919999837875366","-10.919999837875366"
"6784000","-12.920000433921814","-12.920000433921814","-12.920000433921814"
"6848000","-13.100000381469727","-13.100000381469727","-13.100000381469727"
"6912000","-12.12000036239624","-12.12000036239624","-12.12000036239624"
"6976000","-12.140000343322754","-12.140000343322754","-12.140000343322754"
"7040000","-11.960000276565552","-11.960000276565552","-11.960000276565552"
"7104000","-11.65999960899353","-11.65999960899353","-11.65999960899353"
"7168000","-11.439999341964722","-11.439999341964722","-11.439999341964722"
"7232000","-12.059999942779541","-12.059999942779541","-12.059999942779541"
"7296000","-11.480000257492065","-11.480000257492065","-11.480000257492065"
"7360000","-12.820000529289246","-12.820000529289246","-12.820000529289246"
"7424000","-12.660000085830688","-12.660000085830688","-12.660000085830688"
"7488000","-12.499999761581421","-12.499999761581421","-12.499999761581421"
"7552000","-12.540000677108765","-12.540000677108765","-12.540000677108765"
"7616000","-10.660000085830688","-10.660000085830688","-10.660000085830688"
"7680000","-12.37999963760376","-12.37999963760376","-12.37999963760376"
"7744000","-11.220000267028809","-11.220000267028809","-11.220000267028809"
"7808000","-12.259999752044678","-12.259999752044678","-12.259999752044678"
"7872000","-13.259999752044678","-13.259999752044678","-13.259999752044678"
"7936000","-12.679999589920044","-12.679999589920044","-12.679999589920044"
"8000000","-11.299999475479126","-11.299999475479126","-11.299999475479126"
"8064000","-12.300000071525574","-12.300000071525574","-12.300000071525574"
"8128000","-12.460000157356262","-12.460000157356262","-12.460000157356262"
"8192000","-12.519999742507935","-12.519999742507935","-12.519999742507935"
"8256000","-12.200000286102295","-12.200000286102295","-12.200000286102295"
"8320000","-12.539999723434448","-12.539999723434448","-12.539999723434448"
"8384000","-11.500000476837158","-11.500000476837158","-11.500000476837158"
"8448000","-12.62000036239624","-12.62000036239624","-12.62000036239624"
"8512000","-11.459999799728394","-11.459999799728394","-11.459999799728394"
"8576000","-12.619999885559082","-12.619999885559082","-12.619999885559082"
"8640000","-13.12000024318695","-13.12000024318695","-13.12000024318695"
"8704000","-12.379999876022339","-12.379999876022339","-12.379999876022339"
"8768000","-12.760000109672546","-12.760000109672546","-12.760000109672546"
"8832000","-12.739999830722809","-12.739999830722809","-12.739999830722809"
"8896000","-11.440000414848328","-11.440000414848328","-11.440000414848328"
"8960000","-12.18000054359436","-12.18000054359436","-12.18000054359436"
"9024000","-13.199999809265137","-13.199999809265137","-13.199999809265137"
"9088000","-12.459999680519104","-12.459999680519104","-12.459999680519104"
"9152000","-12.979999542236328","-12.979999542236328","-12.979999542236328"
"9216000","-12.639999866485596","-12.639999866485596","-12.639999866485596"
"9280000","-12.71999979019165","-12.71999979019165","-12.71999979019165"
"9344000","-12.18000054359436","-12.18000054359436","-12.18000054359436"
"9408000","-12.020000219345093","-12.020000219345093","-12.020000219345093"
"9472000","-12.100000262260437","-12.100000262260437","-12.100000262260437"
"9536000","-12.400000214576721","-12.400000214576721","-12.400000214576721"
"9600000","-12.799999475479126","-12.799999475479126","-12.799999475479126"
"9664000","-13.51999968290329","-13.51999968290329","-13.51999968290329"
"9728000","-12.739999651908875","-12.739999651908875","-12.739999651908875"
"9792000","-12.380000352859497","-12.380000352859497","-12.380000352859497"
"9856000","-11.899999499320984","-11.899999499320984","-11.899999499320984"
"9920000","-13.239999413490295","-13.239999413490295","-13.239999413490295"
"9984000","-12.999999642372131","-12.999999642372131","-12.999999642372131"
"10048000","-12.440000176429749","-12.440000176429749","-12.440000176429749"
"10112000","-11.699999570846558","-11.699999570846558","-11.699999570846558"
"10176000","-12.919999837875366","-12.919999837875366","-12.919999837875366"
"10240000","-11.480000376701355","-11.480000376701355","-11.480000376701355"
"10304000","-10.679999828338623","-10.679999828338623","-10.679999828338623"
"10368000","-12.639999628067017","-12.639999628067017","-12.639999628067017"
"10432000","-12.020000338554382","-12.020000338554382","-12.020000338554382"
"10496000","-13.080000042915344","-13.080000042915344","-13.080000042915344"
"10560000","-12.279999732971191","-12.279999732971191","-12.279999732971191"
"10624000","-12.460000395774841","-12.460000395774841","-12.460000395774841"
"10688000","-13.340000092983246","-13.340000092983246","-13.340000092983246"
"10752000","-12.540000528097153","-12.540000528097153","-12.540000528097153"
"10816000","-12.679999709129333","-12.679999709129333","-12.679999709129333"
"10880000","-13.079999804496765","-13.079999804496765","-13.079999804496765"
"10944000","-11.339999675750732","-11.339999675750732","-11.339999675750732"
"11008000","-13.27999997138977","-13.27999997138977","-13.27999997138977"
"11072000","-12.940000057220459","-12.940000057220459","-12.940000057220459"
"11136000","-13.119999766349792","-13.119999766349792","-13.119999766349792"
"11200000","-11.580000162124634","-11.580000162124634","-11.580000162124634"
"11264000","-12.419999957084656","-12.419999957084656","-12.419999957084656"
"11328000","-11.759999632835388","-11.759999632835388","-11.759999632835388"
"11392000","-12.280000448226929","-12.280000448226929","-12.280000448226929"
"11456000","-12.380000591278076","-12.380000591278076","-12.380000591278076"
"11520000","-11.56000018119812","-11.56000018119812","-11.56000018119812"
"11584000","-13.3200004696846","-13.3200004696846","-13.3200004696846"
"11648000","-13.15999984741211","-13.15999984741211","-13.15999984741211"
"11712000","-12.400000095367432","-12.400000095367432","-12.400000095367432"
"11776000","-11.579999923706055","-11.579999923706055","-11.579999923706055"
"11840000","-11.739999771118164","-11.739999771118164","-11.739999771118164"
"11904000","-10.680000305175781","-10.680000305175781","-10.680000305175781"
"11968000","-12.90000033378601","-12.90000033378601","-12.90000033378601"
"12032000","-13.300000071525574","-13.300000071525574","-13.300000071525574"
"12096000","-11.87999963760376","-11.87999963760376","-11.87999963760376"
"12160000","-12.640000462532043","-12.640000462532043","-12.640000462532043"
"12224000","-11.899999976158142","-11.899999976158142","-11.899999976158142"
"12288000","-12.820000171661377","-12.820000171661377","-12.820000171661377"
"12352000","-12.440000057220459","-12.440000057220459","-12.440000057220459"
"12416000","-12.140000343322754","-12.140000343322754","-12.140000343322754"
"12480000","-10.90000033378601","-10.90000033378601","-10.90000033378601"
"12544000","-12.459999561309814","-12.459999561309814","-12.459999561309814"
"12608000","-12.43999981880188","-12.43999981880188","-12.43999981880188"
"12672000","-13.62000036239624","-13.62000036239624","-13.62000036239624"
"12736000","-12.040000438690186","-12.040000438690186","-12.040000438690186"
"12800000","-12.480000019073486","-12.480000019073486","-12.480000019073486"
"12864000","-11.739999890327454","-11.739999890327454","-11.739999890327454"
"12928000","-12.639999628067017","-12.639999628067017","-12.639999628067017"
"12992000","-12.540000319480896","-12.540000319480896","-12.540000319480896"
"13056000","-12.299999475479126","-12.299999475479126","-12.299999475479126"
"13120000","-12.860000252723694","-12.860000252723694","-12.860000252723694"
"13184000","-12.680000305175781","-12.680000305175781","-12.680000305175781"
"13248000","-11.580000400543213","-11.580000400543213","-11.580000400543213"
"13312000","-12.680000305175781","-12.680000305175781","-12.680000305175781"
"13376000","-12.479999542236328","-12.479999542236328","-12.479999542236328"
"13440000","-12.580000042915344","-12.580000042915344","-12.580000042915344"
"13504000","-11.979999542236328","-11.979999542236328","-11.979999542236328"
"13568000","-12.799999713897705","-12.799999713897705","-12.799999713897705"
"13632000","-12.519999861717224","-12.519999861717224","-12.519999861717224"
"13696000","-13.100000083446503","-13.100000083446503","-13.100000083446503"
"13760000","-11.65999984741211","-11.65999984741211","-11.65999984741211"
"13824000","-12.09999966621399","-12.09999966621399","-12.09999966621399"
"13888000","-12.87999939918518","-12.87999939918518","-12.87999939918518"
"13952000","-12.960000038146973","-12.960000038146973","-12.960000038146973"
"14016000","-12.880000114440918","-12.880000114440918","-12.880000114440918"
"14080000","-12.019999742507935","-12.019999742507935","-12.019999742507935"
"14144000","-12","-12","-12"
"14208000","-12.220000267028809","-12.220000267028809","-12.220000267028809"
"14272000","-12.160000562667847","-12.160000562667847","-12.160000562667847"
"14336000","-12.900000214576721","-12.900000214576721","-12.900000214576721"
"14400000","-11.84000039100647","-11.84000039100647","-11.84000039100647"
"14464000","-13.099999904632568","-13.099999904632568","-13.099999904632568"
"14528000","-12.100000381469727","-12.100000381469727","-12.100000381469727"
"14592000","-11.959999322891235","-11.959999322891235","-11.959999322891235"
"14656000","-12","-12","-12"
"14720000","-13.179999649524689","-13.179999649524689","-13.179999649524689"
"14784000","-12.899999439716339","-12.899999439716339","-12.899999439716339"
"14848000","-13.139999747276306","-13.139999747276306","-13.139999747276306"
"14912000","-12.5","-12.5","-12.5"
"14976000","-11.360000610351562","-11.360000610351562","-11.360000610351562"
"15040000","-11.519999980926514","-11.519999980926514","-11.519999980926514"
"15104000","-10.579999923706055","-10.579999923706055","-10.579999923706055"
"15168000","-11.87999939918518","-11.87999939918518","-11.87999939918518"
"15232000","-12.519999980926514","-12.519999980926514","-12.519999980926514"
"15296000","-13.160000205039978","-13.160000205039978","-13.160000205039978"
"15360000","-12.799999833106995","-12.799999833106995","-12.799999833106995"
"15424000","-12.37999939918518","-12.37999939918518","-12.37999939918518"
"15488000","-11.580000162124634","-11.580000162124634","-11.580000162124634"
"15552000","-12.639999389648438","-12.639999389648438","-12.639999389648438"
"15616000","-11.700000286102295","-11.700000286102295","-11.700000286102295"
"15680000","-13.180000305175781","-13.180000305175781","-13.180000305175781"
"15744000","-12.139999866485596","-12.139999866485596","-12.139999866485596"
"15808000","-13.67999991774559","-13.67999991774559","-13.67999991774559"
"15872000","-13.060000360012054","-13.060000360012054","-13.060000360012054"
"15936000","-11.460000276565552","-11.460000276565552","-11.460000276565552"
"16000000","-11.940000057220459","-11.940000057220459","-11.940000057220459"
"16064000","-13.079999923706055","-13.079999923706055","-13.079999923706055"
"16128000","-12.859999537467957","-12.859999537467957","-12.859999537467957"
"16192000","-13.879999995231628","-13.879999995231628","-13.879999995231628"
"16256000","-11.979999303817749","-11.979999303817749","-11.979999303817749"
"16320000","-12.960000157356262","-12.960000157356262","-12.960000157356262"
"16384000","-12.799999475479126","-12.799999475479126","-12.799999475479126"
"16448000","-13.019999623298645","-13.019999623298645","-13.019999623298645"
"16512000","-13.300000309944153","-13.300000309944153","-13.300000309944153"
"16576000","-12.4200000166893","-12.4200000166893","-12.4200000166893"
"16640000","-13.460000157356262","-13.460000157356262","-13.460000157356262"
"16704000","-12.420000314712524","-12.420000314712524","-12.420000314712524"
"16768000","-13.140000224113464","-13.140000224113464","-13.140000224113464"
"16832000","-13.899999618530273","-13.899999618530273","-13.899999618530273"
"16896000","-14.279999852180481","-14.279999852180481","-14.279999852180481"
"16960000","-12.080000400543213","-12.080000400543213","-12.080000400543213"
"17024000","-12.740000069141388","-12.740000069141388","-12.740000069141388"
"17088000","-12.179999828338623","-12.179999828338623","-12.179999828338623"
"17152000","-12.940000414848328","-12.940000414848328","-12.940000414848328"
"17216000","-13.039999842643738","-13.039999842643738","-13.039999842643738"
"17280000","-13.079999923706055","-13.079999923706055","-13.079999923706055"
"17344000","-12.77999997138977","-12.77999997138977","-12.77999997138977"
"17408000","-13.039999961853027","-13.039999961853027","-13.039999961853027"
"17472000","-12.4200000166893","-12.4200000166893","-12.4200000166893"
"17536000","-13.260000467300415","-13.260000467300415","-13.260000467300415"
"17600000","-13.12000024318695","-13.12000024318695","-13.12000024318695"
"17664000","-13.540000319480896","-13.540000319480896","-13.540000319480896"
"17728000","-13.399999737739563","-13.399999737739563","-13.399999737739563"
"17792000","-12.200000524520874","-12.200000524520874","-12.200000524520874"
"17856000","-13.600000152364373","-13.600000152364373","-13.600000152364373"
"17920000","-13.179999649524689","-13.179999649524689","-13.179999649524689"
"17984000","-13.87999939918518","-13.87999939918518","-13.87999939918518"
"18048000","-13.600000470876694","-13.600000470876694","-13.600000470876694"
"18112000","-13.03999948501587","-13.03999948501587","-13.03999948501587"
"18176000","-13.240000247955322","-13.240000247955322","-13.240000247955322"
"18240000","-14.580000437796116","-14.580000437796116","-14.580000437796116"
"18304000","-14.10000005364418","-14.10000005364418","-14.10000005364418"
"18368000","-14.099999696016312","-14.099999696016312","-14.099999696016312"
"18432000","-12.799999713897705","-12.799999713897705","-12.799999713897705"
"18496000","-14.240000113844872","-14.240000113844872","-14.240000113844872"
"18560000","-14.159999810159206","-14.159999810159206","-14.159999810159206"
"18624000","-13.92000025510788","-13.92000025510788","-13.92000025510788"
"18688000","-13.620000302791595","-13.620000302791595","-13.620000302791595"
"18752000","-13.080000162124634","-13.080000162124634","-13.080000162124634"
"18816000","-13.759999513626099","-13.759999513626099","-13.759999513626099"
"18880000","-13.82000058889389","-13.82000058889389","-13.82000058889389"
"18944000","-13.300000607967377","-13.300000607967377","-13.300000607967377"
"19008000","-13.200000241398811","-13.200000241398811","-13.200000241398811"
"19072000","-12.739999890327454","-12.739999890327454","-12.739999890327454"
"19136000","-14.240000426769257","-14.240000426769257","-14.240000426769257"
"19200000","-13.599999845027924","-13.599999845027924","-13.599999845027924"
"19264000","-13.419999659061432","-13.419999659061432","-13.419999659061432"
"19328000","-12.580000288784504","-12.580000288784504","-12.580000288784504"
"19392000","-12.499999642372131","-12.499999642372131","-12.499999642372131"
"19456000","-14.799999952316284","-14.799999952316284","-14.799999952316284"
"19520000","-14.800000369548798","-14.800000369548798","-14.800000369548798"
"19584000","-13.180000361055136","-13.180000361055136","-13.180000361055136"
"19648000","-14.279999980702996","-14.279999980702996","-14.279999980702996"
"19712000","-13.519999861717224","-13.519999861717224","-13.519999861717224"
"19776000","-14.020000100135803","-14.020000100135803","-14.020000100135803"
"19840000","-12.940000176429749","-12.940000176429749","-12.940000176429749"
"19904000","-12.799999594688416","-12.799999594688416","-12.799999594688416"
"19968000","-12.979999750852585","-12.979999750852585","-12.979999750852585"
"20032000","-13.779999554157257","-13.779999554157257","-13.779999554157257"
