"Step","coin3_cbamsvo - SW_ep_rew_total","coin3_cbamsvo - SW_ep_rew_total__MIN","coin3_cbamsvo - SW_ep_rew_total__MAX"
"2688000","-5.320000022649765","-5.320000022649765","-5.320000022649765"
"2752000","-6.680000085383654","-6.680000085383654","-6.680000085383654"
"2816000","-5.999999791383743","-5.999999791383743","-5.999999791383743"
"2880000","-5.11999973654747","-5.11999973654747","-5.11999973654747"
"2944000","-6.8000000305473804","-6.8000000305473804","-6.8000000305473804"
"3008000","-7.31000018119812","-7.31000018119812","-7.31000018119812"
"3072000","-6.259999871253967","-6.259999871253967","-6.259999871253967"
"3136000","-8.260000169277191","-8.260000169277191","-8.260000169277191"
"3200000","-7.040000021457672","-7.040000021457672","-7.040000021457672"
"3264000","-9.539999723434448","-9.539999723434448","-9.539999723434448"
"3328000","-7.400000125169754","-7.400000125169754","-7.400000125169754"
"3392000","-8.460000276565552","-8.460000276565552","-8.460000276565552"
"3456000","-8.78000009059906","-8.78000009059906","-8.78000009059906"
"3520000","-9.560000091791153","-9.560000091791153","-9.560000091791153"
"3584000","-9.70000034570694","-9.70000034570694","-9.70000034570694"
"3648000","-9.29999990388751","-9.29999990388751","-9.29999990388751"
"3712000","-8.500000059604645","-8.500000059604645","-8.500000059604645"
"3776000","-9.63999992609024","-9.63999992609024","-9.63999992609024"
"3840000","-9.63999992609024","-9.63999992609024","-9.63999992609024"
"3904000","-9.61999985575676","-9.61999985575676","-9.61999985575676"
"3968000","-9.260000109672546","-9.260000109672546","-9.260000109672546"
"4032000","-10.380000233650208","-10.380000233650208","-10.380000233650208"
"4096000","-9.739999890327454","-9.739999890327454","-9.739999890327454"
"4160000","-10.079999506473541","-10.079999506473541","-10.079999506473541"
"4224000","-9.440000414848328","-9.440000414848328","-9.440000414848328"
"4288000","-10.88000014424324","-10.88000014424324","-10.88000014424324"
"4352000","-9.220000386238098","-9.220000386238098","-9.220000386238098"
"4416000","-10.099999606609344","-10.099999606609344","-10.099999606609344"
"4480000","-10.48000031709671","-10.48000031709671","-10.48000031709671"
"4544000","-10.619999691843987","-10.619999691843987","-10.619999691843987"
"4608000","-10.379999712109566","-10.379999712109566","-10.379999712109566"
"4672000","-11.380000174045563","-11.380000174045563","-11.380000174045563"
"4736000","-10.600000247359276","-10.600000247359276","-10.600000247359276"
"4800000","-10.480000078678131","-10.480000078678131","-10.480000078678131"
"4864000","-11.41999963670969","-11.41999963670969","-11.41999963670969"
"4928000","-12.51999980211258","-12.51999980211258","-12.51999980211258"
"4992000","-11.319999903440475","-11.319999903440475","-11.319999903440475"
"5056000","-10.720000147819519","-10.720000147819519","-10.720000147819519"
"5120000","-12.239999532699585","-12.239999532699585","-12.239999532699585"
"5184000","-12.59999966621399","-12.59999966621399","-12.59999966621399"
"5248000","-10.539999723434448","-10.539999723434448","-10.539999723434448"
"5312000","-10.480000257492065","-10.480000257492065","-10.480000257492065"
"5376000","-10.62000060081482","-10.62000060081482","-10.62000060081482"
"5440000","-10.200000047683716","-10.200000047683716","-10.200000047683716"
"5504000","-10.660000085830688","-10.660000085830688","-10.660000085830688"
"5568000","-10.559999465942383","-10.559999465942383","-10.559999465942383"
"5632000","-11.740000009536743","-11.740000009536743","-11.740000009536743"
"5696000","-11.140000104904175","-11.140000104904175","-11.140000104904175"
"5760000","-12.280000388622284","-12.280000388622284","-12.280000388622284"
"5824000","-11.999999642372131","-11.999999642372131","-11.999999642372131"
"5888000","-11.879999458789825","-11.879999458789825","-11.879999458789825"
"5952000","-12.300000190734863","-12.300000190734863","-12.300000190734863"
"6016000","-12.460000038146973","-12.460000038146973","-12.460000038146973"
"6080000","-11.300000429153442","-11.300000429153442","-11.300000429153442"
"6144000","-12.080000102519989","-12.080000102519989","-12.080000102519989"
"6208000","-12.380000174045563","-12.380000174045563","-12.380000174045563"
"6272000","-11.839999675750732","-11.839999675750732","-11.839999675750732"
"6336000","-10.84000039100647","-10.84000039100647","-10.84000039100647"
"6400000","-12.34000015258789","-12.34000015258789","-12.34000015258789"
"6464000","-11.459999799728394","-11.459999799728394","-11.459999799728394"
"6528000","-11.2000000923872","-11.2000000923872","-11.2000000923872"
"6592000","-13.099999904632568","-13.099999904632568","-13.099999904632568"
"6656000","-11.279999732971191","-11.279999732971191","-11.279999732971191"
"6720000","-13.239999651908875","-13.239999651908875","-13.239999651908875"
"6784000","-12.879999876022339","-12.879999876022339","-12.879999876022339"
"6848000","-12.259999573230743","-12.259999573230743","-12.259999573230743"
"6912000","-13.180000215768814","-13.180000215768814","-13.180000215768814"
"6976000","-11.559999942779541","-11.559999942779541","-11.559999942779541"
"7040000","-12.360000491142273","-12.360000491142273","-12.360000491142273"
"7104000","-12.84000015258789","-12.84000015258789","-12.84000015258789"
"7168000","-13.79999965429306","-13.79999965429306","-13.79999965429306"
"7232000","-13.220000147819519","-13.220000147819519","-13.220000147819519"
"7296000","-12.459999561309814","-12.459999561309814","-12.459999561309814"
"7360000","-12.879999697208405","-12.879999697208405","-12.879999697208405"
"7424000","-13.339999731630087","-13.339999731630087","-13.339999731630087"
"7488000","-12.65999972820282","-12.65999972820282","-12.65999972820282"
"7552000","-12.440000057220459","-12.440000057220459","-12.440000057220459"
