Step,Reward
320000,-5155.2189086540802236
382978,-4781.4557246039221354
445955,-4506.6793393279285738
508933,-4318.3797804491696297
571911,-3949.6911334264677862
634888,-3760.1942328459581404
697866,-3528.6944377279546643
760843,-3387.4480476073240425
823821,-3251.9638838957548614
886799,-3211.0798838754203643
949776,-3073.9189576268217934
1012754,-2983.4420786642981511
1075732,-2795.0861450955353575
1138709,-2721.9022550628396857
1201687,-2631.6690001323681827
1264665,-2547.8915924323814579
1327642,-2497.5871816584185581
1390620,-2237.7129286978270102
1453597,-2180.1391133054103193
1516575,-1926.3563925042783467
1579553,-1859.8634941537584382
1642530,-1779.9287515339538004
1705508,-1744.2200832243447621
1768486,-1618.2093842910483090
1831463,-1577.8835007169193432
1894441,-1635.1374210277015209
1957419,-1473.8501368178613120
2020396,-1483.3528419702292922
2083374,-1392.1695448668626796
2146351,-1311.6000543586840195
2209329,-1217.1419561611326117
2272307,-1168.3592267517908567
2335284,-1160.6220408769652295
2398262,-1055.6929662547477164
2461240,-1050.0504391948454668
2524217,-1131.3919578957763861
2587195,-1100.5387782002098902
2650173,-940.1605222251013174
2713150,-876.4069068079184035
2776128,-818.9495782150701189
2839105,-848.4330148462122452
2902083,-795.8973699717513455
2965061,-768.7987544394985662
3028038,-733.9307964702751406
3091016,-700.3333885890664305
3153994,-669.0983202888013466
3216971,-644.0467700775938056
3279949,-630.2440245226166553
3342927,-625.5600845048073779
3405904,-521.0975523204500632
3468882,-601.7937631042138946
3531859,-485.5033961447358593
3594837,-553.6206603296736830
3657815,-431.0339587204680925
3720792,-494.1065128284960792
3783770,-373.1816315132700197
3846748,-436.9891003751418452
3909725,-426.9316308686641719
3972703,-421.4105203804877533
4035681,-322.2638107928308955
4098658,-317.4165782311670796
4161636,-309.8464932982045639
4224613,-377.3565115217084553
4287591,-351.0560284576629897
4350569,-328.7638608616874194
4413546,-203.8395970768223435
4476524,-181.1446784930734850
4539502,-261.2788239479779122
4602479,-157.0574404371573110
4665457,-154.8778080110442374
4728435,-244.0193640220632574
4791412,-233.4464274430029320
4854390,-219.2983662338509134
4917367,-109.8491754559898510
4980345,-189.8854316670228854
5043323,-87.3397087321107222
5106300,-164.5864356019455386
5169278,-64.2472602565487421
5232256,-154.3104032658421261
5295233,-52.0693868657392613
5358211,-140.0575318837357770
5421188,-43.3056812577643271
5484166,-126.5462629486660262
5547144,-16.1671297019707296
5610121,-9.0745890360691490
5673099,-86.7160055723854271
5736077,-74.6006660762143525
5799054,-71.3249153349640608
5862032,-71.8840550619578096
5925010,23.7887273342354035
5987987,20.1934384419585164
6050965,-75.4802707768922829
6113942,-71.7433485777356168
6176920,-67.7821049049303497
6239898,25.4734758017279361
6302875,-60.4376087893481113
6365853,37.3202070469586147
6428831,38.1115159999999094
6491808,-39.3506559671339815
6554786,-37.4353153184988798
6617764,-22.2779340350048471
6680741,-13.0213417897795694
6743719,87.3665787249483117
6806696,4.7558880461301740
6869674,110.4649081567965396
6932652,23.0226678471610811
6995629,129.5436584817031189
7058607,134.6027724338286475
7121585,40.5267043388700188
7184562,131.2838932380504673
7247540,32.2517981348720895
7310518,130.1021586642967520
7373495,132.3127903143068238
7436473,38.8717039048231641
7499450,141.3262219791165535
7562428,145.8723295878115778
7625406,63.2183839713601827
7688383,64.7526111498605985
7751361,148.1749716756763178
7814339,149.0563880486479320
7877316,49.9245271742465988
7940294,43.9611552100452769
8003272,132.8154148132883563
8066249,45.8054584624261310
8129227,135.5867391760146177
8192204,44.6602055211485265
8255182,133.7341242257054432
8318160,138.8743987921425571
8381137,46.1349729508353761
8444115,49.8958226601051678
8507093,138.3178728905405137
8570070,139.1747964205713401
8633048,46.6676099469717656
8696026,146.0650942884218466
8759003,153.5598834766419145
8821981,58.2318543654377123
8884958,158.1481828766855244
8947936,73.3011133337781331
9010914,63.1347561502516044
9073891,144.6947275450276891
9136869,131.6548480754222794
9199847,34.5137097966061788
9262824,22.3956522052493341
9325802,26.0132915372065128
9388780,120.3268750153764870
9451757,119.4666772297340032
9514735,32.0328607066200277
9577712,37.1174899812716816
9640690,132.6536997051575213
9703668,140.1838671630337103
9766645,141.4234606652359219
9829623,140.9083020261563206
9892601,138.6481920689990943
9955578,146.3439648376563866
10018556,48.3224409585112156
10081534,46.4106517727492616
10144511,36.8731573514515389
10207489,125.6109055100189380
10270466,32.7992469550340431
10333444,29.0840403777446923
10396422,31.5359682226815892
10459399,129.0047728107136606
10522377,128.8257001329483558
10585355,32.5592582593874482
10648332,33.9552669665025064
10711310,127.8900784416371152
10774288,121.1518981261523322
10837265,124.7413923792826722
10900243,128.9287343628086546
10963220,30.6184238996798044
11026198,29.3122360225999614
11089176,122.4083278164918056
11152153,117.8837676811731825
11215131,20.2429693463608800
11278109,24.2674072172911011
11341086,18.6752404632095335
11404064,24.6371206920498977
11467042,111.3431316650288636
