Step,lbf15_cbamcausal - 0/regret,lbf15_cbamcausal - 0/regret__MIN,lbf15_cbamcausal - 0/regret__MAX
-58.0,4.7442822265625,4.7442822265625,4.7442822265625
-122.0,6.195339599609375,6.195339599609375,6.195339599609375
-186.0,6.507100952148438,6.507100952148438,6.507100952148438
-250.0,6.281556335449219,6.281556335449219,6.281556335449219
-314.0,6.173527420043945,6.173527420043945,6.173527420043945
-378.0,5.9069638977050785,5.9069638977050785,5.9069638977050785
-442.0,6.479486389160156,6.479486389160156,6.479486389160156
-506.0,5.432620300292969,5.432620300292969,5.432620300292969
-570.0,5.216693359375,5.216693359375,5.216693359375
-634.0,4.8188847656250005,4.8188847656250005,4.8188847656250005
-698.0,4.7093962402343745,4.7093962402343745,4.7093962402343745
-762.0,4.767873291015625,4.767873291015625,4.767873291015625
-826.0,4.12495166015625,4.12495166015625,4.12495166015625
-890.0,3.717709228515625,3.717709228515625,3.717709228515625
-954.0,3.44165625,3.44165625,3.44165625
-1018.0,3.224319091796875,3.224319091796875,3.224319091796875
-1082.0,3.120237060546875,3.120237060546875,3.120237060546875
-1146.0,2.724096435546875,2.724096435546875,2.724096435546875
-1210.0,3.084378662109375,3.084378662109375,3.084378662109375
-1274.0,2.34838671875,2.34838671875,2.34838671875
-1338.0,2.44836962890625,2.44836962890625,2.44836962890625
-1402.0,2.39898876953125,2.39898876953125,2.39898876953125
-1466.0,2.20935888671875,2.20935888671875,2.20935888671875
-1530.0,3.7661513671875,3.7661513671875,3.7661513671875
-1594.0,3.466932373046875,3.466932373046875,3.466932373046875
-1658.0,2.78499365234375,2.78499365234375,2.78499365234375
-1722.0,1.0477749023437504,1.0477749023437504,1.0477749023437504
-1786.0,3.668723876953125,3.668723876953125,3.668723876953125
-1850.0,3.20711669921875,3.20711669921875,3.20711669921875
-1914.0,3.91332080078125,3.91332080078125,3.91332080078125
-1978.0,3.746421875,3.746421875,3.746421875
-2042.0,3.71238671875,3.71238671875,3.71238671875
-2106.0,2.6078603515625,2.6078603515625,2.6078603515625
-2170.0,4.416957763671875,4.416957763671875,4.416957763671875
-2234.0,2.3575419921875,2.3575419921875,2.3575419921875
-2298.0,4.0819443359375,4.0819443359375,4.0819443359375
-2362.0,4.043416748046875,4.043416748046875,4.043416748046875
-2426.0,1.3776201171875,1.3776201171875,1.3776201171875
-2490.0,2.109130859375,2.109130859375,2.109130859375
-2554.0,2.95451171875,2.95451171875,2.95451171875
-2618.0,2.036926025390625,2.036926025390625,2.036926025390625
-2682.0,2.981814453125,2.981814453125,2.981814453125
-2746.0,2.74571826171875,2.74571826171875,2.74571826171875
-2810.0,2.847604248046875,2.847604248046875,2.847604248046875
-2874.0,3.0006484375,3.0006484375,3.0006484375
-2938.0,2.50621923828125,2.50621923828125,2.50621923828125
-3002.0,2.1729951171875,2.1729951171875,2.1729951171875
-3066.0,1.6118398437500003,1.6118398437500003,1.6118398437500003
-3130.0,1.3036640625000002,1.3036640625000002,1.3036640625000002
-3194.0,1.3442929687499996,1.3442929687499996,1.3442929687499996
-3258.0,0.26700683593749996,0.26700683593749996,0.26700683593749996
-3322.0,0.26851855468749974,0.26851855468749974,0.26851855468749974
-3386.0,0.30234033203124966,0.30234033203124966,0.30234033203124966
-3450.0,0.010537109374999964,0.010537109374999964,0.010537109374999964
-3514.0,0.37294140624999983,0.37294140624999983,0.37294140624999983
-3578.0,0.24275292968749973,0.24275292968749973,0.24275292968749973
-3642.0,0.35714013671875033,0.35714013671875033,0.35714013671875033
-3706.0,0.3813374023437497,0.3813374023437497,0.3813374023437497
-3770.0,0.2697949218750004,0.2697949218750004,0.2697949218750004
-3834.0,0.17868505859375006,0.17868505859375006,0.17868505859375006
