"Step","lbf10_cbamcausal - SW_ep_rew_total","lbf10_cbamcausal - SW_ep_rew_total__MIN","lbf10_cbamcausal - SW_ep_rew_total__MAX"
"64000","32.53125047683716","32.53125047683716","32.53125047683716"
"128000","27.319998264312744","27.319998264312744","27.319998264312744"
"192000","28.860000729560852","28.860000729560852","28.860000729560852"
"256000","26.510000824928284","26.510000824928284","26.510000824928284"
"320000","21.489999294281006","21.489999294281006","21.489999294281006"
"384000","26.519999504089355","26.519999504089355","26.519999504089355"
"448000","22.30000114440918","22.30000114440918","22.30000114440918"
"512000","20.90000081062317","20.90000081062317","20.90000081062317"
"576000","26.989999771118164","26.989999771118164","26.989999771118164"
"640000","28.040000677108765","28.040000677108765","28.040000677108765"
"704000","26.09000039100647","26.09000039100647","26.09000039100647"
"768000","24.040000200271606","24.040000200271606","24.040000200271606"
"832000","31.36000108718872","31.36000108718872","31.36000108718872"
"896000","25.26000142097473","25.26000142097473","25.26000142097473"
"960000","18.56999945640564","18.56999945640564","18.56999945640564"
"1024000","17.470000743865967","17.470000743865967","17.470000743865967"
"1088000","13.560000658035278","13.560000658035278","13.560000658035278"
"1152000","14.5","14.5","14.5"
"1216000","19.950000047683716","19.950000047683716","19.950000047683716"
"1280000","23.610000133514404","23.610000133514404","23.610000133514404"
"1344000","25.640000820159912","25.640000820159912","25.640000820159912"
"1408000","23.170000314712524","23.170000314712524","23.170000314712524"
"1472000","20.600000381469727","20.600000381469727","20.600000381469727"
"1536000","24.53999972343445","24.53999972343445","24.53999972343445"
"1600000","27.67000114917755","27.67000114917755","27.67000114917755"
"1664000","29.340002059936523","29.340002059936523","29.340002059936523"
"1728000","23.829999446868896","23.829999446868896","23.829999446868896"
"1792000","18.859999418258667","18.859999418258667","18.859999418258667"
"1856000","18.180000066757202","18.180000066757202","18.180000066757202"
"1920000","19.570000410079956","19.570000410079956","19.570000410079956"
"1984000","19.74999976158142","19.74999976158142","19.74999976158142"
"2048000","16.130000829696655","16.130000829696655","16.130000829696655"
"2112000","21.25","21.25","21.25"
"2176000","21.160000562667847","21.160000562667847","21.160000562667847"
"2240000","22.340000867843628","22.340000867843628","22.340000867843628"
