"Step","lbf10_cbamsvo - SW_ep_rew_total","lbf10_cbamsvo - SW_ep_rew_total__MIN","lbf10_cbamsvo - SW_ep_rew_total__MAX"
"64000","33.00000047683716","33.00000047683716","33.00000047683716"
"128000","31.459999084472656","31.459999084472656","31.459999084472656"
"192000","29.06000065803528","29.06000065803528","29.06000065803528"
"256000","33.94000267982483","33.94000267982483","33.94000267982483"
"320000","33.600000619888306","33.600000619888306","33.600000619888306"
"384000","30.149998426437378","30.149998426437378","30.149998426437378"
"448000","32.07000112533569","32.07000112533569","32.07000112533569"
"512000","32.24000263214111","32.24000263214111","32.24000263214111"
"576000","30.41999912261963","30.41999912261963","30.41999912261963"
"640000","31.469998121261597","31.469998121261597","31.469998121261597"
"704000","30.25","30.25","30.25"
"768000","31.099998235702515","31.099998235702515","31.099998235702515"
"832000","31.40000057220459","31.40000057220459","31.40000057220459"
"896000","33.36000061035156","33.36000061035156","33.36000061035156"
"960000","33.119999170303345","33.119999170303345","33.119999170303345"
"1024000","33.33000087738037","33.33000087738037","33.33000087738037"
"1088000","34.0300018787384","34.0300018787384","34.0300018787384"
"1152000","33.6400032043457","33.6400032043457","33.6400032043457"
"1216000","32.81000089645386","32.81000089645386","32.81000089645386"
"1280000","32.47999835014343","32.47999835014343","32.47999835014343"
"1344000","33.80000114440918","33.80000114440918","33.80000114440918"
"1408000","32.57999849319458","32.57999849319458","32.57999849319458"
"1472000","31.84000062942505","31.84000062942505","31.84000062942505"
"1536000","33.500001430511475","33.500001430511475","33.500001430511475"
"1600000","33.9800021648407","33.9800021648407","33.9800021648407"
"1664000","33.620002031326294","33.620002031326294","33.620002031326294"
"1728000","33.660001277923584","33.660001277923584","33.660001277923584"
"1792000","34.14000082015991","34.14000082015991","34.14000082015991"
"1856000","34.03999900817871","34.03999900817871","34.03999900817871"
"1920000","33.619999408721924","33.619999408721924","33.619999408721924"
"1984000","33.53999853134155","33.53999853134155","33.53999853134155"
"2048000","33.32000184059143","33.32000184059143","33.32000184059143"
"2112000","32.98000121116638","32.98000121116638","32.98000121116638"
"2176000","32.24000072479248","32.24000072479248","32.24000072479248"
"2240000","33.240002393722534","33.240002393722534","33.240002393722534"
"2304000","34.159998178482056","34.159998178482056","34.159998178482056"
"2368000","34.26000189781189","34.26000189781189","34.26000189781189"
"2432000","32.64000058174133","32.64000058174133","32.64000058174133"
"2496000","33.70000100135803","33.70000100135803","33.70000100135803"
"2560000","32.579998254776","32.579998254776","32.579998254776"
"2624000","33.519999265670776","33.519999265670776","33.519999265670776"
"2688000","33.9399995803833","33.9399995803833","33.9399995803833"
"2752000","32.81999850273132","32.81999850273132","32.81999850273132"
"2816000","33.72000050544739","33.72000050544739","33.72000050544739"
"2880000","33.040000438690186","33.040000438690186","33.040000438690186"
"2944000","33.780001401901245","33.780001401901245","33.780001401901245"
"3008000","32.72000074386597","32.72000074386597","32.72000074386597"
"3072000","32.39999961853027","32.39999961853027","32.39999961853027"
"3136000","32.6000018119812","32.6000018119812","32.6000018119812"
"3200000","34.30000042915344","34.30000042915344","34.30000042915344"
"3264000","34.60000133514404","34.60000133514404","34.60000133514404"
"3328000","33.86000204086304","33.86000204086304","33.86000204086304"
"3392000","33.56000232696533","33.56000232696533","33.56000232696533"
"3456000","33.07999849319458","33.07999849319458","33.07999849319458"
"3520000","33.779998540878296","33.779998540878296","33.779998540878296"
