Step,coin4_cbambaseline - SW_ep_rew_total,coin4_cbambaseline - SW_ep_rew_total__MIN,coin4_cbambaseline - SW_ep_rew_total__MAX
64000,-5.9137075968851400,-4.4819362212799883,-4.4868091764094995
128000,-5.4307487946276503,-3.8143470545303222,-5.3930237223052888
192000,-5.6907441779215784,-3.8422227227942867,-5.7074698542647839
256000,-6.7097885132281743,-4.8592975191150520,-6.6947690544671143
320000,-5.2665877281365603,-5.2590757929727143,-5.0464562179409747
384000,-4.2624035457182119,-4.2212348605531274,-2.4381225897536782
448000,-2.8158045678649475,-4.6057331937115595,-4.6250818007392818
512000,-1.2598678785314865,-1.2816973690877806,-1.2635653847997763
576000,-1.1847948007790607,-1.1881331078970974,-1.1748819112269921
640000,-5.4322966600418212,-3.6388726818026411,-3.7477184737736171
704000,-2.8034705410318965,-1.1049572376433181,-2.8058980333351280
768000,-5.4009941539346986,-3.4815446750022141,-3.3091577815267397
832000,-1.1586550912007070,-1.1660443992984295,-2.8418481985415367
896000,-3.8475467664729699,-3.8271851879573813,-3.8655744482831018
960000,-3.1409967918257022,-1.3335164208715047,-3.1523788500727372
1024000,0.0914162360767030,0.0064607123282197,-1.6564873309900277
1088000,-2.4760192401008911,-2.4632225415961053,-0.7604638781653074
1152000,-2.7083891417056192,-1.0465501582665051,-2.7504952892195735
1216000,-1.0716979805406643,0.3892229489519222,-1.0699399560113174
1280000,-1.2179713991124737,-1.1938796126227502,-1.1760953365389577
1344000,-0.6225540287580562,0.9872295025547427,1.0042295813711444
1408000,1.8614602502057163,1.7879780739234241,1.9921115213784342
1472000,2.1747412452883492,2.1808109115980456,4.0272905642594852
1536000,2.4022097837299992,4.3626577946290928,4.3947349547781966
1600000,3.7703627650560168,3.7572447380609968,3.7979724395622521
1664000,2.8585719671088050,2.9711391378744541,4.9763876411961752
1728000,5.5896852584852290,5.5792809488325315,4.0521228495946300
1792000,6.5163045514558764,6.4836938155583344,4.7979958712936890
1856000,4.2613962542655122,5.9188871278324067,5.9189932979564954
1920000,7.3595234863027299,5.7145334148997922,5.6464762759037281
1984000,6.2568778472991946,6.3406358425196583,8.1456032331090942
2048000,8.4783567878357147,8.4536313316079195,8.4860422651076863
2112000,7.8591789905644234,7.8508207328313926,7.8204022724986677
2176000,6.4828260282801677,6.4614933434842321,6.4788594860215873
2240000,10.2023481271635692,10.1366136384009362,10.1639935582393459
2304000,9.2125379376753340,9.1039154899207499,9.2403258675746098
2368000,6.2823698343754497,8.1976791722263602,8.1477709334747104
2432000,5.7204327302248608,7.1615265083655553,5.6952166049821544
2496000,9.3843822566752841,7.5030732933348601,9.3203992577043113
2560000,9.2891458700597820,9.2934627714544362,7.2738043950719469
2624000,8.5590866581464358,6.8766814342928200,6.8762641959669040
2688000,9.0446286652342334,9.0183404085257450,7.4966167315834120
2752000,7.8195376126699463,7.8594610312230158,9.6009312796113413
2816000,8.0411712608438179,7.9367953961687414,6.2476234310537553
2880000,8.4242110598577824,10.2674446262212040,10.2647014666984422
2944000,8.5712865237751252,8.6101240649595567,10.2440200056434083
3008000,9.0660300256777600,7.3617145885433768,7.3449078210057790
3072000,9.0401768786667382,9.0454778174405330,9.0502853960227085
3136000,7.8243552690065918,7.9232413325884012,9.5493012533039714
3200000,7.6906457972930067,9.4285571471212712,9.4939183945041936
3264000,7.6804719616299764,7.6214360074164400,7.6796496587411287
3328000,9.7239252797911249,9.7238098224101979,7.8710288296485675
3392000,9.6923274779666215,7.9451287100317813,8.0089828614237177
3456000,7.0170594505860837,8.8414417138957990,8.8107076070837351
3520000,5.9957988451083395,7.6340101732368417,7.6557530200810593
3584000,7.7842311597643388,7.9057040764929853,7.9572128056112525
3648000,8.1066923841212564,8.0304911618553270,8.0648128041912734
3712000,7.3007580043037397,7.3463218632903526,7.2882097999218365
3776000,9.3599404523230749,7.5155866032576455,9.5816576087754974
3840000,7.9624279066081307,7.9905145240765378,9.5808883268302427
3904000,6.9308996545706494,6.8803520207271989,6.9396868984391835
3968000,8.4241129686331320,8.5492494825186487,6.7061034701556164
4032000,9.4807517838204713,9.5978382262815618,7.9193161025736289
4096000,8.5053231662304931,6.6073326702982973,6.5860626627169072
4160000,10.1464969762729087,10.2589201391577713,8.4913552242765302
4224000,7.1881186217588571,8.9836009648013047,8.9039000420748646
4288000,7.6798361512417186,5.9654993897545792,7.6212008912047287
4352000,8.0252877100555899,9.8342205098759585,9.8468787929602897
4416000,6.1620779619817148,8.0614194053821802,6.1123903430638427
4480000,7.5833429311877882,9.5359492375179418,7.5911871961085566
4544000,7.6406557819485643,9.6301689813846867,9.6048994124639719
4608000,8.5625028710147912,6.9147522779566737,6.9161825457126618
4672000,6.8034986904671753,6.8452656110071795,8.6232747683498694
4736000,7.7114973069171127,7.7137032762305608,9.4491184459915569
4800000,7.8377150783878484,7.8516147249160984,7.8604385114412612
4864000,9.1535695432322068,9.1762120217386514,9.1469595270839079
4928000,8.0551009523962112,9.9320647578112595,8.0411833240517598
4992000,7.3107012065391217,7.3150283966821892,7.2965273023307384
5056000,6.7894880849089718,6.8224143369233419,8.5793087677259958
5120000,9.9704018924909317,8.2690119853392581,8.2793152045268208
5184000,8.2258250282745493,6.4109551933365800,6.4283213173349587
5248000,8.9939067374812449,9.0224431413750388,7.2301449171780652
5312000,8.2569091889584474,10.0943651856048326,10.1050186051046786
5376000,8.5844511322359409,8.5913779205690801,8.5851882604743608
5440000,8.3885627737010982,8.4081191107763669,8.4000985139818631
5504000,9.8441315967532894,8.2623324261965934,9.8210097666798504
5568000,6.9985593216396111,6.9975002199268310,6.9920747338911475
5632000,8.8046656500959664,6.9791379272148264,8.9574144378405638
5696000,9.6041286587900174,7.7556472373535952,7.7970421761611837
5760000,9.4378519803067942,9.3310482858365091,7.7789927786283224
5824000,7.6698210025263238,9.6452437813387899,7.7138499131213596
5888000,8.6571208500275567,8.6449999987551607,7.0556694677376468
5952000,8.1354727810290459,6.5972628732007070,6.5879109999415606
6016000,7.7172890441818165,7.8082735557741438,7.7014828196226501
6080000,9.6668918043799206,7.7710880813537635,7.7872821397860061
6144000,8.9855473570989837,8.9310260794573448,8.8271894667116158
6208000,8.6949437658636040,6.9315703497699479,6.8841428486683247
6272000,8.6962161714060553,8.7781816579921976,7.1287842188502193
6336000,7.6011414388242695,7.6189943124225543,9.4723912920765816
6400000,7.6794932299070755,7.6829678062739024,7.7026039977306677
6464000,10.0529909407300355,7.9990539807044279,8.0743983861114081
6528000,6.6797862997529993,6.7769178620824553,6.7032900951432168
6592000,9.0818904172160533,9.1811782480723938,7.0897378242296645
6656000,8.5610246634846430,8.5321642897145153,10.1428705658794982
6720000,6.9575318048272647,6.9491955784028976,6.9197584775976484
6784000,7.2268105667073774,9.2389404755268192,7.2376959405496795
6848000,9.2850954346308185,7.4644038148825338,7.3942833693271686
6912000,9.3645348373878452,9.4366706525676474,9.4032499728614596
6976000,8.0658578391980136,8.1582749507839925,10.0376024189573769
7040000,9.3933865861100596,7.6367829281760828,9.3575651061624541
7104000,7.9632836449478406,7.8643751969561571,9.9135679280360804
7168000,8.3782545412869371,10.0053821299076731,8.4068472825811931
7232000,10.3928857589583661,10.3989887296945867,8.5395159860194774
7296000,9.0601755729516675,9.0418008350830590,9.0443343191092822
7360000,9.1556139680779740,9.1429984333060190,7.4098487482465458
7424000,9.0248368872147591,8.9614817986405910,7.0313812149172081
7488000,8.2298876557444505,8.0865098358819569,10.0622570602899390
7552000,10.1523599660275945,10.0563110529423021,10.0819818973863065
7616000,9.1584418496929487,9.1866848123766722,7.4583107658440486
7680000,10.2692597722491907,8.3952189008150206,8.2403314115894926
7744000,8.9831027401174630,8.9200339529269552,8.9444658619662416
7808000,8.0745921436321364,7.9321991160322609,9.7514085907968866
7872000,7.4678385473922724,9.2971815761517824,7.4535627779748097
7936000,9.9933886980681610,8.3327462922993423,9.9856905066307764
8000000,6.7811519291873283,6.7757046087173949,6.7853270467619815
8064000,6.8647844267093117,6.8838495059794163,7.1147739485640500
8128000,7.6329311538182338,7.8533150575194286,7.8715240890971536
8192000,7.0645413752733699,7.0464053957502149,7.2274013917080344
8256000,6.8933187146675259,8.6694375229620082,8.6397623349089407
8320000,8.9852806337816631,6.9235369430459039,8.8445740254613945
8384000,9.6459440824341858,9.6465653099772890,9.6390071389662992
8448000,6.7494760828422677,8.5272588745847457,8.5876410042107025
8512000,6.9857414644016291,6.9732199529968648,8.6908035548792846
8576000,9.3929926744764174,7.7417133275989913,9.3611328023509728
8640000,6.9928046557915691,8.8082276024039921,8.8061566817256676
8704000,7.5213544522949105,7.6148825865330441,7.6708751590542921
8768000,8.8606903472755079,7.0910156460884410,7.0845110511548839
8832000,9.4516421394344476,9.4921117932648595,9.5249192747055638
8896000,7.1154919978395528,8.8225336184247034,8.8056319512942167
8960000,8.8169203478032454,8.8129871625139842,7.1163549409817985
9024000,10.2273666780566170,10.1373555721889321,8.2575736222161229
9088000,7.5717669294754488,9.4093875243773368,7.5072393726355235
9152000,9.5023943436611908,9.5791655056377358,7.7933088136657558
9216000,8.2336801040453924,8.2273250456704652,6.4833243717451818
