"Step","lbf10_cbaminequity_aversion - SW_ep_rew_total","lbf10_cbaminequity_aversion - SW_ep_rew_total__MIN","lbf10_cbaminequity_aversion - SW_ep_rew_total__MAX"
"64000","33.00000047683716","33.00000047683716","33.00000047683716"
"128000","30.839999675750732","30.839999675750732","30.839999675750732"
"192000","21.4499990940094","21.4499990940094","21.4499990940094"
"256000","15.22000002861023","15.22000002861023","15.22000002861023"
"320000","15.940000534057617","15.940000534057617","15.940000534057617"
"384000","16.37999963760376","16.37999963760376","16.37999963760376"
"448000","16.75999915599823","16.75999915599823","16.75999915599823"
"512000","14.870000123977661","14.870000123977661","14.870000123977661"
"576000","14.389999628067017","14.389999628067017","14.389999628067017"
"640000","14.31999945640564","14.31999945640564","14.31999945640564"
"704000","14.640000581741333","14.640000581741333","14.640000581741333"
"768000","15.71000075340271","15.71000075340271","15.71000075340271"
"832000","15.259999752044678","15.259999752044678","15.259999752044678"
"896000","13.65999960899353","13.65999960899353","13.65999960899353"
"960000","13.890000104904175","13.890000104904175","13.890000104904175"
"1024000","19.80999994277954","19.80999994277954","19.80999994277954"
"1088000","16.220000505447388","16.220000505447388","16.220000505447388"
"1152000","12.909999966621399","12.909999966621399","12.909999966621399"
"1216000","14.40000069141388","14.40000069141388","14.40000069141388"
"1280000","11.140000343322754","11.140000343322754","11.140000343322754"
"1344000","11.970000624656677","11.970000624656677","11.970000624656677"
"1408000","11.960000276565552","11.960000276565552","11.960000276565552"
"1472000","11.760000228881836","11.760000228881836","11.760000228881836"
"1536000","11.489999771118164","11.489999771118164","11.489999771118164"
"1600000","12.430000066757202","12.430000066757202","12.430000066757202"
"1664000","12.550000190734863","12.550000190734863","12.550000190734863"
"1728000","13.720000505447388","13.720000505447388","13.720000505447388"
"1792000","11.740000247955322","11.740000247955322","11.740000247955322"
"1856000","12.589999914169312","12.589999914169312","12.589999914169312"
"1920000","11.030000448226929","11.030000448226929","11.030000448226929"
"1984000","10.320000648498535","10.320000648498535","10.320000648498535"
"2048000","10","10","10"
"2112000","10.200000047683716","10.200000047683716","10.200000047683716"
"2176000","11.639999866485596","11.639999866485596","11.639999866485596"
"2240000","12.979999899864197","12.979999899864197","12.979999899864197"
"2304000","10.980000019073486","10.980000019073486","10.980000019073486"
"2368000","11.020000219345093","11.020000219345093","11.020000219345093"
"2432000","12.709999322891235","12.709999322891235","12.709999322891235"
"2496000","13.089999437332153","13.089999437332153","13.089999437332153"
"2560000","12.089999198913574","12.089999198913574","12.089999198913574"
"2624000","10.850000143051147","10.850000143051147","10.850000143051147"
"2688000","10.539999961853027","10.539999961853027","10.539999961853027"
"2752000","11.09000027179718","11.09000027179718","11.09000027179718"
"2816000","9.130000114440918","9.130000114440918","9.130000114440918"
"2880000","8.760000348091125","8.760000348091125","8.760000348091125"
"2944000","11.160000085830688","11.160000085830688","11.160000085830688"
"3008000","10.649999976158142","10.649999976158142","10.649999976158142"
"3072000","8.970000505447388","8.970000505447388","8.970000505447388"
"3136000","9.200000435113907","9.200000435113907","9.200000435113907"
"3200000","9.639999747276306","9.639999747276306","9.639999747276306"
"3264000","9.830000638961792","9.830000638961792","9.830000638961792"
"3328000","10.349999859929085","10.349999859929085","10.349999859929085"
"3392000","11.049999833106995","11.049999833106995","11.049999833106995"
"3456000","11.990000128746033","11.990000128746033","11.990000128746033"
"3520000","10.299999713897705","10.299999713897705","10.299999713897705"
"3584000","11.01000028848648","11.01000028848648","11.01000028848648"
"3648000","13.15999948978424","13.15999948978424","13.15999948978424"
"3712000","9.990000426769257","9.990000426769257","9.990000426769257"
"3776000","7.410000324249268","7.410000324249268","7.410000324249268"
"3840000","7.969999969005585","7.969999969005585","7.969999969005585"
"3904000","9.800000131130219","9.800000131130219","9.800000131130219"
"3968000","10.480000257492065","10.480000257492065","10.480000257492065"
"4032000","11.59999966621399","11.59999966621399","11.59999966621399"
"4096000","10.729999840259552","10.729999840259552","10.729999840259552"
"4160000","8.450000166893005","8.450000166893005","8.450000166893005"
"4224000","11.060000777244568","11.060000777244568","11.060000777244568"
"4288000","10.52999997138977","10.52999997138977","10.52999997138977"
"4352000","8.020000100135803","8.020000100135803","8.020000100135803"
"4416000","11.049999952316284","11.049999952316284","11.049999952316284"
"4480000","9.180000066757202","9.180000066757202","9.180000066757202"
"4544000","7.800000190734863","7.800000190734863","7.800000190734863"
"4608000","10.500000357627869","10.500000357627869","10.500000357627869"
"4672000","10.199999809265137","10.199999809265137","10.199999809265137"
"4736000","11.679999589920044","11.679999589920044","11.679999589920044"
"4800000","9.579999923706055","9.579999923706055","9.579999923706055"
"4864000","9.630000174045563","9.630000174045563","9.630000174045563"
"4928000","11.829999804496765","11.829999804496765","11.829999804496765"
"4992000","13.000000238418579","13.000000238418579","13.000000238418579"
"5056000","11.759999871253967","11.759999871253967","11.759999871253967"
