"Step","lbf10_cbaminequity_aversion - SW_ep_rew_total","lbf10_cbaminequity_aversion - SW_ep_rew_total__MIN","lbf10_cbaminequity_aversion - SW_ep_rew_total__MAX"
"64000","32.187501668930054","32.187501668930054","32.187501668930054"
"128000","30.089998245239258","30.089998245239258","30.089998245239258"
"192000","24.509999752044678","24.509999752044678","24.509999752044678"
"256000","21.77999973297119","21.77999973297119","21.77999973297119"
"320000","18.32999897003174","18.32999897003174","18.32999897003174"
"384000","25.110000610351562","25.110000610351562","25.110000610351562"
"448000","22.549999952316284","22.549999952316284","22.549999952316284"
"512000","20.749999523162842","20.749999523162842","20.749999523162842"
"576000","19.779999256134033","19.779999256134033","19.779999256134033"
"640000","22.89000105857849","22.89000105857849","22.89000105857849"
"704000","19.420000791549683","19.420000791549683","19.420000791549683"
"768000","18.570001125335693","18.570001125335693","18.570001125335693"
"832000","20.920000076293945","20.920000076293945","20.920000076293945"
"896000","20.730000019073486","20.730000019073486","20.730000019073486"
"960000","17.999999523162842","17.999999523162842","17.999999523162842"
"1024000","21.36000108718872","21.36000108718872","21.36000108718872"
"1088000","23.92000138759613","23.92000138759613","23.92000138759613"
"1152000","24.999999523162842","24.999999523162842","24.999999523162842"
"1216000","23.93000054359436","23.93000054359436","23.93000054359436"
"1280000","22.960000038146973","22.960000038146973","22.960000038146973"
"1344000","21.789999961853027","21.789999961853027","21.789999961853027"
"1408000","19.96999955177307","19.96999955177307","19.96999955177307"
"1472000","18.77999973297119","18.77999973297119","18.77999973297119"
"1536000","22.249999523162842","22.249999523162842","22.249999523162842"
"1600000","23.53999900817871","23.53999900817871","23.53999900817871"
"1664000","17.290000677108765","17.290000677108765","17.290000677108765"
"1728000","16.040000319480896","16.040000319480896","16.040000319480896"
"1792000","13.890000343322754","13.890000343322754","13.890000343322754"
"1856000","14.019999980926514","14.019999980926514","14.019999980926514"
"1920000","13.770000219345093","13.770000219345093","13.770000219345093"
"1984000","16.340001225471497","16.340001225471497","16.340001225471497"
"2048000","19.34000015258789","19.34000015258789","19.34000015258789"
"2112000","25.359999895095825","25.359999895095825","25.359999895095825"
"2176000","23.390000343322754","23.390000343322754","23.390000343322754"
"2240000","19.369998693466187","19.369998693466187","19.369998693466187"
"2304000","18.96000063419342","18.96000063419342","18.96000063419342"
"2368000","19.21999943256378","19.21999943256378","19.21999943256378"
"2432000","20.410000324249268","20.410000324249268","20.410000324249268"
"2496000","16.440001130104065","16.440001130104065","16.440001130104065"
"2560000","11.410000085830688","11.410000085830688","11.410000085830688"
"2624000","8.990000247955322","8.990000247955322","8.990000247955322"
"2688000","9.56000030040741","9.56000030040741","9.56000030040741"
"2752000","9.080000281333923","9.080000281333923","9.080000281333923"
"2816000","12.300000667572021","12.300000667572021","12.300000667572021"
"2880000","13.239999771118164","13.239999771118164","13.239999771118164"
"2944000","12.769999742507935","12.769999742507935","12.769999742507935"
"3008000","12.920000076293945","12.920000076293945","12.920000076293945"
"3072000","13.260000109672546","13.260000109672546","13.260000109672546"
"3136000","11.430000185966492","11.430000185966492","11.430000185966492"
"3200000","12.010000467300415","12.010000467300415","12.010000467300415"
"3264000","14.149999618530273","14.149999618530273","14.149999618530273"
"3328000","13.500000357627869","13.500000357627869","13.500000357627869"
"3392000","11.570000171661377","11.570000171661377","11.570000171661377"
"3456000","13.609999537467957","13.609999537467957","13.609999537467957"
"3520000","14.929999709129333","14.929999709129333","14.929999709129333"
"3584000","16.379998683929443","16.379998683929443","16.379998683929443"
"3648000","17.42000102996826","17.42000102996826","17.42000102996826"
"3712000","19.079999685287476","19.079999685287476","19.079999685287476"
"3776000","23.740001440048218","23.740001440048218","23.740001440048218"
"3840000","21.959999918937683","21.959999918937683","21.959999918937683"
"3904000","19.249999523162842","19.249999523162842","19.249999523162842"
"3968000","24.440001010894775","24.440001010894775","24.440001010894775"
"4032000","22.83000123500824","22.83000123500824","22.83000123500824"
"4096000","19.830000042915344","19.830000042915344","19.830000042915344"
"4160000","18.489999294281006","18.489999294281006","18.489999294281006"
"4224000","15.649999737739563","15.649999737739563","15.649999737739563"
"4288000","12.350000500679016","12.350000500679016","12.350000500679016"
"4352000","11.329999923706055","11.329999923706055","11.329999923706055"
"4416000","11.840000033378601","11.840000033378601","11.840000033378601"
"4480000","12.329999685287476","12.329999685287476","12.329999685287476"
"4544000","13.160000681877136","13.160000681877136","13.160000681877136"
"4608000","14.709999799728394","14.709999799728394","14.709999799728394"
"4672000","17.310001254081726","17.310001254081726","17.310001254081726"
"4736000","16.290000677108765","16.290000677108765","16.290000677108765"
"4800000","12.480000495910645","12.480000495910645","12.480000495910645"
"4864000","13.81000006198883","13.81000006198883","13.81000006198883"
"4928000","15.75999927520752","15.75999927520752","15.75999927520752"
"4992000","15.22000002861023","15.22000002861023","15.22000002861023"
"5056000","13.149999499320984","13.149999499320984","13.149999499320984"
"5120000","13.990000247955322","13.990000247955322","13.990000247955322"
"5184000","16.080000638961792","16.080000638961792","16.080000638961792"
"5248000","16.05999994277954","16.05999994277954","16.05999994277954"
"5312000","17.02999973297119","17.02999973297119","17.02999973297119"
"5376000","19.480000734329224","19.480000734329224","19.480000734329224"
"5440000","19.330000162124634","19.330000162124634","19.330000162124634"
"5504000","22.59999918937683","22.59999918937683","22.59999918937683"
"5568000","20.820000648498535","20.820000648498535","20.820000648498535"
"5632000","20.59000027179718","20.59000027179718","20.59000027179718"
"5696000","20.11000144481659","20.11000144481659","20.11000144481659"
"5760000","19.329999446868896","19.329999446868896","19.329999446868896"
"5824000","23.150001525878906","23.150001525878906","23.150001525878906"
"5888000","24.709999322891235","24.709999322891235","24.709999322891235"
"5952000","20.03999948501587","20.03999948501587","20.03999948501587"
"6016000","17.570000052452087","17.570000052452087","17.570000052452087"
"6080000","18.27999997138977","18.27999997138977","18.27999997138977"
"6144000","18.910000324249268","18.910000324249268","18.910000324249268"
"6208000","18.550000548362732","18.550000548362732","18.550000548362732"
"6272000","18.190000295639038","18.190000295639038","18.190000295639038"
"6336000","23.050000190734863","23.050000190734863","23.050000190734863"
"6400000","25.109997630119324","25.109997630119324","25.109997630119324"
"6464000","28.329999208450317","28.329999208450317","28.329999208450317"
"6528000","27.610000610351562","27.610000610351562","27.610000610351562"
"6592000","27.56999981403351","27.56999981403351","27.56999981403351"
"6656000","28.329999446868896","28.329999446868896","28.329999446868896"
"6720000","26.49000108242035","26.49000108242035","26.49000108242035"
"6784000","27.350000619888306","27.350000619888306","27.350000619888306"
"6848000","27.500000596046448","27.500000596046448","27.500000596046448"
"6912000","27.24999964237213","27.24999964237213","27.24999964237213"
"6976000","27.519999623298645","27.519999623298645","27.519999623298645"
"7040000","27.149999141693115","27.149999141693115","27.149999141693115"
"7104000","27.920002460479736","27.920002460479736","27.920002460479736"
"7168000","28.280002236366272","28.280002236366272","28.280002236366272"
"7232000","27.369998812675476","27.369998812675476","27.369998812675476"
"7296000","26.859999179840088","26.859999179840088","26.859999179840088"
"7360000","26.910001635551453","26.910001635551453","26.910001635551453"
"7424000","27.390002608299255","27.390002608299255","27.390002608299255"
"7488000","23.04999840259552","23.04999840259552","23.04999840259552"
"7552000","19.06999981403351","19.06999981403351","19.06999981403351"
"7616000","19.200000047683716","19.200000047683716","19.200000047683716"
"7680000","24.33000075817108","24.33000075817108","24.33000075817108"
"7744000","27.140000581741333","27.140000581741333","27.140000581741333"
"7808000","25.960002303123474","25.960002303123474","25.960002303123474"
