"Step","lbf10_cbaminequity_aversion - SW_ep_rew_total","lbf10_cbaminequity_aversion - SW_ep_rew_total__MIN","lbf10_cbaminequity_aversion - SW_ep_rew_total__MAX"
"64000","32.984376430511475","32.984376430511475","32.984376430511475"
"128000","29.98000168800354","29.98000168800354","29.98000168800354"
"192000","27.56000065803528","27.56000065803528","27.56000065803528"
"256000","26.81000018119812","26.81000018119812","26.81000018119812"
"320000","29.160001754760742","29.160001754760742","29.160001754760742"
"384000","27.489999771118164","27.489999771118164","27.489999771118164"
"448000","24.4500013589859","24.4500013589859","24.4500013589859"
"512000","27.52000069618225","27.52000069618225","27.52000069618225"
"576000","26.15000033378601","26.15000033378601","26.15000033378601"
"640000","24.749999284744263","24.749999284744263","24.749999284744263"
"704000","23.890000820159912","23.890000820159912","23.890000820159912"
"768000","25.380000591278076","25.380000591278076","25.380000591278076"
"832000","24.58000111579895","24.58000111579895","24.58000111579895"
"896000","24.440001010894775","24.440001010894775","24.440001010894775"
"960000","26.420000553131104","26.420000553131104","26.420000553131104"
"1024000","26.840001106262207","26.840001106262207","26.840001106262207"
"1088000","23.070001363754272","23.070001363754272","23.070001363754272"
"1152000","22.870001077651978","22.870001077651978","22.870001077651978"
"1216000","27.830000400543213","27.830000400543213","27.830000400543213"
"1280000","27.850000858306885","27.850000858306885","27.850000858306885"
"1344000","21.730000019073486","21.730000019073486","21.730000019073486"
"1408000","16.36000084877014","16.36000084877014","16.36000084877014"
"1472000","15.269999980926514","15.269999980926514","15.269999980926514"
"1536000","15.440000057220459","15.440000057220459","15.440000057220459"
"1600000","15.919999361038208","15.919999361038208","15.919999361038208"
"1664000","16.039998769760132","16.039998769760132","16.039998769760132"
"1728000","16.65000009536743","16.65000009536743","16.65000009536743"
"1792000","16.02000117301941","16.02000117301941","16.02000117301941"
"1856000","14.419999837875366","14.419999837875366","14.419999837875366"
"1920000","15.239999294281006","15.239999294281006","15.239999294281006"
"1984000","16.799999713897705","16.799999713897705","16.799999713897705"
"2048000","14.230000019073486","14.230000019073486","14.230000019073486"
"2112000","12.759999752044678","12.759999752044678","12.759999752044678"
"2176000","14.690000534057617","14.690000534057617","14.690000534057617"
"2240000","15.720000386238098","15.720000386238098","15.720000386238098"
"2304000","19.579999923706055","19.579999923706055","19.579999923706055"
"2368000","21.980001211166382","21.980001211166382","21.980001211166382"
"2432000","17.510000228881836","17.510000228881836","17.510000228881836"
"2496000","15.320001125335693","15.320001125335693","15.320001125335693"
"2560000","14.819999933242798","14.819999933242798","14.819999933242798"
"2624000","15.579999685287476","15.579999685287476","15.579999685287476"
"2688000","17.18000066280365","17.18000066280365","17.18000066280365"
"2752000","16.09999942779541","16.09999942779541","16.09999942779541"
"2816000","18.00000023841858","18.00000023841858","18.00000023841858"
"2880000","18.880000710487366","18.880000710487366","18.880000710487366"
"2944000","14.710000157356262","14.710000157356262","14.710000157356262"
"3008000","12.069999933242798","12.069999933242798","12.069999933242798"
"3072000","10.46999979019165","10.46999979019165","10.46999979019165"
"3136000","11.450000405311584","11.450000405311584","11.450000405311584"
"3200000","12.239999771118164","12.239999771118164","12.239999771118164"
"3264000","9.919999837875366","9.919999837875366","9.919999837875366"
"3328000","9.840000629425049","9.840000629425049","9.840000629425049"
"3392000","10.56000018119812","10.56000018119812","10.56000018119812"
"3456000","10.509999930858612","10.509999930858612","10.509999930858612"
"3520000","12.909999370574951","12.909999370574951","12.909999370574951"
"3584000","13.699999809265137","13.699999809265137","13.699999809265137"
"3648000","10.770000576972961","10.770000576972961","10.770000576972961"
"3712000","10.490000188350677","10.490000188350677","10.490000188350677"
"3776000","9.549999952316284","9.549999952316284","9.549999952316284"
"3840000","10.12000036239624","10.12000036239624","10.12000036239624"
"3904000","9.580000102519989","9.580000102519989","9.580000102519989"
"3968000","10.210000216960907","10.210000216960907","10.210000216960907"
"4032000","10.139999985694885","10.139999985694885","10.139999985694885"
"4096000","8.860000133514404","8.860000133514404","8.860000133514404"
"4160000","9.120000123977661","9.120000123977661","9.120000123977661"
"4224000","8.359999597072601","8.359999597072601","8.359999597072601"
"4288000","9.690000116825104","9.690000116825104","9.690000116825104"
"4352000","9.289999961853027","9.289999961853027","9.289999961853027"
"4416000","8.559999704360962","8.559999704360962","8.559999704360962"
"4480000","8.190000176429749","8.190000176429749","8.190000176429749"
"4544000","7.529999732971191","7.529999732971191","7.529999732971191"
"4608000","7.760000109672546","7.760000109672546","7.760000109672546"
"4672000","8.820000410079956","8.820000410079956","8.820000410079956"
"4736000","7.71999979019165","7.71999979019165","7.71999979019165"
"4800000","9.820000410079956","9.820000410079956","9.820000410079956"
"4864000","8.560000538825989","8.560000538825989","8.560000538825989"
"4928000","7.539999961853027","7.539999961853027","7.539999961853027"
"4992000","8.929999947547913","8.929999947547913","8.929999947547913"
"5056000","9.709999918937683","9.709999918937683","9.709999918937683"
"5120000","9.380000352859497","9.380000352859497","9.380000352859497"
"5184000","9.570000112056732","9.570000112056732","9.570000112056732"
"5248000","9.799999833106995","9.799999833106995","9.799999833106995"
"5312000","10.889999628067017","10.889999628067017","10.889999628067017"
"5376000","11.240000367164612","11.240000367164612","11.240000367164612"
"5440000","11.740000009536743","11.740000009536743","11.740000009536743"
"5504000","11.879999876022339","11.879999876022339","11.879999876022339"
"5568000","13.839999914169312","13.839999914169312","13.839999914169312"
"5632000","16.830000519752502","16.830000519752502","16.830000519752502"
"5696000","16.820000767707825","16.820000767707825","16.820000767707825"
"5760000","16.339999794960022","16.339999794960022","16.339999794960022"
"5824000","15.459999799728394","15.459999799728394","15.459999799728394"
"5888000","14.380001187324524","14.380001187324524","14.380001187324524"
"5952000","14.890000581741333","14.890000581741333","14.890000581741333"
"6016000","14.92000138759613","14.92000138759613","14.92000138759613"
"6080000","14.559998869895935","14.559998869895935","14.559998869895935"
"6144000","14.06000030040741","14.06000030040741","14.06000030040741"
"6208000","14.53999924659729","14.53999924659729","14.53999924659729"
"6272000","13.949999809265137","13.949999809265137","13.949999809265137"
"6336000","13.700000762939453","13.700000762939453","13.700000762939453"
"6400000","13.559999942779541","13.559999942779541","13.559999942779541"
"6464000","11.880000352859497","11.880000352859497","11.880000352859497"
"6528000","11.600000143051147","11.600000143051147","11.600000143051147"
"6592000","11.980000376701355","11.980000376701355","11.980000376701355"
"6656000","13.280000686645508","13.280000686645508","13.280000686645508"
"6720000","12.550000190734863","12.550000190734863","12.550000190734863"
"6784000","12.549999475479126","12.549999475479126","12.549999475479126"
