Step,lbf10_cbamcausal - 2/cf_reward,lbf10_cbamcausal - 2/cf_reward__MIN,lbf10_cbamcausal - 2/cf_reward__MAX
5.66,0.3379506461182533,0.3402358411951282,0.6603899516388214
12.06,0.4983805417487265,0.4972035278901173,0.4967279576373944
18.46,0.5288991283765447,0.5480559329036544,0.5037541300812024
24.860000000000003,0.8725527165657567,0.5268865215345682,0.851461442938471
31.26,0.5137546066954126,0.505539447404417,0.5356099801312042
37.66,0.8240236675792179,0.8177749413700683,0.784754126791246
44.06,0.8407642381798275,0.842275140174846,0.6149043512080508
50.46,0.7824319571743474,0.7825936854897457,0.7826422018407553
56.86,0.7685964947460755,0.7504512026611616,0.4743551916240695
63.26,0.8697966317673362,0.8819967108446336,0.8775259248904032
69.66000000000001,0.4870711050499805,0.4840856710285355,0.7449787959343526
76.06,0.550762826105063,0.5684458418934721,0.544637258020502
82.46000000000001,0.7476467035629033,0.7401660915969821,0.7412370646495802
88.86,0.6465651395363412,0.4117965187122211,0.6511659605560266
95.26,0.3740491770279998,0.3432402512698108,0.6476623649563984
101.66,0.7488146103783448,0.4270530836596472,0.3891916678056161
108.06,0.5635110183347776,0.327783482853322,0.3536325876539455
114.46,0.6010342949000168,0.3290413763701732,0.3344701419398103
120.86,0.2766362381245092,0.5826516669259877,0.2767653622919871
127.26,0.2819794184051543,0.2772412124660806,0.2729856415077172
133.66,0.5819146101052735,0.6226116555605659,0.6187669416489989
140.06,0.5447815316436128,0.5401693599343207,0.3081738532179202
146.45999999999998,0.3019336008282903,0.3101365501425386,0.2979379164261562
152.86,0.382797104705502,0.3652812695267498,0.6673846476619245
159.26,0.4872487261516295,0.4837344939575906,0.509398328326777
165.66,0.1217321459524409,0.4861610231430195,0.4621574899208555
172.06,0.2221796143968722,0.4869726417892478,0.2120078296618366
178.45999999999998,0.2644821330712657,0.483476036491133,0.2453066145768685
184.86,0.5627271106854914,0.5780967273725154,0.2670973013349127
191.26,0.1775011896426252,0.4976026494664944,0.1875953026630111
197.66,0.4610293066844025,0.1900787161990754,0.1902785236488458
204.06,0.5014004771926756,0.2077097459867122,0.5003986633802866
210.46,0.4354356294412138,0.4559656091029104,0.1190479234488948
216.86,0.4269222284618076,0.124870865293101,0.1192338355949618
223.26,0.4548310339036496,0.4546276834780498,0.226705789862512
229.66,0.2774910162843925,0.2865167430867881,0.5864527040267848
236.06,0.1935216925251323,0.4938830263738061,0.1724308087559903
242.46,0.4868454911292833,0.4993686815045661,0.4880948437959114
248.86,0.4926988515134949,0.2066599881028312,0.5259831436451486
255.26,0.1921308364274573,0.450001429901369,0.443924007680355
261.66,0.4984990930892516,0.4472005352945987,0.4659487125938983
268.06,0.1909977227371506,0.4975807556593539,0.5046479243561836
274.46,0.1592512309359092,0.4158514432168438,0.434491605426893
280.86,0.4845007062652975,0.215010178118745,0.4802561938672103
287.26,0.5251286630389452,0.5253877187749691,0.2247516920193589
293.66,0.4702004916283304,0.4474279914027218,0.1606486965721781
300.06,0.4477848413793516,0.1934801370008183,0.1931573633727037
306.46,0.1615839189548623,0.4624649515921593,0.1597186827804455
312.86,0.4062953246006976,0.1307029043902518,0.403346306033684
319.26,0.475242088380971,0.5136272709194819,0.1581191732925659
325.66,0.1646932101457912,0.5021313916973897,0.4528291964185345
332.06,0.1180686592018196,0.1087738017278628,0.1559224061323726
338.46,0.1749645032853902,0.4402802938124796,0.1697078205743751
344.86,0.3928643866826096,0.3935331798794026,0.3939993012603069
351.26,0.1997665270425064,0.5198125362207294,0.2055707224914587
357.66,0.4129132786918356,0.1680753843216727,0.4018208311340807
364.06,0.1784858356316258,0.487103449272527,0.1856449500053827
370.46,0.1541678732343087,0.1411176674222113,0.1367153688480061
376.86,0.1568806457467194,0.4801706005508752,0.4737844625497646
383.26,0.1330591332162093,0.4799002076370472,0.1757614410005149
389.66,0.4687092742182926,0.2215093332199736,0.4568836058292277
396.06,0.1549604455002244,0.4757995484609928,0.4672778871514249
402.46,0.4421147977101122,0.1478665192552832,0.1475689525996084
408.86,0.1735419172426581,0.4750330101227269,0.180578035557119
415.26,0.140970942255602,0.1412877889700624,0.4290614857704463
421.66,0.4455738456558945,0.4442666723529063,0.4422154908007518
428.06,0.1546560350075202,0.1903066829524046,0.1409192332607728
434.46,0.1799432752563583,0.4865627636096747,0.1736976265938837
440.86,0.4174977592931759,0.4176870202188322,0.4183508872293168
447.26,0.4224812104698319,0.1302721405450042,0.4260610407973231
453.66,0.4885504435493105,0.4933196439714013,0.4855398717865533
460.06,0.216637282009062,0.218858192750971,0.4936538551096498
466.46,0.4691852106069082,0.4151730595388301,0.1247777502335912
472.86,0.4898948480949791,0.5009568851276994,0.1765910856097352
479.26,0.1212051543100994,0.3449907336150689,0.1313786465337114
485.66,0.4179763443875035,0.1704255631471661,0.1335929432505784
492.06,0.1312319675685655,0.1505738067457007,0.1305705226999509
498.46,0.4081327437265758,0.4477432498055047,0.4142456939361567
504.86,0.1592991216309831,0.4438415938467879,0.4450072270507461
511.26,0.4454783698161073,0.4493924101110383,0.4509474954967744
517.66,0.1762547373226379,0.4874687901893749,0.5011102340719857
524.06,0.1260654908362406,0.1262031496649244,0.4480406708106468
530.46,0.4109084156994836,0.4411172553746611,0.3967362931449611
536.86,0.4389220542256432,0.1873009986986165,0.4425506191475932
543.26,0.1426982744688,0.1386367755096213,0.3515571375301397
549.66,0.5346161789680459,0.2372216953241595,0.5315321815279123
556.06,0.4530441486455257,0.1270430984678401,0.1224447915799233
562.46,0.5675278826077395,0.2792819074008098,0.2399209485886941
568.86,0.1490405030209852,0.1311869307334697,0.1406509666115651
575.26,0.0999540484701036,0.4629315332533326,0.4567160404262808
581.66,0.1516359197655356,0.1617258786092673,0.4022791769137808
588.06,0.1043539433062158,0.4353453057596738,0.0930366404033738
594.46,0.4041624052241904,0.1470110135291773,0.4030199752966326
600.86,0.1279107674259428,0.1108226829507763,0.4542666833715404
607.26,0.4311210651747613,0.2138283727407885,0.2065207613671031
613.66,0.3787722384785484,0.1753732153335231,0.3785133996511246
620.06,0.4597237678334437,0.1972573262738002,0.1968302283455693
626.46,0.135047383367739,0.1344401152693826,0.3926806281804816
632.86,0.396243029563645,0.1008551174724364,0.4045036710121022
639.26,0.1598249087574315,0.1229557137379335,0.4184310942081272
645.66,0.1584180492099468,0.4280153508200297,0.4044798231482888
652.06,0.1722243505092355,0.1020876538816367,0.1136503010961644
658.46,0.1449206416195651,0.1437414403288922,0.1453951708061455
664.86,0.1820548470321095,0.1866031385283008,0.1860025925812285
671.26,0.4541978931880628,0.4355899071941789,0.1138437868189499
677.66,0.429537722357486,0.1232415512185738,0.1213480309449491
684.06,0.3694499168158326,0.3878830369682468,0.1271480332880515
690.46,0.4593804084177462,0.1539712888648248,0.1529737145616101
696.86,0.2292114826233936,0.2116977650347472,0.579548806145121
703.26,0.1834349659186186,0.1933214949634237,0.2184693458857771
709.66,0.1571769737020403,0.4610636916722808,0.1000978081963015
716.06,0.3695621796340265,0.3660871472690771,0.3758488042218562
722.46,0.0924848828063455,0.1003176024522338,0.396404446026189
728.86,0.4398497621537112,0.450800819122716,0.1206277925145339
735.26,0.440041818379081,0.4244429907755658,0.440833854525525
741.66,0.4323148956859971,0.4271535830011497,0.1368744162128973
748.06,0.4314300707322219,0.1375524925849992,0.4300867209757466
754.46,0.4443580117721647,0.1776956234751733,0.1672642147555398
760.86,0.3214924040610055,0.0703291872039536,0.348913119253391
767.26,0.1246888242967117,0.3862523016931196,0.1356562413352463
773.66,0.4226306914695757,0.0750309407496019,0.094939657402503
780.06,0.3862200457708712,0.1539931205603745,0.1525464612610726
786.46,0.4101052524622061,0.4416111473812702,0.113852154798005
792.86,0.4396262932657208,0.1387498081479299,0.1283939525161576
799.26,0.4131834979636227,0.1344593322548932,0.137294215186915
805.66,0.4146410448217366,0.1236942383672336,0.1328019983894078
812.06,0.1079417433398654,0.3523759699163171,0.3543560382910794
818.46,0.1205907448405568,0.1132950712426955,0.4095747483620687
824.86,0.1308599064207171,0.1325277397087871,0.1308091378925589
831.26,0.1065024981273579,0.0890260162624909,0.4520466441626759
837.66,0.1971288921958863,0.1899220339860226,0.1869639300790271
844.06,0.1518525415431524,0.4448782264295201,0.183157098990497
