"Step","lbf10_cbamcausal - SW_ep_rew_total","lbf10_cbamcausal - SW_ep_rew_total__MIN","lbf10_cbamcausal - SW_ep_rew_total__MAX"
"64000","32.53125047683716","32.53125047683716","32.53125047683716"
"128000","30.350000858306885","30.350000858306885","30.350000858306885"
"192000","27.970001459121704","27.970001459121704","27.970001459121704"
"256000","27.230001211166382","27.230001211166382","27.230001211166382"
"320000","25.06000065803528","25.06000065803528","25.06000065803528"
"384000","25.060001134872437","25.060001134872437","25.060001134872437"
"448000","25.139999389648438","25.139999389648438","25.139999389648438"
"512000","28.569999933242798","28.569999933242798","28.569999933242798"
"576000","30.790001392364502","30.790001392364502","30.790001392364502"
"640000","30.549999713897705","30.549999713897705","30.549999713897705"
"704000","28.07000184059143","28.07000184059143","28.07000184059143"
"768000","30.07000231742859","30.07000231742859","30.07000231742859"
"832000","30.489999771118164","30.489999771118164","30.489999771118164"
"896000","31.58000087738037","31.58000087738037","31.58000087738037"
"960000","32.4300012588501","32.4300012588501","32.4300012588501"
"1024000","32.11000108718872","32.11000108718872","32.11000108718872"
"1088000","30.3500018119812","30.3500018119812","30.3500018119812"
"1152000","27.820000648498535","27.820000648498535","27.820000648498535"
"1216000","28.270001888275146","28.270001888275146","28.270001888275146"
"1280000","29.509998321533203","29.509998321533203","29.509998321533203"
"1344000","28.480001211166382","28.480001211166382","28.480001211166382"
"1408000","30.060001611709595","30.060001611709595","30.060001611709595"
"1472000","29.660000562667847","29.660000562667847","29.660000562667847"
"1536000","29.839998483657837","29.839998483657837","29.839998483657837"
"1600000","30.8600013256073","30.8600013256073","30.8600013256073"
"1664000","31.080002307891846","31.080002307891846","31.080002307891846"
"1728000","30.210001468658447","30.210001468658447","30.210001468658447"
"1792000","33.070003032684326","33.070003032684326","33.070003032684326"
"1856000","33.44000220298767","33.44000220298767","33.44000220298767"
"1920000","31.730000257492065","31.730000257492065","31.730000257492065"
"1984000","31.060002326965332","31.060002326965332","31.060002326965332"
"2048000","31.789998769760132","31.789998769760132","31.789998769760132"
"2112000","33.27000021934509","33.27000021934509","33.27000021934509"
"2176000","33.31999754905701","33.31999754905701","33.31999754905701"
"2240000","31.800000190734863","31.800000190734863","31.800000190734863"
"2304000","31.74000072479248","31.74000072479248","31.74000072479248"
"2368000","31.779998779296875","31.779998779296875","31.779998779296875"
"2432000","30.540002584457397","30.540002584457397","30.540002584457397"
"2496000","31.620001316070557","31.620001316070557","31.620001316070557"
"2560000","32.53999972343445","32.53999972343445","32.53999972343445"
"2624000","32.49999928474426","32.49999928474426","32.49999928474426"
"2688000","31.680002689361572","31.680002689361572","31.680002689361572"
"2752000","31.9800021648407","31.9800021648407","31.9800021648407"
"2816000","33.62000012397766","33.62000012397766","33.62000012397766"
"2880000","34.600000619888306","34.600000619888306","34.600000619888306"
"2944000","34.94000029563904","34.94000029563904","34.94000029563904"
"3008000","33.420002937316895","33.420002937316895","33.420002937316895"
"3072000","32.56000232696533","32.56000232696533","32.56000232696533"
"3136000","32.5799994468689","32.5799994468689","32.5799994468689"
"3200000","31.600003480911255","31.600003480911255","31.600003480911255"
"3264000","32.86000108718872","32.86000108718872","32.86000108718872"
"3328000","32.140000104904175","32.140000104904175","32.140000104904175"
"3392000","32.22000169754028","32.22000169754028","32.22000169754028"
"3456000","33.040000677108765","33.040000677108765","33.040000677108765"
"3520000","33.44000196456909","33.44000196456909","33.44000196456909"
"3584000","33.55999803543091","33.55999803543091","33.55999803543091"
"3648000","32.560001611709595","32.560001611709595","32.560001611709595"
"3712000","34.160001039505005","34.160001039505005","34.160001039505005"
"3776000","34.66000056266785","34.66000056266785","34.66000056266785"
"3840000","35.420002460479736","35.420002460479736","35.420002460479736"
"3904000","34.340001821517944","34.340001821517944","34.340001821517944"
"3968000","32.72000026702881","32.72000026702881","32.72000026702881"
"4032000","32.900001764297485","32.900001764297485","32.900001764297485"
"4096000","32.77999973297119","32.77999973297119","32.77999973297119"
"4160000","33.62000107765198","33.62000107765198","33.62000107765198"
"4224000","33.58000087738037","33.58000087738037","33.58000087738037"
"4288000","31.189998626708984","31.189998626708984","31.189998626708984"
"4352000","31.23000144958496","31.23000144958496","31.23000144958496"
"4416000","32.32000160217285","32.32000160217285","32.32000160217285"
"4480000","32.020002365112305","32.020002365112305","32.020002365112305"
"4544000","34.03999948501587","34.03999948501587","34.03999948501587"
"4608000","34.22000217437744","34.22000217437744","34.22000217437744"
"4672000","31.64999794960022","31.64999794960022","31.64999794960022"
"4736000","30.169999837875366","30.169999837875366","30.169999837875366"
"4800000","32.560001611709595","32.560001611709595","32.560001611709595"
"4864000","33.859999895095825","33.859999895095825","33.859999895095825"
"4928000","33.16000056266785","33.16000056266785","33.16000056266785"
"4992000","32.510003089904785","32.510003089904785","32.510003089904785"
"5056000","32.95000171661377","32.95000171661377","32.95000171661377"
"5120000","33.08000183105469","33.08000183105469","33.08000183105469"
"5184000","32.02000117301941","32.02000117301941","32.02000117301941"
"5248000","31.420000553131104","31.420000553131104","31.420000553131104"
"5312000","32.700000286102295","32.700000286102295","32.700000286102295"
"5376000","32.90000104904175","32.90000104904175","32.90000104904175"
"5440000","32.95999765396118","32.95999765396118","32.95999765396118"
"5504000","34.709999561309814","34.709999561309814","34.709999561309814"
"5568000","35.14999985694885","35.14999985694885","35.14999985694885"
"5632000","34.720001459121704","34.720001459121704","34.720001459121704"
"5696000","31.919999837875366","31.919999837875366","31.919999837875366"
"5760000","32.60000252723694","32.60000252723694","32.60000252723694"
"5824000","33.69999933242798","33.69999933242798","33.69999933242798"
