Step,lbf10_cbamcausal - 0/cf_reward,lbf10_cbamcausal - 0/cf_reward__MIN,lbf10_cbamcausal - 0/cf_reward__MAX
5.300000000000001,0.786669091796875,0.786669091796875,0.786669091796875
11.7,0.9913388793945312,0.9913388793945312,0.9913388793945312
18.1,1.0139802490234375,1.0139802490234375,1.0139802490234375
24.5,1.0762138046264649,1.0762138046264649,1.0762138046264649
30.9,1.052721206665039,1.052721206665039,1.052721206665039
37.3,1.0676252410888671,1.0676252410888671,1.0676252410888671
43.7,0.930494665527344,0.930494665527344,0.930494665527344
50.10000000000001,0.991681958007812,0.991681958007812,0.991681958007812
56.5,0.941296838378906,0.941296838378906,0.941296838378906
62.900000000000006,0.8522369140625001,0.8522369140625001,0.8522369140625001
69.30000000000001,0.7725513183593751,0.7725513183593751,0.7725513183593751
75.7,0.7790989257812501,0.7790989257812501,0.7790989257812501
82.10000000000001,0.5768961914062499,0.5768961914062499,0.5768961914062499
88.5,0.6156814453125001,0.6156814453125001,0.6156814453125001
94.9,0.4254073730468748,0.4254073730468748,0.4254073730468748
101.3,0.349438232421875,0.349438232421875,0.349438232421875
107.7,0.3371724609375,0.3371724609375,0.3371724609375
114.1,0.311629541015625,0.311629541015625,0.311629541015625
120.5,0.3472300781249999,0.3472300781249999,0.3472300781249999
126.9,0.314367822265625,0.314367822265625,0.314367822265625
133.29999999999998,0.2621117187499999,0.2621117187499999,0.2621117187499999
139.7,0.2752317382812499,0.2752317382812499,0.2752317382812499
146.09999999999997,0.2385373046875,0.2385373046875,0.2385373046875
152.49999999999997,0.2660206054687499,0.2660206054687499,0.2660206054687499
158.89999999999998,0.1997132812499999,0.1997132812499999,0.1997132812499999
165.29999999999998,0.2380193359374999,0.2380193359374999,0.2380193359374999
171.7,0.2196506835937499,0.2196506835937499,0.2196506835937499
178.09999999999997,0.0831170898437501,0.0831170898437501,0.0831170898437501
184.5,0.1847505859374998,0.1847505859374998,0.1847505859374998
190.9,0.1974293945312499,0.1974293945312499,0.1974293945312499
197.3,0.1402909179687499,0.1402909179687499,0.1402909179687499
203.7,0.1750703124999998,0.1750703124999998,0.1750703124999998
210.1,0.0917176757812501,0.0917176757812501,0.0917176757812501
216.5,0.0970751953125002,0.0970751953125002,0.0970751953125002
222.9,0.1240613281249999,0.1240613281249999,0.1240613281249999
229.3,0.1418064453124999,0.1418064453124999,0.1418064453124999
235.7,0.0755849609375001,0.0755849609375001,0.0755849609375001
242.1,0.0777769531250001,0.0777769531250001,0.0777769531250001
248.5,0.12126357421875,0.12126357421875,0.12126357421875
254.9,0.14422119140625,0.14422119140625,0.14422119140625
261.3,0.1038679687499999,0.1038679687499999,0.1038679687499999
267.7,0.1158771484374999,0.1158771484374999,0.1158771484374999
274.1,0.0447240234375002,0.0447240234375002,0.0447240234375002
280.5,0.1361506835937499,0.1361506835937499,0.1361506835937499
286.9,0.1351781249999999,0.1351781249999999,0.1351781249999999
293.3,0.0986850585937499,0.0986850585937499,0.0986850585937499
299.7,0.08595419921875,0.08595419921875,0.08595419921875
306.1,0.14178017578125,0.14178017578125,0.14178017578125
312.5,0.0145986328125001,0.0145986328125001,0.0145986328125001
318.9,0.107368359375,0.107368359375,0.107368359375
325.3,0.0744296875000001,0.0744296875000001,0.0744296875000001
331.7,0.14214521484375,0.14214521484375,0.14214521484375
338.1,0.1450559570312499,0.1450559570312499,0.1450559570312499
344.5,0.0040255859375001,0.0040255859375001,0.0040255859375001
350.9,0.1949601562499999,0.1949601562499999,0.1949601562499999
357.3,0.0776281250000001,0.0776281250000001,0.0776281250000001
363.7,0.1019506835937499,0.1019506835937499,0.1019506835937499
370.1,0.07242109375,0.07242109375,0.07242109375
376.5,0.0412884765624999,0.0412884765624999,0.0412884765624999
382.9,0.05977109375,0.05977109375,0.05977109375
389.3,0.05420947265625,0.05420947265625,0.05420947265625
395.7,0.1287318359374999,0.1287318359374999,0.1287318359374999
402.1,0.0818763671875,0.0818763671875,0.0818763671875
408.5,0.11415517578125,0.11415517578125,0.11415517578125
414.9,0.0387681640625001,0.0387681640625001,0.0387681640625001
421.3,0.05094560546875,0.05094560546875,0.05094560546875
427.7,0.0094564453124998,0.0094564453124998,0.0094564453124998
434.1,0.07771171875,0.07771171875,0.07771171875
440.5,0.0616368164062501,0.0616368164062501,0.0616368164062501
446.9,0.13471123046875,0.13471123046875,0.13471123046875
453.3,0.1183066406249999,0.1183066406249999,0.1183066406249999
459.7,0.2119138671874998,0.2119138671874998,0.2119138671874998
466.1,0.0316818359375002,0.0316818359375002,0.0316818359375002
472.5,0.11441083984375,0.11441083984375,0.11441083984375
478.9,0.0916368164062498,0.0916368164062498,0.0916368164062498
485.3,0.0314521484375002,0.0314521484375002,0.0314521484375002
491.7,0.0205902343750001,0.0205902343750001,0.0205902343750001
498.1,0.01902421875,0.01902421875,0.01902421875
