Step,coin4_cbamcausal - 0/cf_reward,coin4_cbamcausal - 0/cf_reward__MIN,coin4_cbamcausal - 0/cf_reward__MAX
63.2,2.2432070176266534,1.6863006407744483,1.6826744917090966
127.2,-0.4537718554063145,-0.4212946779440617,0.0531761453315373
191.2,0.2313928326814753,0.2579333008149821,0.2741213075691735
255.2,-0.5643806808054611,-0.4763619174875052,-0.5094062864933264
319.2,-0.3878069199196072,0.0801059702566278,0.0792051412822568
383.2,-0.8380874879347198,-0.8894923446330351,-0.8677114960308490
447.2,-0.1907786472024766,0.2644367777977222,-0.1954640450840008
511.2,-0.2281755921797042,-0.6745159913075092,-0.6677351730831513
575.2,0.1880362720602084,0.1100979121838710,-0.4573178108373815
639.2,0.8585990075121189,0.3483436106593199,0.3376090126283575
703.2,-0.0690283124791364,-0.0625462357894387,0.4591992166212866
767.2,0.0858930397616520,-0.6682647559942043,0.0807347793452938
831.2,-0.2745164067853618,0.1379083135498884,0.1306646874789479
895.2,-0.0892639557201290,-0.0706980622065017,0.3684288375124871
959.2,-0.1200423085995629,0.1502516434850483,0.1456332822181098
1023.2,1.7087586297502801,1.7134877289626955,1.7145347074170962
1087.2,1.1557089397721945,1.1280448436983859,1.1591404012127127
1151.2,1.9268097770903663,1.4958991433421602,1.4115781745190938
1215.2,0.9505861984388253,0.8338122492984588,0.8039492826219121
1279.2,0.7115997667084331,0.7121248866064211,0.6764186212401982
1343.2,1.7326525798396297,1.3752686853700147,1.3087080043806034
1407.2,1.2989097688339934,0.7905640823767106,1.3572388893836516
1471.2,1.7964263467938508,1.3021965617761286,1.3168551287034982
1535.2,0.4089156830386181,0.7569804229467780,0.7300122611697770
1599.2,0.8878665761820026,0.8976718383941711,0.8805702516307143
1663.2,2.5485482707055311,2.5015074953240966,2.6689113152354147
1727.2,1.3687212289617341,1.3670804777328625,1.3384785594483517
1791.2,2.2037266170435768,1.6413737549935905,2.2267988281650810
1855.2,1.2923911985647358,2.0165320937369491,1.3678075511146321
1919.2,1.8447501049588257,1.9632550798739719,2.4513765464961912
1983.2,2.3427383089572777,1.7699608201797743,2.3746928721714249
2047.2,1.5775276933642721,2.0898528387095281,1.5776800453064799
2111.2,2.3993052524326015,2.3094626005249768,2.0134155977703569
2175.2,1.9739536690822050,1.9589609218146053,1.9485819513330436
2239.2,1.1060284160771123,1.5268315574669571,1.1079085213850011
2303.2,2.2462219676318904,1.6419748778086545,1.6727291222565339
2367.2,2.6300725500868425,2.4882571268802414,2.0631492870902290
2431.2,2.2143092794694845,1.7283592458045087,1.7210592099456912
2495.2,2.1043053659196516,1.5804007569743832,2.0349701437823815
2559.2,1.8379678209259322,1.5113221988448993,1.9692754981553184
2623.2,1.6582184538673304,2.0491856396871024,1.6585154043609855
2687.2,2.1567126762218480,2.2809431644599987,1.6429312782901895
2751.2,2.4219860019096280,2.4034903832900203,2.4083979531178166
2815.2,2.3930380088587109,2.7741459146854393,2.7346048877669440
2879.2,2.0027045992384012,1.5107118393229473,1.5119492345355252
2943.2,2.1458055101801587,2.1439110204632588,2.4692130847382248
3007.2,2.2890523153136715,2.3252173704649914,1.8315243266585577
3071.2,2.4090555816305868,1.7096117931719206,1.8419202194669408
3135.2,2.2540617004317691,1.8218735009771554,1.8071447372227831
3199.2,1.8914665763444203,1.9203965735528805,2.4708556773173482
3263.2,1.3981612874481826,1.3929692724712388,1.3976462835420009
3327.2,1.5579341269703444,1.9525354518198739,2.0463998070275080
3391.2,2.0544624678648682,2.0849326269713102,1.6030147346767434
3455.2,1.7790662696095150,1.7179206716357007,2.2702811305318455
3519.2,2.5235057647446726,2.5168952426686557,2.5285247783945262
3583.2,2.5473748220473222,2.1390484081768117,2.1300738188529542
