Step,lbf15_cbamcausal - 0/regret,lbf15_cbamcausal - 0/regret__MIN,lbf15_cbamcausal - 0/regret__MAX
-58.0,4.4295338053847697,4.4318272918745336,5.0122749878556219
-122.0,6.6569415541258223,6.0191570914264130,6.1283172535701498
-186.0,6.7573068219119756,6.7274352391012346,6.2039232619876392
-250.0,6.7613703837529133,6.7934547610450071,6.1255558919466182
-314.0,6.1452220840579157,6.5181712317017828,6.5483578405994631
-378.0,5.8990295803481700,6.1561549929088413,6.2058608608265402
-442.0,6.7305917090741367,6.7935669336342173,6.2766641639361049
-506.0,6.2994806829309260,5.7269976553504618,6.3065010315725480
-570.0,6.1449289309154587,6.9076602802662848,6.8762328126322503
-634.0,5.8638539807527437,5.8460612181842047,5.2322635189148610
-698.0,5.5183710583945436,6.1062792530604222,5.5366200080774366
-762.0,5.6127396335042219,4.8561147793153019,5.6684819721700697
-826.0,5.4462996175472806,5.4106207559906450,5.3759112379527370
-890.0,5.3653465921175334,4.9764195624647849,5.3714378773562421
-954.0,5.1280935198807711,5.7629776638913937,5.6505348544490488
-1018.0,4.8515456600631177,4.4824557870328414,4.5086012648901388
-1082.0,4.8833790406866084,5.1146981466226018,4.8806007363449293
-1146.0,5.2401224880122470,4.7995521181322225,4.7556338897188066
-1210.0,4.7789410501516540,4.7726326143155138,4.7770163125503275
-1274.0,5.3107828915988780,5.2924248090246859,5.3373533250486869
-1338.0,4.0219801686923002,4.0109620920884304,4.0062441694882356
-1402.0,3.7545139382334751,4.3221887100323224,3.7220339850026649
-1466.0,3.6989414866373318,3.3587729723655664,3.3834744043845575
-1530.0,5.3173895738809760,5.1497937780414853,5.0892241451084059
-1594.0,4.8493880053675831,4.1970931566742813,4.8132251062691802
-1658.0,3.6767532850391729,4.2798291257553540,3.6425477851440911
-1722.0,4.3374870675788042,4.3270266845703844,3.7757285222473405
-1786.0,4.2948132548296680,4.9016672317360932,4.3739811187280742
-1850.0,3.8538673013997222,3.8296846447374433,4.3905513463213017
-1914.0,2.7615586959020173,2.7546130365953627,2.7389492996942075
-1978.0,4.0831225384538845,4.0254600784394263,4.6602311197958057
-2042.0,4.5722281278115684,5.0848043541860974,4.5529227944330160
-2106.0,2.5576013858507931,3.1748029376921107,3.1144447594595008
-2170.0,4.6014626416206657,4.5902083025670004,4.6130039168425778
-2234.0,4.2004962176906302,3.6222924470104250,3.6205472435324246
-2298.0,3.7407401213428999,3.8793067634855438,3.0217525205759972
-2362.0,3.1874263258394415,4.0430345378977188,3.8805746166502040
-2426.0,3.6854871628269557,3.1396313182219373,3.2234423545014885
-2490.0,3.5924225575336073,2.9738431243382166,2.9518737027169708
-2554.0,3.1312544400628579,3.0826366982457891,2.3990221947567214
-2618.0,2.7266419865736853,2.7127974317419854,3.2926551145571676
-2682.0,3.0341183113303090,3.3922062340474302,3.4894411903920854
-2746.0,2.5618571456880610,2.4741112028519874,2.5930954302722133
-2810.0,2.8795988864139521,2.8116487473145986,2.7199328879437377
-2874.0,2.2346805041628772,2.8672993697260587,2.3626056898849450
-2938.0,3.1765658949286895,2.6373808759040678,2.5768900903609171
-3002.0,3.3593890796557071,2.6739908127781820,2.7005879584254844
