"Step","coin5_cbamcausal - 4/selfish_incentivate_reward","coin5_cbamcausal - 4/selfish_incentivate_reward__MIN","coin5_cbamcausal - 4/selfish_incentivate_reward__MAX"
"64000","0.00007703548908466473","0.00007703548908466473","0.00007703548908466473"
"128000","-0.02085065469145775","-0.02085065469145775","-0.02085065469145775"
"192000","0.001483091269619763","0.001483091269619763","0.001483091269619763"
"256000","-0.005562345962971449","-0.005562345962971449","-0.005562345962971449"
"320000","-0.012455934658646584","-0.012455934658646584","-0.012455934658646584"
"384000","-0.011050491593778133","-0.011050491593778133","-0.011050491593778133"
"448000","0.026450112462043762","0.026450112462043762","0.026450112462043762"
"512000","-0.02056056633591652","-0.02056056633591652","-0.02056056633591652"
"576000","0.003991854377090931","0.003991854377090931","0.003991854377090931"
"640000","0.044311750680208206","0.044311750680208206","0.044311750680208206"
"704000","0.05490228906273842","0.05490228906273842","0.05490228906273842"
"768000","0.07927315682172775","0.07927315682172775","0.07927315682172775"
"832000","0.11124368757009506","0.11124368757009506","0.11124368757009506"
"896000","0.15171998739242554","0.15171998739242554","0.15171998739242554"
"960000","0.157357856631279","0.157357856631279","0.157357856631279"
"1024000","0.16642184555530548","0.16642184555530548","0.16642184555530548"
"1088000","0.18503765761852264","0.18503765761852264","0.18503765761852264"
"1152000","0.20013192296028137","0.20013192296028137","0.20013192296028137"
"1216000","0.2738873064517975","0.2738873064517975","0.2738873064517975"
"1280000","0.32833701372146606","0.32833701372146606","0.32833701372146606"
"1344000","0.296318918466568","0.296318918466568","0.296318918466568"
"1408000","0.37457042932510376","0.37457042932510376","0.37457042932510376"
"1472000","0.3567606210708618","0.3567606210708618","0.3567606210708618"
"1536000","0.31683260202407837","0.31683260202407837","0.31683260202407837"
"1600000","0.4064573347568512","0.4064573347568512","0.4064573347568512"
"1664000","0.39625275135040283","0.39625275135040283","0.39625275135040283"
"1728000","0.4470912218093872","0.4470912218093872","0.4470912218093872"
"1792000","0.5007816553115845","0.5007816553115845","0.5007816553115845"
"1856000","0.4660794138908386","0.4660794138908386","0.4660794138908386"
"1920000","0.5033148527145386","0.5033148527145386","0.5033148527145386"
"1984000","0.4946995675563812","0.4946995675563812","0.4946995675563812"
"2048000","0.4980173110961914","0.4980173110961914","0.4980173110961914"
"2112000","0.5702223181724548","0.5702223181724548","0.5702223181724548"
