"Step","harvest_original_cbam_causal - SW_ep_rew_total","harvest_original_cbam_causal - SW_ep_rew_total__MIN","harvest_original_cbam_causal - SW_ep_rew_total__MAX"
"6784000","637.9099884033203","637.9099884033203","637.9099884033203"
"6848000","625.75","625.75","625.75"
"6912000","641.6499938964844","641.6499938964844","641.6499938964844"
"6976000","649.8899993896484","649.8899993896484","649.8899993896484"
"7040000","650.8500137329102","650.8500137329102","650.8500137329102"
"7104000","651.5199966430664","651.5199966430664","651.5199966430664"
"7168000","656.4499816894531","656.4499816894531","656.4499816894531"
"7232000","650.4900054931641","650.4900054931641","650.4900054931641"
"7296000","643.4799957275391","643.4799957275391","643.4799957275391"
"7360000","643.5800094604492","643.5800094604492","643.5800094604492"
"7424000","636.9200057983398","636.9200057983398","636.9200057983398"
"7488000","648.0000076293945","648.0000076293945","648.0000076293945"
"7552000","636.8899917602539","636.8899917602539","636.8899917602539"
"7616000","631.2100067138672","631.2100067138672","631.2100067138672"
"7680000","638.4600143432617","638.4600143432617","638.4600143432617"
"7744000","640.4599914550781","640.4599914550781","640.4599914550781"
"7808000","641.0999908447266","641.0999908447266","641.0999908447266"
"7872000","643.7899780273438","643.7899780273438","643.7899780273438"
"7936000","638.859992980957","638.859992980957","638.859992980957"
"8000000","644.7000045776367","644.7000045776367","644.7000045776367"
"8064000","655.7200012207031","655.7200012207031","655.7200012207031"
"8128000","653.1499938964844","653.1499938964844","653.1499938964844"
"8192000","636.0599899291992","636.0599899291992","636.0599899291992"
"8256000","645.0499954223633","645.0499954223633","645.0499954223633"
"8320000","638.6000061035156","638.6000061035156","638.6000061035156"
"8384000","652.6700057983398","652.6700057983398","652.6700057983398"
"8448000","663.2099990844727","663.2099990844727","663.2099990844727"
"8512000","660.0599975585938","660.0599975585938","660.0599975585938"
"8576000","637.4900131225586","637.4900131225586","637.4900131225586"
"8640000","638.7300186157227","638.7300186157227","638.7300186157227"
"8704000","644.0000076293945","644.0000076293945","644.0000076293945"
"8768000","641.7799911499023","641.7799911499023","641.7799911499023"
"8832000","643.7100067138672","643.7100067138672","643.7100067138672"
"8896000","645.3700103759766","645.3700103759766","645.3700103759766"
"8960000","628.1899948120117","628.1899948120117","628.1899948120117"
"9024000","632.3099899291992","632.3099899291992","632.3099899291992"
"9088000","642.3300094604492","642.3300094604492","642.3300094604492"
"9152000","640.1199951171875","640.1199951171875","640.1199951171875"
"9216000","643.9499816894531","643.9499816894531","643.9499816894531"
"9280000","636.9299926757812","636.9299926757812","636.9299926757812"
"9344000","648.3499984741211","648.3499984741211","648.3499984741211"
"9408000","654.8999862670898","654.8999862670898","654.8999862670898"
"9472000","641.3600082397461","641.3600082397461","641.3600082397461"
"9536000","650.3300094604492","650.3300094604492","650.3300094604492"
"9600000","650.8699951171875","650.8699951171875","650.8699951171875"
"9664000","638.8899993896484","638.8899993896484","638.8899993896484"
"9728000","639.4599914550781","639.4599914550781","639.4599914550781"
"9792000","648.900016784668","648.900016784668","648.900016784668"
"9856000","657.6499938964844","657.6499938964844","657.6499938964844"
"9920000","653.1700057983398","653.1700057983398","653.1700057983398"
"9984000","647.5899887084961","647.5899887084961","647.5899887084961"
"10048000","642.6100006103516","642.6100006103516","642.6100006103516"
"10112000","627.8300094604492","627.8300094604492","627.8300094604492"
"10176000","644.5599975585938","644.5599975585938","644.5599975585938"
"10240000","647.4399871826172","647.4399871826172","647.4399871826172"
"10304000","650.7699890136719","650.7699890136719","650.7699890136719"
"10368000","652.6800079345703","652.6800079345703","652.6800079345703"
"10432000","645.4499893188477","645.4499893188477","645.4499893188477"
"10496000","643.7199935913086","643.7199935913086","643.7199935913086"
"10560000","638.7600173950195","638.7600173950195","638.7600173950195"
"10624000","638.9300003051758","638.9300003051758","638.9300003051758"
"10688000","632.7699966430664","632.7699966430664","632.7699966430664"
"10752000","627.8500137329102","627.8500137329102","627.8500137329102"
"10816000","636.6800003051758","636.6800003051758","636.6800003051758"
"10880000","644.7299957275391","644.7299957275391","644.7299957275391"
"10944000","644.9199905395508","644.9199905395508","644.9199905395508"
"11008000","654.3899917602539","654.3899917602539","654.3899917602539"
"11072000","657.2099914550781","657.2099914550781","657.2099914550781"
"11136000","648.8299942016602","648.8299942016602","648.8299942016602"
"11200000","643.5600128173828","643.5600128173828","643.5600128173828"
"11264000","642.739990234375","642.739990234375","642.739990234375"
"11328000","645.9500045776367","645.9500045776367","645.9500045776367"
"11392000","636.4299926757812","636.4299926757812","636.4299926757812"
"11456000","634.6399993896484","634.6399993896484","634.6399993896484"
"11520000","636.9499893188477","636.9499893188477","636.9499893188477"
"11584000","636.5799942016602","636.5799942016602","636.5799942016602"
"11648000","631.239990234375","631.239990234375","631.239990234375"
"11712000","622.2300033569336","622.2300033569336","622.2300033569336"
"11776000","641.3300018310547","641.3300018310547","641.3300018310547"
"11840000","639.3500061035156","639.3500061035156","639.3500061035156"
"11904000","632.5400085449219","632.5400085449219","632.5400085449219"
"11968000","639.3000030517578","639.3000030517578","639.3000030517578"
"12032000","645.6899948120117","645.6899948120117","645.6899948120117"
"12096000","634.6399841308594","634.6399841308594","634.6399841308594"
"12160000","637.0600128173828","637.0600128173828","637.0600128173828"
"12224000","624.2700042724609","624.2700042724609","624.2700042724609"
"12288000","618.6999893188477","618.6999893188477","618.6999893188477"
"12352000","631.5499877929688","631.5499877929688","631.5499877929688"
"12416000","631.6100082397461","631.6100082397461","631.6100082397461"
"12480000","633.0500030517578","633.0500030517578","633.0500030517578"
"12544000","632.3000030517578","632.3000030517578","632.3000030517578"
"12608000","636.3700103759766","636.3700103759766","636.3700103759766"
"12672000","645.4099884033203","645.4099884033203","645.4099884033203"
"12736000","641.6899948120117","641.6899948120117","641.6899948120117"
"12800000","636.4100036621094","636.4100036621094","636.4100036621094"
"12864000","619.8199920654297","619.8199920654297","619.8199920654297"
"12928000","622.7999954223633","622.7999954223633","622.7999954223633"
"12992000","631.620002746582","631.620002746582","631.620002746582"
"13056000","628.0699996948242","628.0699996948242","628.0699996948242"
"13120000","636.4199981689453","636.4199981689453","636.4199981689453"
"13184000","646.6300048828125","646.6300048828125","646.6300048828125"
"13248000","637.9799957275391","637.9799957275391","637.9799957275391"
"13312000","622.8000030517578","622.8000030517578","622.8000030517578"
"13376000","634.1900177001953","634.1900177001953","634.1900177001953"
"13440000","635.4000091552734","635.4000091552734","635.4000091552734"
"13504000","624.8000106811523","624.8000106811523","624.8000106811523"
"13568000","633.3800048828125","633.3800048828125","633.3800048828125"
"13632000","645.9900054931641","645.9900054931641","645.9900054931641"
"13696000","629.859992980957","629.859992980957","629.859992980957"
"13760000","635.0399856567383","635.0399856567383","635.0399856567383"
"13824000","642.1899948120117","642.1899948120117","642.1899948120117"
"13888000","631.6499862670898","631.6499862670898","631.6499862670898"
"13952000","616.3299942016602","616.3299942016602","616.3299942016602"
"14016000","640.0199966430664","640.0199966430664","640.0199966430664"
"14080000","640.0800094604492","640.0800094604492","640.0800094604492"
"14144000","640.6599960327148","640.6599960327148","640.6599960327148"
"14208000","627.109992980957","627.109992980957","627.109992980957"
"14272000","619.4299926757812","619.4299926757812","619.4299926757812"
"14336000","621.7900085449219","621.7900085449219","621.7900085449219"
"14400000","636.9400024414062","636.9400024414062","636.9400024414062"
"14464000","637.119987487793","637.119987487793","637.119987487793"
"14528000","634.8299865722656","634.8299865722656","634.8299865722656"
"14592000","632.4800033569336","632.4800033569336","632.4800033569336"
"14656000","627.4199905395508","627.4199905395508","627.4199905395508"
"14720000","622.4599990844727","622.4599990844727","622.4599990844727"
"14784000","638.2899932861328","638.2899932861328","638.2899932861328"
"14848000","635.0300064086914","635.0300064086914","635.0300064086914"
"14912000","625.3500061035156","625.3500061035156","625.3500061035156"
"14976000","626.4899978637695","626.4899978637695","626.4899978637695"
"15040000","644.7700042724609","644.7700042724609","644.7700042724609"
"15104000","643.4000015258789","643.4000015258789","643.4000015258789"
"15168000","637.3199920654297","637.3199920654297","637.3199920654297"
"15232000","634.4300003051758","634.4300003051758","634.4300003051758"
"15296000","636.8899917602539","636.8899917602539","636.8899917602539"
"15360000","625.6199951171875","625.6199951171875","625.6199951171875"
"15424000","627.0400009155273","627.0400009155273","627.0400009155273"
"15488000","638.6200103759766","638.6200103759766","638.6200103759766"
"15552000","636.2899932861328","636.2899932861328","636.2899932861328"
"15616000","618.0600051879883","618.0600051879883","618.0600051879883"
"15680000","617.8799896240234","617.8799896240234","617.8799896240234"
"15744000","625.3100051879883","625.3100051879883","625.3100051879883"
"15808000","619.3800048828125","619.3800048828125","619.3800048828125"
"15872000","634.3999938964844","634.3999938964844","634.3999938964844"
"15936000","637.6100006103516","637.6100006103516","637.6100006103516"
"16000000","624.4300079345703","624.4300079345703","624.4300079345703"
"16064000","628.1999969482422","628.1999969482422","628.1999969482422"
"16128000","642.1299896240234","642.1299896240234","642.1299896240234"
"16192000","629.3700103759766","629.3700103759766","629.3700103759766"
"16256000","633.2699966430664","633.2699966430664","633.2699966430664"
"16320000","636.390007019043","636.390007019043","636.390007019043"
"16384000","634.8199920654297","634.8199920654297","634.8199920654297"
"16448000","632.7899932861328","632.7899932861328","632.7899932861328"
"16512000","636.1699981689453","636.1699981689453","636.1699981689453"
"16576000","636.6300048828125","636.6300048828125","636.6300048828125"
"16640000","630.2100067138672","630.2100067138672","630.2100067138672"
"16704000","621.3100128173828","621.3100128173828","621.3100128173828"
"16768000","627.8499908447266","627.8499908447266","627.8499908447266"
"16832000","634.0699996948242","634.0699996948242","634.0699996948242"
"16896000","639.6600036621094","639.6600036621094","639.6600036621094"
"16960000","645.1799926757812","645.1799926757812","645.1799926757812"
"17024000","624.8799896240234","624.8799896240234","624.8799896240234"
"17088000","627.3099975585938","627.3099975585938","627.3099975585938"
"17152000","642.7600021362305","642.7600021362305","642.7600021362305"
"17216000","637.5299987792969","637.5299987792969","637.5299987792969"
"17280000","633.8300094604492","633.8300094604492","633.8300094604492"
"17344000","625.2899856567383","625.2899856567383","625.2899856567383"
"17408000","641.3199920654297","641.3199920654297","641.3199920654297"
"17472000","633.3199920654297","633.3199920654297","633.3199920654297"
"17536000","638.3699951171875","638.3699951171875","638.3699951171875"
"17600000","637.6000061035156","637.6000061035156","637.6000061035156"
"17664000","636.9399948120117","636.9399948120117","636.9399948120117"
"17728000","633.4500045776367","633.4500045776367","633.4500045776367"
"17792000","637.1099853515625","637.1099853515625","637.1099853515625"
"17856000","633.7899932861328","633.7899932861328","633.7899932861328"
"17920000","639.2699966430664","639.2699966430664","639.2699966430664"
"17984000","647.4700088500977","647.4700088500977","647.4700088500977"
"18048000","628.4200134277344","628.4200134277344","628.4200134277344"
"18112000","636.3500137329102","636.3500137329102","636.3500137329102"
"18176000","641.3600082397461","641.3600082397461","641.3600082397461"
"18240000","642.5199966430664","642.5199966430664","642.5199966430664"
"18304000","644.9899978637695","644.9899978637695","644.9899978637695"
"18368000","646.0899963378906","646.0899963378906","646.0899963378906"
"18432000","647.7200012207031","647.7200012207031","647.7200012207031"
"18496000","628.7599945068359","628.7599945068359","628.7599945068359"
"18560000","627.0199966430664","627.0199966430664","627.0199966430664"
"18624000","645.640007019043","645.640007019043","645.640007019043"
"18688000","650.859992980957","650.859992980957","650.859992980957"
"18752000","644.9600219726562","644.9600219726562","644.9600219726562"
"18816000","629.2499847412109","629.2499847412109","629.2499847412109"
"18880000","626.4099884033203","626.4099884033203","626.4099884033203"
"18944000","627.6900100708008","627.6900100708008","627.6900100708008"
"19008000","631.1500015258789","631.1500015258789","631.1500015258789"
"19072000","636.4300079345703","636.4300079345703","636.4300079345703"
"19136000","628.8100051879883","628.8100051879883","628.8100051879883"
"19200000","618.8399963378906","618.8399963378906","618.8399963378906"
"19264000","624.869987487793","624.869987487793","624.869987487793"
"19328000","629.629997253418","629.629997253418","629.629997253418"
"19392000","625.870002746582","625.870002746582","625.870002746582"
"19456000","622.3999938964844","622.3999938964844","622.3999938964844"
"19520000","625.0600051879883","625.0600051879883","625.0600051879883"
"19584000","634.4100036621094","634.4100036621094","634.4100036621094"
"19648000","624.870002746582","624.870002746582","624.870002746582"
"19712000","615.3199920654297","615.3199920654297","615.3199920654297"
"19776000","622.3500061035156","622.3500061035156","622.3500061035156"
"19840000","622.8300018310547","622.8300018310547","622.8300018310547"
"19904000","623.9100036621094","623.9100036621094","623.9100036621094"
"19968000","617.7199935913086","617.7199935913086","617.7199935913086"
"20032000","625.8399963378906","625.8399963378906","625.8399963378906"
