Step,Reward
192000,-1.4600000381469729
255387,-1.3114377220852562
318773,-1.1628754060235393
382160,-1.014313089961823
445546,-0.9394781686627446
508933,-0.8668477209612203
572319,-0.7942172732596962
635706,-0.8242066101398203
699093,-0.8605218241516901
762479,-0.8968370381635599
825866,-0.9602768808381118
889252,-1.0263045856112236
952639,-1.092332290384335
1016026,-1.0503940551806563
1079412,-0.9942705139946253
1142799,-0.9381469728085942
1206185,-0.7832481404399466
1269572,-0.6115761454176473
1332958,-0.43990415039534797
1396345,-0.29822150964579497
1459732,-0.16286474831315012
1523118,-0.027507986980505272
1586505,-0.08943557069578355
1649891,-0.2016826432289532
1713278,-0.3139297157621229
1776665,-0.4717997933030764
1840051,-0.6434717883253758
1903438,-0.8151437833476751
1966824,-0.56003195853533
2030211,-0.15396166469850314
2093597,0.2521086291383252
2156984,0.15210862929066904
2220371,-0.15492012706427516
2283757,-0.46194888341921925
2347144,-0.4566347199681598
2410530,-0.3047710349019601
2473917,-0.15290734983576043
2537304,-0.09354632711226442
2600690,-0.08364217336407606
2664077,-0.07373801961588779
2727463,-0.04944621975691359
2790850,-0.016432375364457824
2854236,0.01658146902799794
2917623,0.00844515423083141
2981010,-0.027870073924446067
3044396,-0.06418530207972353
3107783,-0.11541001119425731
3171169,-0.17813631990593182
3234556,-0.24086262861760627
3297942,-0.26469649350681235
3361329,-0.2547923348391779
3424716,-0.2448881761715434
3488102,-0.2132481315487616
3551489,-0.1604259815047216
3614875,-0.10760383146068159
3678262,-0.09103301327766818
3741649,-0.11414270699658954
3805035,-0.1372524007155109
3868422,-0.13075612854763985
3931808,-0.08783812856220317
3995195,-0.044920128576766805
4058581,-0.03661341822772613
4121968,-0.07623003199061769
4185355,-0.11584664575350925
4248741,-0.2057188472872215
4312128,-0.3740894462480836
4375514,-0.5424600452089458
4438901,-0.6034824059794128
4502288,-0.4747284170918576
4565674,-0.34597442820430235
4629061,-0.2556123449462164
4692447,-0.24240680989492946
4755834,-0.22920127484364258
4819220,-0.19297124485904862
4882607,-0.10383386481493881
4945994,-0.014696484770827661
5009380,0.12875399579858518
5072767,0.41597444834673747
5136153,0.7031949008948897
5199540,0.7969755192661166
5262927,0.29516506925050556
5326313,-0.20664538076510552
5389700,-0.5500532701706732
5453086,-0.31895635019952107
5516473,-0.08785943022836895
5579859,0.05676251323744916
5643246,-0.17433440673370293
5706633,-0.40543132670485504
5770019,-0.5754739307620914
5833406,-0.42030885209417757
5896792,-0.26514377342626383
5960179,-0.10784877133699614
6023565,0.06382321384641079
6086952,0.23549519902981772
6150339,0.3728327871765458
6213725,0.20116080199313885
6277112,0.02948881680973192
6340498,-0.13492012322266422
6403885,-0.20424919945998216
6467272,-0.2735782756973001
6530658,-0.33598509405891325
6594045,-0.24024494402943686
6657431,-0.14450479399996044
6720818,-0.04948881863198839
6784204,-0.00987220486909686
6847591,0.02974440889379467
6910978,0.0693610226566862
6974364,0.027774228538853758
7037751,-0.015143768986859485
7101137,-0.05806176651257275
7164524,-0.05054312986068829
7227911,-0.0406389767274308
7291297,-0.030734823594173313
7354684,-0.12169329427714227
7418070,-0.2207348323739558
7481457,-0.31977637047076934
7544843,-0.2559850992232218
7608230,-0.1734504830151708
7671617,-0.09091586680711855
7735003,-0.1544834928263748
7798390,-0.24031949033752448
7861776,-0.32615548784867415
7925163,-0.42306709127685155
7988550,-0.522108618919842
8051936,-0.6211501465628324
8115323,-0.6266347002932312
8178709,-0.6101277740999532
8242096,-0.5936208479066754
8305482,-0.561650669993684
8368869,-0.5253354461429218
8432256,-0.48902022229215975
8495642,-0.3807454653980911
8559029,-0.24869009028798914
8622415,-0.11663471517788715
8685802,-0.015591053520275261
8749188,0.07354632529397434
8812575,0.1626837041082213
8875962,0.13733759155066455
8939348,0.06140575024742739
9002735,-0.014526091055811985
9066121,-0.26376995480003096
9129508,-0.600511150262037
9192895,-0.9372523457240334
9256281,-1.0788817389196736
9319668,-1.1085942100031303
9383054,-1.138306681086588
9446441,-1.1059531240036704
9509827,-1.033322676302145
9573214,-0.960692228600622
9636601,-0.7717784938260649
9699987,-0.4977635824785033
9763374,-0.22374867113094965
9826760,-0.1742279015172037
9890147,-0.3095846603901235
9953534,-0.44494141926304726
10016920,-0.48256655124683634
10080307,-0.42974440120279556
10143693,-0.3769222511587563
10207080,-0.39532480786402824
10270466,-0.48776357290082
10333853,-0.5802023379376144
10397240,-0.6909158595453803
10460626,-0.8229712297360361
10524013,-0.955026599926688
10587399,-0.9886155252893383
10650786,-0.8928753887883403
10714173,-0.7971352522873395
10777559,-0.6747710412810556
10840946,-0.5130032000069421
10904332,-0.35123535873283346
10967719,-0.3117678381256652
11031105,-0.47683706070287735
11094492,-0.6419062832800846
11157879,-0.8001384516747503
11221265,-0.9453993864333661
11284652,-1.090660321191986
11348038,-1.1492971770933522
11411425,-1.0205431685280104
11474812,-0.8917891599626724
11538198,-0.7564004371150985
11601585,-0.604536749589178
11664971,-0.45267306206325303
11728358,-0.39282215266816567
11791744,-0.5975079803992391
11855131,-0.8021938081303066
11918518,-0.9509264957536651
11981904,-0.9113098807609126
12045291,-0.8716932657681589
12108677,-0.7977422547226166
12172064,-0.5864536594658997
12235450,-0.3751650642091889
12298837,-0.2784558087428654
12362224,-0.7373482575431719
12425610,-1.1962407063434917
12488997,-1.540330168919057
12552383,-1.1903833965904815
12615770,-0.8404366242618957
12679157,-0.541554817059042
12742543,-0.6438977358440249
12805930,-0.7462406546290047
12869316,-0.8339083878376989
12932703,-0.7612779401361759
12996089,-0.6886474924346506
13059476,-0.6145686946483985
13122863,-0.5155271571665142
13186249,-0.41648561968463294
13249636,-0.32332267643163787
13313022,-0.45207666531919116
13376409,-0.5808306542067483
13439796,-0.7095846430943016
13503182,-0.5355910422702949
13566569,-0.36061767578379184
13629955,-0.1856443092972836
13693342,-0.4132268503070215
13756728,-0.6542279215666423
13820115,-0.8952289928262631
13883502,-0.7178594404325708
13946888,-0.5131735930237127
14010275,-0.3084877456148605
14073661,-0.6203514275649893
14137048,-0.9835037152670667
14200435,-1.346656002969155
14263821,-1.2475399190244598
14327208,-1.0857720777503466
14390594,-0.9240042364762378
14453981,-0.7959744157120819
14517367,-0.6738231894307258
14580754,-0.5516719631493661
14644141,-0.5354312923007879
14707527,-0.54203407458477
14770914,-0.548636856868752
14834300,-0.7360063960757878
14897687,-0.9704046850514196
14961073,-1.2048029740270583
15024460,-1.2170926530521147
15087847,-1.1609691315438675
15151233,-1.1048456100356205
15214620,-1.0802875536318406
15278006,-1.0670819890638763
15341393,-1.0538764244959125
15404780,-1.0733226415829158
15468166,-1.106336493969471
15531553,-1.1393503463560275
15594939,-1.2148562243190426
15658326,-1.310596400175613
15721712,-1.4063365760321804
15785099,-1.3650799243214027
15848486,-1.2495314606462438
15911872,-1.1339829969710813
15975259,-1.1922364551038385
16038645,-1.3573056776810506
16102032,-1.5223749002582578
16165419,-1.463322710114927
16228805,-1.248732708957887
16292192,-1.0341427078008403
16355578,-0.7639616594408895
16418965,-0.4503301374050896
16482351,-0.13669861536928973
16545738,-0.18153355405115287
16609125,-0.5413844733636887
16672511,-0.9012353926762138
16735898,-1.0102236823152038
16799284,-0.8715655298405741
16862671,-0.7329073773659321
16926058,-0.525367433794393
16989444,-0.241448361319482
17052831,0.04247071115544565
17116217,0.11476038662960675
17179604,-0.07671991096962014
17242990,-0.26820020856884697
17306377,-0.5489776336347015
17369764,-0.9550479274715225
17433150,-1.3611182213083435
17496537,-1.4719808394916631
17559923,-1.1154313045568696
17623310,-0.7588817696220969
17686696,-0.4176996568330998
17750083,-0.10406814771085537
17813470,0.20956336141140752
17876856,0.2744408810671931
17940243,-0.16794463662038933
18003629,-0.6103301543079978
18067016,-0.9378274934360398
18130403,-0.9972524159251686
18193789,-1.0566773384142973
18257176,-0.9890735040838264
18320562,-0.5797018240244607
18383949,-0.17033014396509505
18447335,0.00821086392998227
18510722,-0.5365175676231659
18574109,-1.0812459991762822
18637495,-1.450255584031252
18700882,-1.1696379174566707
18764268,-0.8890202508820727
18827655,-0.6739616851075387
18891042,-0.7498935141121604
18954428,-0.8258253431167821
19017815,-0.8746645218267216
19081201,-0.7756229843448403
19144588,-0.6765814468629591
19207974,-0.6003833603554279
19271361,-0.6829179716440316
19334748,-0.7654525829326352
19398134,-0.818594223870261
19461521,-0.5974014748653491
19524907,-0.37620872586045023
19588294,-0.17447284530526844
19651681,-0.2405005353200406
19715067,-0.3065282253348166
19778454,-0.37613419031563705
19841840,-0.5346006502866472
19905227,-0.6930671102576572
19968613,-0.8493929950954805
20032000,-0.7866666913032532
