"Step","lbf10_cbamcausal - SW_ep_rew_total","lbf10_cbamcausal - SW_ep_rew_total__MIN","lbf10_cbamcausal - SW_ep_rew_total__MAX"
"64000","3.940000057220459","3.940000057220459","3.940000057220459"
"128000","3.5399999618530273","3.5399999618530273","3.5399999618530273"
"192000","3.8799997568130493","3.8799997568130493","3.8799997568130493"
"256000","3.7600001096725464","3.7600001096725464","3.7600001096725464"
"320000","5.530000329017639","5.530000329017639","5.530000329017639"
"384000","3.5100001096725464","3.5100001096725464","3.5100001096725464"
"448000","2.6399999856948853","2.6399999856948853","2.6399999856948853"
"512000","5.909999966621399","5.909999966621399","5.909999966621399"
"576000","4.459999978542328","4.459999978542328","4.459999978542328"
"640000","2.0300000309944153","2.0300000309944153","2.0300000309944153"
"704000","3.099999964237213","3.099999964237213","3.099999964237213"
"768000","2.290000021457672","2.290000021457672","2.290000021457672"
"832000","4.540000021457672","4.540000021457672","4.540000021457672"
"896000","3.2799999713897705","3.2799999713897705","3.2799999713897705"
"960000","5.129999876022339","5.129999876022339","5.129999876022339"
"1024000","2.4800000190734863","2.4800000190734863","2.4800000190734863"
"1088000","4.500000178813934","4.500000178813934","4.500000178813934"
"1152000","2.740000009536743","2.740000009536743","2.740000009536743"
"1216000","2.7700000405311584","2.7700000405311584","2.7700000405311584"
"1280000","3.0600000619888306","3.0600000619888306","3.0600000619888306"
"1344000","9.21999979019165","9.21999979019165","9.21999979019165"
"1408000","5.520000219345093","5.520000219345093","5.520000219345093"
"1472000","5.350000023841858","5.350000023841858","5.350000023841858"
"1536000","4.899999976158142","4.899999976158142","4.899999976158142"
"1600000","4.569999933242798","4.569999933242798","4.569999933242798"
"1664000","3.440000057220459","3.440000057220459","3.440000057220459"
"1728000","3.0399999767541885","3.0399999767541885","3.0399999767541885"
"1792000","2.4099999964237213","2.4099999964237213","2.4099999964237213"
"1856000","2.9399999864399433","2.9399999864399433","2.9399999864399433"
"1920000","7.099999904632568","7.099999904632568","7.099999904632568"
"1984000","8.899999976158142","8.899999976158142","8.899999976158142"
"2048000","7.330000400543213","7.330000400543213","7.330000400543213"
"2112000","6.200000137090683","6.200000137090683","6.200000137090683"
"2176000","4.949999928474426","4.949999928474426","4.949999928474426"
"2240000","8.770000219345093","8.770000219345093","8.770000219345093"
"2304000","4","4","4"
"2368000","4.649999916553497","4.649999916553497","4.649999916553497"
"2432000","6.179999947547913","6.179999947547913","6.179999947547913"
"2496000","9.009999871253967","9.009999871253967","9.009999871253967"
"2560000","6.359999716281891","6.359999716281891","6.359999716281891"
"2624000","5.760000064969063","5.760000064969063","5.760000064969063"
"2688000","5.120000123977661","5.120000123977661","5.120000123977661"
"2752000","4.400000095367432","4.400000095367432","4.400000095367432"
"2816000","3.330000013113022","3.330000013113022","3.330000013113022"
"2880000","6.650000035762787","6.650000035762787","6.650000035762787"
"2944000","6.3400000631809235","6.3400000631809235","6.3400000631809235"
"3008000","7.990000128746033","7.990000128746033","7.990000128746033"
"3072000","4.229999948292971","4.229999948292971","4.229999948292971"
"3136000","8.84999966621399","8.84999966621399","8.84999966621399"
"3200000","2.669999986886978","2.669999986886978","2.669999986886978"
"3264000","8.190000176429749","8.190000176429749","8.190000176429749"
"3328000","6.970000147819519","6.970000147819519","6.970000147819519"
"3392000","8.440000057220459","8.440000057220459","8.440000057220459"
"3456000","7.200000286102295","7.200000286102295","7.200000286102295"
"3520000","6.329999923706055","6.329999923706055","6.329999923706055"
"3584000","6.930000066757202","6.930000066757202","6.930000066757202"
"3648000","5.919999957084656","5.919999957084656","5.919999957084656"
"3712000","8.97000002861023","8.97000002861023","8.97000002861023"
"3776000","6.769999861717224","6.769999861717224","6.769999861717224"
"3840000","7.6000001430511475","7.6000001430511475","7.6000001430511475"
"3904000","6.4599997997283936","6.4599997997283936","6.4599997997283936"
"3968000","9.96999990940094","9.96999990940094","9.96999990940094"
"4032000","6.849999904632568","6.849999904632568","6.849999904632568"
"4096000","6.779999852180481","6.779999852180481","6.779999852180481"
"4160000","8.429999947547913","8.429999947547913","8.429999947547913"
"4224000","8.960000157356262","8.960000157356262","8.960000157356262"
"4288000","7.040000319480896","7.040000319480896","7.040000319480896"
"4352000","9.47000002861023","9.47000002861023","9.47000002861023"
"4416000","8.14000016450882","8.14000016450882","8.14000016450882"
"4480000","10.31000018119812","10.31000018119812","10.31000018119812"
"4544000","8.720000147819519","8.720000147819519","8.720000147819519"
"4608000","8.570000171661377","8.570000171661377","8.570000171661377"
"4672000","8.920000076293945","8.920000076293945","8.920000076293945"
"4736000","9.639999508857727","9.639999508857727","9.639999508857727"
"4800000","7.5400002002716064","7.5400002002716064","7.5400002002716064"
"4864000","11.110000014305115","11.110000014305115","11.110000014305115"
"4928000","9.299999952316284","9.299999952316284","9.299999952316284"
"4992000","7.6199997663497925","7.6199997663497925","7.6199997663497925"
"5056000","10.040000200271606","10.040000200271606","10.040000200271606"
"5120000","10.609999895095825","10.609999895095825","10.609999895095825"
"5184000","11.589999914169312","11.589999914169312","11.589999914169312"
"5248000","8.779999852180481","8.779999852180481","8.779999852180481"
"5312000","9.709999680519104","9.709999680519104","9.709999680519104"
"5376000","8.600000143051147","8.600000143051147","8.600000143051147"
"5440000","8.979999721050262","8.979999721050262","8.979999721050262"
"5504000","8.520000467076898","8.520000467076898","8.520000467076898"
"5568000","7.570000171661377","7.570000171661377","7.570000171661377"
"5632000","9.729999899864197","9.729999899864197","9.729999899864197"
"5696000","9.740000188350677","9.740000188350677","9.740000188350677"
"5760000","7.459999740123749","7.459999740123749","7.459999740123749"
"5824000","9.870000004768372","9.870000004768372","9.870000004768372"
"5888000","8.229999899864197","8.229999899864197","8.229999899864197"
"5952000","9.330000042915344","9.330000042915344","9.330000042915344"
"6016000","9.489999771118164","9.489999771118164","9.489999771118164"
"6080000","11.329999804496765","11.329999804496765","11.329999804496765"
