Step,coin3_cbamcausal - 0/regret,coin3_cbamcausal - 0/regret__MIN,coin3_cbamcausal - 0/regret__MAX
64.0,0.7703643869445733,0.7935199204412944,0.9591250428718867
128.0,0.7031580285639100,0.6970187702703388,0.3023666707307580
192.0,-0.0933404616872464,-0.1135924429960040,-0.1089784511716732
256.0,0.1428320555130054,0.1670143219624536,0.0762649321476823
320.0,0.4429798065111206,-0.0798797580288748,0.4706425559759375
384.0,0.3548155480124824,-0.1756023135356131,-0.1772856961787920
448.0,0.5061232067697798,-0.1364293012033501,-0.0754682025693579
512.0,0.5203236837117488,0.6172347634704203,-0.1999952178204032
576.0,0.4502768274538373,0.4489726100730936,0.4276051143292977
640.0,1.0356645944031890,0.3866280278024935,0.3654153210108221
704.0,-0.3532923944479146,-0.3076822981230096,0.3961141617176052
768.0,1.0918162582870170,1.0836913639632264,1.2955776875393386
832.0,0.3594548722284745,0.3643307976594189,-0.2414505099109153
896.0,0.2508788198168104,0.8184585311829266,0.3010153835584655
960.0,0.4536321157014418,0.3457820411163077,0.3529991074977489
1024.0,0.9958683663965504,0.2057274266279172,0.3314135967232621
1088.0,0.7886546481744710,0.2432113959453970,0.7908549103165209
1152.0,0.9034958710137331,-0.0099016070917183,0.8807632648824623
1216.0,0.4274518985921085,0.4548088601556662,0.4151780462654934
1280.0,0.1755994160037089,0.4093539469718541,0.1445053246033770
1344.0,0.4672393051989799,0.3955143238351470,0.2891673418372640
1408.0,0.7044405260198134,0.6928079919884924,0.7701225012352819
1472.0,-0.2204829537487676,0.3527048078776200,-0.1119102384837992
1536.0,-0.0221027494124940,0.2670616195891872,-0.0251076508364417
1600.0,0.2360938841060862,0.2001753221687099,0.3032320250390481
1664.0,0.8084843934400983,0.4729983747366688,0.7818486638620139
1728.0,0.4575161992665501,0.2405267074506369,0.9343145705992729
1792.0,1.3707462100785426,1.3481707504490477,0.7961570864956617
1856.0,0.4575089678230165,-0.0012113543450702,0.5402439068388358
1920.0,0.1399940725765386,0.1441780598370986,0.5560465461395423
1984.0,0.3187945768424761,1.0404219265119898,1.0032966310962672
2048.0,0.6933474398747894,0.7032563398558287,0.6929122588417298
2112.0,0.7790506270366537,0.8392144043770476,0.2129720448545221
2176.0,0.9050527958773260,0.5638137903623044,0.8982111501945723
2240.0,0.9189803288586913,0.3522577091061640,0.8886003328426464
2304.0,1.2209857468920098,0.5214677336994376,0.5752717743241922
2368.0,0.4681622354086226,0.4677753127452607,0.4691803267750362
2432.0,1.3729995940378399,1.2435481136749771,0.7338991394872928
2496.0,0.8817331139145809,1.0050673929735947,0.3886670601190910
2560.0,0.9086300746723569,0.8212227859276220,0.3450478645160291
2624.0,0.9998196004759325,0.9832474773633287,0.4081190027819503
2688.0,0.6269792411995778,0.6278513973498796,1.0154199414956773
2752.0,1.1012270369941777,0.4045594410267210,0.4649122881894647
2816.0,0.4880943157225265,1.2394164261890770,0.4468117330597331
2880.0,0.1547686637008907,0.9350888829855944,0.9076643463763405
2944.0,0.4194593998101891,0.7145246770670910,0.7232126105057534
3008.0,1.0220505964969291,0.8631795253904003,1.0654863925196332
3072.0,0.9424468544729852,0.3817834529169057,0.9792829667671776
3136.0,0.4133638448066218,0.4178781591801228,1.0911335500551140
3200.0,1.1426822316908447,1.1576662320750555,0.5411852506937256
3264.0,1.0035566841290793,1.0141409164800372,1.1312606475495284
3328.0,1.0157571893902642,0.9825169638484004,1.0342565371472141
3392.0,0.4892278624149660,0.5564340792398708,0.5625075465769518
3456.0,1.1331448996266706,1.0790366089671184,0.4267921215642391
3520.0,0.8727542865472232,0.8754108674078882,1.4785262697182797
3584.0,1.0505830472312905,0.9937384086773295,0.5831153189387687
3648.0,1.1209094519181058,0.9855428866815068,0.9396573715878328
3712.0,0.7440900283841916,1.3394282582976356,0.5765745311936709
3776.0,0.5341209370031849,0.7388538662948331,0.5321178088713656
3840.0,1.2201552831384879,1.1741746935628889,1.1739585674635191
3904.0,0.4946432350675432,0.4178518295471693,0.5016559022801124
3968.0,1.1113006742529861,1.0117136229673604,1.1018604392094169
4032.0,0.4723746157433946,0.4848593726852400,0.4680160728049689
4096.0,0.5890935504017785,0.6083196363567742,1.2825074918200086
4160.0,1.3791745348309357,1.2642620513792933,1.1640987750789504
4224.0,0.8919326128226100,0.9121771242204213,0.9164947153216257
4288.0,0.8592289144446652,0.3756689350557545,0.3479130197590373
4352.0,0.5511339823248549,0.9773238849624806,1.2106595662879116
4416.0,0.5996857488538061,0.9074632108333054,0.5850134631327024
4480.0,0.9623047193720718,0.4352115286837173,0.9654997463170055
4544.0,1.2388426675437350,1.2434038269181631,1.2346061992518838
4608.0,1.2931017348138085,0.4077049698338281,0.6779780548848933
4672.0,0.9732999941061946,0.7373609720332479,0.7331630891617019
4736.0,0.9182871215810701,0.9223261121625459,1.1409964033938684
4800.0,0.5812417496578063,1.1926600677789556,1.2358413821784608
4864.0,0.5629454440166031,1.1093963757281551,0.6602534043715222
4928.0,1.1890002955759624,0.6125856980059361,1.1893046031008989
4992.0,1.3111404913597897,0.6005222774841152,1.3349647712241137
5056.0,0.6524759049161728,1.2731437118806221,0.6717755600031646
5120.0,1.1755092516443175,1.2273739294506918,0.6966832165055569
5184.0,0.9797763991144741,1.0313075991323291,1.0257739119532316
5248.0,0.4389544485798702,0.3954995115967378,0.5679083624817511
5312.0,0.3283928437280972,1.0465692624106688,1.0017478385084952
5376.0,0.6409281406689304,1.1792138415168387,0.6509920150662963
5440.0,0.6555587143912689,1.1390311908336697,1.1291713844918221
5504.0,1.2048688022240079,1.1788742491370257,0.6585106054800636
5568.0,1.0805057171840586,1.0713471760549851,1.0812610515415533
5632.0,1.1291401596855812,1.1725181190850495,0.6240178578618132
5696.0,0.4436611258933957,1.0246170820969815,1.0218308481215930
5760.0,0.4866261862254802,0.9934658994382960,0.3579232101493212
5824.0,0.4641835586885639,0.4155954063140884,0.4203137474905061
5888.0,0.7103084840741916,0.7607644178245176,1.3323988725828557
5952.0,1.0148074312107203,1.1858707696891049,0.5779848652072428
6016.0,0.9608682516983609,0.8594189849101460,0.3128207110795371
6080.0,0.6338003020184101,0.5964684096961240,0.9451829329180116
6144.0,0.8377591196491914,0.8507219997241660,0.8484729698362796
6208.0,1.0002702893671449,1.0759394625821441,1.0636724620183962
6272.0,0.9426946298561578,0.9789998337116148,1.0380479545094590
6336.0,0.3611179672192366,1.0089079140131796,0.9929948355364742
6400.0,1.2858070422544037,1.0767944036363226,1.0634055118478809
6464.0,0.4835575221019144,1.0998635814953290,1.0875800995588731
6528.0,0.5005046754246644,1.2405267916750435,1.0949820194421498
6592.0,0.5704792472681803,1.0972628163894615,1.0972417592741426
6656.0,0.9917889343552131,1.0117380258522684,1.0577561721084514
6720.0,0.9835761812535850,0.8932409059453079,0.6037613487270722
6784.0,0.8589238009966328,0.8994133862452678,0.9063862413124039
6848.0,0.5516734861139776,0.9996515334478877,0.9876572837929196
6912.0,1.0188671601725849,1.0488939767233088,0.4785762288072062
6976.0,1.0294492792169319,1.1062581550541095,1.0928239845174255
7040.0,1.3296949551419499,1.2335673064001980,1.3667060649386156
7104.0,1.1043595362717491,0.5866032334473131,0.5862688721556568
7168.0,1.2995409229215946,1.3153062063558401,0.8476668121761385
7232.0,1.0146277179697398,1.0003698655627042,0.7052875768432498
7296.0,0.9576068952206971,0.6267068084083112,0.9703347353093359
7360.0,0.7171024761447981,0.7149774978253436,0.9947174889462670
7424.0,1.1052646259072414,1.1009335854789191,1.1007679731762943
7488.0,0.9472038964521308,0.9870639593593832,0.9659255061738229
7552.0,0.3848998460158147,0.3633152602296995,1.1295253779809276
7616.0,0.5907405432989835,0.6236550665919003,1.1173557524422346
7680.0,1.2712816328537984,0.6873570888829563,0.7155294523078897
7744.0,0.6060237405320675,1.4037566666975478,1.2974794433003751
7808.0,1.2363801692823231,0.5612258005882883,0.5278192547543183
7872.0,1.2266964978678816,1.2137578842711134,1.2913732652860546
7936.0,0.6512188228725625,0.6568595320145769,0.6315108313472426
8000.0,1.1805014842370936,0.6477686470152613,1.1313313597499408
8064.0,1.1880796928593180,1.0893020394572985,0.7443388814578613
8128.0,1.1072032336051150,0.5716359248992069,1.1103949256987544
8192.0,1.2547502292181785,1.2063182611636578,0.6589338320481508
8256.0,1.2595141154273024,1.3261944735018238,0.5998772125526812
8320.0,1.5123112817005655,0.8003211133677881,1.3308612395080361
8384.0,0.9720345444107923,1.5674004286330205,0.8671452376119282
8448.0,1.1190612274459346,1.1181246499062367,1.1150192735399584
8512.0,0.7727634986943244,1.3348271608727935,0.7269138707496481
8576.0,0.6589249060513614,1.5059603416154754,0.6879968330675028
8640.0,1.2593848905175919,0.8073355062027217,1.2684903658033431
8704.0,1.1782137047494741,0.9158552333934737,1.2099928883293933
8768.0,0.7180335168177217,0.6701996572343553,0.6184873266792439
8832.0,1.2856632270162487,1.2715955211816754,1.2400699631294050
8896.0,0.7925598856036987,0.7905593619579863,1.0826508928713132
8960.0,0.9213376263181952,0.9485791290320896,1.4225740113652345
9024.0,1.2979735109524715,0.8950458969584045,0.7260124581593799
9088.0,0.6009597498599641,0.6019683893922492,0.9464671105770229
9152.0,0.6695867958381188,0.5831384536590953,0.6906832277290332
9216.0,0.6374216200032706,0.6349316027146379,0.6126472733355204
9280.0,0.6706115303430077,0.6705199720455238,0.6706477184519956
9344.0,0.6118232417820314,0.6225783494074584,0.9864529488252531
9408.0,0.3569249871816711,0.9311422147012709,0.3431324209406083
9472.0,0.4859239001715727,0.9573348144616630,0.4283265783404128
9536.0,0.4602602040041918,0.4647148171558537,0.4558006804917675
9600.0,1.1640208716280607,1.1625166210839817,1.1573096818235649
9664.0,1.0433677669623407,1.0699085593197397,0.3985277938188456
9728.0,0.5260984005178879,1.0832454232020308,1.0825507450621297
9792.0,1.0307475775532975,1.1323538338149490,0.5228752415393976
9856.0,1.0268447597053294,0.5914605401827014,0.6160153325557538
9920.0,1.3549639808027834,1.5496521210236709,1.2968206788891121
9984.0,0.9319956309644667,0.3816989890468737,0.3608443097906743
10048.0,0.5879481455338883,0.5798308842891482,0.5591596766118849
