Step,lbf10_cbaminequity_aversion - SW_ep_rew_total,lbf10_cbaminequity_aversion - SW_ep_rew_total__MIN,lbf10_cbaminequity_aversion - SW_ep_rew_total__MAX
64000,4.5499176298744439,3.1708642527116155,2.6948578426564285
128000,4.5795719362538758,4.3210794402959367,4.0704522613763716
192000,5.3430112188766152,5.0325226805388406,4.8392745951243734
256000,2.4133382508720196,2.6926322596159462,3.5155715032397401
320000,3.9694721756201736,4.2775324010522233,4.4661159407354507
384000,3.7361361315166444,4.0760160227097204,3.2812912780888954
448000,3.5916014432798633,2.3943852003298987,3.8620030767235152
512000,2.4516874775412090,3.6266505695926696,3.3275051654193688
576000,4.5809830257285888,4.6803788703056339,3.6821210197215022
640000,2.7556522896162612,3.0301339363449147,2.8303497962499926
704000,3.3208524197203007,3.5391784274251803,4.0917399380174135
768000,4.7017276778603421,4.8012405606319035,4.1720970598194969
832000,3.7875661776876770,4.7880544534046878,4.5802526569892317
896000,2.5915034887464721,2.8892169627460635,1.9238083732142566
960000,3.0015709478771133,2.9522865872677224,3.1142208293429494
1024000,2.8755058649209184,2.9700875542229070,1.6208834052933938
1088000,3.2056580492904505,2.8436840031138724,3.8005099392445709
1152000,3.5667099831747495,2.2950141169328457,1.9480901968565132
1216000,1.2681386786428270,1.7049736752655140,2.5576770138338540
1280000,3.0017558870124263,3.0601548781004779,4.5127852046233823
1344000,2.2251171503119291,3.2982174682557566,2.1450625452361347
1408000,4.2763636372477221,5.4772904960930138,3.7138058237639786
1472000,3.5575510870377904,2.3873302327701484,3.7344806315163739
1536000,3.3379728687622423,3.0631734082304476,3.4194410109829225
1600000,3.2700428389680996,2.0314175816765632,2.2283912202501335
1664000,3.6477682654500478,3.5541202947519395,3.4034372396501937
1728000,4.3134362326737063,3.8287606784572037,3.9898566775709519
1792000,3.3088953493078801,2.0548387284035421,2.1283931406868701
1856000,3.1756409720245511,3.9948486262092149,3.0767687665751295
1920000,2.5184656552634488,3.7206127043883592,2.3998126870758902
1984000,4.3993944786088788,3.7640506585492943,3.6160777284280679
2048000,3.7872350293323627,2.5247631088876172,3.9677498892031084
2112000,2.5425372658959926,3.4112740447159506,1.8722352231316424
2176000,1.4998408916177446,3.3100691074753472,3.0880257481104740
2240000,3.0861276466531873,2.4363995385462842,1.8685583595032826
2304000,2.1319821837719841,3.3981691747945701,3.7916032167451390
2368000,4.2748945555804525,3.9958091946726957,4.4187565907015394
2432000,4.1304806499944835,4.2822324784935217,5.2397631758423797
2496000,3.9694891314460352,3.4749905902423603,3.4740930469029756
2560000,3.5909721971002515,3.4666155256705418,3.4949712428401782
2624000,2.7260895539740950,2.6538438009553151,2.4690739039546870
2688000,2.5917077567215014,1.4445851465710748,1.6299055263962168
2752000,5.1975941243194068,5.0596025349636635,5.7505334638885408
2816000,1.8638814877023404,3.1626353418092394,3.3482938964619695
2880000,5.1959838499518769,4.0055156855870493,5.5036943578269106
2944000,3.4280876934081963,2.6415180664587616,2.3704245925971912
3008000,4.1709052400838544,2.6803228052968420,2.6297929586486504
3072000,1.9571124005620226,2.5543830087882018,1.6791992684788504
3136000,3.0247699106950208,3.0250887442830683,3.0909191109608924
3200000,1.8865132288475841,3.7262792030661389,3.3069297461046050
3264000,2.6035451421305269,2.7186065876307577,3.7771102327580763
3328000,3.4289995772907149,2.5094904146479831,2.5737509812329056
3392000,3.3950031796573303,3.6797627084530480,2.5049272862044001
3456000,4.4437799635341770,3.0617820650051617,4.6828227077527576
3520000,5.9678330271794460,5.5305575839115120,5.7118036776064027
3584000,4.6111387341650598,3.9392769288885257,4.4252413343367856
3648000,2.3121788919657202,2.4619772000493185,4.0955265457676386
3712000,3.0119057774637561,3.0591721894244350,2.8178548297089820
3776000,4.2121611309746676,3.0820601562936920,3.8860945377530576
3840000,5.4320499162122786,4.2745385484582599,4.9218965386019100
3904000,3.2907301649794598,2.4622009939876146,3.2522775744613597
3968000,3.9668081967002502,4.2461349226866130,4.1810737789475363
4032000,2.8436540024465784,2.8644104010432461,2.9905953948188042
4096000,3.6203186016697089,2.6472992796447743,3.7423449737332088
4160000,3.9914237116735918,3.1901947577933978,3.9706127158568041
4224000,4.1859933338875743,4.2316927598448730,3.1324904782104488
