"Step","coin4_cbamcausal - SW_ep_rew_total","coin4_cbamcausal - SW_ep_rew_total__MIN","coin4_cbamcausal - SW_ep_rew_total__MAX"
"64000","-4.380000069737434","-4.380000069737434","-4.380000069737434"
"128000","-5.679999768733978","-5.679999768733978","-5.679999768733978"
"192000","-4.580000013113022","-4.580000013113022","-4.580000013113022"
"256000","-3.9400000870227814","-3.9400000870227814","-3.9400000870227814"
"320000","-5.660000443458557","-5.660000443458557","-5.660000443458557"
"384000","-4.480000376701355","-4.480000376701355","-4.480000376701355"
"448000","-6.560000061988831","-6.560000061988831","-6.560000061988831"
"512000","-4.539999905973673","-4.539999905973673","-4.539999905973673"
"576000","-3.0999997928738594","-3.0999997928738594","-3.0999997928738594"
"640000","-4.040000319480896","-4.040000319480896","-4.040000319480896"
"704000","-2.239999771118164","-2.239999771118164","-2.239999771118164"
"768000","-0.38000011444091797","-0.38000011444091797","-0.38000011444091797"
"832000","0.559999942779541","0.559999942779541","0.559999942779541"
"896000","2.310000240802765","2.310000240802765","2.310000240802765"
"960000","2.9199998155236244","2.9199998155236244","2.9199998155236244"
"1024000","4.319999933242798","4.319999933242798","4.319999933242798"
"1088000","5.050000190734863","5.050000190734863","5.050000190734863"
"1152000","4.239999830722809","4.239999830722809","4.239999830722809"
"1216000","4.289999879896641","4.289999879896641","4.289999879896641"
"1280000","6.049999952316284","6.049999952316284","6.049999952316284"
"1344000","8.63999992609024","8.63999992609024","8.63999992609024"
"1408000","8.190000176429749","8.190000176429749","8.190000176429749"
"1472000","8.410000205039978","8.410000205039978","8.410000205039978"
"1536000","9.279999911785126","9.279999911785126","9.279999911785126"
"1600000","9.030000161379576","9.030000161379576","9.030000161379576"
"1664000","10.590000182390213","10.590000182390213","10.590000182390213"
"1728000","11.030000373721123","11.030000373721123","11.030000373721123"
"1792000","12.30999967455864","12.30999967455864","12.30999967455864"
"1856000","12.200000196695328","12.200000196695328","12.200000196695328"
"1920000","10.289999961853027","10.289999961853027","10.289999961853027"
"1984000","12.380000442266464","12.380000442266464","12.380000442266464"
"2048000","12.960000216960907","12.960000216960907","12.960000216960907"
"2112000","12.559999942779541","12.559999942779541","12.559999942779541"
"2176000","13.15999984741211","13.15999984741211","13.15999984741211"
"2240000","13.249999538064003","13.249999538064003","13.249999538064003"
"2304000","14.200000166893005","14.200000166893005","14.200000166893005"
"2368000","14.610000371932983","14.610000371932983","14.610000371932983"
"2432000","15.799999833106995","15.799999833106995","15.799999833106995"
"2496000","14.389999985694885","14.389999985694885","14.389999985694885"
"2560000","15.120000004768372","15.120000004768372","15.120000004768372"
"2624000","13.769999980926514","13.769999980926514","13.769999980926514"
"2688000","16.079999923706055","16.079999923706055","16.079999923706055"
"2752000","15.819999694824219","15.819999694824219","15.819999694824219"
"2816000","15.850000262260437","15.850000262260437","15.850000262260437"
"2880000","16.6500004529953","16.6500004529953","16.6500004529953"
"2944000","16.96999990940094","16.96999990940094","16.96999990940094"
"3008000","17.1599999666214","17.1599999666214","17.1599999666214"
"3072000","17.21999979019165","17.21999979019165","17.21999979019165"
"3136000","17.740000367164612","17.740000367164612","17.740000367164612"
"3200000","18.15999984741211","18.15999984741211","18.15999984741211"
"3264000","17.100000083446503","17.100000083446503","17.100000083446503"
"3328000","18.34000039100647","18.34000039100647","18.34000039100647"
"3392000","18.960000038146973","18.960000038146973","18.960000038146973"
"3456000","18.479999482631683","18.479999482631683","18.479999482631683"
"3520000","18.249999821186066","18.249999821186066","18.249999821186066"
"3584000","18.959999978542328","18.959999978542328","18.959999978542328"
"3648000","18.54000025987625","18.54000025987625","18.54000025987625"
"3712000","18.619999766349792","18.619999766349792","18.619999766349792"
"3776000","19.100000023841858","19.100000023841858","19.100000023841858"
"3840000","19.479999512434006","19.479999512434006","19.479999512434006"
"3904000","19.879999935626984","19.879999935626984","19.879999935626984"
"3968000","18.429999887943268","18.429999887943268","18.429999887943268"
"4032000","19.199999541044235","19.199999541044235","19.199999541044235"
"4096000","19.459999918937683","19.459999918937683","19.459999918937683"
"4160000","20.27999958395958","20.27999958395958","20.27999958395958"
"4224000","19.740000069141388","19.740000069141388","19.740000069141388"
"4288000","20.039999932050705","20.039999932050705","20.039999932050705"
"4352000","20.02000004053116","20.02000004053116","20.02000004053116"
"4416000","20.120000064373016","20.120000064373016","20.120000064373016"
"4480000","20.239999681711197","20.239999681711197","20.239999681711197"
"4544000","20.280000299215317","20.280000299215317","20.280000299215317"
"4608000","20.340000331401825","20.340000331401825","20.340000331401825"
"4672000","19.860000252723694","19.860000252723694","19.860000252723694"
"4736000","21.29999977350235","21.29999977350235","21.29999977350235"
"4800000","20.40000006556511","20.40000006556511","20.40000006556511"
"4864000","20.140000015497208","20.140000015497208","20.140000015497208"
"4928000","20.119999796152115","20.119999796152115","20.119999796152115"
"4992000","20.060000032186508","20.060000032186508","20.060000032186508"
"5056000","20.620000183582306","20.620000183582306","20.620000183582306"
"5120000","20.500000059604645","20.500000059604645","20.500000059604645"
"5184000","20.739999800920486","20.739999800920486","20.739999800920486"
"5248000","20.46000024676323","20.46000024676323","20.46000024676323"
"5312000","21.159999787807465","21.159999787807465","21.159999787807465"
"5376000","20.800000309944153","20.800000309944153","20.800000309944153"
"5440000","20.439999610185623","20.439999610185623","20.439999610185623"
"5504000","20.280000030994415","20.280000030994415","20.280000030994415"
"5568000","21.380000099539757","21.380000099539757","21.380000099539757"
"5632000","20.680000334978104","20.680000334978104","20.680000334978104"
"5696000","20.879999727010727","20.879999727010727","20.879999727010727"
