"Step","coin5_cbambaseline - SW_ep_rew_total","coin5_cbambaseline - SW_ep_rew_total__MIN","coin5_cbambaseline - SW_ep_rew_total__MAX"
"64000","-10.619999885559082","-10.619999885559082","-10.619999885559082"
"128000","-11.18000054359436","-11.18000054359436","-11.18000054359436"
"192000","-11.22000002861023","-11.22000002861023","-11.22000002861023"
"256000","-10.879999876022339","-10.879999876022339","-10.879999876022339"
"320000","-11.21999979019165","-11.21999979019165","-11.21999979019165"
"384000","-10.999999761581421","-10.999999761581421","-10.999999761581421"
"448000","-9.979999661445618","-9.979999661445618","-9.979999661445618"
"512000","-10.519999265670776","-10.519999265670776","-10.519999265670776"
"576000","-9.400000810623169","-9.400000810623169","-9.400000810623169"
"640000","-9.800000190734863","-9.800000190734863","-9.800000190734863"
"704000","-11.09999942779541","-11.09999942779541","-11.09999942779541"
"768000","-9.75999927520752","-9.75999927520752","-9.75999927520752"
"832000","-8.799999952316284","-8.799999952316284","-8.799999952316284"
"896000","-8.479999423027039","-8.479999423027039","-8.479999423027039"
"960000","-10.959999322891235","-10.959999322891235","-10.959999322891235"
"1024000","-8.640000268816948","-8.640000268816948","-8.640000268816948"
"1088000","-7.7199996411800385","-7.7199996411800385","-7.7199996411800385"
"1152000","-7.580000221729279","-7.580000221729279","-7.580000221729279"
"1216000","-6.4599997997283936","-6.4599997997283936","-6.4599997997283936"
"1280000","-5.499999403953552","-5.499999403953552","-5.499999403953552"
"1344000","-4.580000042915344","-4.580000042915344","-4.580000042915344"
"1408000","-3.8200000524520874","-3.8200000524520874","-3.8200000524520874"
"1472000","-4.320000052452087","-4.320000052452087","-4.320000052452087"
"1536000","-3.5200002193450928","-3.5200002193450928","-3.5200002193450928"
"1600000","-3.6999995708465576","-3.6999995708465576","-3.6999995708465576"
"1664000","-2.2400002479553223","-2.2400002479553223","-2.2400002479553223"
"1728000","-2.8400003910064697","-2.8400003910064697","-2.8400003910064697"
"1792000","-3.7999995946884155","-3.7999995946884155","-3.7999995946884155"
"1856000","-3.299999713897705","-3.299999713897705","-3.299999713897705"
"1920000","-2.6600000858306885","-2.6600000858306885","-2.6600000858306885"
"1984000","-2.119999885559082","-2.119999885559082","-2.119999885559082"
"2048000","-2.7800002098083496","-2.7800002098083496","-2.7800002098083496"
"2112000","-3.239999771118164","-3.239999771118164","-3.239999771118164"
"2176000","-2.820000648498535","-2.820000648498535","-2.820000648498535"
"2240000","-2.2200002670288086","-2.2200002670288086","-2.2200002670288086"
"2304000","-2.700000524520874","-2.700000524520874","-2.700000524520874"
"2368000","-1.859999656677246","-1.859999656677246","-1.859999656677246"
"2432000","-1.799999713897705","-1.799999713897705","-1.799999713897705"
"2496000","-4.019999623298645","-4.019999623298645","-4.019999623298645"
"2560000","-2.419999599456787","-2.419999599456787","-2.419999599456787"
"2624000","-3.2799999713897705","-3.2799999713897705","-3.2799999713897705"
"2688000","-1.9000003337860107","-1.9000003337860107","-1.9000003337860107"
"2752000","-1.5199999809265137","-1.5199999809265137","-1.5199999809265137"
"2816000","-2.799999475479126","-2.799999475479126","-2.799999475479126"
