"Step","coin4_cbamcausal - 3/selfish_incentivate_reward","coin4_cbamcausal - 3/selfish_incentivate_reward__MIN","coin4_cbamcausal - 3/selfish_incentivate_reward__MAX"
"64000","-0.03184419125318527","-0.03184419125318527","-0.03184419125318527"
"128000","-0.02407102659344673","-0.02407102659344673","-0.02407102659344673"
"192000","-0.008405232802033424","-0.008405232802033424","-0.008405232802033424"
"256000","0.015941424295306206","0.015941424295306206","0.015941424295306206"
"320000","0.046360015869140625","0.046360015869140625","0.046360015869140625"
"384000","0.1428535282611847","0.1428535282611847","0.1428535282611847"
"448000","0.22806373238563538","0.22806373238563538","0.22806373238563538"
"512000","0.20992203056812286","0.20992203056812286","0.20992203056812286"
"576000","0.20224732160568237","0.20224732160568237","0.20224732160568237"
"640000","0.3036441504955292","0.3036441504955292","0.3036441504955292"
"704000","0.23997484147548676","0.23997484147548676","0.23997484147548676"
"768000","0.29095393419265747","0.29095393419265747","0.29095393419265747"
"832000","0.35828834772109985","0.35828834772109985","0.35828834772109985"
"896000","0.36626824736595154","0.36626824736595154","0.36626824736595154"
"960000","0.465592622756958","0.465592622756958","0.465592622756958"
"1024000","0.38873887062072754","0.38873887062072754","0.38873887062072754"
"1088000","0.5352503061294556","0.5352503061294556","0.5352503061294556"
"1152000","0.6082354784011841","0.6082354784011841","0.6082354784011841"
"1216000","0.6195991039276123","0.6195991039276123","0.6195991039276123"
"1280000","0.657135009765625","0.657135009765625","0.657135009765625"
"1344000","0.6336738467216492","0.6336738467216492","0.6336738467216492"
"1408000","0.634702742099762","0.634702742099762","0.634702742099762"
"1472000","0.6832582354545593","0.6832582354545593","0.6832582354545593"
"1536000","0.6595496535301208","0.6595496535301208","0.6595496535301208"
"1600000","0.7115869522094727","0.7115869522094727","0.7115869522094727"
"1664000","0.7519114017486572","0.7519114017486572","0.7519114017486572"
"1728000","0.7392669916152954","0.7392669916152954","0.7392669916152954"
"1792000","0.8149899840354919","0.8149899840354919","0.8149899840354919"
"1856000","0.8365043997764587","0.8365043997764587","0.8365043997764587"
