Step,coin3_cbambaseline - SW_ep_rew_total,coin3_cbambaseline - SW_ep_rew_total__MIN,coin3_cbambaseline - SW_ep_rew_total__MAX
64000,-2.6999998688697815,-2.6999998688697815,-2.6999998688697815
128000,-1.8899999856948853,-1.8899999856948853,-1.8899999856948853
192000,-1.9499998092651367,-1.9499998092651367,-1.9499998092651367
256000,-2.749999761581421,-2.749999761581421,-2.749999761581421
320000,-2.0099998712539673,-2.0099998712539673,-2.0099998712539673
384000,-3.2999998331069946,-3.2999998331069946,-3.2999998331069946
448000,-3.0600003004074097,-3.0600003004074097,-3.0600003004074097
512000,-2.379999876022339,-2.379999876022339,-2.379999876022339
576000,-1.0199998617172241,-1.0199998617172241,-1.0199998617172241
640000,-3.9400002360343933,-3.9400002360343933,-3.9400002360343933
704000,-1.8000004291534424,-1.8000004291534424,-1.8000004291534424
768000,-3.5500000417232513,-3.5500000417232513,-3.5500000417232513
832000,-2.2799999713897705,-2.2799999713897705,-2.2799999713897705
896000,-1.3700000047683716,-1.3700000047683716,-1.3700000047683716
960000,-2.8999996185302734,-2.8999996185302734,-2.8999996185302734
1024000,-3.46999990940094,-3.46999990940094,-3.46999990940094
1088000,-3.73000006377697,-3.73000006377697,-3.73000006377697
1152000,-2.4599997997283936,-2.4599997997283936,-2.4599997997283936
1216000,-4.3800001591444016,-4.3800001591444016,-4.3800001591444016
1280000,-3.700000047683716,-3.700000047683716,-3.700000047683716
1344000,-2.740000009536743,-2.740000009536743,-2.740000009536743
1408000,-3.1799999475479126,-3.1799999475479126,-3.1799999475479126
1472000,-3.5899999141693115,-3.5899999141693115,-3.5899999141693115
1536000,-3.4500002562999725,-3.4500002562999725,-3.4500002562999725
1600000,-1.600000262260437,-1.600000262260437,-1.600000262260437
1664000,-1.840000033378601,-1.840000033378601,-1.840000033378601
1728000,-3.540000081062317,-3.540000081062317,-3.540000081062317
1792000,-3.4199998676776886,-3.4199998676776886,-3.4199998676776886
1856000,-2.0799999237060547,-2.0799999237060547,-2.0799999237060547
1920000,-4.480000138282776,-4.480000138282776,-4.480000138282776
1984000,-2.459999918937683,-2.459999918937683,-2.459999918937683
2048000,-2.149999976158142,-2.149999976158142,-2.149999976158142
2112000,-2.2600001096725464,-2.2600001096725464,-2.2600001096725464
2176000,-2.9799999594688416,-2.9799999594688416,-2.9799999594688416
2240000,-3.100000023841858,-3.100000023841858,-3.100000023841858
2304000,-4.019999742507935,-4.019999742507935,-4.019999742507935
2368000,-2.0099996961653233,-2.0099996961653233,-2.0099996961653233
2432000,-3.6199998259544373,-3.6199998259544373,-3.6199998259544373
2496000,-1.1800000667572021,-1.1800000667572021,-1.1800000667572021
2560000,-1.840000033378601,-1.840000033378601,-1.840000033378601
2624000,-2.480000138282776,-2.480000138282776,-2.480000138282776
2688000,-3.319999933242798,-3.319999933242798,-3.319999933242798
2752000,-3.1499997973442078,-3.1499997973442078,-3.1499997973442078
2816000,-2.9600000381469727,-2.9600000381469727,-2.9600000381469727
2880000,-3.2999998331069946,-3.2999998331069946,-3.2999998331069946
2944000,-2.7500001043081284,-2.7500001043081284,-2.7500001043081284
3008000,-3.3699998948723078,-3.3699998948723078,-3.3699998948723078
3072000,-2.4199999570846558,-2.4199999570846558,-2.4199999570846558
3136000,-1.7999999523162842,-1.7999999523162842,-1.7999999523162842
3200000,-3.1399999856948853,-3.1399999856948853,-3.1399999856948853
3264000,-3.6100000739097595,-3.6100000739097595,-3.6100000739097595
3328000,-2.3600001335144043,-2.3600001335144043,-2.3600001335144043
3392000,-3.280000001192093,-3.280000001192093,-3.280000001192093
3456000,-4.039999842643738,-4.039999842643738,-4.039999842643738
3520000,-2.960000067949295,-2.960000067949295,-2.960000067949295
3584000,-3.9799998998641968,-3.9799998998641968,-3.9799998998641968
3648000,-4.449999690055847,-4.449999690055847,-4.449999690055847
3712000,-1.0800001621246338,-1.0800001621246338,-1.0800001621246338
3776000,-3.4400001168251038,-3.4400001168251038,-3.4400001168251038
3840000,-3.6499998569488525,-3.6499998569488525,-3.6499998569488525
3904000,-3.5200001895427704,-3.5200001895427704,-3.5200001895427704
3968000,-3.5799999237060547,-3.5799999237060547,-3.5799999237060547
4032000,-2.479999825358391,-2.479999825358391,-2.479999825358391
4096000,-4.320000052452087,-4.320000052452087,-4.320000052452087
4160000,-3.4800001978874207,-3.4800001978874207,-3.4800001978874207
4224000,-2.9599998891353607,-2.9599998891353607,-2.9599998891353607
4288000,-2.539999842643738,-2.539999842643738,-2.539999842643738
4352000,-2.8999999165534973,-2.8999999165534973,-2.8999999165534973
4416000,-2.559999942779541,-2.559999942779541,-2.559999942779541
4480000,-1.5699999332427979,-1.5699999332427979,-1.5699999332427979
4544000,-2.7400001287460327,-2.7400001287460327,-2.7400001287460327
4608000,-1.6799999475479126,-1.6799999475479126,-1.6799999475479126
4672000,-3.1499999165534973,-3.1499999165534973,-3.1499999165534973
4736000,-3.439999684691429,-3.439999684691429,-3.439999684691429
4800000,-2.840000033378601,-2.840000033378601,-2.840000033378601
4864000,-3.260000117123127,-3.260000117123127,-3.260000117123127
4928000,-4.140000104904175,-4.140000104904175,-4.140000104904175
4992000,-2.4400001764297485,-2.4400001764297485,-2.4400001764297485
5056000,-4.679999768733978,-4.679999768733978,-4.679999768733978
5120000,-3.9400001764297485,-3.9400001764297485,-3.9400001764297485
5184000,-3.5700000524520874,-3.5700000524520874,-3.5700000524520874
5248000,-2.7999998331069946,-2.7999998331069946,-2.7999998331069946
5312000,-2.6100000143051147,-2.6100000143051147,-2.6100000143051147
5376000,-3.0800000429153442,-3.0800000429153442,-3.0800000429153442
5440000,-3.359999895095825,-3.359999895095825,-3.359999895095825
5504000,-2.95000022649765,-2.95000022649765,-2.95000022649765
5568000,-1.4999998807907104,-1.4999998807907104,-1.4999998807907104
5632000,-2.7799999713897705,-2.7799999713897705,-2.7799999713897705
5696000,-2.3200002908706665,-2.3200002908706665,-2.3200002908706665
5760000,-3.8600002452731133,-3.8600002452731133,-3.8600002452731133
5824000,-3.740000020712614,-3.740000020712614,-3.740000020712614
5888000,-3.8599999845027924,-3.8599999845027924,-3.8599999845027924
5952000,-3.130000203847885,-3.130000203847885,-3.130000203847885
6016000,-4.0200000405311584,-4.0200000405311584,-4.0200000405311584
6080000,-2.5,-2.5,-2.5
6144000,-3.3600001335144043,-3.3600001335144043,-3.3600001335144043
6208000,-2.3200001418590546,-2.3200001418590546,-2.3200001418590546
6272000,-2.4400001615285873,-2.4400001615285873,-2.4400001615285873
6336000,-4.5200000405311584,-4.5200000405311584,-4.5200000405311584
6400000,-3.199999988079071,-3.199999988079071,-3.199999988079071
6464000,-2.760000169277191,-2.760000169277191,-2.760000169277191
6528000,-3.3799997568130493,-3.3799997568130493,-3.3799997568130493
6592000,-3,-3,-3
6656000,-1.8000001907348633,-1.8000001907348633,-1.8000001907348633
6720000,-3.609999895095825,-3.609999895095825,-3.609999895095825
6784000,-2.7399998903274536,-2.7399998903274536,-2.7399998903274536
6848000,-2.599999725818634,-2.599999725818634,-2.599999725818634
6912000,-2.509999930858612,-2.509999930858612,-2.509999930858612
6976000,-2.7000001668930054,-2.7000001668930054,-2.7000001668930054
7040000,-2.8899999856948853,-2.8899999856948853,-2.8899999856948853
7104000,-2.9699999690055847,-2.9699999690055847,-2.9699999690055847
7168000,-3.2800000309944153,-3.2800000309944153,-3.2800000309944153
7232000,-3.71999990940094,-3.71999990940094,-3.71999990940094
7296000,-2.210000157356262,-2.210000157356262,-2.210000157356262
7360000,-1.3399998545646667,-1.3399998545646667,-1.3399998545646667
7424000,-3.4199999570846558,-3.4199999570846558,-3.4199999570846558
7488000,-2.130000054836273,-2.130000054836273,-2.130000054836273
7552000,-2.3400001525878906,-2.3400001525878906,-2.3400001525878906
7616000,-5.259999871253967,-5.259999871253967,-5.259999871253967
7680000,-1.940000057220459,-1.940000057220459,-1.940000057220459
7744000,-2.560000240802765,-2.560000240802765,-2.560000240802765
7808000,-1.5199998617172241,-1.5199998617172241,-1.5199998617172241
7872000,-2.28000009059906,-2.28000009059906,-2.28000009059906
7936000,-1.559999942779541,-1.559999942779541,-1.559999942779541
8000000,-1.9400001764297485,-1.9400001764297485,-1.9400001764297485
8064000,-3.5600001215934753,-3.5600001215934753,-3.5600001215934753
8128000,-1.040000170469284,-1.040000170469284,-1.040000170469284
8192000,-2.680000066757202,-2.680000066757202,-2.680000066757202
8256000,-2.160000205039978,-2.160000205039978,-2.160000205039978
8320000,-3.160000205039978,-3.160000205039978,-3.160000205039978
8384000,-1.2799999713897705,-1.2799999713897705,-1.2799999713897705
8448000,-3.6200001686811447,-3.6200001686811447,-3.6200001686811447
8512000,-1.860000193119049,-1.860000193119049,-1.860000193119049
8576000,-2.069999933242798,-2.069999933242798,-2.069999933242798
8640000,-2.2400001287460327,-2.2400001287460327,-2.2400001287460327
8704000,-4.1800000965595245,-4.1800000965595245,-4.1800000965595245
8768000,-2.5700000524520874,-2.5700000524520874,-2.5700000524520874
8832000,-3.06000018119812,-3.06000018119812,-3.06000018119812
8896000,-3.720000207424164,-3.720000207424164,-3.720000207424164
8960000,-1.3899999856948853,-1.3899999856948853,-1.3899999856948853
9024000,-2.0200001001358032,-2.0200001001358032,-2.0200001001358032
9088000,-1.459999918937683,-1.459999918937683,-1.459999918937683
9152000,-1.1800000667572021,-1.1800000667572021,-1.1800000667572021
9216000,-0.9200000762939453,-0.9200000762939453,-0.9200000762939453
9280000,-2.7199997305870056,-2.7199997305870056,-2.7199997305870056
9344000,-1.630000114440918,-1.630000114440918,-1.630000114440918
9408000,-2.610000193119049,-2.610000193119049,-2.610000193119049
9472000,-1.809999942779541,-1.809999942779541,-1.809999942779541
9536000,-2.7999998331069946,-2.7999998331069946,-2.7999998331069946
9600000,-3.019999861717224,-3.019999861717224,-3.019999861717224
9664000,-1.9800000749528408,-1.9800000749528408,-1.9800000749528408
9728000,-2.959999982267618,-2.959999982267618,-2.959999982267618
9792000,-2.6600001454353333,-2.6600001454353333,-2.6600001454353333
9856000,-3.60000017285347,-3.60000017285347,-3.60000017285347
9920000,-3.929999977350235,-3.929999977350235,-3.929999977350235
9984000,-2.740000069141388,-2.740000069141388,-2.740000069141388
10048000,-1.9900000095367432,-1.9900000095367432,-1.9900000095367432
10112000,-2.5900001525878906,-2.5900001525878906,-2.5900001525878906
10176000,-2.06000018119812,-2.06000018119812,-2.06000018119812
10240000,-2.430000066757202,-2.430000066757202,-2.430000066757202
10304000,-2.300000011920929,-2.300000011920929,-2.300000011920929
10368000,-4.080000162124634,-4.080000162124634,-4.080000162124634
10432000,-3.209999918937683,-3.209999918937683,-3.209999918937683
10496000,-3.590000033378601,-3.590000033378601,-3.590000033378601
10560000,-3.1799999475479126,-3.1799999475479126,-3.1799999475479126
10624000,-2.059999942779541,-2.059999942779541,-2.059999942779541
10688000,-2.149999976158142,-2.149999976158142,-2.149999976158142
10752000,-3.9899998903274536,-3.9899998903274536,-3.9899998903274536
10816000,-3.459999918937683,-3.459999918937683,-3.459999918937683
10880000,-0.7999998331069946,-0.7999998331069946,-0.7999998331069946
10944000,-3.4499999582767487,-3.4499999582767487,-3.4499999582767487
11008000,-2.5599997639656067,-2.5599997639656067,-2.5599997639656067
11072000,-2.7799999713897705,-2.7799999713897705,-2.7799999713897705
11136000,-2.080000162124634,-2.080000162124634,-2.080000162124634
11200000,-3.9000000953674316,-3.9000000953674316,-3.9000000953674316
11264000,-2.460000107064843,-2.460000107064843,-2.460000107064843
11328000,-2.5799998342990875,-2.5799998342990875,-2.5799998342990875
11392000,-3.579999804496765,-3.579999804496765,-3.579999804496765
11456000,-3.5800000429153442,-3.5800000429153442,-3.5800000429153442
11520000,-3.0399999618530273,-3.0399999618530273,-3.0399999618530273
11584000,-2.4399999380111694,-2.4399999380111694,-2.4399999380111694
11648000,-2.120000123977661,-2.120000123977661,-2.120000123977661
11712000,-2.4400000870227814,-2.4400000870227814,-2.4400000870227814
