Step,lbf10_cbamcausal - SW_ep_rew_total,lbf10_cbamcausal - SW_ep_rew_total__MIN,lbf10_cbamcausal - SW_ep_rew_total__MAX
64000,4.70263767375129,4.30256125113548,7.55103735572808
128000,3.35680595609934,4.37946507457542,4.10241683957756
192000,8.40646570609807,4.23420309067762,3.1781262274908
256000,8.1512384494197,3.38659765956268,7.36842931089492
320000,8.6776122277561,8.31005476876773,4.97738159658541
384000,4.0174225873726,3.01940651192181,6.68200918702011
448000,6.48479236355033,6.34618210139302,3.11987528863355
512000,8.39536728871759,10.3546903736711,10.9050961570631
576000,5.0786056889583,4.16668033559336,7.92194276622998
640000,11.288046955917,10.6657764311155,10.8556098450856
704000,6.60870281661072,10.2839435807526,10.9831834545599
768000,7.10361596864568,6.54250361042608,8.02664654615275
832000,8.03476583896442,8.5525668395774,8.38640378165898
896000,11.0709682824163,8.86505581989667,12.3302532291653
960000,12.3695672119888,9.18082303717184,12.1901912433691
1024000,10.4633017235085,9.52937649074199,13.1997235348019
1088000,9.75090760232055,13.1096049707802,13.3153326068764
1152000,12.4055103523897,9.32731308400945,10.0494585679329
1216000,8.98546787078273,8.92917287595635,10.0499327473715
1280000,12.9986325072492,10.4124126179308,12.9973732524426
1344000,10.3360317551416,15.8831961239557,14.9036389348674
1408000,12.325470274163,11.7920483752507,12.7568224104252
1472000,9.67727024589232,10.0464475394436,10.8256979811121
1536000,10.9255296054434,15.435594177225,11.1577325436092
1600000,11.8912457918095,11.0588274295417,15.5304088372346
1664000,10.5555925950593,14.2052677638523,10.9403319132787
1728000,9.73667731325958,13.3605647880214,8.48034070901481
1792000,14.1735510936274,15.5446494427018,11.4042227265452
1856000,15.9289645716794,16.2331383933297,10.9638785508424
1920000,12.2794157303598,13.6997366280074,9.47568831083594
1984000,14.9955011586162,10.9332619417944,11.636902235993
2048000,12.7182688172059,12.4550000069771,15.8479134478067
2112000,16.7848559243942,11.8357462634098,15.7306430297389
2176000,9.35167079190181,14.6852743809176,10.2226210838924
2240000,12.5792495789874,16.6897667140731,12.0798630559359
2304000,10.3564803110458,13.9151882483926,14.305018231125
2368000,11.0130127471536,14.5920186518143,9.5167365838097
2432000,16.7959389252211,12.2704054450914,16.2228068576615
2496000,16.6007311429293,12.8376649657432,16.1677227731277
2560000,16.1143569677643,15.8318890513875,13.8881902671727
2624000,14.9472104269059,10.4295686239019,11.6107805345246
2688000,19.2880928332456,13.8281953663521,17.9070428635992
2752000,14.243902005611,15.4172417723576,14.0970636901042
2816000,13.628098625697,13.7769848088189,16.5422424125046
2880000,13.6124405800927,13.295150638696,17.1212273535729
2944000,10.9833761367361,12.1593227764957,11.2320731603265
3008000,11.0034860351883,14.4569351964925,15.2185690909591
3072000,11.3250747258732,15.7625100461484,15.5946641306166
3136000,17.6749981619248,15.3340074116203,17.8112979929603
3200000,15.5881510750848,15.7608113634787,16.0799986952872
3264000,14.9680506665324,13.7682544123387,13.0868467789838
3328000,16.5055415679243,13.2635664583582,13.9922916117832
3392000,14.7601717166066,17.3481432209448,18.6275490113368
3456000,17.5317347777372,12.2620562774883,16.2572914202562
3520000,12.2704960462668,16.396869934038,16.1758950461446
3584000,11.7418183841187,13.6788303198973,12.5484484604888
3648000,15.9910957607709,17.6442703121009,16.8829074764372
3712000,14.2076916638814,18.5471157639176,17.4155348886281
3776000,13.938177210831,12.6510465732716,18.0485289349381
3840000,12.6146283336667,11.5263428978777,11.6013559676316
3904000,15.3447766614251,15.3192597341291,11.7595313246991
3968000,18.3357583212447,19.4221709348133,17.5288983635739
4032000,17.2824943026278,13.9428843093336,14.8651547862703
4096000,12.1124034406178,15.0521649100479,16.7766506822781
4160000,14.2745049220978,18.1011462525253,14.9115957333017
4224000,12.3839387739723,13.5507659040709,12.2794356081075
4288000,14.3262314767621,18.2469999534545,17.8299710973001
4352000,16.8788451827803,14.3296034376864,17.0498655757044
4416000,14.4233544883583,15.5214792765084,14.1950650555936
4480000,17.5888967294119,13.8460088345667,13.8384395383403
4544000,14.5361975395373,15.4663407713078,15.5377657075278
4608000,15.9921542565994,15.7995155552606,15.5766671152417
4672000,18.0132852250751,14.1009603615297,16.715440250387
4736000,16.9939247784507,18.6298986346104,18.4202791450294
4800000,17.2465880916201,18.5128258788741,16.70124352985
4864000,17.3638158129194,17.582428258751,18.4215093835545
4928000,13.4361277973036,18.0610559429219,15.4504865656168
4992000,12.7170998070474,12.9540544583537,13.9686010041471
5056000,14.2946277243759,14.2780159094515,13.3944185650294
5120000,18.2536521776152,16.9748911913683,14.4352154056089
5184000,18.9341057486439,18.0902137498569,15.2036186688429
5248000,16.6040572877298,18.8577808356018,16.5541671814435
5312000,12.8007938289466,13.5234682318917,12.7485747786422
5376000,16.7386922785227,16.3230025956555,16.2019267310706
5440000,13.6555699115279,17.9710220880702,14.315963528762
5504000,13.8576823908972,12.9119698451865,16.4290203782871
5568000,13.2052203402031,13.2251600271904,17.5120114802512
5632000,14.6677182416817,17.5843876083377,17.2062459871342
5696000,17.0203771488614,16.3733666026619,15.6578166503004
5760000,18.4147315042667,13.5758770867639,14.1572513090207
5824000,14.4824744793467,15.6972510466854,18.6154664151702
5888000,18.2769987528472,19.4306073666246,14.5645699736044
5952000,15.293111969744,19.8501972298869,14.6481474691892
6016000,17.8385191159218,16.2436905322777,16.5669223841885
6080000,17.4512620898841,18.3218759654365,17.4926622657307
6144000,12.652640556694,13.6533968472091,12.2789549101951
6208000,15.39252777904,17.6737040794639,18.3467578333356
6272000,14.1329043606021,14.2766508544268,18.4843748549952
6336000,13.6972905163191,17.0696910410622,17.1743820598272
6400000,16.5743235409644,16.5925385267946,12.6196970987256
6464000,14.280108295578,13.5948647162336,13.0155491518098
6528000,19.6964642803105,19.4793747849729,19.9948085453881
6592000,14.7831706551907,18.7813911382796,15.1037059898425
6656000,14.1038780328177,17.5480810708985,18.5436580485749
6720000,14.7172296000343,14.7064251014348,17.9430679021765
6784000,19.0750802187523,17.616247847728,13.6256251767553
6848000,16.5409665220965,15.6203262371378,15.5385029349842
6912000,16.3242969811182,16.8707809547987,17.1910674144163
6976000,16.3984139626123,15.9271094878184,19.7764247942786
7040000,15.4497783123266,17.7729215890898,14.0019777759777
7104000,17.8268179524277,12.6109817355747,14.1935447992706
7168000,18.737163158138,13.9290971932198,15.5393653686358
7232000,14.6152923165184,18.2571635106452,18.708673133026
7296000,12.609349036944,16.2007180447965,18.1827250204659
7360000,12.5771146273498,16.2613982739076,11.0371490918861
7424000,19.3527305161401,19.1661765930363,18.7285773419719
7488000,14.9021007837002,13.4528903382418,13.2920234539554
7552000,19.9127412882551,15.7771973539694,19.9953918857551
7616000,16.2739791491774,13.1811307778441,13.9509470090309
7680000,18.1341304536359,14.3149849851719,19.2513098050124
7744000,15.4613762401479,19.0128565358958,17.6929469735375
7808000,13.80691984597,17.0253410435586,13.8152098495493
7872000,15.7813388651216,15.7563480249564,19.468154589722
7936000,17.6057668806092,13.9400711452956,17.0730034577359
8000000,18.9462327863145,15.1479726167328,19.7416701485989
8064000,13.9101530111597,17.2028030346694,14.5378171474065
8128000,20.374694692774,21.6388247784871,16.4929492385663
8192000,17.8564951092765,17.834573374441,20.7631496181964
8256000,18.0977269744994,17.7974960572227,13.4075560527691
8320000,14.1312892532042,18.0363712709471,17.7331304543513
8384000,17.2135998705748,13.2707233402112,17.3722869002104
8448000,14.3187108983445,12.3881957203408,13.9616220229426
8512000,13.2267087776361,13.06323083286,17.2049966657961
8576000,16.904116630539,13.4818786317914,13.5725633802413
8640000,15.2035318253561,18.2737625091384,14.0640636820068
8704000,13.5431956307563,18.0775916125567,13.6745832778336
8768000,14.2313086035831,14.4902169653086,14.7164709539575
8832000,14.608738294707,14.0603392262886,17.0458388982001
8896000,18.95680938709,18.2845177227489,17.8740388307295
8960000,13.0565473878929,12.8014677434152,12.975683997621
9024000,12.2679290786984,16.2380657731383,12.9459506265696
9088000,18.1646729204937,14.3385550670645,13.8321536066861
9152000,18.2125634518375,15.5243376420795,14.9842537030358
9216000,12.532952398018,15.8629896465405,17.3423322877309
9280000,14.748032926234,16.8081946101685,18.572108599504
9344000,17.8144683178393,15.2369809937804,16.8978986436216
9408000,16.6292528469757,16.3191241788423,14.9311791366008
9472000,13.1224667487825,16.2053279683079,17.8625495768179
9536000,15.0933166829466,14.6461242140434,18.3629026143018
9600000,19.168645780787,16.6081581173784,16.4166272123373
9664000,18.536699106747,19.1004170340909,19.6596659916969
9728000,15.3098550474725,14.4920346017195,18.5958373613094
9792000,13.9148528419592,16.257755786173,17.3519247026789
9856000,14.4357524128924,19.7575417727385,15.0520443058903
9920000,18.3534439528651,18.7706166941359,15.2965801312014
9984000,18.9089519674764,17.093001944544,17.7743974472482
10048000,19.9037923187217,14.6367282310902,14.7552135788888
