"Step","coin5_cbamcausal - SW_ep_rew_total","coin5_cbamcausal - SW_ep_rew_total__MIN","coin5_cbamcausal - SW_ep_rew_total__MAX"
"64000","-10.520000100135803","-10.520000100135803","-10.520000100135803"
"128000","-11.15999984741211","-11.15999984741211","-11.15999984741211"
"192000","-9.920000314712524","-9.920000314712524","-9.920000314712524"
"256000","-10.199999570846558","-10.199999570846558","-10.199999570846558"
"320000","-11.619999647140503","-11.619999647140503","-11.619999647140503"
"384000","-10.060000896453857","-10.060000896453857","-10.060000896453857"
"448000","-10.219999313354492","-10.219999313354492","-10.219999313354492"
"512000","-10.399999856948853","-10.399999856948853","-10.399999856948853"
"576000","-10.65999960899353","-10.65999960899353","-10.65999960899353"
"640000","-10.420000314712524","-10.420000314712524","-10.420000314712524"
"704000","-9.640000462532043","-9.640000462532043","-9.640000462532043"
"768000","-9.740000605583191","-9.740000605583191","-9.740000605583191"
"832000","-11.679999947547913","-11.679999947547913","-11.679999947547913"
"896000","-9.380000233650208","-9.380000233650208","-9.380000233650208"
"960000","-9.300000190734863","-9.300000190734863","-9.300000190734863"
"1024000","-9.299999371170998","-9.299999371170998","-9.299999371170998"
"1088000","-7.28000020980835","-7.28000020980835","-7.28000020980835"
"1152000","-9.07999962568283","-9.07999962568283","-9.07999962568283"
"1216000","-9.080000687390566","-9.080000687390566","-9.080000687390566"
"1280000","-6.739999532699585","-6.739999532699585","-6.739999532699585"
"1344000","-5.980000138282776","-5.980000138282776","-5.980000138282776"
"1408000","-4.6200006902217865","-4.6200006902217865","-4.6200006902217865"
"1472000","-6.159999668598175","-6.159999668598175","-6.159999668598175"
"1536000","-5.880000412464142","-5.880000412464142","-5.880000412464142"
"1600000","-4.639999985694885","-4.639999985694885","-4.639999985694885"
"1664000","-5.539999485015869","-5.539999485015869","-5.539999485015869"
"1728000","-4.6399993896484375","-4.6399993896484375","-4.6399993896484375"
"1792000","-3.4599997997283936","-3.4599997997283936","-3.4599997997283936"
"1856000","-2.5200002193450928","-2.5200002193450928","-2.5200002193450928"
"1920000","-4.000000834465027","-4.000000834465027","-4.000000834465027"
"1984000","-2.700000286102295","-2.700000286102295","-2.700000286102295"
"2048000","-3.279999852180481","-3.279999852180481","-3.279999852180481"
"2112000","-3.4999998807907104","-3.4999998807907104","-3.4999998807907104"
"2176000","-2.56000018119812","-2.56000018119812","-2.56000018119812"
"2240000","-2.6799999475479126","-2.6799999475479126","-2.6799999475479126"
"2304000","-3.1999999284744263","-3.1999999284744263","-3.1999999284744263"
"2368000","-2.8600000143051147","-2.8600000143051147","-2.8600000143051147"
"2432000","-2.700000047683716","-2.700000047683716","-2.700000047683716"
"2496000","-2.0199999809265137","-2.0199999809265137","-2.0199999809265137"
"2560000","-2.3600003719329834","-2.3600003719329834","-2.3600003719329834"
"2624000","-1.5999996662139893","-1.5999996662139893","-1.5999996662139893"
"2688000","-2.6999995708465576","-2.6999995708465576","-2.6999995708465576"
"2752000","-2.7200000286102295","-2.7200000286102295","-2.7200000286102295"
