"Step","coin4_cbamcausal - 3/selfish_incentivate_reward","coin4_cbamcausal - 3/selfish_incentivate_reward__MIN","coin4_cbamcausal - 3/selfish_incentivate_reward__MAX"
"64000","0.0066151064820587635","0.0066151064820587635","0.0066151064820587635"
"128000","-0.016020316630601883","-0.016020316630601883","-0.016020316630601883"
"192000","0.0027448914479464293","0.0027448914479464293","0.0027448914479464293"
"256000","0.0641578659415245","0.0641578659415245","0.0641578659415245"
"320000","0.06337760388851166","0.06337760388851166","0.06337760388851166"
"384000","0.14516589045524597","0.14516589045524597","0.14516589045524597"
"448000","0.17972570657730103","0.17972570657730103","0.17972570657730103"
"512000","0.26164329051971436","0.26164329051971436","0.26164329051971436"
"576000","0.3523299992084503","0.3523299992084503","0.3523299992084503"
"640000","0.335159569978714","0.335159569978714","0.335159569978714"
"704000","0.3261840343475342","0.3261840343475342","0.3261840343475342"
"768000","0.42093250155448914","0.42093250155448914","0.42093250155448914"
"832000","0.485187292098999","0.485187292098999","0.485187292098999"
"896000","0.5309567451477051","0.5309567451477051","0.5309567451477051"
"960000","0.5416052937507629","0.5416052937507629","0.5416052937507629"
"1024000","0.6263263821601868","0.6263263821601868","0.6263263821601868"
"1088000","0.6573586463928223","0.6573586463928223","0.6573586463928223"
"1152000","0.6162338256835938","0.6162338256835938","0.6162338256835938"
"1216000","0.6365209221839905","0.6365209221839905","0.6365209221839905"
"1280000","0.6160065531730652","0.6160065531730652","0.6160065531730652"
"1344000","0.6959421634674072","0.6959421634674072","0.6959421634674072"
"1408000","0.7218268513679504","0.7218268513679504","0.7218268513679504"
"1472000","0.7362474799156189","0.7362474799156189","0.7362474799156189"
"1536000","0.7267316579818726","0.7267316579818726","0.7267316579818726"
"1600000","0.8483883738517761","0.8483883738517761","0.8483883738517761"
"1664000","0.8328753113746643","0.8328753113746643","0.8328753113746643"
"1728000","0.7932674884796143","0.7932674884796143","0.7932674884796143"
"1792000","0.8093371391296387","0.8093371391296387","0.8093371391296387"
"1856000","0.835233747959137","0.835233747959137","0.835233747959137"
"1920000","0.8552735447883606","0.8552735447883606","0.8552735447883606"
"1984000","0.8323016166687012","0.8323016166687012","0.8323016166687012"
"2048000","0.823062539100647","0.823062539100647","0.823062539100647"
"2112000","0.8466705679893494","0.8466705679893494","0.8466705679893494"
"2176000","0.8501259088516235","0.8501259088516235","0.8501259088516235"
"2240000","0.833295464515686","0.833295464515686","0.833295464515686"
"2304000","0.8182005286216736","0.8182005286216736","0.8182005286216736"
"2368000","0.8075059652328491","0.8075059652328491","0.8075059652328491"
"2432000","0.8250622749328613","0.8250622749328613","0.8250622749328613"
"2496000","0.8164138197898865","0.8164138197898865","0.8164138197898865"
"2560000","0.7793290615081787","0.7793290615081787","0.7793290615081787"
"2624000","0.785035252571106","0.785035252571106","0.785035252571106"
"2688000","0.799924373626709","0.799924373626709","0.799924373626709"
"2752000","0.8350964188575745","0.8350964188575745","0.8350964188575745"
"2816000","0.8359769582748413","0.8359769582748413","0.8359769582748413"
"2880000","0.7951021790504456","0.7951021790504456","0.7951021790504456"
"2944000","0.8264193534851074","0.8264193534851074","0.8264193534851074"
"3008000","0.8209273815155029","0.8209273815155029","0.8209273815155029"
