"Step","coin4_cbambaseline - SW_ep_rew_total","coin4_cbambaseline - SW_ep_rew_total__MIN","coin4_cbambaseline - SW_ep_rew_total__MAX"
"64000","-2.7399998009204865","-2.7399998009204865","-2.7399998009204865"
"128000","-7.599999785423279","-7.599999785423279","-7.599999785423279"
"192000","-4.079999923706055","-4.079999923706055","-4.079999923706055"
"256000","-4.119999974966049","-4.119999974966049","-4.119999974966049"
"320000","-4.57999986410141","-4.57999986410141","-4.57999986410141"
"384000","-3.699999999254942","-3.699999999254942","-3.699999999254942"
"448000","-3.3199999816715717","-3.3199999816715717","-3.3199999816715717"
"512000","-3.4599997997283936","-3.4599997997283936","-3.4599997997283936"
"576000","-2.360000491142273","-2.360000491142273","-2.360000491142273"
"640000","-2.7999998331069946","-2.7999998331069946","-2.7999998331069946"
"704000","-1.959999918937683","-1.959999918937683","-1.959999918937683"
"768000","-1.4200001955032349","-1.4200001955032349","-1.4200001955032349"
"832000","-2.1999995708465576","-2.1999995708465576","-2.1999995708465576"
"896000","-1.839999794960022","-1.839999794960022","-1.839999794960022"
"960000","-1.2000000476837158","-1.2000000476837158","-1.2000000476837158"
"1024000","-1.8199996948242188","-1.8199996948242188","-1.8199996948242188"
"1088000","-0.17999958992004395","-0.17999958992004395","-0.17999958992004395"
"1152000","-1.1600005626678467","-1.1600005626678467","-1.1600005626678467"
"1216000","-0.01999974250793457","-0.01999974250793457","-0.01999974250793457"
"1280000","0.37999963760375977","0.37999963760375977","0.37999963760375977"
"1344000","2.0200002193450928","2.0200002193450928","2.0200002193450928"
"1408000","3.440000057220459","3.440000057220459","3.440000057220459"
"1472000","4.300000071525574","4.300000071525574","4.300000071525574"
"1536000","4.5599998235702515","4.5599998235702515","4.5599998235702515"
"1600000","6.599999845027924","6.599999845027924","6.599999845027924"
"1664000","4.81999945640564","4.81999945640564","4.81999945640564"
"1728000","6.179999470710754","6.179999470710754","6.179999470710754"
"1792000","7.140000572428107","7.140000572428107","7.140000572428107"
"1856000","7.6600000858306885","7.6600000858306885","7.6600000858306885"
"1920000","7.159999892115593","7.159999892115593","7.159999892115593"
"1984000","7.88000026345253","7.88000026345253","7.88000026345253"
"2048000","8.040000259876251","8.040000259876251","8.040000259876251"
"2112000","7.980000376701355","7.980000376701355","7.980000376701355"
"2176000","7.900000095367432","7.900000095367432","7.900000095367432"
"2240000","7.940000047907233","7.940000047907233","7.940000047907233"
"2304000","8.459999799728394","8.459999799728394","8.459999799728394"
"2368000","7.7399996519088745","7.7399996519088745","7.7399996519088745"
"2432000","6.959999859333038","6.959999859333038","6.959999859333038"
"2496000","7.520000249147415","7.520000249147415","7.520000249147415"
"2560000","7.540000133216381","7.540000133216381","7.540000133216381"
"2624000","8.179999962449074","8.179999962449074","8.179999962449074"
"2688000","7.460000157356262","7.460000157356262","7.460000157356262"
"2752000","7.980000078678131","7.980000078678131","7.980000078678131"
