"Step","coin4_cbamcausal - 3/selfish_incentivate_reward","coin4_cbamcausal - 3/selfish_incentivate_reward__MIN","coin4_cbamcausal - 3/selfish_incentivate_reward__MAX"
"64000","0.00730995275080204","0.00730995275080204","0.00730995275080204"
"128000","-0.03613685816526413","-0.03613685816526413","-0.03613685816526413"
"192000","-0.01989094726741314","-0.01989094726741314","-0.01989094726741314"
"256000","-0.016202863305807114","-0.016202863305807114","-0.016202863305807114"
"320000","-0.01714283600449562","-0.01714283600449562","-0.01714283600449562"
"384000","-0.0029434163589030504","-0.0029434163589030504","-0.0029434163589030504"
"448000","-0.0022592288441956043","-0.0022592288441956043","-0.0022592288441956043"
"512000","0.00981371384114027","0.00981371384114027","0.00981371384114027"
"576000","0.034337304532527924","0.034337304532527924","0.034337304532527924"
"640000","0.06097457557916641","0.06097457557916641","0.06097457557916641"
"704000","0.0863860547542572","0.0863860547542572","0.0863860547542572"
"768000","0.1003071665763855","0.1003071665763855","0.1003071665763855"
"832000","0.1602877825498581","0.1602877825498581","0.1602877825498581"
"896000","0.22884416580200195","0.22884416580200195","0.22884416580200195"
"960000","0.16301971673965454","0.16301971673965454","0.16301971673965454"
"1024000","0.22686490416526794","0.22686490416526794","0.22686490416526794"
"1088000","0.27742424607276917","0.27742424607276917","0.27742424607276917"
"1152000","0.254135400056839","0.254135400056839","0.254135400056839"
"1216000","0.26008933782577515","0.26008933782577515","0.26008933782577515"
"1280000","0.26571863889694214","0.26571863889694214","0.26571863889694214"
"1344000","0.443509042263031","0.443509042263031","0.443509042263031"
"1408000","0.40378549695014954","0.40378549695014954","0.40378549695014954"
"1472000","0.4722599387168884","0.4722599387168884","0.4722599387168884"
"1536000","0.37168923020362854","0.37168923020362854","0.37168923020362854"
"1600000","0.4577023684978485","0.4577023684978485","0.4577023684978485"
"1664000","0.44929370284080505","0.44929370284080505","0.44929370284080505"
"1728000","0.5276665091514587","0.5276665091514587","0.5276665091514587"
"1792000","0.5407326221466064","0.5407326221466064","0.5407326221466064"
"1856000","0.42796066403388977","0.42796066403388977","0.42796066403388977"
"1920000","0.5333560109138489","0.5333560109138489","0.5333560109138489"
"1984000","0.5988126397132874","0.5988126397132874","0.5988126397132874"
"2048000","0.5754550099372864","0.5754550099372864","0.5754550099372864"
"2112000","0.5030648112297058","0.5030648112297058","0.5030648112297058"
"2176000","0.45694267749786377","0.45694267749786377","0.45694267749786377"
"2240000","0.557765543460846","0.557765543460846","0.557765543460846"
"2304000","0.6990250945091248","0.6990250945091248","0.6990250945091248"
"2368000","0.5216941237449646","0.5216941237449646","0.5216941237449646"
"2432000","0.606133222579956","0.606133222579956","0.606133222579956"
"2496000","0.6092913150787354","0.6092913150787354","0.6092913150787354"
"2560000","0.702144980430603","0.702144980430603","0.702144980430603"
"2624000","0.6610435247421265","0.6610435247421265","0.6610435247421265"
"2688000","0.6141129732131958","0.6141129732131958","0.6141129732131958"
"2752000","0.664821982383728","0.664821982383728","0.664821982383728"
"2816000","0.8258532881736755","0.8258532881736755","0.8258532881736755"
"2880000","0.7081556916236877","0.7081556916236877","0.7081556916236877"
"2944000","0.47709155082702637","0.47709155082702637","0.47709155082702637"
"3008000","0.7234579920768738","0.7234579920768738","0.7234579920768738"
"3072000","0.6254618763923645","0.6254618763923645","0.6254618763923645"
"3136000","0.7275802493095398","0.7275802493095398","0.7275802493095398"
"3200000","0.7007027864456177","0.7007027864456177","0.7007027864456177"
"3264000","0.5985715389251709","0.5985715389251709","0.5985715389251709"
"3328000","0.7758141160011292","0.7758141160011292","0.7758141160011292"
"3392000","0.6385743021965027","0.6385743021965027","0.6385743021965027"
"3456000","0.8243328928947449","0.8243328928947449","0.8243328928947449"
"3520000","0.8169645667076111","0.8169645667076111","0.8169645667076111"
"3584000","0.6953949332237244","0.6953949332237244","0.6953949332237244"
"3648000","0.7246547341346741","0.7246547341346741","0.7246547341346741"
"3712000","0.750182032585144","0.750182032585144","0.750182032585144"
"3776000","0.7632421851158142","0.7632421851158142","0.7632421851158142"
"3840000","0.7038372159004211","0.7038372159004211","0.7038372159004211"
"3904000","0.7804635167121887","0.7804635167121887","0.7804635167121887"
"3968000","0.6798463463783264","0.6798463463783264","0.6798463463783264"
"4032000","0.8321032524108887","0.8321032524108887","0.8321032524108887"
"4096000","0.7619282603263855","0.7619282603263855","0.7619282603263855"
"4160000","0.7709230184555054","0.7709230184555054","0.7709230184555054"
"4224000","0.8317450881004333","0.8317450881004333","0.8317450881004333"
"4288000","0.7954856157302856","0.7954856157302856","0.7954856157302856"
"4352000","0.8449978232383728","0.8449978232383728","0.8449978232383728"
"4416000","0.7821097373962402","0.7821097373962402","0.7821097373962402"
"4480000","0.7089601755142212","0.7089601755142212","0.7089601755142212"
"4544000","0.8071324229240417","0.8071324229240417","0.8071324229240417"
"4608000","0.8355059623718262","0.8355059623718262","0.8355059623718262"
"4672000","0.7899630069732666","0.7899630069732666","0.7899630069732666"
"4736000","0.8533047437667847","0.8533047437667847","0.8533047437667847"
"4800000","0.7419378161430359","0.7419378161430359","0.7419378161430359"
"4864000","0.8244792222976685","0.8244792222976685","0.8244792222976685"
"4928000","0.7505791783332825","0.7505791783332825","0.7505791783332825"
"4992000","0.7930432558059692","0.7930432558059692","0.7930432558059692"
"5056000","0.8641360402107239","0.8641360402107239","0.8641360402107239"
"5120000","0.8073384761810303","0.8073384761810303","0.8073384761810303"
"5184000","0.7942550778388977","0.7942550778388977","0.7942550778388977"
"5248000","0.888663649559021","0.888663649559021","0.888663649559021"
"5312000","0.8588473796844482","0.8588473796844482","0.8588473796844482"
"5376000","0.8778221607208252","0.8778221607208252","0.8778221607208252"
"5440000","0.8237780928611755","0.8237780928611755","0.8237780928611755"
"5504000","0.8333318829536438","0.8333318829536438","0.8333318829536438"
"5568000","0.8216015100479126","0.8216015100479126","0.8216015100479126"
"5632000","0.7799196243286133","0.7799196243286133","0.7799196243286133"
"5696000","0.9116834402084351","0.9116834402084351","0.9116834402084351"
"5760000","0.829051673412323","0.829051673412323","0.829051673412323"
"5824000","0.8460155129432678","0.8460155129432678","0.8460155129432678"
"5888000","0.8431873917579651","0.8431873917579651","0.8431873917579651"
"5952000","0.8230997920036316","0.8230997920036316","0.8230997920036316"
"6016000","0.8759524822235107","0.8759524822235107","0.8759524822235107"
"6080000","0.9220609068870544","0.9220609068870544","0.9220609068870544"
"6144000","0.8708216547966003","0.8708216547966003","0.8708216547966003"
"6208000","0.9029878377914429","0.9029878377914429","0.9029878377914429"
"6272000","0.9204453229904175","0.9204453229904175","0.9204453229904175"
"6336000","0.8811410069465637","0.8811410069465637","0.8811410069465637"
"6400000","0.9155613780021667","0.9155613780021667","0.9155613780021667"
"6464000","0.735061764717102","0.735061764717102","0.735061764717102"
"6528000","0.72609943151474","0.72609943151474","0.72609943151474"
"6592000","0.8943451046943665","0.8943451046943665","0.8943451046943665"
"6656000","0.8727561235427856","0.8727561235427856","0.8727561235427856"
"6720000","0.8773823976516724","0.8773823976516724","0.8773823976516724"
"6784000","0.8550193309783936","0.8550193309783936","0.8550193309783936"
"6848000","0.8286120295524597","0.8286120295524597","0.8286120295524597"
"6912000","0.8798929452896118","0.8798929452896118","0.8798929452896118"
"6976000","0.8525769114494324","0.8525769114494324","0.8525769114494324"
"7040000","0.8174628019332886","0.8174628019332886","0.8174628019332886"
"7104000","0.9160463213920593","0.9160463213920593","0.9160463213920593"
"7168000","0.9192202091217041","0.9192202091217041","0.9192202091217041"
"7232000","0.879890501499176","0.879890501499176","0.879890501499176"
"7296000","0.9269485473632812","0.9269485473632812","0.9269485473632812"
"7360000","0.9133015871047974","0.9133015871047974","0.9133015871047974"
"7424000","0.8163084387779236","0.8163084387779236","0.8163084387779236"
"7488000","0.8528825640678406","0.8528825640678406","0.8528825640678406"
"7552000","0.835261344909668","0.835261344909668","0.835261344909668"
