Step,coin3_cbamcausal - SW_ep_rew_total,coin3_cbamcausal - SW_ep_rew_total__MIN,coin3_cbamcausal - SW_ep_rew_total__MAX
64000,-5.1379964314144431,-5.1719887881444624,-2.0784255376958258
128000,-4.9481601106935544,-1.9443413170924422,-4.9261509892391135
192000,-6.0366413492398072,-3.1747163254939803,-6.0271076687314808
256000,-1.2623540542749991,-4.4484209631581573,-1.3208663859604599
320000,-4.7043326808810262,-1.9273845162035592,-4.7352302965605704
384000,-0.8580075233776880,-1.1143009848256167,-1.0842437245633667
448000,-3.1738016180718862,-3.1410960735880158,-3.1661099017207190
512000,-1.8814909552975430,-4.4253527948893172,-4.4355335671460994
576000,-3.4756085517343420,-3.7152168334228310,-3.3859696186644115
640000,0.0141607762458398,-2.6741112673310932,-0.2276695813591580
704000,-5.7195524353821146,-2.5178102855898916,-5.5560178488251175
768000,-3.7273620711977404,-0.6995849344993856,-0.7724781164474417
832000,-3.7153231899802970,-3.7338434367625220,-1.3355575407445748
896000,-0.8759300374501349,-1.6623927541263563,-4.0451895002922402
960000,0.8987796361901107,0.7365308481219305,0.5662259363481953
1024000,-0.7728882156875720,-3.4636281713071142,-0.6817979547379038
1088000,0.2568641108789411,0.2741360564605060,0.2986375439129207
1152000,-4.1402745765542086,-4.1254720734184955,-1.0856991230289865
1216000,-0.2432651312563359,-2.8197194890143482,-2.9094423530616371
1280000,-1.7838439072670200,1.1826817091479715,-1.7824938389061544
1344000,-3.5848148576757364,-3.5799121485078622,-0.4689061439325399
1408000,-2.4661055739914488,-2.4636659410890087,-0.4100995659792597
1472000,-1.6514337023660950,-1.2128194570407540,-1.2268509744365546
1536000,-2.3994408381804373,-2.3797140378501123,0.3374724654557766
1600000,-0.3827813560783779,-0.2422718351370263,-0.5074114583731761
1664000,1.1781749687010838,-1.4292429775909674,-1.2672569268212985
1728000,1.8376095036621596,1.5187910391369508,-1.2189836958217011
1792000,-0.7039326921971261,-0.7217689855353957,-3.2073357665700453
1856000,1.7851855413709916,-1.4671195530167751,1.6394264559683760
1920000,2.4315702257764391,2.0745879376847896,-1.2282615381050654
1984000,1.6836528906032866,-1.0086334722883432,-1.0286694767195503
2048000,0.1721592839199937,0.0785943090240646,-3.1946547635727223
2112000,1.1413043989927547,-1.3087704564055909,-1.3015182054876191
2176000,2.2468426754715303,2.2697659768421037,2.0407418135050608
2240000,0.3387436429012691,0.3231759555213063,0.2392457325986987
2304000,0.9674344421834411,-1.5076703514346474,-1.3543167800800224
2368000,-0.7184556678397461,-0.8144055321958149,-0.9187263288602753
2432000,-0.0526931212562853,2.2525212569495774,0.0252876768639956
2496000,0.7437855274716308,-2.0628145767476007,0.8355182502774382
2560000,1.9782054781861562,1.4712033390850459,1.5855321416278119
2624000,-3.7368491799713186,-3.6403099400846211,-3.1904903309392756
2688000,-1.1354978232062369,2.1537224770564651,-1.0702076074354205
2752000,0.2668200670170524,0.3266963093009048,0.3942816695699480
2816000,1.9653961796581665,-0.7165428230383548,-0.9094172049825759
2880000,3.2454203710440730,3.1975600599075817,0.1669015645463661
2944000,2.1790688557781297,2.1792268947253230,2.1811343418931592
3008000,0.0604772406925427,0.0783319664651758,2.5017570042029051
3072000,1.6430671070845477,1.3525869325866997,1.5891223404949775
3136000,-1.4297073533071574,2.0289381849560582,2.0202885178920069
3200000,0.1257624044195800,-0.0020327543074039,3.4173094917101574
3264000,-1.3004750609424800,-1.2955765965319264,-1.3216379718681723
3328000,1.9536549576945268,-1.5817058790431962,1.7909035935720072
