Step,Reward
64000,3.94000005722046
128000,3.54127791742928
192000,3.87782723416155
256000,3.76115026603491
320000,5.5073805179078
384000,3.54226848378349
448000,2.65667730436538
512000,5.83686897663263
576000,4.49706068111304
640000,2.09987223395905
704000,3.06581466285565
768000,2.31846647312085
832000,4.453738040627
896000,3.33233224183987
960000,5.04725227645411
1024000,2.60699681732982
1088000,4.3967413847058
1152000,2.83559107304381
1216000,2.76827479913212
1280000,3.04239622682047
1344000,8.8263895839167
1408000,5.76824300205365
1472000,5.36194891937244
1536000,4.93306707231382
1600000,4.59530345091043
1664000,3.5302556383724
1728000,3.07322682049899
1792000,2.46434504265031
1856000,2.89258784675798
1920000,6.71456860230802
1984000,8.72747600764131
2048000,7.4854955661792
2112000,6.31552732057465
2176000,5.0817890878493
2240000,8.3550481110716
2304000,4.53338660599706
2368000,4.5752395427646
2432000,5.99913732407573
2496000,8.6664216057561
2560000,6.69019142888225
2624000,5.83667733670233
2688000,5.2038339820628
2752000,4.49661351773686
2816000,3.47699682952497
2880000,6.18329076740307
2944000,6.38456874933487
3008000,7.74750810633071
3072000,4.79460061436741
3136000,8.14150130691621
3200000,3.63747597502441
3264000,7.30821100877118
3328000,7.16878609497326
3392000,8.1957828198759
3456000,7.40996829846415
3520000,6.48009583287346
3584000,6.82456873171627
3648000,6.10070285210594
3712000,8.41456870568066
3776000,7.17766762427248
3840000,7.44354641589875
3904000,6.67853021697876
3968000,9.28594238003984
4032000,7.46801907490618
4096000,6.79408931960694
4160000,8.09261973635457
4224000,8.84993621602226
4288000,7.44485651532682
4352000,8.94984034646433
4416000,8.42894582188549
4480000,9.83162957049025
4544000,9.07559120959748
4608000,8.60402572535859
4672000,8.83948891612288
4736000,9.47207631851538
4800000,8.03648565980954
4864000,10.2545687489616
4928000,9.73948878525927
4992000,8.03329054692302
5056000,9.43693299948597
5120000,10.4661341574245
5184000,11.3395206760675
5248000,9.50718836662489
5312000,9.46635755296713
5376000,8.89434506832221
5440000,8.87801900363197
5504000,8.64492039227734
5568000,7.83102261704712
5632000,9.12961658883017
5696000,9.73718860564521
5760000,8.10830657684005
5824000,9.17702868266607
5888000,8.70680504218459
5952000,9.00667731716228
6016000,9.44245991577355
6080000,10.7774119350476
6144000,9.39376971593349
6208000,8.58466459234683
6272000,8.27565476479241
6336000,7.9307986315066
6400000,9.28261985146582
6464000,10.1813739534384
