Step,Reward
448000,-10267.7988946853638481
510569,-9700.3996252578017447
573137,-9190.4147122061676782
635706,-8601.9305172855656565
698275,-8131.4161726312422616
760843,-7518.2532971784830806
823412,-6961.1354581129653525
885981,-6504.5528263554260775
948550,-6190.8899083774940664
1011118,-5944.4950311631419027
1073687,-5681.5918085304638225
1136256,-5435.9146290641247106
1198824,-5084.9691064419175746
1261393,-4901.3585024621661432
1323962,-4613.0932791810682829
1386530,-4516.5201357206406101
1449099,-4441.4428083929651621
1511668,-4272.5650071957761611
1574236,-4179.5015291187792172
1636805,-4185.8829250924054577
1699374,-4098.1866837122779543
1761942,-3921.2087404369203796
1824511,-3874.8767623967964937
1887080,-3683.7965310443059934
1949649,-3432.7731854481676237
2012217,-3236.1808315341090747
2074786,-3050.1862244508547519
2137355,-2933.4452682800247203
2199923,-2685.2754662682327762
2262492,-2553.9678524046771599
2325061,-2572.3216457694747987
2387629,-2480.6630758753112787
2450198,-2427.1647603186984270
2512767,-2385.5453940240427073
2575335,-2350.6017527065573631
2637904,-2425.2862675515043520
2700473,-2284.1990181024093545
2763042,-2193.9975366999619837
2825610,-2167.5762118920333705
2888179,-1990.5948212066323322
2950748,-1887.0555370481531554
3013316,-1848.0584476522431032
3075885,-1664.0695911733605499
3138454,-1657.2155254597025760
3201022,-1539.3677286522438408
3263591,-1574.6155744845902973
3326160,-1430.4384403156266217
3388728,-1460.8763384602198130
3451297,-1344.1676805380066071
3513866,-1362.6425863852641669
3576435,-1237.3744607002438443
3639003,-1164.4076383738929508
3701572,-1126.1253267650718044
3764141,-1122.3242331266326346
3826709,-990.6959737318481984
3889278,-1012.0964605006356578
3951847,-957.0622682843775237
4014415,-791.5946419658766899
4076984,-859.0747971947578208
4139553,-809.6486634737731265
4202121,-718.1046142203090312
4264690,-764.8539642878849918
4327259,-705.4357911994219421
4389827,-687.2078014091149498
4452396,-576.3408476455168739
4514965,-546.4352240527699678
4577534,-529.1872272881920480
4640102,-557.2546781089943124
4702671,-469.4052082881511296
4765240,-541.3519634469844277
4827808,-432.0925209854183322
4890377,-491.0058541117796835
4952946,-395.4273278108270233
5015514,-425.2137733608686290
5078083,-371.5269182525486258
5140652,-295.7050800093741145
5203220,-310.7335420739473193
5265789,-211.2296617932754259
5328358,-179.1657086190673169
5390927,-126.6540798432813233
5453495,-102.5006895322667049
5516064,-66.1898896065643925
5578633,-120.1208997085996657
5641201,-112.4089504423336621
5703770,-99.3725932019455627
5766339,-70.3685833244836800
5828907,3.8265560672619010
5891476,-59.1460658100763013
5954045,8.4055529769136221
6016613,-49.0927671577938582
6079182,-64.3971089799097030
6141751,-40.0032469538595166
6204319,-25.1437021462419743
6266888,-33.9483337920214012
6329457,-18.5256159232483029
6392026,48.9288919641499547
6454594,18.4465369403760846
6517163,107.7422873249212216
6579732,106.0317924928145175
6642300,103.9793236932497962
6704869,64.1840844781876569
6767438,148.1049605011680512
6830006,169.9067118235966234
6892575,153.6236902679613081
6955144,172.9336587042678843
7017712,203.2419858013760745
7080281,297.9028690488443090
7142850,308.6034346387609162
7205419,289.8185115996705008
7267987,275.9347055938208655
7330556,262.2111517000004710
7393125,240.5197994645012898
7455693,244.8154635886466508
7518262,319.4560621020760323
7580831,254.8145186243615399
7643399,270.7060779430564139
7705968,278.2727023906001023
7768537,356.1948276720215176
7831105,333.3092175555149197
7893674,274.1932814327496999
7956243,349.3768082255127183
8018812,273.4111590053836949
8081380,288.4550461162334045
8143949,286.2976994208647170
8206518,383.4492843919526877
8269086,403.2239700982595991
8331655,347.9907527128278844
8394224,339.6914617778098773
8456792,368.6607962658461588
8519361,364.8078931680910841
8581930,368.0136263208300988
8644498,413.3474253311651410
8707067,365.0368696628626139
8769636,356.5451702053252347
8832204,401.6611338674474041
8894773,326.2580697013884787
8957342,303.2380643195778021
9019911,324.9388941483551321
9082479,433.9231605858633429
9145048,383.7449355656996772
9207617,442.3959837325399462
9270185,374.9671271304038100
9332754,411.4598266672222167
9395323,413.5030962907198955
9457891,446.5809479648022489
9520460,415.4556649883078308
9583029,495.3894806516685776
9645597,540.5699974052471362
9708166,545.0500200885725235
9770735,463.5979497546084076
9833304,559.7905526300993415
9895872,562.8464037916426150
9958441,563.1687281173514066
10021010,563.7965151118703488
10083578,484.4630829477970337
10146147,479.6706868360321891
10208716,491.4402984808044152
10271284,495.2777720801046257
10333853,499.9474775283653116
10396422,563.1999839544745328
10458990,481.2731606758478051
10521559,496.0884464177560176
10584128,475.7683389846810087
10646696,544.1324052087198879
10709265,544.8265827455862791
10771834,503.2647849958782444
10834403,531.6700299413805624
