"Step","lbf10_cbam_122_causal - SW_ep_rew_total","lbf10_cbam_122_causal - SW_ep_rew_total__MIN","lbf10_cbam_122_causal - SW_ep_rew_total__MAX"
"5376000","5.969999969005585","5.969999969005585","5.969999969005585"
"5440000","4.470000088214874","4.470000088214874","4.470000088214874"
"5504000","3.599999964237213","3.599999964237213","3.599999964237213"
"5568000","3.959999918937683","3.959999918937683","3.959999918937683"
"5632000","5.984999895095825","5.984999895095825","5.984999895095825"
"5696000","6.374999761581421","6.374999761581421","6.374999761581421"
"5760000","6.149999976158142","6.149999976158142","6.149999976158142"
"5824000","4.455000042915344","4.455000042915344","4.455000042915344"
"5888000","4.155000030994415","4.155000030994415","4.155000030994415"
"5952000","6.045000076293945","6.045000076293945","6.045000076293945"
"6016000","5.939999759197235","5.939999759197235","5.939999759197235"
"6080000","7.080000102519989","7.080000102519989","7.080000102519989"
"6144000","6.720000088214874","6.720000088214874","6.720000088214874"
"6208000","6.555000066757202","6.555000066757202","6.555000066757202"
"6272000","6.40500009059906","6.40500009059906","6.40500009059906"
"6336000","4.259999990463257","4.259999990463257","4.259999990463257"
"6400000","6.029999911785126","6.029999911785126","6.029999911785126"
"6464000","4.605000048875809","4.605000048875809","4.605000048875809"
"6528000","6.660000026226044","6.660000026226044","6.660000026226044"
"6592000","5.505000054836273","5.505000054836273","5.505000054836273"
"6656000","3.5850000083446503","3.5850000083446503","3.5850000083446503"
"6720000","5.670000031590462","5.670000031590462","5.670000031590462"
"6784000","5.265000104904175","5.265000104904175","5.265000104904175"
"6848000","4.770000085234642","4.770000085234642","4.770000085234642"
"6912000","3.825000137090683","3.825000137090683","3.825000137090683"
"6976000","3.9600000381469727","3.9600000381469727","3.9600000381469727"
"7040000","5.534999966621399","5.534999966621399","5.534999966621399"
"7104000","6.495000004768372","6.495000004768372","6.495000004768372"
"7168000","6.480000019073486","6.480000019073486","6.480000019073486"
"7232000","5.324999988079071","5.324999988079071","5.324999988079071"
"7296000","5.130000025033951","5.130000025033951","5.130000025033951"
"7360000","7.335000038146973","7.335000038146973","7.335000038146973"
"7424000","5.534999966621399","5.534999966621399","5.534999966621399"
"7488000","3.9450000803917646","3.9450000803917646","3.9450000803917646"
"7552000","4.289999961853027","4.289999961853027","4.289999961853027"
"7616000","5.085000157356262","5.085000157356262","5.085000157356262"
"7680000","5.880000114440918","5.880000114440918","5.880000114440918"
"7744000","5.9700000286102295","5.9700000286102295","5.9700000286102295"
"7808000","5.819999989122152","5.819999989122152","5.819999989122152"
"7872000","7.334999918937683","7.334999918937683","7.334999918937683"
"7936000","6.869999885559082","6.869999885559082","6.869999885559082"
"8000000","4.980000078678131","4.980000078678131","4.980000078678131"
"8064000","4.769999861717224","4.769999861717224","4.769999861717224"
"8128000","6.180000185966492","6.180000185966492","6.180000185966492"
"8192000","4.9799999594688416","4.9799999594688416","4.9799999594688416"
"8256000","4.950000062584877","4.950000062584877","4.950000062584877"
"8320000","5.294999897480011","5.294999897480011","5.294999897480011"
"8384000","5.535000026226044","5.535000026226044","5.535000026226044"
"8448000","6.509999990463257","6.509999990463257","6.509999990463257"
"8512000","5.654999852180481","5.654999852180481","5.654999852180481"
"8576000","4.500000178813934","4.500000178813934","4.500000178813934"
"8640000","4.455000072717667","4.455000072717667","4.455000072717667"
"8704000","6.405000180006027","6.405000180006027","6.405000180006027"
"8768000","5.159999996423721","5.159999996423721","5.159999996423721"
"8832000","4.980000048875809","4.980000048875809","4.980000048875809"
"8896000","5.189999938011169","5.189999938011169","5.189999938011169"
"8960000","6.315000146627426","6.315000146627426","6.315000146627426"
"9024000","4.84499990940094","4.84499990940094","4.84499990940094"
"9088000","5.924999952316284","5.924999952316284","5.924999952316284"
"9152000","4.934999942779541","4.934999942779541","4.934999942779541"
"9216000","5.64000016450882","5.64000016450882","5.64000016450882"
"9280000","6.495000004768372","6.495000004768372","6.495000004768372"
"9344000","5.190000116825104","5.190000116825104","5.190000116825104"
"9408000","6","6","6"
"9472000","6.71999990940094","6.71999990940094","6.71999990940094"
"9536000","6.450000107288361","6.450000107288361","6.450000107288361"
"9600000","5.23499983549118","5.23499983549118","5.23499983549118"
"9664000","4.815000057220459","4.815000057220459","4.815000057220459"
"9728000","7.0350000858306885","7.0350000858306885","7.0350000858306885"
"9792000","8.265000104904175","8.265000104904175","8.265000104904175"
"9856000","5.459999918937683","5.459999918937683","5.459999918937683"
"9920000","4.125","4.125","4.125"
"9984000","4.620000064373016","4.620000064373016","4.620000064373016"
"10048000","5.865000128746033","5.865000128746033","5.865000128746033"
"10112000","4.365000084042549","4.365000084042549","4.365000084042549"
"10176000","3.3900000136345625","3.3900000136345625","3.3900000136345625"
"10240000","5.070000030100346","5.070000030100346","5.070000030100346"
"10304000","4.560000158846378","4.560000158846378","4.560000158846378"
"10368000","4.9200000539422035","4.9200000539422035","4.9200000539422035"
"10432000","4.799999982118607","4.799999982118607","4.799999982118607"
"10496000","5.084999978542328","5.084999978542328","5.084999978542328"
"10560000","7.710000038146973","7.710000038146973","7.710000038146973"
"10624000","5.099999964237213","5.099999964237213","5.099999964237213"
"10688000","3.870000049471855","3.870000049471855","3.870000049471855"
"10752000","4.259999930858612","4.259999930858612","4.259999930858612"
"10816000","5.955000042915344","5.955000042915344","5.955000042915344"
"10880000","6.525000125169754","6.525000125169754","6.525000125169754"
"10944000","5.159999877214432","5.159999877214432","5.159999877214432"
"11008000","3.7199998795986176","3.7199998795986176","3.7199998795986176"
"11072000","4.994999930262566","4.994999930262566","4.994999930262566"
"11136000","5.999999940395355","5.999999940395355","5.999999940395355"
"11200000","5.789999842643738","5.789999842643738","5.789999842643738"
"11264000","5.985000014305115","5.985000014305115","5.985000014305115"
"11328000","6.194999814033508","6.194999814033508","6.194999814033508"
"11392000","5.970000088214874","5.970000088214874","5.970000088214874"
"11456000","6.4649999141693115","6.4649999141693115","6.4649999141693115"
"11520000","5.96999990940094","5.96999990940094","5.96999990940094"
"11584000","5.880000114440918","5.880000114440918","5.880000114440918"
"11648000","5.504999995231628","5.504999995231628","5.504999995231628"
"11712000","5.564999938011169","5.564999938011169","5.564999938011169"
"11776000","6.570000052452087","6.570000052452087","6.570000052452087"
"11840000","7.1100000739097595","7.1100000739097595","7.1100000739097595"
"11904000","5.174999952316284","5.174999952316284","5.174999952316284"
"11968000","4.90500009059906","4.90500009059906","4.90500009059906"
"12032000","4.289999961853027","4.289999961853027","4.289999961853027"
"12096000","5.024999976158142","5.024999976158142","5.024999976158142"
"12160000","6.435000002384186","6.435000002384186","6.435000002384186"
"12224000","7.350000023841858","7.350000023841858","7.350000023841858"
"12288000","6.614999890327454","6.614999890327454","6.614999890327454"
"12352000","6.075000166893005","6.075000166893005","6.075000166893005"
"12416000","4.9049999713897705","4.9049999713897705","4.9049999713897705"
"12480000","4.544999957084656","4.544999957084656","4.544999957084656"
"12544000","6.480000138282776","6.480000138282776","6.480000138282776"
"12608000","7.319999933242798","7.319999933242798","7.319999933242798"
"12672000","6.855000138282776","6.855000138282776","6.855000138282776"
"12736000","4.965000033378601","4.965000033378601","4.965000033378601"
"12800000","6.179999947547913","6.179999947547913","6.179999947547913"
"12864000","6.675000071525574","6.675000071525574","6.675000071525574"
"12928000","4.064999938011169","4.064999938011169","4.064999938011169"
"12992000","4.260000109672546","4.260000109672546","4.260000109672546"
"13056000","4.500000059604645","4.500000059604645","4.500000059604645"
"13120000","5.685000061988831","5.685000061988831","5.685000061988831"
"13184000","6.32999986410141","6.32999986410141","6.32999986410141"
"13248000","5.565000034868717","5.565000034868717","5.565000034868717"
"13312000","4.800000071525574","4.800000071525574","4.800000071525574"
"13376000","5.564999997615814","5.564999997615814","5.564999997615814"
"13440000","4.710000038146973","4.710000038146973","4.710000038146973"
"13504000","4.440000057220459","4.440000057220459","4.440000057220459"
"13568000","6.0299999713897705","6.0299999713897705","6.0299999713897705"
"13632000","8.610000133514404","8.610000133514404","8.610000133514404"
"13696000","7.649999976158142","7.649999976158142","7.649999976158142"
"13760000","6.104999899864197","6.104999899864197","6.104999899864197"
"13824000","7.350000023841858","7.350000023841858","7.350000023841858"
"13888000","7.949999928474426","7.949999928474426","7.949999928474426"
"13952000","5.280000150203705","5.280000150203705","5.280000150203705"
"14016000","6.149999916553497","6.149999916553497","6.149999916553497"
"14080000","4.935000121593475","4.935000121593475","4.935000121593475"
"14144000","3.690000057220459","3.690000057220459","3.690000057220459"
"14208000","6.764999747276306","6.764999747276306","6.764999747276306"
"14272000","5.684999942779541","5.684999942779541","5.684999942779541"
"14336000","4.184999942779541","4.184999942779541","4.184999942779541"
"14400000","3.990000009536743","3.990000009536743","3.990000009536743"
"14464000","3.884999990463257","3.884999990463257","3.884999990463257"
"14528000","4.155000060796738","4.155000060796738","4.155000060796738"
"14592000","5.354999840259552","5.354999840259552","5.354999840259552"
"14656000","5.730000019073486","5.730000019073486","5.730000019073486"
"14720000","4.51500004529953","4.51500004529953","4.51500004529953"
"14784000","5.31000018119812","5.31000018119812","5.31000018119812"
"14848000","4.4700000286102295","4.4700000286102295","4.4700000286102295"
"14912000","5.070000052452087","5.070000052452087","5.070000052452087"
"14976000","6.3600000739097595","6.3600000739097595","6.3600000739097595"
"15040000","5.9849999994039536","5.9849999994039536","5.9849999994039536"
"15104000","6.314999997615814","6.314999997615814","6.314999997615814"
"15168000","6.254999995231628","6.254999995231628","6.254999995231628"
"15232000","6.209999978542328","6.209999978542328","6.209999978542328"
"15296000","5.520000025629997","5.520000025629997","5.520000025629997"
"15360000","4.754999965429306","4.754999965429306","4.754999965429306"
"15424000","3.9000000655651093","3.9000000655651093","3.9000000655651093"
"15488000","5.625","5.625","5.625"
"15552000","4.51500004529953","4.51500004529953","4.51500004529953"
"15616000","5.234999895095825","5.234999895095825","5.234999895095825"
"15680000","6.194999933242798","6.194999933242798","6.194999933242798"
"15744000","4.724999964237213","4.724999964237213","4.724999964237213"
"15808000","5.070000112056732","5.070000112056732","5.070000112056732"
"15872000","6.239999979734421","6.239999979734421","6.239999979734421"
"15936000","6.120000004768372","6.120000004768372","6.120000004768372"
"16000000","4.889999985694885","4.889999985694885","4.889999985694885"
"16064000","4.889999955892563","4.889999955892563","4.889999955892563"
"16128000","6.7350000739097595","6.7350000739097595","6.7350000739097595"
"16192000","8.010000228881836","8.010000228881836","8.010000228881836"
"16256000","6.3899999260902405","6.3899999260902405","6.3899999260902405"
"16320000","4.829999923706055","4.829999923706055","4.829999923706055"
"16384000","3.9149999022483826","3.9149999022483826","3.9149999022483826"
"16448000","3.509999990463257","3.509999990463257","3.509999990463257"
"16512000","5.4149999767541885","5.4149999767541885","5.4149999767541885"
"16576000","6.435000061988831","6.435000061988831","6.435000061988831"
"16640000","6.659999907016754","6.659999907016754","6.659999907016754"
"16704000","5.2350000739097595","5.2350000739097595","5.2350000739097595"
"16768000","6.629999995231628","6.629999995231628","6.629999995231628"
"16832000","7.110000014305115","7.110000014305115","7.110000014305115"
"16896000","7.065000057220459","7.065000057220459","7.065000057220459"
"16960000","6.3000001311302185","6.3000001311302185","6.3000001311302185"
"17024000","4.725000113248825","4.725000113248825","4.725000113248825"
"17088000","4.485000044107437","4.485000044107437","4.485000044107437"
"17152000","5.685000061988831","5.685000061988831","5.685000061988831"
"17216000","4.5900000259280205","4.5900000259280205","4.5900000259280205"
"17280000","5.490000128746033","5.490000128746033","5.490000128746033"
"17344000","4.664999961853027","4.664999961853027","4.664999961853027"
"17408000","6.34499990940094","6.34499990940094","6.34499990940094"
"17472000","8.294999718666077","8.294999718666077","8.294999718666077"
"17536000","6.825000047683716","6.825000047683716","6.825000047683716"
"17600000","5.370000004768372","5.370000004768372","5.370000004768372"
"17664000","6.5250000059604645","6.5250000059604645","6.5250000059604645"
"17728000","5.939999923110008","5.939999923110008","5.939999923110008"
"17792000","4.259999930858612","4.259999930858612","4.259999930858612"
"17856000","4.545000076293945","4.545000076293945","4.545000076293945"
"17920000","5.669999942183495","5.669999942183495","5.669999942183495"
"17984000","5.024999782443047","5.024999782443047","5.024999782443047"
"18048000","4.244999945163727","4.244999945163727","4.244999945163727"
"18112000","4.575000017881393","4.575000017881393","4.575000017881393"
"18176000","4.5599998235702515","4.5599998235702515","4.5599998235702515"
"18240000","5.2200000286102295","5.2200000286102295","5.2200000286102295"
"18304000","5.9549998342990875","5.9549998342990875","5.9549998342990875"
"18368000","8.099999964237213","8.099999964237213","8.099999964237213"
"18432000","7.349999904632568","7.349999904632568","7.349999904632568"
"18496000","5.130000054836273","5.130000054836273","5.130000054836273"
"18560000","3.8700000643730164","3.8700000643730164","3.8700000643730164"
"18624000","5.235000014305115","5.235000014305115","5.235000014305115"
"18688000","5.384999990463257","5.384999990463257","5.384999990463257"
"18752000","4.574999958276749","4.574999958276749","4.574999958276749"
"18816000","4.364999979734421","4.364999979734421","4.364999979734421"
"18880000","6.495000064373016","6.495000064373016","6.495000064373016"
"18944000","5.819999933242798","5.819999933242798","5.819999933242798"
"19008000","3.9899999499320984","3.9899999499320984","3.9899999499320984"
"19072000","6.180000007152557","6.180000007152557","6.180000007152557"
"19136000","4.8600000739097595","4.8600000739097595","4.8600000739097595"
"19200000","5.130000054836273","5.130000054836273","5.130000054836273"
"19264000","5.4900001138448715","5.4900001138448715","5.4900001138448715"
"19328000","4.740000069141388","4.740000069141388","4.740000069141388"
"19392000","5.204999893903732","5.204999893903732","5.204999893903732"
"19456000","6.240000009536743","6.240000009536743","6.240000009536743"
"19520000","7.1250001192092896","7.1250001192092896","7.1250001192092896"
"19584000","4.724999964237213","4.724999964237213","4.724999964237213"
"19648000","3.269999921321869","3.269999921321869","3.269999921321869"
"19712000","4.139999911189079","4.139999911189079","4.139999911189079"
"19776000","5.2199998795986176","5.2199998795986176","5.2199998795986176"
"19840000","6.7799999713897705","6.7799999713897705","6.7799999713897705"
"19904000","6.419999897480011","6.419999897480011","6.419999897480011"
"19968000","5.339999854564667","5.339999854564667","5.339999854564667"
"20032000","4.380000114440918","4.380000114440918","4.380000114440918"
"20096000","4.634999975562096","4.634999975562096","4.634999975562096"
"20160000","4.034999966621399","4.034999966621399","4.034999966621399"
"20224000","5.924999952316284","5.924999952316284","5.924999952316284"
"20288000","6.314999938011169","6.314999938011169","6.314999938011169"
"20352000","5.880000114440918","5.880000114440918","5.880000114440918"
"20416000","4.169999957084656","4.169999957084656","4.169999957084656"
"20480000","3.1649999916553497","3.1649999916553497","3.1649999916553497"
"20544000","5.310000002384186","5.310000002384186","5.310000002384186"
"20608000","5.084999978542328","5.084999978542328","5.084999978542328"
"20672000","4.784999966621399","4.784999966621399","4.784999966621399"
"20736000","4.904999852180481","4.904999852180481","4.904999852180481"
"20800000","4.320000052452087","4.320000052452087","4.320000052452087"
"20864000","6.810000002384186","6.810000002384186","6.810000002384186"
"20928000","5.894999980926514","5.894999980926514","5.894999980926514"
"20992000","5.400000095367432","5.400000095367432","5.400000095367432"
"21056000","6.210000157356262","6.210000157356262","6.210000157356262"
"21120000","6.839999973773956","6.839999973773956","6.839999973773956"
"21184000","7.514999985694885","7.514999985694885","7.514999985694885"
"21248000","5.98499983549118","5.98499983549118","5.98499983549118"
"21312000","4.635000050067902","4.635000050067902","4.635000050067902"
"21376000","3.9000000059604645","3.9000000059604645","3.9000000059604645"
"21440000","3.435000002384186","3.435000002384186","3.435000002384186"
"21504000","5.070000052452087","5.070000052452087","5.070000052452087"
"21568000","4.53000009059906","4.53000009059906","4.53000009059906"
"21632000","5.1450000405311584","5.1450000405311584","5.1450000405311584"
"21696000","5.534999966621399","5.534999966621399","5.534999966621399"
"21760000","4.694999992847443","4.694999992847443","4.694999992847443"
"21824000","4.319999992847443","4.319999992847443","4.319999992847443"
"21888000","5.115000009536743","5.115000009536743","5.115000009536743"
"21952000","4.725000023841858","4.725000023841858","4.725000023841858"
"22016000","4.7850000858306885","4.7850000858306885","4.7850000858306885"
"22080000","7.96500027179718","7.96500027179718","7.96500027179718"
"22144000","5.64000004529953","5.64000004529953","5.64000004529953"
"22208000","3.270000036805868","3.270000036805868","3.270000036805868"
"22272000","5.625000059604645","5.625000059604645","5.625000059604645"
"22336000","5.249999940395355","5.249999940395355","5.249999940395355"
"22400000","5.654999911785126","5.654999911785126","5.654999911785126"
"22464000","6.090000152587891","6.090000152587891","6.090000152587891"
"22528000","8.234999775886536","8.234999775886536","8.234999775886536"
"22592000","6.074999928474426","6.074999928474426","6.074999928474426"
"22656000","6.000000029802322","6.000000029802322","6.000000029802322"
"22720000","6.794999986886978","6.794999986886978","6.794999986886978"
"22784000","4.619999885559082","4.619999885559082","4.619999885559082"
"22848000","4.019999980926514","4.019999980926514","4.019999980926514"
"22912000","3.690000042319298","3.690000042319298","3.690000042319298"
"22976000","5.3399999141693115","5.3399999141693115","5.3399999141693115"
"23040000","6.105000197887421","6.105000197887421","6.105000197887421"
"23104000","5.639999933540821","5.639999933540821","5.639999933540821"
"23168000","5.910000070929527","5.910000070929527","5.910000070929527"
"23232000","6.479999899864197","6.479999899864197","6.479999899864197"
"23296000","6.32999986410141","6.32999986410141","6.32999986410141"
"23360000","4.589999973773956","4.589999973773956","4.589999973773956"
"23424000","5.33999989926815","5.33999989926815","5.33999989926815"
"23488000","6.285000145435333","6.285000145435333","6.285000145435333"
"23552000","6.075000062584877","6.075000062584877","6.075000062584877"
"23616000","5.8650000393390656","5.8650000393390656","5.8650000393390656"
"23680000","4.815000057220459","4.815000057220459","4.815000057220459"
"23744000","3.3449999392032623","3.3449999392032623","3.3449999392032623"
"23808000","5.189999878406525","5.189999878406525","5.189999878406525"
"23872000","4.965000033378601","4.965000033378601","4.965000033378601"
"23936000","4.710000097751617","4.710000097751617","4.710000097751617"
"24000000","4.004999995231628","4.004999995231628","4.004999995231628"
"24064000","6.929999828338623","6.929999828338623","6.929999828338623"
"24128000","5.189999938011169","5.189999938011169","5.189999938011169"
"24192000","4.605000048875809","4.605000048875809","4.605000048875809"
"24256000","6.389999955892563","6.389999955892563","6.389999955892563"
"24320000","5.8499999195337296","5.8499999195337296","5.8499999195337296"
"24384000","5.669999897480011","5.669999897480011","5.669999897480011"
"24448000","5.640000104904175","5.640000104904175","5.640000104904175"
"24512000","5.65500009059906","5.65500009059906","5.65500009059906"
"24576000","6.014999866485596","6.014999866485596","6.014999866485596"
"24640000","4.995000064373016","4.995000064373016","4.995000064373016"
"24704000","3.5699999928474426","3.5699999928474426","3.5699999928474426"
"24768000","3.615000084042549","3.615000084042549","3.615000084042549"
"24832000","4.124999970197678","4.124999970197678","4.124999970197678"
"24896000","5.159999966621399","5.159999966621399","5.159999966621399"
"24960000","6.4799999594688416","6.4799999594688416","6.4799999594688416"
"25024000","4.51500016450882","4.51500016450882","4.51500016450882"
"25088000","4.1249998807907104","4.1249998807907104","4.1249998807907104"
"25152000","3.824999988079071","3.824999988079071","3.824999988079071"
"25216000","5.324999928474426","5.324999928474426","5.324999928474426"
"25280000","5.114999890327454","5.114999890327454","5.114999890327454"
"25344000","5.32499997317791","5.32499997317791","5.32499997317791"
"25408000","5.909999966621399","5.909999966621399","5.909999966621399"
"25472000","5.084999978542328","5.084999978542328","5.084999978542328"
"25536000","5.504999876022339","5.504999876022339","5.504999876022339"
"25600000","4.965000152587891","4.965000152587891","4.965000152587891"
"25664000","5.490000128746033","5.490000128746033","5.490000128746033"
"25728000","7.634999871253967","7.634999871253967","7.634999871253967"
"25792000","6.225000023841858","6.225000023841858","6.225000023841858"
"25856000","5.744999885559082","5.744999885559082","5.744999885559082"
"25920000","6.555000007152557","6.555000007152557","6.555000007152557"
"25984000","5.039999961853027","5.039999961853027","5.039999961853027"
"26048000","4.335000038146973","4.335000038146973","4.335000038146973"
"26112000","5.789999961853027","5.789999961853027","5.789999961853027"
"26176000","5.235000133514404","5.235000133514404","5.235000133514404"
"26240000","5.249999940395355","5.249999940395355","5.249999940395355"
"26304000","5.669999986886978","5.669999986886978","5.669999986886978"
"26368000","5.835000038146973","5.835000038146973","5.835000038146973"
"26432000","7.1399999260902405","7.1399999260902405","7.1399999260902405"
"26496000","5.774999797344208","5.774999797344208","5.774999797344208"
"26560000","5.970000073313713","5.970000073313713","5.970000073313713"
"26624000","6.434999942779541","6.434999942779541","6.434999942779541"
"26688000","5.115000009536743","5.115000009536743","5.115000009536743"
"26752000","4.0799999833106995","4.0799999833106995","4.0799999833106995"
"26816000","3.810000002384186","3.810000002384186","3.810000002384186"
"26880000","5.03999999165535","5.03999999165535","5.03999999165535"
"26944000","4.365000009536743","4.365000009536743","4.365000009536743"
"27008000","4.965000033378601","4.965000033378601","4.965000033378601"
"27072000","6.5400002002716064","6.5400002002716064","6.5400002002716064"
"27136000","6.885000109672546","6.885000109672546","6.885000109672546"
"27200000","5.925000071525574","5.925000071525574","5.925000071525574"
"27264000","6.390000104904175","6.390000104904175","6.390000104904175"
"27328000","4.710000038146973","4.710000038146973","4.710000038146973"
"27392000","5.489999949932098","5.489999949932098","5.489999949932098"
"27456000","4.544999852776527","4.544999852776527","4.544999852776527"
"27520000","5.325000047683716","5.325000047683716","5.325000047683716"
"27584000","4.544999897480011","4.544999897480011","4.544999897480011"
"27648000","5.625","5.625","5.625"
"27712000","5.384999871253967","5.384999871253967","5.384999871253967"
"27776000","5.400000065565109","5.400000065565109","5.400000065565109"
"27840000","4.320000067353249","4.320000067353249","4.320000067353249"
"27904000","4.1700000166893005","4.1700000166893005","4.1700000166893005"
"27968000","5.985000163316727","5.985000163316727","5.985000163316727"
"28032000","6.345000021159649","6.345000021159649","6.345000021159649"
"28096000","5.115000009536743","5.115000009536743","5.115000009536743"
"28160000","6.570000171661377","6.570000171661377","6.570000171661377"
"28224000","4.859999895095825","4.859999895095825","4.859999895095825"
"28288000","3.7500001192092896","3.7500001192092896","3.7500001192092896"
"28352000","5.925000071525574","5.925000071525574","5.925000071525574"
"28416000","4.544999957084656","4.544999957084656","4.544999957084656"
"28480000","5.100000083446503","5.100000083446503","5.100000083446503"
"28544000","6.629999995231628","6.629999995231628","6.629999995231628"
"28608000","6.494999945163727","6.494999945163727","6.494999945163727"
"28672000","6.899999976158142","6.899999976158142","6.899999976158142"
"28736000","5.699999898672104","5.699999898672104","5.699999898672104"
"28800000","3.644999921321869","3.644999921321869","3.644999921321869"
"28864000","3.9150001108646393","3.9150001108646393","3.9150001108646393"
"28928000","4.185000061988831","4.185000061988831","4.185000061988831"
"28992000","5.205000102519989","5.205000102519989","5.205000102519989"
"29056000","7.9949997663497925","7.9949997663497925","7.9949997663497925"
"29120000","7.905000030994415","7.905000030994415","7.905000030994415"
"29184000","6.825000047683716","6.825000047683716","6.825000047683716"
