"Step","lbf10_cbambaseline - SW_ep_rew_total","lbf10_cbambaseline - SW_ep_rew_total__MIN","lbf10_cbambaseline - SW_ep_rew_total__MAX"
"5376000","33.920000076293945","33.920000076293945","33.920000076293945"
"5440000","34.88000130653381","34.88000130653381","34.88000130653381"
"5504000","35.290000677108765","35.290000677108765","35.290000677108765"
"5568000","34.85999917984009","34.85999917984009","34.85999917984009"
"5632000","34.440001487731934","34.440001487731934","34.440001487731934"
"5696000","34.780001401901245","34.780001401901245","34.780001401901245"
"5760000","33.519999980926514","33.519999980926514","33.519999980926514"
"5824000","34.02000188827515","34.02000188827515","34.02000188827515"
"5888000","33.619998931884766","33.619998931884766","33.619998931884766"
"5952000","33.639999866485596","33.639999866485596","33.639999866485596"
"6016000","35.22000193595886","35.22000193595886","35.22000193595886"
"6080000","35.78000068664551","35.78000068664551","35.78000068664551"
"6144000","35.62000131607056","35.62000131607056","35.62000131607056"
"6208000","34.3800003528595","34.3800003528595","34.3800003528595"
"6272000","35.040000915527344","35.040000915527344","35.040000915527344"
"6336000","34.620001792907715","34.620001792907715","34.620001792907715"
"6400000","34.000001430511475","34.000001430511475","34.000001430511475"
"6464000","32.940001010894775","32.940001010894775","32.940001010894775"
"6528000","33.80000066757202","33.80000066757202","33.80000066757202"
"6592000","34.36000061035156","34.36000061035156","34.36000061035156"
"6656000","34.20000123977661","34.20000123977661","34.20000123977661"
"6720000","33.560001373291016","33.560001373291016","33.560001373291016"
"6784000","34.1800000667572","34.1800000667572","34.1800000667572"
"6848000","34.84000039100647","34.84000039100647","34.84000039100647"
"6912000","34.52000045776367","34.52000045776367","34.52000045776367"
"6976000","34.91999959945679","34.91999959945679","34.91999959945679"
"7040000","34.53999948501587","34.53999948501587","34.53999948501587"
"7104000","33.94000172615051","33.94000172615051","33.94000172615051"
"7168000","34.46000123023987","34.46000123023987","34.46000123023987"
"7232000","33.84000062942505","33.84000062942505","33.84000062942505"
"7296000","34.86999821662903","34.86999821662903","34.86999821662903"
"7360000","35.080002784729004","35.080002784729004","35.080002784729004"
"7424000","35.58000135421753","35.58000135421753","35.58000135421753"
"7488000","34.86000084877014","34.86000084877014","34.86000084877014"
"7552000","35.30000162124634","35.30000162124634","35.30000162124634"
"7616000","34.84000015258789","34.84000015258789","34.84000015258789"
"7680000","34.34000253677368","34.34000253677368","34.34000253677368"
"7744000","34.22000241279602","34.22000241279602","34.22000241279602"
"7808000","34.83000135421753","34.83000135421753","34.83000135421753"
"7872000","34.21000146865845","34.21000146865845","34.21000146865845"
"7936000","33.96000099182129","33.96000099182129","33.96000099182129"
"8000000","34.59000086784363","34.59000086784363","34.59000086784363"
"8064000","34.23000121116638","34.23000121116638","34.23000121116638"
"8128000","34.460001707077026","34.460001707077026","34.460001707077026"
"8192000","34.980000019073486","34.980000019073486","34.980000019073486"
"8256000","33.82000112533569","33.82000112533569","33.82000112533569"
"8320000","33.140000343322754","33.140000343322754","33.140000343322754"
"8384000","34.319998264312744","34.319998264312744","34.319998264312744"
"8448000","34.480000495910645","34.480000495910645","34.480000495910645"
"8512000","34.44000291824341","34.44000291824341","34.44000291824341"
"8576000","33.36000061035156","33.36000061035156","33.36000061035156"
"8640000","33.46000027656555","33.46000027656555","33.46000027656555"
"8704000","33.5","33.5","33.5"
"8768000","33.099997758865356","33.099997758865356","33.099997758865356"
"8832000","33.92000150680542","33.92000150680542","33.92000150680542"
"8896000","33.38000202178955","33.38000202178955","33.38000202178955"
"8960000","33.800002574920654","33.800002574920654","33.800002574920654"
"9024000","34.299999475479126","34.299999475479126","34.299999475479126"
"9088000","33.94000053405762","33.94000053405762","33.94000053405762"
"9152000","33.72000074386597","33.72000074386597","33.72000074386597"
"9216000","33.64000058174133","33.64000058174133","33.64000058174133"
"9280000","34.42000126838684","34.42000126838684","34.42000126838684"
"9344000","34.28000235557556","34.28000235557556","34.28000235557556"
"9408000","32.50000262260437","32.50000262260437","32.50000262260437"
"9472000","33.299999713897705","33.299999713897705","33.299999713897705"
"9536000","35.02000093460083","35.02000093460083","35.02000093460083"
"9600000","34.059999227523804","34.059999227523804","34.059999227523804"
"9664000","34.30000042915344","34.30000042915344","34.30000042915344"
"9728000","34.799999952316284","34.799999952316284","34.799999952316284"
"9792000","35.02000164985657","35.02000164985657","35.02000164985657"
"9856000","33.87999939918518","33.87999939918518","33.87999939918518"
"9920000","33.77999949455261","33.77999949455261","33.77999949455261"
"9984000","33.68000149726868","33.68000149726868","33.68000149726868"
"10048000","34.440000772476196","34.440000772476196","34.440000772476196"
"10112000","35.06000089645386","35.06000089645386","35.06000089645386"
"10176000","34.37999939918518","34.37999939918518","34.37999939918518"
"10240000","33.62000036239624","33.62000036239624","33.62000036239624"
"10304000","35.060001611709595","35.060001611709595","35.060001611709595"
"10368000","34.8400022983551","34.8400022983551","34.8400022983551"
"10432000","33.660003423690796","33.660003423690796","33.660003423690796"
"10496000","34.08000159263611","34.08000159263611","34.08000159263611"
"10560000","35.6299991607666","35.6299991607666","35.6299991607666"
"10624000","35.67000150680542","35.67000150680542","35.67000150680542"
"10688000","36.33000206947327","36.33000206947327","36.33000206947327"
"10752000","35.14000129699707","35.14000129699707","35.14000129699707"
"10816000","34.8800003528595","34.8800003528595","34.8800003528595"
"10880000","34.56000256538391","34.56000256538391","34.56000256538391"
"10944000","34.58000040054321","34.58000040054321","34.58000040054321"
"11008000","34.069998025894165","34.069998025894165","34.069998025894165"
"11072000","34.09999680519104","34.09999680519104","34.09999680519104"
"11136000","34.16000199317932","34.16000199317932","34.16000199317932"
"11200000","33.00000071525574","33.00000071525574","33.00000071525574"
"11264000","34.559998989105225","34.559998989105225","34.559998989105225"
"11328000","34.85999894142151","34.85999894142151","34.85999894142151"
"11392000","34.53999876976013","34.53999876976013","34.53999876976013"
"11456000","35.1000018119812","35.1000018119812","35.1000018119812"
"11520000","33.82000160217285","33.82000160217285","33.82000160217285"
"11584000","33.93999910354614","33.93999910354614","33.93999910354614"
"11648000","35.15999960899353","35.15999960899353","35.15999960899353"
"11712000","33.760000705718994","33.760000705718994","33.760000705718994"
"11776000","33.22999882698059","33.22999882698059","33.22999882698059"
"11840000","33.0500009059906","33.0500009059906","33.0500009059906"
"11904000","33.96000266075134","33.96000266075134","33.96000266075134"
"11968000","33.57999920845032","33.57999920845032","33.57999920845032"
"12032000","34.63999938964844","34.63999938964844","34.63999938964844"
"12096000","34.22000050544739","34.22000050544739","34.22000050544739"
"12160000","34.12000012397766","34.12000012397766","34.12000012397766"
"12224000","34.97000074386597","34.97000074386597","34.97000074386597"
"12288000","34.940001249313354","34.940001249313354","34.940001249313354"
"12352000","33.33000040054321","33.33000040054321","33.33000040054321"
"12416000","33.700000524520874","33.700000524520874","33.700000524520874"
"12480000","33.960001945495605","33.960001945495605","33.960001945495605"
"12544000","34.820000886917114","34.820000886917114","34.820000886917114"
"12608000","33.67999815940857","33.67999815940857","33.67999815940857"
"12672000","34.10000014305115","34.10000014305115","34.10000014305115"
"12736000","34.61999845504761","34.61999845504761","34.61999845504761"
"12800000","33.480000734329224","33.480000734329224","33.480000734329224"
"12864000","33.939998149871826","33.939998149871826","33.939998149871826"
"12928000","34.36000084877014","34.36000084877014","34.36000084877014"
"12992000","34.6800012588501","34.6800012588501","34.6800012588501"
"13056000","35.48000240325928","35.48000240325928","35.48000240325928"
"13120000","36.28000211715698","36.28000211715698","36.28000211715698"
"13184000","34.99999976158142","34.99999976158142","34.99999976158142"
"13248000","33.6999990940094","33.6999990940094","33.6999990940094"
"13312000","36.65999746322632","36.65999746322632","36.65999746322632"
"13376000","35.72000312805176","35.72000312805176","35.72000312805176"
"13440000","34.960001707077026","34.960001707077026","34.960001707077026"
"13504000","34.63999938964844","34.63999938964844","34.63999938964844"
"13568000","35.17999982833862","35.17999982833862","35.17999982833862"
"13632000","35.10000014305115","35.10000014305115","35.10000014305115"
"13696000","36.240002155303955","36.240002155303955","36.240002155303955"
"13760000","35.130001068115234","35.130001068115234","35.130001068115234"
"13824000","35.14000153541565","35.14000153541565","35.14000153541565"
"13888000","34.40000247955322","34.40000247955322","34.40000247955322"
"13952000","34.89000082015991","34.89000082015991","34.89000082015991"
"14016000","34.1000018119812","34.1000018119812","34.1000018119812"
"14080000","34.40000104904175","34.40000104904175","34.40000104904175"
"14144000","33.94000315666199","33.94000315666199","33.94000315666199"
"14208000","33.959999561309814","33.959999561309814","33.959999561309814"
"14272000","35.00000071525574","35.00000071525574","35.00000071525574"
"14336000","34.99999952316284","34.99999952316284","34.99999952316284"
"14400000","34.59999966621399","34.59999966621399","34.59999966621399"
"14464000","34.71000027656555","34.71000027656555","34.71000027656555"
"14528000","34.31000089645386","34.31000089645386","34.31000089645386"
"14592000","35.11999845504761","35.11999845504761","35.11999845504761"
"14656000","36.240002393722534","36.240002393722534","36.240002393722534"
"14720000","35.599998235702515","35.599998235702515","35.599998235702515"
"14784000","35.22000193595886","35.22000193595886","35.22000193595886"
"14848000","35.21999955177307","35.21999955177307","35.21999955177307"
"14912000","35.08000159263611","35.08000159263611","35.08000159263611"
"14976000","36.179999351501465","36.179999351501465","36.179999351501465"
"15040000","35.35999774932861","35.35999774932861","35.35999774932861"
"15104000","35.139999866485596","35.139999866485596","35.139999866485596"
"15168000","36.160000801086426","36.160000801086426","36.160000801086426"
"15232000","35.620002031326294","35.620002031326294","35.620002031326294"
"15296000","35.200000524520874","35.200000524520874","35.200000524520874"
"15360000","35.940001010894775","35.940001010894775","35.940001010894775"
"15424000","36.2200026512146","36.2200026512146","36.2200026512146"
"15488000","35.05000162124634","35.05000162124634","35.05000162124634"
"15552000","34.30999970436096","34.30999970436096","34.30999970436096"
"15616000","36.079999923706055","36.079999923706055","36.079999923706055"
"15680000","34.62000012397766","34.62000012397766","34.62000012397766"
"15744000","33.8000009059906","33.8000009059906","33.8000009059906"
"15808000","34.639999866485596","34.639999866485596","34.639999866485596"
"15872000","34.179999351501465","34.179999351501465","34.179999351501465"
"15936000","34.54000186920166","34.54000186920166","34.54000186920166"
"16000000","35.56000208854675","35.56000208854675","35.56000208854675"
"16064000","34.31999897956848","34.31999897956848","34.31999897956848"
"16128000","33.439998149871826","33.439998149871826","33.439998149871826"
"16192000","34.879998207092285","34.879998207092285","34.879998207092285"
"16256000","34.18000102043152","34.18000102043152","34.18000102043152"
"16320000","33.62000131607056","33.62000131607056","33.62000131607056"
"16384000","34.78000020980835","34.78000020980835","34.78000020980835"
"16448000","34.980000734329224","34.980000734329224","34.980000734329224"
"16512000","34.8199999332428","34.8199999332428","34.8199999332428"
"16576000","35.80000305175781","35.80000305175781","35.80000305175781"
"16640000","36.13999795913696","36.13999795913696","36.13999795913696"
"16704000","35.58000135421753","35.58000135421753","35.58000135421753"
"16768000","35.06000208854675","35.06000208854675","35.06000208854675"
"16832000","35.640002727508545","35.640002727508545","35.640002727508545"
"16896000","34.820000648498535","34.820000648498535","34.820000648498535"
"16960000","35.140000104904175","35.140000104904175","35.140000104904175"
"17024000","35.09999942779541","35.09999942779541","35.09999942779541"
"17088000","35.31000089645386","35.31000089645386","35.31000089645386"
"17152000","36.3100004196167","36.3100004196167","36.3100004196167"
"17216000","36.18000268936157","36.18000268936157","36.18000268936157"
"17280000","35.71999955177307","35.71999955177307","35.71999955177307"
"17344000","35.55999970436096","35.55999970436096","35.55999970436096"
"17408000","33.98000192642212","33.98000192642212","33.98000192642212"
"17472000","34.62000012397766","34.62000012397766","34.62000012397766"
"17536000","34.52000141143799","34.52000141143799","34.52000141143799"
"17600000","34.50000071525574","34.50000071525574","34.50000071525574"
"17664000","34.62000250816345","34.62000250816345","34.62000250816345"
"17728000","35.200000286102295","35.200000286102295","35.200000286102295"
"17792000","34.97999858856201","34.97999858856201","34.97999858856201"
"17856000","36.060001373291016","36.060001373291016","36.060001373291016"
"17920000","35.19999980926514","35.19999980926514","35.19999980926514"
"17984000","34.639997482299805","34.639997482299805","34.639997482299805"
"18048000","35.819997787475586","35.819997787475586","35.819997787475586"
"18112000","35.78000259399414","35.78000259399414","35.78000259399414"
"18176000","35.72000050544739","35.72000050544739","35.72000050544739"
"18240000","35.44000005722046","35.44000005722046","35.44000005722046"
"18304000","34.86000084877014","34.86000084877014","34.86000084877014"
"18368000","36.12000131607056","36.12000131607056","36.12000131607056"
"18432000","35.54000282287598","35.54000282287598","35.54000282287598"
"18496000","35.41999888420105","35.41999888420105","35.41999888420105"
"18560000","35.75999999046326","35.75999999046326","35.75999999046326"
"18624000","36.139999866485596","36.139999866485596","36.139999866485596"
"18688000","35.320000648498535","35.320000648498535","35.320000648498535"
"18752000","35.09999990463257","35.09999990463257","35.09999990463257"
"18816000","34.980000734329224","34.980000734329224","34.980000734329224"
"18880000","34.70000123977661","34.70000123977661","34.70000123977661"
"18944000","35.7400004863739","35.7400004863739","35.7400004863739"
"19008000","35.75999999046326","35.75999999046326","35.75999999046326"
"19072000","35.71999979019165","35.71999979019165","35.71999979019165"
"19136000","34.21999764442444","34.21999764442444","34.21999764442444"
"19200000","35.06000113487244","35.06000113487244","35.06000113487244"
"19264000","33.71999931335449","33.71999931335449","33.71999931335449"
"19328000","34.6200008392334","34.6200008392334","34.6200008392334"
"19392000","36.24000000953674","36.24000000953674","36.24000000953674"
"19456000","36.25999975204468","36.25999975204468","36.25999975204468"
"19520000","35.680002212524414","35.680002212524414","35.680002212524414"
"19584000","34.5600004196167","34.5600004196167","34.5600004196167"
"19648000","35.23000168800354","35.23000168800354","35.23000168800354"
"19712000","34.18000078201294","34.18000078201294","34.18000078201294"
"19776000","34.66000056266785","34.66000056266785","34.66000056266785"
"19840000","34.20000076293945","34.20000076293945","34.20000076293945"
"19904000","35.1600022315979","35.1600022315979","35.1600022315979"
"19968000","36.41999912261963","36.41999912261963","36.41999912261963"
"20032000","35.8799991607666","35.8799991607666","35.8799991607666"
