"Step","lbf10_cbam_122_modified_baseline - SW_ep_rew_total","lbf10_cbam_122_modified_baseline - SW_ep_rew_total__MIN","lbf10_cbam_122_modified_baseline - SW_ep_rew_total__MAX"
"29504000","26.424001216888428","26.424001216888428","26.424001216888428"
"29568000","25.776000261306763","25.776000261306763","25.776000261306763"
"29632000","26.75999879837036","26.75999879837036","26.75999879837036"
"29696000","25.835999488830566","25.835999488830566","25.835999488830566"
"29760000","25.524000644683838","25.524000644683838","25.524000644683838"
"29824000","26.676002025604248","26.676002025604248","26.676002025604248"
"29888000","25.739999294281006","25.739999294281006","25.739999294281006"
"29952000","25.64400005340576","25.64400005340576","25.64400005340576"
"30016000","25.91999864578247","25.91999864578247","25.91999864578247"
"30080000","25.84800100326538","25.84800100326538","25.84800100326538"
"30144000","26.183998584747314","26.183998584747314","26.183998584747314"
"30208000","26.08799982070923","26.08799982070923","26.08799982070923"
"30272000","25.860000133514404","25.860000133514404","25.860000133514404"
"30336000","26.315998554229736","26.315998554229736","26.315998554229736"
"30400000","25.95599937438965","25.95599937438965","25.95599937438965"
"30464000","25.66799783706665","25.66799783706665","25.66799783706665"
"30528000","26.25599765777588","26.25599765777588","26.25599765777588"
"30592000","25.896000862121582","25.896000862121582","25.896000862121582"
"30656000","26.760001182556152","26.760001182556152","26.760001182556152"
"30720000","25.824001789093018","25.824001789093018","25.824001789093018"
"30784000","25.53600025177002","25.53600025177002","25.53600025177002"
"30848000","26.06399917602539","26.06399917602539","26.06399917602539"
"30912000","26.328001976013184","26.328001976013184","26.328001976013184"
"30976000","25.920003414154053","25.920003414154053","25.920003414154053"
"31040000","26.05199909210205","26.05199909210205","26.05199909210205"
"31104000","25.596002101898193","25.596002101898193","25.596002101898193"
"31168000","25.57200050354004","25.57200050354004","25.57200050354004"
"31232000","25.932000160217285","25.932000160217285","25.932000160217285"
"31296000","26.712002277374268","26.712002277374268","26.712002277374268"
"31360000","26.423998832702637","26.423998832702637","26.423998832702637"
"31424000","26.603999614715576","26.603999614715576","26.603999614715576"
"31488000","26.388000011444092","26.388000011444092","26.388000011444092"
"31552000","25.956000804901123","25.956000804901123","25.956000804901123"
"31616000","25.955997467041016","25.955997467041016","25.955997467041016"
"31680000","26.208000659942627","26.208000659942627","26.208000659942627"
"31744000","25.871999740600586","25.871999740600586","25.871999740600586"
"31808000","25.284000873565674","25.284000873565674","25.284000873565674"
"31872000","25.34400177001953","25.34400177001953","25.34400177001953"
"31936000","26.148000240325928","26.148000240325928","26.148000240325928"
"32000000","25.78800106048584","25.78800106048584","25.78800106048584"
"32064000","25.571998596191406","25.571998596191406","25.571998596191406"
"32128000","26.07600164413452","26.07600164413452","26.07600164413452"
"32192000","26.291998863220215","26.291998863220215","26.291998863220215"
"32256000","26.387999534606934","26.387999534606934","26.387999534606934"
"32320000","27.540000438690186","27.540000438690186","27.540000438690186"
"32384000","26.627999305725098","26.627999305725098","26.627999305725098"
"32448000","25.955999851226807","25.955999851226807","25.955999851226807"
"32512000","25.775999546051025","25.775999546051025","25.775999546051025"
"32576000","25.88399887084961","25.88399887084961","25.88399887084961"
"32640000","25.92000102996826","25.92000102996826","25.92000102996826"
"32704000","25.715999126434326","25.715999126434326","25.715999126434326"
"32768000","25.787999391555786","25.787999391555786","25.787999391555786"
"32832000","25.152000665664673","25.152000665664673","25.152000665664673"
"32896000","27.168001174926758","27.168001174926758","27.168001174926758"
"32960000","25.955999851226807","25.955999851226807","25.955999851226807"
"33024000","26.00400185585022","26.00400185585022","26.00400185585022"
"33088000","25.5239999294281","25.5239999294281","25.5239999294281"
"33152000","26.3879976272583","26.3879976272583","26.3879976272583"
"33216000","26.78399896621704","26.78399896621704","26.78399896621704"
"33280000","26.303998470306396","26.303998470306396","26.303998470306396"
"33344000","25.224000930786133","25.224000930786133","25.224000930786133"
"33408000","25.60799789428711","25.60799789428711","25.60799789428711"
"33472000","25.739999771118164","25.739999771118164","25.739999771118164"
"33536000","26.74800157546997","26.74800157546997","26.74800157546997"
"33600000","26.579999923706055","26.579999923706055","26.579999923706055"
"33664000","26.38800048828125","26.38800048828125","26.38800048828125"
"33728000","25.871997833251953","25.871997833251953","25.871997833251953"
"33792000","25.896000385284424","25.896000385284424","25.896000385284424"
"33856000","26.36400032043457","26.36400032043457","26.36400032043457"
"33920000","25.704001903533936","25.704001903533936","25.704001903533936"
"33984000","26.507999420166016","26.507999420166016","26.507999420166016"
"34048000","27.228001594543457","27.228001594543457","27.228001594543457"
"34112000","26.89199924468994","26.89199924468994","26.89199924468994"
"34176000","26.171998500823975","26.171998500823975","26.171998500823975"
"34240000","26.112001419067383","26.112001419067383","26.112001419067383"
"34304000","25.775999069213867","25.775999069213867","25.775999069213867"
"34368000","25.344000816345215","25.344000816345215","25.344000816345215"
"34432000","25.427999019622803","25.427999019622803","25.427999019622803"
"34496000","26.13599967956543","26.13599967956543","26.13599967956543"
"34560000","26.831998825073242","26.831998825073242","26.831998825073242"
"34624000","26.184000968933105","26.184000968933105","26.184000968933105"
"34688000","25.452000617980957","25.452000617980957","25.452000617980957"
"34752000","25.955999851226807","25.955999851226807","25.955999851226807"
"34816000","25.752000331878662","25.752000331878662","25.752000331878662"
"34880000","25.608000993728638","25.608000993728638","25.608000993728638"
"34944000","25.595999717712402","25.595999717712402","25.595999717712402"
"35008000","25.739999294281006","25.739999294281006","25.739999294281006"
"35072000","25.739999771118164","25.739999771118164","25.739999771118164"
"35136000","25.487999439239502","25.487999439239502","25.487999439239502"
"35200000","26.0999972820282","26.0999972820282","26.0999972820282"
"35264000","26.85599994659424","26.85599994659424","26.85599994659424"
"35328000","26.327999591827393","26.327999591827393","26.327999591827393"
"35392000","25.95600128173828","25.95600128173828","25.95600128173828"
"35456000","25.463999271392822","25.463999271392822","25.463999271392822"
"35520000","24.959999561309814","24.959999561309814","24.959999561309814"
"35584000","25.81200361251831","25.81200361251831","25.81200361251831"
"35648000","26.17199945449829","26.17199945449829","26.17199945449829"
"35712000","26.43599796295166","26.43599796295166","26.43599796295166"
"35776000","25.307998657226562","25.307998657226562","25.307998657226562"
"35840000","25.115999698638916","25.115999698638916","25.115999698638916"
"35904000","25.931999683380127","25.931999683380127","25.931999683380127"
"35968000","26.028000593185425","26.028000593185425","26.028000593185425"
"36032000","25.78800082206726","25.78800082206726","25.78800082206726"
"36096000","25.99199914932251","25.99199914932251","25.99199914932251"
"36160000","25.776001453399658","25.776001453399658","25.776001453399658"
"36224000","26.531999111175537","26.531999111175537","26.531999111175537"
"36288000","25.58400249481201","25.58400249481201","25.58400249481201"
"36352000","25.872000217437744","25.872000217437744","25.872000217437744"
"36416000","26.24400234222412","26.24400234222412","26.24400234222412"
"36480000","25.595999717712402","25.595999717712402","25.595999717712402"
"36544000","25.992000102996826","25.992000102996826","25.992000102996826"
"36608000","26.17199945449829","26.17199945449829","26.17199945449829"
"36672000","25.668001174926758","25.668001174926758","25.668001174926758"
"36736000","26.136001110076904","26.136001110076904","26.136001110076904"
"36800000","26.183999061584473","26.183999061584473","26.183999061584473"
"36864000","25.992000102996826","25.992000102996826","25.992000102996826"
"36928000","25.031999588012695","25.031999588012695","25.031999588012695"
"36992000","25.3799991607666","25.3799991607666","25.3799991607666"
"37056000","25.631999015808105","25.631999015808105","25.631999015808105"
"37120000","25.54800009727478","25.54800009727478","25.54800009727478"
"37184000","26.255998611450195","26.255998611450195","26.255998611450195"
"37248000","26.567999839782715","26.567999839782715","26.567999839782715"
"37312000","27.18000078201294","27.18000078201294","27.18000078201294"
"37376000","26.74799919128418","26.74799919128418","26.74799919128418"
"37440000","25.524001121520996","25.524001121520996","25.524001121520996"
"37504000","26.32800006866455","26.32800006866455","26.32800006866455"
"37568000","26.400001049041748","26.400001049041748","26.400001049041748"
"37632000","25.81200075149536","25.81200075149536","25.81200075149536"
"37696000","25.812000036239624","25.812000036239624","25.812000036239624"
"37760000","26.267998695373535","26.267998695373535","26.267998695373535"
"37824000","25.93199872970581","25.93199872970581","25.93199872970581"
"37888000","25.379998445510864","25.379998445510864","25.379998445510864"
"37952000","25.63200044631958","25.63200044631958","25.63200044631958"
"38016000","26.35200071334839","26.35200071334839","26.35200071334839"
"38080000","26.255999088287354","26.255999088287354","26.255999088287354"
"38144000","26.040000438690186","26.040000438690186","26.040000438690186"
"38208000","25.95600152015686","25.95600152015686","25.95600152015686"
"38272000","27.107999801635742","27.107999801635742","27.107999801635742"
"38336000","26.06399917602539","26.06399917602539","26.06399917602539"
"38400000","25.92000102996826","25.92000102996826","25.92000102996826"
"38464000","26.18400001525879","26.18400001525879","26.18400001525879"
"38528000","25.499998331069946","25.499998331069946","25.499998331069946"
"38592000","26.243999004364014","26.243999004364014","26.243999004364014"
"38656000","25.81200122833252","25.81200122833252","25.81200122833252"
"38720000","26.25599956512451","26.25599956512451","26.25599956512451"
"38784000","25.751998901367188","25.751998901367188","25.751998901367188"
"38848000","25.608002185821533","25.608002185821533","25.608002185821533"
"38912000","26.184000492095947","26.184000492095947","26.184000492095947"
"38976000","25.920000076293945","25.920000076293945","25.920000076293945"
"39040000","25.619998931884766","25.619998931884766","25.619998931884766"
"39104000","26.04000234603882","26.04000234603882","26.04000234603882"
"39168000","26.351999759674072","26.351999759674072","26.351999759674072"
"39232000","26.18399953842163","26.18399953842163","26.18399953842163"
"39296000","25.82399845123291","25.82399845123291","25.82399845123291"
"39360000","26.447999954223633","26.447999954223633","26.447999954223633"
"39424000","26.66399908065796","26.66399908065796","26.66399908065796"
"39488000","26.771999835968018","26.771999835968018","26.771999835968018"
"39552000","26.459998607635498","26.459998607635498","26.459998607635498"
"39616000","26.544001579284668","26.544001579284668","26.544001579284668"
"39680000","25.283999919891357","25.283999919891357","25.283999919891357"
"39744000","24.947999477386475","24.947999477386475","24.947999477386475"
"39808000","26.13599967956543","26.13599967956543","26.13599967956543"
"39872000","26.495999813079834","26.495999813079834","26.495999813079834"
"39936000","26.49600124359131","26.49600124359131","26.49600124359131"
"40000000","26.711999893188477","26.711999893188477","26.711999893188477"
"40064000","25.992001056671143","25.992001056671143","25.992001056671143"
"40128000","25.19999885559082","25.19999885559082","25.19999885559082"
"40192000","26.06399917602539","26.06399917602539","26.06399917602539"
"40256000","26.028000116348267","26.028000116348267","26.028000116348267"
"40320000","25.955998420715332","25.955998420715332","25.955998420715332"
"40384000","26.43599843978882","26.43599843978882","26.43599843978882"
"40448000","26.6159987449646","26.6159987449646","26.6159987449646"
"40512000","26.820000648498535","26.820000648498535","26.820000648498535"
"40576000","26.807997703552246","26.807997703552246","26.807997703552246"
"40640000","26.06399917602539","26.06399917602539","26.06399917602539"
"40704000","24.959998846054077","24.959998846054077","24.959998846054077"
"40768000","25.476000785827637","25.476000785827637","25.476000785827637"
"40832000","26.076000690460205","26.076000690460205","26.076000690460205"
"40896000","26.20800018310547","26.20800018310547","26.20800018310547"
"40960000","26.040000677108765","26.040000677108765","26.040000677108765"
"41024000","25.74000096321106","25.74000096321106","25.74000096321106"
"41088000","26.064000606536865","26.064000606536865","26.064000606536865"
"41152000","26.388000965118408","26.388000965118408","26.388000965118408"
"41216000","26.651997566223145","26.651997566223145","26.651997566223145"
"41280000","26.219999313354492","26.219999313354492","26.219999313354492"
"41344000","25.607998371124268","25.607998371124268","25.607998371124268"
"41408000","25.872000694274902","25.872000694274902","25.872000694274902"
"41472000","25.788000106811523","25.788000106811523","25.788000106811523"
"41536000","25.46400022506714","25.46400022506714","25.46400022506714"
"41600000","26.207997798919678","26.207997798919678","26.207997798919678"
"41664000","26.100000858306885","26.100000858306885","26.100000858306885"
"41728000","26.363998889923096","26.363998889923096","26.363998889923096"
"41792000","24.74399995803833","24.74399995803833","24.74399995803833"
"41856000","24.34800124168396","24.34800124168396","24.34800124168396"
"41920000","25.115999460220337","25.115999460220337","25.115999460220337"
"41984000","24.792000770568848","24.792000770568848","24.792000770568848"
"42048000","25.343998193740845","25.343998193740845","25.343998193740845"
"42112000","26.136000156402588","26.136000156402588","26.136000156402588"
"42176000","25.94399929046631","25.94399929046631","25.94399929046631"
"42240000","25.29599952697754","25.29599952697754","25.29599952697754"
"42304000","25.548001289367676","25.548001289367676","25.548001289367676"
"42368000","26.052000522613525","26.052000522613525","26.052000522613525"
"42432000","25.88399887084961","25.88399887084961","25.88399887084961"
"42496000","26.315999507904053","26.315999507904053","26.315999507904053"
"42560000","25.87199878692627","25.87199878692627","25.87199878692627"
"42624000","25.547998428344727","25.547998428344727","25.547998428344727"
"42688000","26.064000129699707","26.064000129699707","26.064000129699707"
"42752000","25.379997730255127","25.379997730255127","25.379997730255127"
"42816000","25.919999599456787","25.919999599456787","25.919999599456787"
"42880000","26.712000370025635","26.712000370025635","26.712000370025635"
"42944000","26.099998950958252","26.099998950958252","26.099998950958252"
"43008000","25.66800022125244","25.66800022125244","25.66800022125244"
"43072000","25.823999881744385","25.823999881744385","25.823999881744385"
"43136000","25.967998504638672","25.967998504638672","25.967998504638672"
"43200000","25.72800302505493","25.72800302505493","25.72800302505493"
"43264000","26.2200026512146","26.2200026512146","26.2200026512146"
"43328000","26.088001251220703","26.088001251220703","26.088001251220703"
"43392000","26.26800012588501","26.26800012588501","26.26800012588501"
"43456000","26.568002223968506","26.568002223968506","26.568002223968506"
"43520000","25.811999797821045","25.811999797821045","25.811999797821045"
"43584000","26.064000606536865","26.064000606536865","26.064000606536865"
"43648000","26.099998950958252","26.099998950958252","26.099998950958252"
"43712000","25.992000102996826","25.992000102996826","25.992000102996826"
"43776000","26.243998527526855","26.243998527526855","26.243998527526855"
"43840000","26.68800115585327","26.68800115585327","26.68800115585327"
"43904000","26.71199893951416","26.71199893951416","26.71199893951416"
"43968000","25.320003032684326","25.320003032684326","25.320003032684326"
"44032000","24.947999000549316","24.947999000549316","24.947999000549316"
"44096000","25.463999032974243","25.463999032974243","25.463999032974243"
"44160000","26.56800079345703","26.56800079345703","26.56800079345703"
"44224000","25.848000526428223","25.848000526428223","25.848000526428223"
"44288000","26.13599967956543","26.13599967956543","26.13599967956543"
"44352000","25.824000358581543","25.824000358581543","25.824000358581543"
"44416000","26.003999710083008","26.003999710083008","26.003999710083008"
"44480000","25.679999828338623","25.679999828338623","25.679999828338623"
"44544000","25.091999530792236","25.091999530792236","25.091999530792236"
"44608000","25.6560001373291","25.6560001373291","25.6560001373291"
"44672000","26.41200017929077","26.41200017929077","26.41200017929077"
"44736000","26.748003005981445","26.748003005981445","26.748003005981445"
"44800000","25.739998817443848","25.739998817443848","25.739998817443848"
"44864000","25.6200008392334","25.6200008392334","25.6200008392334"
"44928000","25.93200159072876","25.93200159072876","25.93200159072876"
"44992000","26.112000942230225","26.112000942230225","26.112000942230225"
"45056000","27.144001007080078","27.144001007080078","27.144001007080078"
"45120000","26.892000198364258","26.892000198364258","26.892000198364258"
"45184000","26.028000831604004","26.028000831604004","26.028000831604004"
"45248000","25.49999976158142","25.49999976158142","25.49999976158142"
"45312000","25.860002756118774","25.860002756118774","25.860002756118774"
"45376000","26.244000911712646","26.244000911712646","26.244000911712646"
"45440000","25.739998817443848","25.739998817443848","25.739998817443848"
"45504000","25.608002185821533","25.608002185821533","25.608002185821533"
"45568000","25.44000005722046","25.44000005722046","25.44000005722046"
"45632000","25.21199917793274","25.21199917793274","25.21199917793274"
"45696000","25.380000591278076","25.380000591278076","25.380000591278076"
"45760000","26.58000135421753","26.58000135421753","26.58000135421753"
"45824000","26.219998359680176","26.219998359680176","26.219998359680176"
"45888000","25.896000385284424","25.896000385284424","25.896000385284424"
"45952000","25.96800208091736","25.96800208091736","25.96800208091736"
"46016000","26.460001468658447","26.460001468658447","26.460001468658447"
"46080000","26.112000942230225","26.112000942230225","26.112000942230225"
"46144000","25.607998371124268","25.607998371124268","25.607998371124268"
"46208000","25.031999111175537","25.031999111175537","25.031999111175537"
"46272000","25.571999073028564","25.571999073028564","25.571999073028564"
"46336000","26.148000240325928","26.148000240325928","26.148000240325928"
"46400000","25.355998992919922","25.355998992919922","25.355998992919922"
"46464000","26.14799976348877","26.14799976348877","26.14799976348877"
"46528000","25.932000160217285","25.932000160217285","25.932000160217285"
"46592000","26.07599973678589","26.07599973678589","26.07599973678589"
"46656000","26.90400218963623","26.90400218963623","26.90400218963623"
"46720000","27.251999855041504","27.251999855041504","27.251999855041504"
"46784000","26.18400001525879","26.18400001525879","26.18400001525879"
"46848000","25.812000274658203","25.812000274658203","25.812000274658203"
"46912000","25.859999656677246","25.859999656677246","25.859999656677246"
"46976000","25.751999378204346","25.751999378204346","25.751999378204346"
"47040000","25.91999864578247","25.91999864578247","25.91999864578247"
"47104000","26.148000240325928","26.148000240325928","26.148000240325928"
"47168000","26.14799976348877","26.14799976348877","26.14799976348877"
"47232000","26.35200071334839","26.35200071334839","26.35200071334839"
"47296000","25.8240008354187","25.8240008354187","25.8240008354187"
"47360000","25.6200008392334","25.6200008392334","25.6200008392334"
"47424000","26.62799882888794","26.62799882888794","26.62799882888794"
"47488000","26.387999057769775","26.387999057769775","26.387999057769775"
"47552000","26.640000343322754","26.640000343322754","26.640000343322754"
"47616000","26.472000122070312","26.472000122070312","26.472000122070312"
"47680000","26.532001972198486","26.532001972198486","26.532001972198486"
"47744000","26.42399835586548","26.42399835586548","26.42399835586548"
"47808000","26.819998741149902","26.819998741149902","26.819998741149902"
"47872000","26.136000633239746","26.136000633239746","26.136000633239746"
"47936000","26.85599946975708","26.85599946975708","26.85599946975708"
"48000000","26.315999031066895","26.315999031066895","26.315999031066895"
"48064000","26.47200059890747","26.47200059890747","26.47200059890747"
"48128000","26.051997661590576","26.051997661590576","26.051997661590576"
"48192000","26.483999729156494","26.483999729156494","26.483999729156494"
"48256000","26.616002082824707","26.616002082824707","26.616002082824707"
"48320000","25.547998428344727","25.547998428344727","25.547998428344727"
"48384000","25.64400005340576","25.64400005340576","25.64400005340576"
"48448000","26.64000368118286","26.64000368118286","26.64000368118286"
"48512000","25.20000171661377","25.20000171661377","25.20000171661377"
"48576000","25.272000312805176","25.272000312805176","25.272000312805176"
"48640000","25.74000072479248","25.74000072479248","25.74000072479248"
"48704000","26.076000690460205","26.076000690460205","26.076000690460205"
"48768000","26.939999103546143","26.939999103546143","26.939999103546143"
"48832000","27.10800313949585","27.10800313949585","27.10800313949585"
"48896000","26.796000003814697","26.796000003814697","26.796000003814697"
"48960000","26.436002254486084","26.436002254486084","26.436002254486084"
"49024000","26.184001445770264","26.184001445770264","26.184001445770264"
"49088000","26.639999866485596","26.639999866485596","26.639999866485596"
"49152000","26.67600107192993","26.67600107192993","26.67600107192993"
"49216000","25.788001537322998","25.788001537322998","25.788001537322998"
"49280000","25.895999431610107","25.895999431610107","25.895999431610107"
"49344000","25.740001678466797","25.740001678466797","25.740001678466797"
"49408000","25.823997259140015","25.823997259140015","25.823997259140015"
"49472000","26.24400234222412","26.24400234222412","26.24400234222412"
"49536000","26.148000240325928","26.148000240325928","26.148000240325928"
"49600000","26.43600034713745","26.43600034713745","26.43600034713745"
"49664000","26.82000207901001","26.82000207901001","26.82000207901001"
"49728000","26.244001388549805","26.244001388549805","26.244001388549805"
"49792000","26.135998725891113","26.135998725891113","26.135998725891113"
"49856000","25.48800039291382","25.48800039291382","25.48800039291382"
"49920000","25.631999731063843","25.631999731063843","25.631999731063843"
"49984000","26.184001922607422","26.184001922607422","26.184001922607422"
"50048000","26.3879976272583","26.3879976272583","26.3879976272583"
"50112000","26.484000205993652","26.484000205993652","26.484000205993652"
"50176000","26.08799982070923","26.08799982070923","26.08799982070923"
"50240000","25.74000072479248","25.74000072479248","25.74000072479248"
"50304000","26.220001697540283","26.220001697540283","26.220001697540283"
"50368000","25.811999797821045","25.811999797821045","25.811999797821045"
"50432000","26.711999893188477","26.711999893188477","26.711999893188477"
"50496000","26.315998554229736","26.315998554229736","26.315998554229736"
"50560000","26.20800018310547","26.20800018310547","26.20800018310547"
"50624000","26.41199827194214","26.41199827194214","26.41199827194214"
"50688000","25.66800022125244","25.66800022125244","25.66800022125244"
"50752000","25.71600103378296","25.71600103378296","25.71600103378296"
"50816000","25.968000888824463","25.968000888824463","25.968000888824463"
"50880000","25.89599847793579","25.89599847793579","25.89599847793579"
"50944000","25.643998622894287","25.643998622894287","25.643998622894287"
"51008000","26.472002029418945","26.472002029418945","26.472002029418945"
"51072000","25.95599889755249","25.95599889755249","25.95599889755249"
"51136000","26.027999877929688","26.027999877929688","26.027999877929688"
"51200000","26.71199893951416","26.71199893951416","26.71199893951416"
"51264000","27.012001514434814","27.012001514434814","27.012001514434814"
"51328000","26.06399965286255","26.06399965286255","26.06399965286255"
"51392000","26.099998950958252","26.099998950958252","26.099998950958252"
"51456000","26.688002586364746","26.688002586364746","26.688002586364746"
"51520000","25.572000741958618","25.572000741958618","25.572000741958618"
"51584000","25.715999841690063","25.715999841690063","25.715999841690063"
"51648000","25.703999996185303","25.703999996185303","25.703999996185303"
"51712000","26.640000343322754","26.640000343322754","26.640000343322754"
"51776000","26.136000633239746","26.136000633239746","26.136000633239746"
"51840000","26.856000900268555","26.856000900268555","26.856000900268555"
"51904000","26.171998500823975","26.171998500823975","26.171998500823975"
"51968000","25.667997360229492","25.667997360229492","25.667997360229492"
"52032000","25.860002040863037","25.860002040863037","25.860002040863037"
"52096000","25.69200086593628","25.69200086593628","25.69200086593628"
"52160000","25.416000366210938","25.416000366210938","25.416000366210938"
"52224000","26.46000099182129","26.46000099182129","26.46000099182129"
"52288000","25.883999824523926","25.883999824523926","25.883999824523926"
"52352000","25.355998992919922","25.355998992919922","25.355998992919922"
"52416000","25.90799832344055","25.90799832344055","25.90799832344055"
"52480000","25.82400131225586","25.82400131225586","25.82400131225586"
"52544000","26.279999256134033","26.279999256134033","26.279999256134033"
"52608000","25.751998901367188","25.751998901367188","25.751998901367188"
"52672000","25.31999897956848","25.31999897956848","25.31999897956848"
"52736000","26.148000717163086","26.148000717163086","26.148000717163086"
"52800000","25.3439998626709","25.3439998626709","25.3439998626709"
"52864000","25.127999782562256","25.127999782562256","25.127999782562256"
"52928000","25.73999834060669","25.73999834060669","25.73999834060669"
"52992000","25.559998512268066","25.559998512268066","25.559998512268066"
"53056000","25.500001192092896","25.500001192092896","25.500001192092896"
"53120000","25.632001399993896","25.632001399993896","25.632001399993896"
"53184000","26.076000690460205","26.076000690460205","26.076000690460205"
"53248000","26.148000240325928","26.148000240325928","26.148000240325928"
"53312000","25.560001611709595","25.560001611709595","25.560001611709595"
"53376000","25.812000513076782","25.812000513076782","25.812000513076782"
"53440000","26.604001998901367","26.604001998901367","26.604001998901367"
"53504000","26.50800132751465","26.50800132751465","26.50800132751465"
"53568000","25.36799955368042","25.36799955368042","25.36799955368042"
"53632000","25.78800058364868","25.78800058364868","25.78800058364868"
"53696000","25.703999042510986","25.703999042510986","25.703999042510986"
"53760000","25.39200234413147","25.39200234413147","25.39200234413147"
"53824000","25.716001987457275","25.716001987457275","25.716001987457275"
"53888000","26.783999919891357","26.783999919891357","26.783999919891357"
"53952000","26.100000858306885","26.100000858306885","26.100000858306885"
"54016000","25.59600043296814","25.59600043296814","25.59600043296814"
"54080000","25.727999210357666","25.727999210357666","25.727999210357666"
"54144000","26.136000633239746","26.136000633239746","26.136000633239746"
"54208000","26.915997982025146","26.915997982025146","26.915997982025146"
"54272000","26.26799964904785","26.26799964904785","26.26799964904785"
"54336000","25.631999492645264","25.631999492645264","25.631999492645264"
"54400000","26.09999942779541","26.09999942779541","26.09999942779541"
"54464000","25.59600043296814","25.59600043296814","25.59600043296814"
"54528000","25.92000102996826","25.92000102996826","25.92000102996826"
"54592000","26.46000051498413","26.46000051498413","26.46000051498413"
"54656000","27.07200002670288","27.07200002670288","27.07200002670288"
"54720000","26.6159987449646","26.6159987449646","26.6159987449646"
"54784000","26.723998546600342","26.723998546600342","26.723998546600342"
"54848000","26.603999614715576","26.603999614715576","26.603999614715576"
"54912000","25.668001174926758","25.668001174926758","25.668001174926758"
"54976000","26.243999481201172","26.243999481201172","26.243999481201172"
"55040000","26.184000968933105","26.184000968933105","26.184000968933105"
"55104000","26.37599802017212","26.37599802017212","26.37599802017212"
"55168000","26.17199993133545","26.17199993133545","26.17199993133545"
"55232000","26.027998208999634","26.027998208999634","26.027998208999634"
"55296000","25.416000366210938","25.416000366210938","25.416000366210938"
"55360000","25.308000087738037","25.308000087738037","25.308000087738037"
"55424000","25.27199935913086","25.27199935913086","25.27199935913086"
"55488000","25.164000511169434","25.164000511169434","25.164000511169434"
"55552000","25.848000049591064","25.848000049591064","25.848000049591064"
"55616000","25.716000080108643","25.716000080108643","25.716000080108643"
"55680000","26.48399829864502","26.48399829864502","26.48399829864502"
"55744000","26.435999870300293","26.435999870300293","26.435999870300293"
"55808000","25.78799867630005","25.78799867630005","25.78799867630005"
"55872000","25.847999095916748","25.847999095916748","25.847999095916748"
"55936000","26.06399917602539","26.06399917602539","26.06399917602539"
"56000000","26.00400161743164","26.00400161743164","26.00400161743164"
"56064000","25.96799898147583","25.96799898147583","25.96799898147583"
"56128000","25.848000049591064","25.848000049591064","25.848000049591064"
"56192000","25.59600019454956","25.59600019454956","25.59600019454956"
"56256000","25.931997776031494","25.931997776031494","25.931997776031494"
"56320000","25.84800148010254","25.84800148010254","25.84800148010254"
"56384000","26.11199951171875","26.11199951171875","26.11199951171875"
"56448000","26.220001697540283","26.220001697540283","26.220001697540283"
"56512000","25.59600019454956","25.59600019454956","25.59600019454956"
"56576000","25.487998485565186","25.487998485565186","25.487998485565186"
"56640000","25.644001007080078","25.644001007080078","25.644001007080078"
"56704000","26.579999923706055","26.579999923706055","26.579999923706055"
"56768000","26.24399995803833","26.24399995803833","26.24399995803833"
"56832000","25.8480007648468","25.8480007648468","25.8480007648468"
"56896000","26.67600107192993","26.67600107192993","26.67600107192993"
"56960000","27.2760009765625","27.2760009765625","27.2760009765625"
"57024000","26.34000301361084","26.34000301361084","26.34000301361084"
"57088000","26.400002002716064","26.400002002716064","26.400002002716064"
"57152000","25.992000102996826","25.992000102996826","25.992000102996826"
"57216000","26.00399923324585","26.00399923324585","26.00399923324585"
"57280000","26.231999397277832","26.231999397277832","26.231999397277832"
"57344000","26.315999507904053","26.315999507904053","26.315999507904053"
"57408000","26.84399938583374","26.84399938583374","26.84399938583374"
"57472000","26.315998554229736","26.315998554229736","26.315998554229736"
"57536000","26.352001190185547","26.352001190185547","26.352001190185547"
"57600000","25.52400040626526","25.52400040626526","25.52400040626526"
"57664000","25.812000274658203","25.812000274658203","25.812000274658203"
"57728000","25.464000701904297","25.464000701904297","25.464000701904297"
"57792000","25.932000637054443","25.932000637054443","25.932000637054443"
"57856000","26.219999313354492","26.219999313354492","26.219999313354492"
"57920000","27.18000078201294","27.18000078201294","27.18000078201294"
"57984000","26.532000064849854","26.532000064849854","26.532000064849854"
"58048000","26.291999340057373","26.291999340057373","26.291999340057373"
"58112000","25.8360013961792","25.8360013961792","25.8360013961792"
"58176000","26.63999843597412","26.63999843597412","26.63999843597412"
"58240000","26.31599998474121","26.31599998474121","26.31599998474121"
"58304000","26.459999084472656","26.459999084472656","26.459999084472656"
"58368000","26.71199893951416","26.71199893951416","26.71199893951416"
"58432000","25.9920015335083","25.9920015335083","25.9920015335083"
"58496000","26.171998977661133","26.171998977661133","26.171998977661133"
"58560000","25.59600067138672","25.59600067138672","25.59600067138672"
"58624000","25.643999576568604","25.643999576568604","25.643999576568604"
"58688000","26.136000156402588","26.136000156402588","26.136000156402588"
"58752000","25.84800148010254","25.84800148010254","25.84800148010254"
"58816000","25.05600118637085","25.05600118637085","25.05600118637085"
"58880000","25.52399969100952","25.52399969100952","25.52399969100952"
"58944000","26.256000518798828","26.256000518798828","26.256000518798828"
"59008000","26.36400032043457","26.36400032043457","26.36400032043457"
"59072000","25.896000862121582","25.896000862121582","25.896000862121582"
