"Step","lbf10_cbambaseline - SW_ep_rew_total","lbf10_cbambaseline - SW_ep_rew_total__MIN","lbf10_cbambaseline - SW_ep_rew_total__MAX"
"2816000","31.559998989105225","31.559998989105225","31.559998989105225"
"2880000","31.719998598098755","31.719998598098755","31.719998598098755"
"2944000","33.010000228881836","33.010000228881836","33.010000228881836"
"3008000","31.71000051498413","31.71000051498413","31.71000051498413"
"3072000","33.010000705718994","33.010000705718994","33.010000705718994"
"3136000","33.05999755859375","33.05999755859375","33.05999755859375"
"3200000","32.74000000953674","32.74000000953674","32.74000000953674"
"3264000","32.950002670288086","32.950002670288086","32.950002670288086"
"3328000","32.33999943733215","32.33999943733215","32.33999943733215"
"3392000","33.350000858306885","33.350000858306885","33.350000858306885"
"3456000","32.58000111579895","32.58000111579895","32.58000111579895"
"3520000","33.820003032684326","33.820003032684326","33.820003032684326"
"3584000","33.889999866485596","33.889999866485596","33.889999866485596"
"3648000","31.380003452301025","31.380003452301025","31.380003452301025"
"3712000","32.66000199317932","32.66000199317932","32.66000199317932"
"3776000","33.219998836517334","33.219998836517334","33.219998836517334"
"3840000","33.140002965927124","33.140002965927124","33.140002965927124"
"3904000","32.46000027656555","32.46000027656555","32.46000027656555"
"3968000","32.88000130653381","32.88000130653381","32.88000130653381"
"4032000","34.6199996471405","34.6199996471405","34.6199996471405"
"4096000","33.680001974105835","33.680001974105835","33.680001974105835"
"4160000","33.38000249862671","33.38000249862671","33.38000249862671"
"4224000","33.800002574920654","33.800002574920654","33.800002574920654"
"4288000","33.14000177383423","33.14000177383423","33.14000177383423"
"4352000","33.80000019073486","33.80000019073486","33.80000019073486"
"4416000","33.95000219345093","33.95000219345093","33.95000219345093"
"4480000","34.93999791145325","34.93999791145325","34.93999791145325"
"4544000","33.8400022983551","33.8400022983551","33.8400022983551"
"4608000","34.44000029563904","34.44000029563904","34.44000029563904"
"4672000","34.78000020980835","34.78000020980835","34.78000020980835"
"4736000","35.72000026702881","35.72000026702881","35.72000026702881"
"4800000","35.86000156402588","35.86000156402588","35.86000156402588"
"4864000","34.9200005531311","34.9200005531311","34.9200005531311"
"4928000","34.820003271102905","34.820003271102905","34.820003271102905"
"4992000","35.399999141693115","35.399999141693115","35.399999141693115"
"5056000","34.03999996185303","34.03999996185303","34.03999996185303"
"5120000","32.89999866485596","32.89999866485596","32.89999866485596"
"5184000","35.74000144004822","35.74000144004822","35.74000144004822"
"5248000","35.779998540878296","35.779998540878296","35.779998540878296"
"5312000","35.7200026512146","35.7200026512146","35.7200026512146"
"5376000","34.7599983215332","34.7599983215332","34.7599983215332"
"5440000","35.20000100135803","35.20000100135803","35.20000100135803"
"5504000","34.800002574920654","34.800002574920654","34.800002574920654"
"5568000","33.52000069618225","33.52000069618225","33.52000069618225"
"5632000","33.180001974105835","33.180001974105835","33.180001974105835"
"5696000","34.72000217437744","34.72000217437744","34.72000217437744"
"5760000","35.29999828338623","35.29999828338623","35.29999828338623"
"5824000","34.560001373291016","34.560001373291016","34.560001373291016"
"5888000","34.89999866485596","34.89999866485596","34.89999866485596"
"5952000","35.139999866485596","35.139999866485596","35.139999866485596"
"6016000","35.72000074386597","35.72000074386597","35.72000074386597"
"6080000","34.580000162124634","34.580000162124634","34.580000162124634"
"6144000","34.86000204086304","34.86000204086304","34.86000204086304"
"6208000","35.599998235702515","35.599998235702515","35.599998235702515"
"6272000","34.799999952316284","34.799999952316284","34.799999952316284"
"6336000","34.980000019073486","34.980000019073486","34.980000019073486"
"6400000","33.24000096321106","33.24000096321106","33.24000096321106"
"6464000","34.840001583099365","34.840001583099365","34.840001583099365"
"6528000","34.519999265670776","34.519999265670776","34.519999265670776"
"6592000","35.66000056266785","35.66000056266785","35.66000056266785"
"6656000","34.98000192642212","34.98000192642212","34.98000192642212"
"6720000","34.87999939918518","34.87999939918518","34.87999939918518"
"6784000","35.30000162124634","35.30000162124634","35.30000162124634"
"6848000","36.180002212524414","36.180002212524414","36.180002212524414"
"6912000","35.28000068664551","35.28000068664551","35.28000068664551"
"6976000","34.6400032043457","34.6400032043457","34.6400032043457"
"7040000","34.90000247955322","34.90000247955322","34.90000247955322"
"7104000","34.600003242492676","34.600003242492676","34.600003242492676"
"7168000","34.42000126838684","34.42000126838684","34.42000126838684"
"7232000","36.22000050544739","36.22000050544739","36.22000050544739"
"7296000","36.14000105857849","36.14000105857849","36.14000105857849"
"7360000","35.39999961853027","35.39999961853027","35.39999961853027"
"7424000","34.49999809265137","34.49999809265137","34.49999809265137"
"7488000","33.940001010894775","33.940001010894775","33.940001010894775"
"7552000","33.46000099182129","33.46000099182129","33.46000099182129"
"7616000","34.96000075340271","34.96000075340271","34.96000075340271"
"7680000","34.40000009536743","34.40000009536743","34.40000009536743"
"7744000","35.35999822616577","35.35999822616577","35.35999822616577"
"7808000","34.93999886512756","34.93999886512756","34.93999886512756"
"7872000","35.980000495910645","35.980000495910645","35.980000495910645"
"7936000","34.58000111579895","34.58000111579895","34.58000111579895"
"8000000","33.02000045776367","33.02000045776367","33.02000045776367"
"8064000","34.30000162124634","34.30000162124634","34.30000162124634"
"8128000","33.20999884605408","33.20999884605408","33.20999884605408"
"8192000","32.769999980926514","32.769999980926514","32.769999980926514"
"8256000","34.62000131607056","34.62000131607056","34.62000131607056"
"8320000","33.40000057220459","33.40000057220459","33.40000057220459"
"8384000","34.54000163078308","34.54000163078308","34.54000163078308"
"8448000","35.46000123023987","35.46000123023987","35.46000123023987"
"8512000","35.39999985694885","35.39999985694885","35.39999985694885"
"8576000","33.759997844696045","33.759997844696045","33.759997844696045"
"8640000","35.040000438690186","35.040000438690186","35.040000438690186"
"8704000","36.02000331878662","36.02000331878662","36.02000331878662"
"8768000","34.64000105857849","34.64000105857849","34.64000105857849"
"8832000","34.940003395080566","34.940003395080566","34.940003395080566"
"8896000","34.30000066757202","34.30000066757202","34.30000066757202"
"8960000","33.68000149726868","33.68000149726868","33.68000149726868"
"9024000","33.68000054359436","33.68000054359436","33.68000054359436"
"9088000","33.1800000667572","33.1800000667572","33.1800000667572"
"9152000","34.33999800682068","34.33999800682068","34.33999800682068"
"9216000","35.12000131607056","35.12000131607056","35.12000131607056"
"9280000","34.66000175476074","34.66000175476074","34.66000175476074"
"9344000","34.40000081062317","34.40000081062317","34.40000081062317"
"9408000","34.440001010894775","34.440001010894775","34.440001010894775"
"9472000","34.4200005531311","34.4200005531311","34.4200005531311"
"9536000","34.5600004196167","34.5600004196167","34.5600004196167"
"9600000","34.55999994277954","34.55999994277954","34.55999994277954"
"9664000","34.62000107765198","34.62000107765198","34.62000107765198"
"9728000","34.86000037193298","34.86000037193298","34.86000037193298"
"9792000","34.20000123977661","34.20000123977661","34.20000123977661"
"9856000","35.24000096321106","35.24000096321106","35.24000096321106"
"9920000","35.700002670288086","35.700002670288086","35.700002670288086"
"9984000","34.47999930381775","34.47999930381775","34.47999930381775"
"10048000","35.619999408721924","35.619999408721924","35.619999408721924"
"10112000","34.8400022983551","34.8400022983551","34.8400022983551"
"10176000","35.32000279426575","35.32000279426575","35.32000279426575"
"10240000","35.46000075340271","35.46000075340271","35.46000075340271"
"10304000","34.94999814033508","34.94999814033508","34.94999814033508"
"10368000","35.629998207092285","35.629998207092285","35.629998207092285"
"10432000","35.060001850128174","35.060001850128174","35.060001850128174"
"10496000","35.31999921798706","35.31999921798706","35.31999921798706"
"10560000","35.06000280380249","35.06000280380249","35.06000280380249"
"10624000","33.120001554489136","33.120001554489136","33.120001554489136"
"10688000","34.200000047683716","34.200000047683716","34.200000047683716"
"10752000","34.16000032424927","34.16000032424927","34.16000032424927"
"10816000","33.82000184059143","33.82000184059143","33.82000184059143"
"10880000","34.79999828338623","34.79999828338623","34.79999828338623"
"10944000","35.6800012588501","35.6800012588501","35.6800012588501"
"11008000","35.16000008583069","35.16000008583069","35.16000008583069"
"11072000","34.940000772476196","34.940000772476196","34.940000772476196"
"11136000","35.200000524520874","35.200000524520874","35.200000524520874"
"11200000","35.839998722076416","35.839998722076416","35.839998722076416"
"11264000","34.9800021648407","34.9800021648407","34.9800021648407"
"11328000","34.100001096725464","34.100001096725464","34.100001096725464"
"11392000","34.58000087738037","34.58000087738037","34.58000087738037"
"11456000","33.999998569488525","33.999998569488525","33.999998569488525"
"11520000","35.0600004196167","35.0600004196167","35.0600004196167"
"11584000","34.959999799728394","34.959999799728394","34.959999799728394"
"11648000","34.200000286102295","34.200000286102295","34.200000286102295"
"11712000","34.90000128746033","34.90000128746033","34.90000128746033"
"11776000","36.50999927520752","36.50999927520752","36.50999927520752"
"11840000","35.929999589920044","35.929999589920044","35.929999589920044"
"11904000","35.00000047683716","35.00000047683716","35.00000047683716"
"11968000","35.6800012588501","35.6800012588501","35.6800012588501"
"12032000","36.42000198364258","36.42000198364258","36.42000198364258"
"12096000","35.75999903678894","35.75999903678894","35.75999903678894"
"12160000","35.34000277519226","35.34000277519226","35.34000277519226"
"12224000","35.44000244140625","35.44000244140625","35.44000244140625"
"12288000","34.84000110626221","34.84000110626221","34.84000110626221"
"12352000","34.39999985694885","34.39999985694885","34.39999985694885"
"12416000","34.77999973297119","34.77999973297119","34.77999973297119"
"12480000","35.40000104904175","35.40000104904175","35.40000104904175"
"12544000","35.68000054359436","35.68000054359436","35.68000054359436"
"12608000","34.78000068664551","34.78000068664551","34.78000068664551"
"12672000","34.480000495910645","34.480000495910645","34.480000495910645"
"12736000","33.56000208854675","33.56000208854675","33.56000208854675"
"12800000","34.64000105857849","34.64000105857849","34.64000105857849"
"12864000","34.26000237464905","34.26000237464905","34.26000237464905"
"12928000","35.38000154495239","35.38000154495239","35.38000154495239"
"12992000","33.920000076293945","33.920000076293945","33.920000076293945"
"13056000","33.779999017715454","33.779999017715454","33.779999017715454"
"13120000","33.96000075340271","33.96000075340271","33.96000075340271"
"13184000","33.88000154495239","33.88000154495239","33.88000154495239"
"13248000","34.839998960494995","34.839998960494995","34.839998960494995"
"13312000","34.98000168800354","34.98000168800354","34.98000168800354"
"13376000","34.7400016784668","34.7400016784668","34.7400016784668"
"13440000","34.47999835014343","34.47999835014343","34.47999835014343"
"13504000","35.96000003814697","35.96000003814697","35.96000003814697"
"13568000","34.72000026702881","34.72000026702881","34.72000026702881"
"13632000","34.8600013256073","34.8600013256073","34.8600013256073"
"13696000","36.17999887466431","36.17999887466431","36.17999887466431"
"13760000","34.82000112533569","34.82000112533569","34.82000112533569"
"13824000","35.36000156402588","35.36000156402588","35.36000156402588"
"13888000","35.07999897003174","35.07999897003174","35.07999897003174"
"13952000","34.32000374794006","34.32000374794006","34.32000374794006"
"14016000","34.76000142097473","34.76000142097473","34.76000142097473"
"14080000","35.50000190734863","35.50000190734863","35.50000190734863"
"14144000","35.560001850128174","35.560001850128174","35.560001850128174"
"14208000","36.060001611709595","36.060001611709595","36.060001611709595"
"14272000","35.640000343322754","35.640000343322754","35.640000343322754"
"14336000","34.96000289916992","34.96000289916992","34.96000289916992"
"14400000","34.93999981880188","34.93999981880188","34.93999981880188"
"14464000","35.459999561309814","35.459999561309814","35.459999561309814"
"14528000","35.63999938964844","35.63999938964844","35.63999938964844"
"14592000","35.47999954223633","35.47999954223633","35.47999954223633"
"14656000","35.12000036239624","35.12000036239624","35.12000036239624"
"14720000","35.15999794006348","35.15999794006348","35.15999794006348"
"14784000","36.820000648498535","36.820000648498535","36.820000648498535"
"14848000","36.68000030517578","36.68000030517578","36.68000030517578"
"14912000","35.42999839782715","35.42999839782715","35.42999839782715"
"14976000","35.979997396469116","35.979997396469116","35.979997396469116"
"15040000","36.69999837875366","36.69999837875366","36.69999837875366"
"15104000","35.840001344680786","35.840001344680786","35.840001344680786"
"15168000","34.90000104904175","34.90000104904175","34.90000104904175"
"15232000","34.3000009059906","34.3000009059906","34.3000009059906"
"15296000","34.77999806404114","34.77999806404114","34.77999806404114"
"15360000","35.05999994277954","35.05999994277954","35.05999994277954"
"15424000","35.100001096725464","35.100001096725464","35.100001096725464"
"15488000","35.36000204086304","35.36000204086304","35.36000204086304"
"15552000","34.630001068115234","34.630001068115234","34.630001068115234"
"15616000","34.3699996471405","34.3699996471405","34.3699996471405"
"15680000","35.060001611709595","35.060001611709595","35.060001611709595"
"15744000","35.62000036239624","35.62000036239624","35.62000036239624"
"15808000","35.780001401901245","35.780001401901245","35.780001401901245"
"15872000","34.899999380111694","34.899999380111694","34.899999380111694"
"15936000","35.76000165939331","35.76000165939331","35.76000165939331"
"16000000","36.480003118515015","36.480003118515015","36.480003118515015"
"16064000","35.75999927520752","35.75999927520752","35.75999927520752"
"16128000","34.70000123977661","34.70000123977661","34.70000123977661"
"16192000","33.5","33.5","33.5"
"16256000","34.14000058174133","34.14000058174133","34.14000058174133"
"16320000","34.94000005722046","34.94000005722046","34.94000005722046"
"16384000","35.459999084472656","35.459999084472656","35.459999084472656"
"16448000","34.94000005722046","34.94000005722046","34.94000005722046"
"16512000","34.980000734329224","34.980000734329224","34.980000734329224"
"16576000","35.53000092506409","35.53000092506409","35.53000092506409"
"16640000","35.35000014305115","35.35000014305115","35.35000014305115"
"16704000","33.65999937057495","33.65999937057495","33.65999937057495"
"16768000","34.99999952316284","34.99999952316284","34.99999952316284"
"16832000","33.700000524520874","33.700000524520874","33.700000524520874"
"16896000","34.299999952316284","34.299999952316284","34.299999952316284"
"16960000","35.21999907493591","35.21999907493591","35.21999907493591"
"17024000","34.5800039768219","34.5800039768219","34.5800039768219"
"17088000","34.04000210762024","34.04000210762024","34.04000210762024"
"17152000","34.90000247955322","34.90000247955322","34.90000247955322"
"17216000","36.21999979019165","36.21999979019165","36.21999979019165"
"17280000","36.24000287055969","36.24000287055969","36.24000287055969"
"17344000","35.65000009536743","35.65000009536743","35.65000009536743"
"17408000","35.619999408721924","35.619999408721924","35.619999408721924"
"17472000","35.480000019073486","35.480000019073486","35.480000019073486"
"17536000","34.57999849319458","34.57999849319458","34.57999849319458"
"17600000","34.239999771118164","34.239999771118164","34.239999771118164"
"17664000","35.48000168800354","35.48000168800354","35.48000168800354"
"17728000","34.90000128746033","34.90000128746033","34.90000128746033"
"17792000","34.200002670288086","34.200002670288086","34.200002670288086"
"17856000","35.299999475479126","35.299999475479126","35.299999475479126"
"17920000","35.28000068664551","35.28000068664551","35.28000068664551"
"17984000","35.620001792907715","35.620001792907715","35.620001792907715"
"18048000","34.92000222206116","34.92000222206116","34.92000222206116"
"18112000","34.88000178337097","34.88000178337097","34.88000178337097"
"18176000","35.06000351905823","35.06000351905823","35.06000351905823"
"18240000","35.159998655319214","35.159998655319214","35.159998655319214"
"18304000","34.34000086784363","34.34000086784363","34.34000086784363"
"18368000","33.440001249313354","33.440001249313354","33.440001249313354"
"18432000","34.00000023841858","34.00000023841858","34.00000023841858"
"18496000","34.540000915527344","34.540000915527344","34.540000915527344"
"18560000","35.23999881744385","35.23999881744385","35.23999881744385"
"18624000","36.08000087738037","36.08000087738037","36.08000087738037"
"18688000","35.68000245094299","35.68000245094299","35.68000245094299"
"18752000","35.86000204086304","35.86000204086304","35.86000204086304"
"18816000","34.62000274658203","34.62000274658203","34.62000274658203"
"18880000","36.41999959945679","36.41999959945679","36.41999959945679"
"18944000","35.39999961853027","35.39999961853027","35.39999961853027"
"19008000","35.23999786376953","35.23999786376953","35.23999786376953"
"19072000","34.68000030517578","34.68000030517578","34.68000030517578"
"19136000","34.61999988555908","34.61999988555908","34.61999988555908"
"19200000","35.84000301361084","35.84000301361084","35.84000301361084"
"19264000","36.02000164985657","36.02000164985657","36.02000164985657"
"19328000","35.980000019073486","35.980000019073486","35.980000019073486"
"19392000","36.34000086784363","36.34000086784363","36.34000086784363"
"19456000","36.40000057220459","36.40000057220459","36.40000057220459"
"19520000","35.920000076293945","35.920000076293945","35.920000076293945"
"19584000","35.26000094413757","35.26000094413757","35.26000094413757"
"19648000","35.38000130653381","35.38000130653381","35.38000130653381"
"19712000","36.58000135421753","36.58000135421753","36.58000135421753"
"19776000","36.020002126693726","36.020002126693726","36.020002126693726"
"19840000","36.30000114440918","36.30000114440918","36.30000114440918"
"19904000","35.400002002716064","35.400002002716064","35.400002002716064"
"19968000","35.10999894142151","35.10999894142151","35.10999894142151"
"20032000","35.7300009727478","35.7300009727478","35.7300009727478"
