"Step","lbf10_cbam_122_baseline - SW_ep_rew_total","lbf10_cbam_122_baseline - SW_ep_rew_total__MIN","lbf10_cbam_122_baseline - SW_ep_rew_total__MAX"
"2560000","8.445000052452087","8.445000052452087","8.445000052452087"
"2624000","7.724999845027924","7.724999845027924","7.724999845027924"
"2688000","9.389999866485596","9.389999866485596","9.389999866485596"
"2752000","8.65499997138977","8.65499997138977","8.65499997138977"
"2816000","8.129999816417694","8.129999816417694","8.129999816417694"
"2880000","8.504999995231628","8.504999995231628","8.504999995231628"
"2944000","9.570000052452087","9.570000052452087","9.570000052452087"
"3008000","10.72499966621399","10.72499966621399","10.72499966621399"
"3072000","9.615000069141388","9.615000069141388","9.615000069141388"
"3136000","7.890000104904175","7.890000104904175","7.890000104904175"
"3200000","8.205000162124634","8.205000162124634","8.205000162124634"
"3264000","7.979999899864197","7.979999899864197","7.979999899864197"
"3328000","8.145000219345093","8.145000219345093","8.145000219345093"
"3392000","7.7400000393390656","7.7400000393390656","7.7400000393390656"
"3456000","7.575000047683716","7.575000047683716","7.575000047683716"
"3520000","7.935000061988831","7.935000061988831","7.935000061988831"
"3584000","8.055000126361847","8.055000126361847","8.055000126361847"
"3648000","7.500000059604645","7.500000059604645","7.500000059604645"
"3712000","7.590000033378601","7.590000033378601","7.590000033378601"
"3776000","8.234999895095825","8.234999895095825","8.234999895095825"
"3840000","8.235000133514404","8.235000133514404","8.235000133514404"
"3904000","8.039999797940254","8.039999797940254","8.039999797940254"
"3968000","7.484999895095825","7.484999895095825","7.484999895095825"
"4032000","9.389999985694885","9.389999985694885","9.389999985694885"
"4096000","9.37499988079071","9.37499988079071","9.37499988079071"
"4160000","9.629999995231628","9.629999995231628","9.629999995231628"
"4224000","10.409999966621399","10.409999966621399","10.409999966621399"
"4288000","9.28499972820282","9.28499972820282","9.28499972820282"
"4352000","7.904999852180481","7.904999852180481","7.904999852180481"
"4416000","9.405000269412994","9.405000269412994","9.405000269412994"
"4480000","7.7850000858306885","7.7850000858306885","7.7850000858306885"
"4544000","7.754999935626984","7.754999935626984","7.754999935626984"
"4608000","8.024999797344208","8.024999797344208","8.024999797344208"
"4672000","8.204999923706055","8.204999923706055","8.204999923706055"
"4736000","9.915000081062317","9.915000081062317","9.915000081062317"
"4800000","10.289999842643738","10.289999842643738","10.289999842643738"
"4864000","8.90999984741211","8.90999984741211","8.90999984741211"
"4928000","8.159999966621399","8.159999966621399","8.159999966621399"
"4992000","8.999999761581421","8.999999761581421","8.999999761581421"
"5056000","9.525000035762787","9.525000035762787","9.525000035762787"
"5120000","8.65499997138977","8.65499997138977","8.65499997138977"
"5184000","8.595000267028809","8.595000267028809","8.595000267028809"
"5248000","8.070000171661377","8.070000171661377","8.070000171661377"
"5312000","8.20499974489212","8.20499974489212","8.20499974489212"
"5376000","8.474999785423279","8.474999785423279","8.474999785423279"
"5440000","9.449999958276749","9.449999958276749","9.449999958276749"
"5504000","10.635000050067902","10.635000050067902","10.635000050067902"
"5568000","9.044999897480011","9.044999897480011","9.044999897480011"
"5632000","9.150000095367432","9.150000095367432","9.150000095367432"
"5696000","8.190000057220459","8.190000057220459","8.190000057220459"
"5760000","7.320000171661377","7.320000171661377","7.320000171661377"
"5824000","9.795000076293945","9.795000076293945","9.795000076293945"
"5888000","10.06499981880188","10.06499981880188","10.06499981880188"
"5952000","9.059999883174896","9.059999883174896","9.059999883174896"
"6016000","7.334999978542328","7.334999978542328","7.334999978542328"
"6080000","9.360000252723694","9.360000252723694","9.360000252723694"
"6144000","8.984999775886536","8.984999775886536","8.984999775886536"
"6208000","7.8450000286102295","7.8450000286102295","7.8450000286102295"
"6272000","8.264999866485596","8.264999866485596","8.264999866485596"
"6336000","7.485000014305115","7.485000014305115","7.485000014305115"
"6400000","6.705000162124634","6.705000162124634","6.705000162124634"
"6464000","9.149999976158142","9.149999976158142","9.149999976158142"
"6528000","10.094999551773071","10.094999551773071","10.094999551773071"
"6592000","8.80499991774559","8.80499991774559","8.80499991774559"
"6656000","8.01000002026558","8.01000002026558","8.01000002026558"
"6720000","8.159999907016754","8.159999907016754","8.159999907016754"
"6784000","9.945000052452087","9.945000052452087","9.945000052452087"
"6848000","9.01500028371811","9.01500028371811","9.01500028371811"
"6912000","7.589999854564667","7.589999854564667","7.589999854564667"
"6976000","7.9499998688697815","7.9499998688697815","7.9499998688697815"
"7040000","8.039999961853027","8.039999961853027","8.039999961853027"
"7104000","7.185000002384186","7.185000002384186","7.185000002384186"
"7168000","6.480000078678131","6.480000078678131","6.480000078678131"
"7232000","6.419999822974205","6.419999822974205","6.419999822974205"
"7296000","7.109999850392342","7.109999850392342","7.109999850392342"
"7360000","8.790000140666962","8.790000140666962","8.790000140666962"
"7424000","8.280000030994415","8.280000030994415","8.280000030994415"
"7488000","8.44499996304512","8.44499996304512","8.44499996304512"
"7552000","8.235000163316727","8.235000163316727","8.235000163316727"
"7616000","7.410000145435333","7.410000145435333","7.410000145435333"
"7680000","7.799999833106995","7.799999833106995","7.799999833106995"
"7744000","9.044999957084656","9.044999957084656","9.044999957084656"
"7808000","8.985000193119049","8.985000193119049","8.985000193119049"
"7872000","7.814999967813492","7.814999967813492","7.814999967813492"
"7936000","8.369999885559082","8.369999885559082","8.369999885559082"
"8000000","9.480000257492065","9.480000257492065","9.480000257492065"
"8064000","7.665000140666962","7.665000140666962","7.665000140666962"
"8128000","8.835000276565552","8.835000276565552","8.835000276565552"
"8192000","8.355000019073486","8.355000019073486","8.355000019073486"
"8256000","8.940000057220459","8.940000057220459","8.940000057220459"
"8320000","7.919999837875366","7.919999837875366","7.919999837875366"
"8384000","7.965000033378601","7.965000033378601","7.965000033378601"
"8448000","7.754999995231628","7.754999995231628","7.754999995231628"
"8512000","8.280000030994415","8.280000030994415","8.280000030994415"
"8576000","8.444999873638153","8.444999873638153","8.444999873638153"
"8640000","7.004999876022339","7.004999876022339","7.004999876022339"
"8704000","6.749999865889549","6.749999865889549","6.749999865889549"
"8768000","7.439999997615814","7.439999997615814","7.439999997615814"
"8832000","7.575000107288361","7.575000107288361","7.575000107288361"
"8896000","6.734999924898148","6.734999924898148","6.734999924898148"
"8960000","6.314999803900719","6.314999803900719","6.314999803900719"
"9024000","7.3950000405311584","7.3950000405311584","7.3950000405311584"
"9088000","8.084999799728394","8.084999799728394","8.084999799728394"
"9152000","8.370000004768372","8.370000004768372","8.370000004768372"
"9216000","7.574999988079071","7.574999988079071","7.574999988079071"
"9280000","7.544999837875366","7.544999837875366","7.544999837875366"
"9344000","6.780000030994415","6.780000030994415","6.780000030994415"
"9408000","7.124999761581421","7.124999761581421","7.124999761581421"
"9472000","8.430000185966492","8.430000185966492","8.430000185966492"
"9536000","7.380000054836273","7.380000054836273","7.380000054836273"
"9600000","8.76000002026558","8.76000002026558","8.76000002026558"
"9664000","9.674999952316284","9.674999952316284","9.674999952316284"
"9728000","9.479999959468842","9.479999959468842","9.479999959468842"
"9792000","9.360000312328339","9.360000312328339","9.360000312328339"
"9856000","9.900000214576721","9.900000214576721","9.900000214576721"
"9920000","8.190000176429749","8.190000176429749","8.190000176429749"
"9984000","8.294999837875366","8.294999837875366","8.294999837875366"
"10048000","8.14499980211258","8.14499980211258","8.14499980211258"
"10112000","9.405000150203705","9.405000150203705","9.405000150203705"
"10176000","9.449999809265137","9.449999809265137","9.449999809265137"
"10240000","8.085000030696392","8.085000030696392","8.085000030696392"
"10304000","8.550000056624413","8.550000056624413","8.550000056624413"
"10368000","8.354999877512455","8.354999877512455","8.354999877512455"
"10432000","8.80500015616417","8.80500015616417","8.80500015616417"
"10496000","7.7400000393390656","7.7400000393390656","7.7400000393390656"
"10560000","8.93999993801117","8.93999993801117","8.93999993801117"
"10624000","10.515000104904175","10.515000104904175","10.515000104904175"
"10688000","9.180000066757202","9.180000066757202","9.180000066757202"
"10752000","8.355000138282776","8.355000138282776","8.355000138282776"
"10816000","7.54500013589859","7.54500013589859","7.54500013589859"
"10880000","8.205000028014183","8.205000028014183","8.205000028014183"
"10944000","8.444999694824219","8.444999694824219","8.444999694824219"
"11008000","7.904999956488609","7.904999956488609","7.904999956488609"
"11072000","7.889999806880951","7.889999806880951","7.889999806880951"
"11136000","7.905000001192093","7.905000001192093","7.905000001192093"
"11200000","7.5","7.5","7.5"
"11264000","7.185000061988831","7.185000061988831","7.185000061988831"
"11328000","7.950000047683716","7.950000047683716","7.950000047683716"
"11392000","8.760000228881836","8.760000228881836","8.760000228881836"
"11456000","8.774999856948853","8.774999856948853","8.774999856948853"
"11520000","6.900000095367432","6.900000095367432","6.900000095367432"
"11584000","7.019999980926514","7.019999980926514","7.019999980926514"
"11648000","7.169999837875366","7.169999837875366","7.169999837875366"
"11712000","7.10999995470047","7.10999995470047","7.10999995470047"
"11776000","8.355000138282776","8.355000138282776","8.355000138282776"
"11840000","7.695000112056732","7.695000112056732","7.695000112056732"
"11904000","8.144999980926514","8.144999980926514","8.144999980926514"
"11968000","9.315000057220459","9.315000057220459","9.315000057220459"
"12032000","10.335000157356262","10.335000157356262","10.335000157356262"
"12096000","7.4400001764297485","7.4400001764297485","7.4400001764297485"
"12160000","7.304999828338623","7.304999828338623","7.304999828338623"
"12224000","8.444999933242798","8.444999933242798","8.444999933242798"
"12288000","7.544999808073044","7.544999808073044","7.544999808073044"
"12352000","7.109999895095825","7.109999895095825","7.109999895095825"
"12416000","7.724999904632568","7.724999904632568","7.724999904632568"
"12480000","7.5299999713897705","7.5299999713897705","7.5299999713897705"
"12544000","9.720000147819519","9.720000147819519","9.720000147819519"
"12608000","10.020000100135803","10.020000100135803","10.020000100135803"
"12672000","9.524999976158142","9.524999976158142","9.524999976158142"
"12736000","9.120000004768372","9.120000004768372","9.120000004768372"
"12800000","8.084999799728394","8.084999799728394","8.084999799728394"
"12864000","9.315000057220459","9.315000057220459","9.315000057220459"
"12928000","8.144999861717224","8.144999861717224","8.144999861717224"
"12992000","6.584999918937683","6.584999918937683","6.584999918937683"
"13056000","7.124999955296516","7.124999955296516","7.124999955296516"
"13120000","7.424999952316284","7.424999952316284","7.424999952316284"
"13184000","7.530000150203705","7.530000150203705","7.530000150203705"
"13248000","7.184999912977219","7.184999912977219","7.184999912977219"
"13312000","7.184999883174896","7.184999883174896","7.184999883174896"
"13376000","7.274999976158142","7.274999976158142","7.274999976158142"
"13440000","8.189999967813492","8.189999967813492","8.189999967813492"
"13504000","7.24499986320734","7.24499986320734","7.24499986320734"
"13568000","7.409999966621399","7.409999966621399","7.409999966621399"
"13632000","8.445000052452087","8.445000052452087","8.445000052452087"
"13696000","8.400000095367432","8.400000095367432","8.400000095367432"
"13760000","7.904999613761902","7.904999613761902","7.904999613761902"
"13824000","9.26999980211258","9.26999980211258","9.26999980211258"
"13888000","9.35999971628189","9.35999971628189","9.35999971628189"
"13952000","9.120000004768372","9.120000004768372","9.120000004768372"
"14016000","10.799999952316284","10.799999952316284","10.799999952316284"
"14080000","9.644999980926514","9.644999980926514","9.644999980926514"
"14144000","9.045000076293945","9.045000076293945","9.045000076293945"
"14208000","8.415000021457672","8.415000021457672","8.415000021457672"
"14272000","7.289999961853027","7.289999961853027","7.289999961853027"
"14336000","7.919999957084656","7.919999957084656","7.919999957084656"
"14400000","9.899999856948853","9.899999856948853","9.899999856948853"
"14464000","9.524999976158142","9.524999976158142","9.524999976158142"
"14528000","8.025000184774399","8.025000184774399","8.025000184774399"
"14592000","7.200000107288361","7.200000107288361","7.200000107288361"
"14656000","8.130000114440918","8.130000114440918","8.130000114440918"
"14720000","8.294999718666077","8.294999718666077","8.294999718666077"
"14784000","9.179999828338623","9.179999828338623","9.179999828338623"
"14848000","8.70000010728836","8.70000010728836","8.70000010728836"
"14912000","7.7549998909235","7.7549998909235","7.7549998909235"
"14976000","7.21499989926815","7.21499989926815","7.21499989926815"
"15040000","8.775000214576721","8.775000214576721","8.775000214576721"
"15104000","9.975000023841858","9.975000023841858","9.975000023841858"
"15168000","8.235000133514404","8.235000133514404","8.235000133514404"
"15232000","7.289999842643738","7.289999842643738","7.289999842643738"
"15296000","7.064999938011169","7.064999938011169","7.064999938011169"
"15360000","7.409999847412109","7.409999847412109","7.409999847412109"
"15424000","9.675000369548798","9.675000369548798","9.675000369548798"
"15488000","8.834999978542328","8.834999978542328","8.834999978542328"
"15552000","7.259999990463257","7.259999990463257","7.259999990463257"
"15616000","7.9649999141693115","7.9649999141693115","7.9649999141693115"
"15680000","7.619999945163727","7.619999945163727","7.619999945163727"
"15744000","8.64000016450882","8.64000016450882","8.64000016450882"
"15808000","8.235000118613243","8.235000118613243","8.235000118613243"
"15872000","8.160000130534172","8.160000130534172","8.160000130534172"
"15936000","9.149999856948853","9.149999856948853","9.149999856948853"
"16000000","7.680000185966492","7.680000185966492","7.680000185966492"
"16064000","6.944999925792217","6.944999925792217","6.944999925792217"
"16128000","6.794999822974205","6.794999822974205","6.794999822974205"
"16192000","8.504999995231628","8.504999995231628","8.504999995231628"
"16256000","8.639999806880951","8.639999806880951","8.639999806880951"
"16320000","8.294999718666077","8.294999718666077","8.294999718666077"
"16384000","7.665000081062317","7.665000081062317","7.665000081062317"
"16448000","7.785000141710043","7.785000141710043","7.785000141710043"
"16512000","7.485000059008598","7.485000059008598","7.485000059008598"
"16576000","8.429999947547913","8.429999947547913","8.429999947547913"
"16640000","7.499999940395355","7.499999940395355","7.499999940395355"
"16704000","8.894999861717224","8.894999861717224","8.894999861717224"
"16768000","10.590000033378601","10.590000033378601","10.590000033378601"
"16832000","8.894999742507935","8.894999742507935","8.894999742507935"
"16896000","7.860000014305115","7.860000014305115","7.860000014305115"
"16960000","7.649999916553497","7.649999916553497","7.649999916553497"
"17024000","6.614999949932098","6.614999949932098","6.614999949932098"
"17088000","6.209999814629555","6.209999814629555","6.209999814629555"
"17152000","6.40500009059906","6.40500009059906","6.40500009059906"
"17216000","8.505000159144402","8.505000159144402","8.505000159144402"
"17280000","8.235000133514404","8.235000133514404","8.235000133514404"
"17344000","7.559999942779541","7.559999942779541","7.559999942779541"
"17408000","9.629999995231628","9.629999995231628","9.629999995231628"
"17472000","10.620000004768372","10.620000004768372","10.620000004768372"
"17536000","8.175000071525574","8.175000071525574","8.175000071525574"
"17600000","7.0500001311302185","7.0500001311302185","7.0500001311302185"
"17664000","6.734999924898148","6.734999924898148","6.734999924898148"
"17728000","7.020000159740448","7.020000159740448","7.020000159740448"
"17792000","7.800000101327896","7.800000101327896","7.800000101327896"
"17856000","7.709999829530716","7.709999829530716","7.709999829530716"
"17920000","6.9900000393390656","6.9900000393390656","6.9900000393390656"
"17984000","7.155000060796738","7.155000060796738","7.155000060796738"
"18048000","7.965000152587891","7.965000152587891","7.965000152587891"
"18112000","7.454999923706055","7.454999923706055","7.454999923706055"
"18176000","7.1849998235702515","7.1849998235702515","7.1849998235702515"
"18240000","7.154999911785126","7.154999911785126","7.154999911785126"
"18304000","7.950000017881393","7.950000017881393","7.950000017881393"
"18368000","8.625","8.625","8.625"
"18432000","8.265000104904175","8.265000104904175","8.265000104904175"
"18496000","8.175000131130219","8.175000131130219","8.175000131130219"
"18560000","8.190000057220459","8.190000057220459","8.190000057220459"
"18624000","8.21999979019165","8.21999979019165","8.21999979019165"
"18688000","8.98500007390976","8.98500007390976","8.98500007390976"
"18752000","9.34499979019165","9.34499979019165","9.34499979019165"
"18816000","9.959999740123749","9.959999740123749","9.959999740123749"
"18880000","10.185000121593475","10.185000121593475","10.185000121593475"
"18944000","10.17000013589859","10.17000013589859","10.17000013589859"
"19008000","9.04500000178814","9.04500000178814","9.04500000178814"
"19072000","7.139999806880951","7.139999806880951","7.139999806880951"
"19136000","7.42500015348196","7.42500015348196","7.42500015348196"
"19200000","7.365000024437904","7.365000024437904","7.365000024437904"
"19264000","8.864999830722809","8.864999830722809","8.864999830722809"
"19328000","8.459999918937683","8.459999918937683","8.459999918937683"
"19392000","9.359999775886536","9.359999775886536","9.359999775886536"
"19456000","8.774999976158142","8.774999976158142","8.774999976158142"
"19520000","7.2749998569488525","7.2749998569488525","7.2749998569488525"
"19584000","7.8750001192092896","7.8750001192092896","7.8750001192092896"
"19648000","10.214999794960022","10.214999794960022","10.214999794960022"
"19712000","9.495000004768372","9.495000004768372","9.495000004768372"
"19776000","8.159999966621399","8.159999966621399","8.159999966621399"
"19840000","8.789999902248383","8.789999902248383","8.789999902248383"
"19904000","9.510000228881836","9.510000228881836","9.510000228881836"
"19968000","8.039999842643738","8.039999842643738","8.039999842643738"
"20032000","8.265000075101852","8.265000075101852","8.265000075101852"
"20096000","6.944999873638153","6.944999873638153","6.944999873638153"
"20160000","7.4849996864795685","7.4849996864795685","7.4849996864795685"
"20224000","7.679999738931656","7.679999738931656","7.679999738931656"
"20288000","7.950000062584877","7.950000062584877","7.950000062584877"
"20352000","7.769999861717224","7.769999861717224","7.769999861717224"
"20416000","8.084999918937683","8.084999918937683","8.084999918937683"
"20480000","8.924999833106995","8.924999833106995","8.924999833106995"
"20544000","8.204999804496765","8.204999804496765","8.204999804496765"
"20608000","8.384999811649323","8.384999811649323","8.384999811649323"
"20672000","7.335000157356262","7.335000157356262","7.335000157356262"
"20736000","6.974999904632568","6.974999904632568","6.974999904632568"
"20800000","8.069999933242798","8.069999933242798","8.069999933242798"
"20864000","9.689999639987946","9.689999639987946","9.689999639987946"
"20928000","9.71999967098236","9.71999967098236","9.71999967098236"
"20992000","8.145000040531158","8.145000040531158","8.145000040531158"
"21056000","7.394999980926514","7.394999980926514","7.394999980926514"
"21120000","8.190000057220459","8.190000057220459","8.190000057220459"
"21184000","9.149999797344208","9.149999797344208","9.149999797344208"
"21248000","8.624999850988388","8.624999850988388","8.624999850988388"
"21312000","9.300000190734863","9.300000190734863","9.300000190734863"
"21376000","9.990000247955322","9.990000247955322","9.990000247955322"
"21440000","9.09000015258789","9.09000015258789","9.09000015258789"
"21504000","7.364999771118164","7.364999771118164","7.364999771118164"
"21568000","7.379999876022339","7.379999876022339","7.379999876022339"
"21632000","8.354999899864197","8.354999899864197","8.354999899864197"
"21696000","7.694999933242798","7.694999933242798","7.694999933242798"
"21760000","6.869999885559082","6.869999885559082","6.869999885559082"
"21824000","7.874999940395355","7.874999940395355","7.874999940395355"
"21888000","7.739999994635582","7.739999994635582","7.739999994635582"
"21952000","7.784999966621399","7.784999966621399","7.784999966621399"
"22016000","7.259999990463257","7.259999990463257","7.259999990463257"
"22080000","7.815000057220459","7.815000057220459","7.815000057220459"
"22144000","9.074999928474426","9.074999928474426","9.074999928474426"
"22208000","9.36000020802021","9.36000020802021","9.36000020802021"
"22272000","8.06999984383583","8.06999984383583","8.06999984383583"
"22336000","7.559999793767929","7.559999793767929","7.559999793767929"
"22400000","7.875000089406967","7.875000089406967","7.875000089406967"
"22464000","7.559999942779541","7.559999942779541","7.559999942779541"
"22528000","8.114999890327454","8.114999890327454","8.114999890327454"
"22592000","9.644999980926514","9.644999980926514","9.644999980926514"
"22656000","8.234999775886536","8.234999775886536","8.234999775886536"
"22720000","9.119999945163727","9.119999945163727","9.119999945163727"
"22784000","9.255000114440918","9.255000114440918","9.255000114440918"
"22848000","9.839999914169312","9.839999914169312","9.839999914169312"
"22912000","9.73499971628189","9.73499971628189","9.73499971628189"
"22976000","8.760000109672546","8.760000109672546","8.760000109672546"
"23040000","9.330000162124634","9.330000162124634","9.330000162124634"
"23104000","8.759999871253967","8.759999871253967","8.759999871253967"
"23168000","7.35000005364418","7.35000005364418","7.35000005364418"
"23232000","7.799999833106995","7.799999833106995","7.799999833106995"
"23296000","7.349999964237213","7.349999964237213","7.349999964237213"
"23360000","8.564999759197235","8.564999759197235","8.564999759197235"
"23424000","8.069999992847443","8.069999992847443","8.069999992847443"
"23488000","7.589999943971634","7.589999943971634","7.589999943971634"
"23552000","8.460000038146973","8.460000038146973","8.460000038146973"
"23616000","7.66499999165535","7.66499999165535","7.66499999165535"
"23680000","7.48499995470047","7.48499995470047","7.48499995470047"
"23744000","7.260000020265579","7.260000020265579","7.260000020265579"
"23808000","7.215000003576279","7.215000003576279","7.215000003576279"
"23872000","7.095000177621841","7.095000177621841","7.095000177621841"
"23936000","6.194999858736992","6.194999858736992","6.194999858736992"
"24000000","7.379999876022339","7.379999876022339","7.379999876022339"
"24064000","8.819999933242798","8.819999933242798","8.819999933242798"
"24128000","9.165000081062317","9.165000081062317","9.165000081062317"
"24192000","9.585000038146973","9.585000038146973","9.585000038146973"
"24256000","8.95499974489212","8.95499974489212","8.95499974489212"
"24320000","9.749999672174454","9.749999672174454","9.749999672174454"
"24384000","9.629999995231628","9.629999995231628","9.629999995231628"
"24448000","9.420000076293945","9.420000076293945","9.420000076293945"
"24512000","7.965000092983246","7.965000092983246","7.965000092983246"
"24576000","7.515000104904175","7.515000104904175","7.515000104904175"
"24640000","7.5749998688697815","7.5749998688697815","7.5749998688697815"
"24704000","9.239999830722809","9.239999830722809","9.239999830722809"
"24768000","9.089999914169312","9.089999914169312","9.089999914169312"
"24832000","7.214999973773956","7.214999973773956","7.214999973773956"
"24896000","8.205000162124634","8.205000162124634","8.205000162124634"
"24960000","8.099999964237213","8.099999964237213","8.099999964237213"
"25024000","7.980000130832195","7.980000130832195","7.980000130832195"
"25088000","8.985000371932983","8.985000371932983","8.985000371932983"
"25152000","9.10499981045723","9.10499981045723","9.10499981045723"
"25216000","8.565000057220459","8.565000057220459","8.565000057220459"
"25280000","7.575000047683716","7.575000047683716","7.575000047683716"
"25344000","6.4649998396635056","6.4649998396635056","6.4649998396635056"
"25408000","8.370000004768372","8.370000004768372","8.370000004768372"
"25472000","8.025000214576721","8.025000214576721","8.025000214576721"
"25536000","7.050000041723251","7.050000041723251","7.050000041723251"
"25600000","8.010000109672546","8.010000109672546","8.010000109672546"
"25664000","8.174999952316284","8.174999952316284","8.174999952316284"
"25728000","9.359999895095825","9.359999895095825","9.359999895095825"
"25792000","9.765000224113464","9.765000224113464","9.765000224113464"
"25856000","8.490000009536743","8.490000009536743","8.490000009536743"
"25920000","8.055000066757202","8.055000066757202","8.055000066757202"
"25984000","9.839999914169312","9.839999914169312","9.839999914169312"
"26048000","8.849999904632568","8.849999904632568","8.849999904632568"
"26112000","7.950000166893005","7.950000166893005","7.950000166893005"
"26176000","8.265000104904175","8.265000104904175","8.265000104904175"
"26240000","6.989999949932098","6.989999949932098","6.989999949932098"
"26304000","6.944999948143959","6.944999948143959","6.944999948143959"
"26368000","8.31000018119812","8.31000018119812","8.31000018119812"
"26432000","9.900000095367432","9.900000095367432","9.900000095367432"
"26496000","9.285000026226044","9.285000026226044","9.285000026226044"
"26560000","8.445000037550926","8.445000037550926","8.445000037550926"
"26624000","7.650000274181366","7.650000274181366","7.650000274181366"
"26688000","8.669999986886978","8.669999986886978","8.669999986886978"
"26752000","9.480000078678131","9.480000078678131","9.480000078678131"
"26816000","9.764999866485596","9.764999866485596","9.764999866485596"
"26880000","7.740000069141388","7.740000069141388","7.740000069141388"
"26944000","9.209999918937683","9.209999918937683","9.209999918937683"
"27008000","8.53499984741211","8.53499984741211","8.53499984741211"
"27072000","7.170000076293945","7.170000076293945","7.170000076293945"
"27136000","7.200000002980232","7.200000002980232","7.200000002980232"
"27200000","7.485000245273113","7.485000245273113","7.485000245273113"
"27264000","9.119999885559082","9.119999885559082","9.119999885559082"
"27328000","9.31499981880188","9.31499981880188","9.31499981880188"
"27392000","8.055000066757202","8.055000066757202","8.055000066757202"
"27456000","8.310000255703926","8.310000255703926","8.310000255703926"
"27520000","8.789999961853027","8.789999961853027","8.789999961853027"
"27584000","9.915000081062317","9.915000081062317","9.915000081062317"
"27648000","10.380000233650208","10.380000233650208","10.380000233650208"
"27712000","8.325000047683716","8.325000047683716","8.325000047683716"
"27776000","7.169999808073044","7.169999808073044","7.169999808073044"
"27840000","8.414999932050705","8.414999932050705","8.414999932050705"
"27904000","8.5350002348423","8.5350002348423","8.5350002348423"
"27968000","7.845000118017197","7.845000118017197","7.845000118017197"
"28032000","8.369999930262566","8.369999930262566","8.369999930262566"
"28096000","7.934999942779541","7.934999942779541","7.934999942779541"
"28160000","7.634999990463257","7.634999990463257","7.634999990463257"
"28224000","6.630000025033951","6.630000025033951","6.630000025033951"
"28288000","6.659999966621399","6.659999966621399","6.659999966621399"
"28352000","8.580000162124634","8.580000162124634","8.580000162124634"
"28416000","8.940000295639038","8.940000295639038","8.940000295639038"
"28480000","8.714999854564667","8.714999854564667","8.714999854564667"
"28544000","8.02500008046627","8.02500008046627","8.02500008046627"
"28608000","9.134999573230743","9.134999573230743","9.134999573230743"
"28672000","7.919999539852142","7.919999539852142","7.919999539852142"
"28736000","6.80999992787838","6.80999992787838","6.80999992787838"
"28800000","7.050000175833702","7.050000175833702","7.050000175833702"
"28864000","9.045000076293945","9.045000076293945","9.045000076293945"
"28928000","9.254999876022339","9.254999876022339","9.254999876022339"
"28992000","7.994999885559082","7.994999885559082","7.994999885559082"
"29056000","8.114999800920486","8.114999800920486","8.114999800920486"
"29120000","9.255000233650208","9.255000233650208","9.255000233650208"
"29184000","9.209999799728394","9.209999799728394","9.209999799728394"
"29248000","7.334999918937683","7.334999918937683","7.334999918937683"
"29312000","6.614999987185001","6.614999987185001","6.614999987185001"
"29376000","8.835000157356262","8.835000157356262","8.835000157356262"
"29440000","9.525000095367432","9.525000095367432","9.525000095367432"
"29504000","9.420000076293945","9.420000076293945","9.420000076293945"
