"Step","lbf10_cbam_112_baseline - SW_ep_rew_total","lbf10_cbam_112_baseline - SW_ep_rew_total__MIN","lbf10_cbam_112_baseline - SW_ep_rew_total__MAX"
"6720000","19.11600089073181","19.11600089073181","19.11600089073181"
"6784000","18.647999048233032","18.647999048233032","18.647999048233032"
"6848000","19.955998420715332","19.955998420715332","19.955998420715332"
"6912000","19.84800124168396","19.84800124168396","19.84800124168396"
"6976000","19.536000967025757","19.536000967025757","19.536000967025757"
"7040000","19.69200110435486","19.69200110435486","19.69200110435486"
"7104000","18.03600001335144","18.03600001335144","18.03600001335144"
"7168000","17.940000295639038","17.940000295639038","17.940000295639038"
"7232000","17.69999933242798","17.69999933242798","17.69999933242798"
"7296000","17.36400008201599","17.36400008201599","17.36400008201599"
"7360000","16.007999181747437","16.007999181747437","16.007999181747437"
"7424000","14.640000104904175","14.640000104904175","14.640000104904175"
"7488000","14.27999997138977","14.27999997138977","14.27999997138977"
"7552000","14.040000915527344","14.040000915527344","14.040000915527344"
"7616000","14.052000999450684","14.052000999450684","14.052000999450684"
"7680000","14.32800030708313","14.32800030708313","14.32800030708313"
"7744000","14.676000595092773","14.676000595092773","14.676000595092773"
"7808000","14.952000617980957","14.952000617980957","14.952000617980957"
"7872000","17.56800103187561","17.56800103187561","17.56800103187561"
"7936000","16.775999307632446","16.775999307632446","16.775999307632446"
"8000000","15.959999561309814","15.959999561309814","15.959999561309814"
"8064000","15.564000129699707","15.564000129699707","15.564000129699707"
"8128000","14.52000093460083","14.52000093460083","14.52000093460083"
"8192000","14.244000434875488","14.244000434875488","14.244000434875488"
"8256000","13.896000146865845","13.896000146865845","13.896000146865845"
"8320000","13.547999620437622","13.547999620437622","13.547999620437622"
"8384000","13.655999898910522","13.655999898910522","13.655999898910522"
"8448000","14.472001314163208","14.472001314163208","14.472001314163208"
"8512000","15.276000022888184","15.276000022888184","15.276000022888184"
"8576000","15.935999631881714","15.935999631881714","15.935999631881714"
"8640000","16.5","16.5","16.5"
"8704000","16.152000188827515","16.152000188827515","16.152000188827515"
"8768000","15.227999687194824","15.227999687194824","15.227999687194824"
"8832000","15.455999374389648","15.455999374389648","15.455999374389648"
"8896000","16.067999839782715","16.067999839782715","16.067999839782715"
"8960000","16.764000415802002","16.764000415802002","16.764000415802002"
"9024000","16.536000728607178","16.536000728607178","16.536000728607178"
"9088000","15.575999736785889","15.575999736785889","15.575999736785889"
"9152000","15.419999837875366","15.419999837875366","15.419999837875366"
"9216000","14.652000904083252","14.652000904083252","14.652000904083252"
"9280000","14.24400019645691","14.24400019645691","14.24400019645691"
"9344000","14.232000350952148","14.232000350952148","14.232000350952148"
"9408000","14.016000270843506","14.016000270843506","14.016000270843506"
"9472000","14.351999998092651","14.351999998092651","14.351999998092651"
"9536000","13.788001298904419","13.788001298904419","13.788001298904419"
"9600000","13.871999502182007","13.871999502182007","13.871999502182007"
"9664000","14.22000002861023","14.22000002861023","14.22000002861023"
"9728000","13.7160005569458","13.7160005569458","13.7160005569458"
"9792000","14.08799958229065","14.08799958229065","14.08799958229065"
"9856000","14.376001119613647","14.376001119613647","14.376001119613647"
"9920000","14.232002019882202","14.232002019882202","14.232002019882202"
"9984000","14.076000690460205","14.076000690460205","14.076000690460205"
"10048000","14.771999597549438","14.771999597549438","14.771999597549438"
"10112000","14.880000114440918","14.880000114440918","14.880000114440918"
"10176000","15.743999242782593","15.743999242782593","15.743999242782593"
"10240000","17.675999879837036","17.675999879837036","17.675999879837036"
"10304000","17.088000774383545","17.088000774383545","17.088000774383545"
"10368000","18.12000060081482","18.12000060081482","18.12000060081482"
"10432000","18.359999656677246","18.359999656677246","18.359999656677246"
"10496000","17.23200011253357","17.23200011253357","17.23200011253357"
"10560000","16.883999824523926","16.883999824523926","16.883999824523926"
"10624000","16.45199990272522","16.45199990272522","16.45199990272522"
"10688000","15.924000263214111","15.924000263214111","15.924000263214111"
"10752000","16.41599941253662","16.41599941253662","16.41599941253662"
"10816000","16.764000415802002","16.764000415802002","16.764000415802002"
"10880000","17.076000213623047","17.076000213623047","17.076000213623047"
"10944000","18.420000791549683","18.420000791549683","18.420000791549683"
"11008000","18.059999704360962","18.059999704360962","18.059999704360962"
"11072000","17.435999870300293","17.435999870300293","17.435999870300293"
"11136000","16.46399974822998","16.46399974822998","16.46399974822998"
"11200000","16.33199906349182","16.33199906349182","16.33199906349182"
"11264000","15.576001405715942","15.576001405715942","15.576001405715942"
"11328000","14.304000616073608","14.304000616073608","14.304000616073608"
"11392000","15.467999935150146","15.467999935150146","15.467999935150146"
