"Step","coin3_cbamcausal - 0/selfish_incentivate_reward","coin3_cbamcausal - 0/selfish_incentivate_reward__MIN","coin3_cbamcausal - 0/selfish_incentivate_reward__MAX"
"64000","-0.007917922921478748","-0.007917922921478748","-0.007917922921478748"
"128000","-0.005288233980536461","-0.005288233980536461","-0.005288233980536461"
"192000","0.0013668101746588945","0.0013668101746588945","0.0013668101746588945"
"256000","0.013016615062952042","0.013016615062952042","0.013016615062952042"
"320000","0.0157362949103117","0.0157362949103117","0.0157362949103117"
"384000","0.0019963951781392097","0.0019963951781392097","0.0019963951781392097"
"448000","-0.014486495405435562","-0.014486495405435562","-0.014486495405435562"
"512000","-0.0012483730679377913","-0.0012483730679377913","-0.0012483730679377913"
"576000","0.0027862314600497484","0.0027862314600497484","0.0027862314600497484"
"640000","0.007427848409861326","0.007427848409861326","0.007427848409861326"
"704000","-0.006964564323425293","-0.006964564323425293","-0.006964564323425293"
"768000","-0.0031198214273899794","-0.0031198214273899794","-0.0031198214273899794"
"832000","0.00401047570630908","0.00401047570630908","0.00401047570630908"
"896000","-0.01217152550816536","-0.01217152550816536","-0.01217152550816536"
"960000","0.019939852878451347","0.019939852878451347","0.019939852878451347"
"1024000","NaN","",""
"1088000","0.009331786073744297","0.009331786073744297","0.009331786073744297"
"1152000","-0.006049290299415588","-0.006049290299415588","-0.006049290299415588"
"1216000","0.03997061774134636","0.03997061774134636","0.03997061774134636"
"1280000","0.019256196916103363","0.019256196916103363","0.019256196916103363"
"1344000","0.03714374825358391","0.03714374825358391","0.03714374825358391"
"1408000","0.03636433556675911","0.03636433556675911","0.03636433556675911"
"1472000","-0.020268097519874573","-0.020268097519874573","-0.020268097519874573"
"1536000","NaN","",""
"1600000","NaN","",""
"1664000","0.14112842082977295","0.14112842082977295","0.14112842082977295"
"1728000","0.0548696294426918","0.0548696294426918","0.0548696294426918"
"1792000","0.04028749093413353","0.04028749093413353","0.04028749093413353"
"1856000","0.1045607477426529","0.1045607477426529","0.1045607477426529"
"1920000","NaN","",""
"1984000","-0.1670592576265335","-0.1670592576265335","-0.1670592576265335"
"2048000","NaN","",""
"2112000","-0.053431667387485504","-0.053431667387485504","-0.053431667387485504"
"2176000","NaN","",""
"2240000","NaN","",""
"2304000","0.3601871728897095","0.3601871728897095","0.3601871728897095"
"2368000","0.007171906065195799","0.007171906065195799","0.007171906065195799"
"2432000","NaN","",""
"2496000","NaN","",""
"2560000","-0.006599215790629387","-0.006599215790629387","-0.006599215790629387"
"2624000","0.31077662110328674","0.31077662110328674","0.31077662110328674"
"2688000","NaN","",""
"2752000","NaN","",""
"2816000","NaN","",""
"2880000","NaN","",""
"2944000","NaN","",""
"3008000","NaN","",""
"3072000","NaN","",""
"3136000","0.2733132541179657","0.2733132541179657","0.2733132541179657"
"3200000","0.7623343467712402","0.7623343467712402","0.7623343467712402"
"3264000","NaN","",""
"3328000","NaN","",""
"3392000","0.5345296859741211","0.5345296859741211","0.5345296859741211"
"3456000","0.6014488935470581","0.6014488935470581","0.6014488935470581"
"3520000","-0.5979431867599487","-0.5979431867599487","-0.5979431867599487"
"3584000","0.5557147860527039","0.5557147860527039","0.5557147860527039"
"3648000","NaN","",""
"3712000","NaN","",""
"3776000","NaN","",""
"3840000","NaN","",""
"3904000","NaN","",""
"3968000","0.4369240701198578","0.4369240701198578","0.4369240701198578"
"4032000","0.3584881126880646","0.3584881126880646","0.3584881126880646"
"4096000","NaN","",""
"4160000","0.5878233909606934","0.5878233909606934","0.5878233909606934"
"4224000","NaN","",""
"4288000","NaN","",""
"4352000","NaN","",""
"4416000","0.009407121688127518","0.009407121688127518","0.009407121688127518"
"4480000","NaN","",""
"4544000","NaN","",""
"4608000","NaN","",""
"4672000","0.06290078163146973","0.06290078163146973","0.06290078163146973"
"4736000","NaN","",""
"4800000","NaN","",""
"4864000","NaN","",""
"4928000","-0.15916286408901215","-0.15916286408901215","-0.15916286408901215"
"4992000","NaN","",""
"5056000","NaN","",""
"5120000","0.018331212922930717","0.018331212922930717","0.018331212922930717"
"5184000","NaN","",""
"5248000","NaN","",""
"5312000","NaN","",""
"5376000","0.2768723666667938","0.2768723666667938","0.2768723666667938"
"5440000","NaN","",""
"5504000","0.10928145051002502","0.10928145051002502","0.10928145051002502"
"5568000","0.04321423918008804","0.04321423918008804","0.04321423918008804"
"5632000","NaN","",""
"5696000","NaN","",""
"5760000","0.5145714282989502","0.5145714282989502","0.5145714282989502"
"5824000","0.6066432595252991","0.6066432595252991","0.6066432595252991"
"5888000","0.7478351593017578","0.7478351593017578","0.7478351593017578"
"5952000","0.09062175452709198","0.09062175452709198","0.09062175452709198"
"6016000","NaN","",""
"6080000","0.649993896484375","0.649993896484375","0.649993896484375"
"6144000","0.12939919531345367","0.12939919531345367","0.12939919531345367"
"6208000","0.08181609958410263","0.08181609958410263","0.08181609958410263"
"6272000","NaN","",""
"6336000","0.6493299007415771","0.6493299007415771","0.6493299007415771"
"6400000","NaN","",""
"6464000","0.30041345953941345","0.30041345953941345","0.30041345953941345"
"6528000","0.6793356537818909","0.6793356537818909","0.6793356537818909"
"6592000","0.5854331851005554","0.5854331851005554","0.5854331851005554"
"6656000","NaN","",""
"6720000","0.6594604849815369","0.6594604849815369","0.6594604849815369"
"6784000","0.6082054376602173","0.6082054376602173","0.6082054376602173"
"6848000","0.8077331185340881","0.8077331185340881","0.8077331185340881"
"6912000","0.35645464062690735","0.35645464062690735","0.35645464062690735"
"6976000","0.518623948097229","0.518623948097229","0.518623948097229"
"7040000","0.7876111268997192","0.7876111268997192","0.7876111268997192"
"7104000","0.556053638458252","0.556053638458252","0.556053638458252"
"7168000","NaN","",""
"7232000","NaN","",""
"7296000","0.8617558479309082","0.8617558479309082","0.8617558479309082"
"7360000","0.8533477783203125","0.8533477783203125","0.8533477783203125"
"7424000","0.5811821818351746","0.5811821818351746","0.5811821818351746"
"7488000","0.6813268661499023","0.6813268661499023","0.6813268661499023"
"7552000","NaN","",""
"7616000","NaN","",""
"7680000","0.19874654710292816","0.19874654710292816","0.19874654710292816"
"7744000","NaN","",""
"7808000","0.8805029392242432","0.8805029392242432","0.8805029392242432"
"7872000","0.3322722315788269","0.3322722315788269","0.3322722315788269"
"7936000","-0.034003421664237976","-0.034003421664237976","-0.034003421664237976"
"8000000","0.7387394309043884","0.7387394309043884","0.7387394309043884"
"8064000","NaN","",""
"8128000","NaN","",""
"8192000","NaN","",""
"8256000","0.7430860996246338","0.7430860996246338","0.7430860996246338"
"8320000","-0.09462467581033707","-0.09462467581033707","-0.09462467581033707"
"8384000","NaN","",""
"8448000","NaN","",""
"8512000","0.5012902617454529","0.5012902617454529","0.5012902617454529"
"8576000","NaN","",""
"8640000","NaN","",""
"8704000","NaN","",""
"8768000","NaN","",""
"8832000","NaN","",""
"8896000","0.4941890239715576","0.4941890239715576","0.4941890239715576"
"8960000","NaN","",""
"9024000","0.0732608363032341","0.0732608363032341","0.0732608363032341"
"9088000","0.17195558547973633","0.17195558547973633","0.17195558547973633"
"9152000","0.6375643610954285","0.6375643610954285","0.6375643610954285"
"9216000","NaN","",""
"9280000","0.42930373549461365","0.42930373549461365","0.42930373549461365"
"9344000","NaN","",""
"9408000","0.7043477296829224","0.7043477296829224","0.7043477296829224"
"9472000","NaN","",""
"9536000","NaN","",""
"9600000","0.40745270252227783","0.40745270252227783","0.40745270252227783"
"9664000","NaN","",""
"9728000","0.013529968447983265","0.013529968447983265","0.013529968447983265"
"9792000","0.6538447141647339","0.6538447141647339","0.6538447141647339"
"9856000","0.05973215773701668","0.05973215773701668","0.05973215773701668"
"9920000","-0.024881120771169662","-0.024881120771169662","-0.024881120771169662"
"9984000","0.017932213842868805","0.017932213842868805","0.017932213842868805"
"10048000","NaN","",""
