Step,Reward
448090,-8909.76037597656
510659,-8716.354612697807
573227,-8522.948849419052
635796,-8329.543086140298
698365,-8136.137322861545
760933,-7942.73155958279
823502,-7749.325796304036
886071,-7555.920033025282
948640,-7377.252828287239
1011208,-7201.395698912988
1073777,-7025.538569538739
1136346,-6849.681440164488
1198914,-6673.824310790238
1261483,-6497.967181415987
1324052,-6322.110052041738
1386620,-6088.95658430886
1449189,-5828.807726387782
1511758,-5568.658868466706
1574326,-5308.510010545628
1636895,-5048.361152624551
1699464,-4788.212294703473
1762032,-4528.063436782396
1824601,-4375.206539848739
1887170,-4321.544097412887
1949739,-4267.881654977035
2012307,-4214.219212541183
2074876,-4160.5567701053305
2137445,-4106.894327669478
2200013,-4053.2318852336257
2262582,-3973.7317577033
2325151,-3848.193573095547
2387719,-3722.655388487794
2450288,-3597.1172038800414
2512857,-3471.579019272289
2575425,-3346.0408346645363
2637994,-3220.502650056783
2700563,-3104.211900022463
2763132,-3025.0624855699625
2825700,-2945.913071117462
2888269,-2866.763656664961
2950838,-2787.614242212461
3013406,-2708.4648277599604
3075975,-2629.31541330746
3138544,-2550.439738605733
3201112,-2478.270687797962
3263681,-2406.1016369901918
3326250,-2333.932586182421
3388818,-2261.76353537465
3451387,-2189.594484566879
3513956,-2117.4254337591083
3576525,-2045.2563829513374
3639093,-2005.6251208028066
3701662,-1970.4693165739486
3764231,-1935.31351234509
3826799,-1900.157708116232
3889368,-1865.0019038873731
3951937,-1829.8460996585152
4014505,-1794.690295429657
4077074,-1740.8028875478929
4139643,-1679.5931255109017
4202211,-1618.3833634739108
4264780,-1557.173601436919
4327349,-1495.9638393999278
4389917,-1434.7540773629369
4452486,-1373.5443153259455
4515055,-1327.5606445214985
4577624,-1293.5975720585325
4640192,-1259.634499595567
4702761,-1225.6714271326011
4765330,-1191.708354669635
4827898,-1157.7452822066691
4890467,-1123.7822097437036
4953036,-1083.7308354484355
5015604,-1034.4971042913344
5078173,-985.263373134233
5140742,-936.0296419771321
5203310,-886.7959108200306
5265879,-837.5621796629292
5328448,-788.3284485058274
5391017,-748.7899551147849
5453585,-740.1965356893812
5516154,-731.6031162639775
5578723,-723.0096968385739
5641291,-714.4162774131703
5703860,-705.8228579877666
5766429,-697.2294385623629
5828997,-686.9176801980118
5891566,-656.4154393010247
5954135,-625.9131984040381
6016703,-595.4109575070514
6079272,-564.9087166100647
6141841,-534.4064757130782
6204409,-503.9042348160915
6266978,-473.4019939191048
6329547,-454.93876931918726
6392116,-437.5466315784396
6454684,-420.154493837692
6517253,-402.762356096944
6579822,-385.3702183561964
6642390,-367.97808061544873
6704959,-350.5859428747011
6767528,-331.9411515671604
6830096,-312.8968069667633
6892665,-293.8524623663662
6955234,-274.8081177659691
7017802,-255.763773165572
7080371,-236.7194285651745
7142940,-217.6750839647775
7205509,-208.41217679642267
7268077,-205.72367839386675
7330646,-203.03517999131083
7393215,-200.34668158875496
7455783,-197.65818318619904
7518352,-194.96968478364312
7580921,-192.2811863810872
7643489,-182.7128798024723
7706058,-164.31377466951312
7768627,-145.91466953655396
7831195,-127.5155644035948
7893764,-109.1164592706356
7956333,-90.71735413767641
8018902,-72.31824900471725
8081470,-58.21259420595959
8144039,-55.26991027612635
8206608,-52.32722634629306
8269176,-49.38454241645982
8331745,-46.441858486626586
8394314,-43.49917455679338
8456882,-40.55649062696011
8519451,-36.9122092091622
8582020,-28.00594663163008
8644588,-19.099684054097963
8707157,-10.193421476565575
8769726,-1.2871588990332015
8832294,7.619103678498917
8894863,16.525366256031305
8957432,25.43162883356341
9020001,42.98747586137563
9082569,60.92709284773285
9145138,78.86670983408953
9207707,96.80632682044676
9270275,114.74594380680345
9332844,132.68556079316068
9395413,150.62517777951734
9457981,147.12709454956436
9520550,138.1817268384176
9583119,129.2363591272706
9645687,120.29099141612357
9708256,111.34562370497682
9770825,102.4002559938298
9833394,93.45488828268304
9895962,95.2563259456152
9958531,103.17517589840776
10021100,111.09402585120054
10083668,119.0128758039931
10146237,126.93172575678588
10208806,134.85057570957866
10271374,142.76942566237122
10333943,147.0499369922918
10396512,147.3432279135853
10459080,147.63651883487884
10521649,147.92980975617235
10584218,148.22310067746588
10646786,148.51639159875938
10709355,148.8096825200529
10771924,148.77137579628456
10834493,148.01859579604277
10897061,147.26581579580096
10959630,146.51303579555918
11022199,145.76025579531736
11084767,145.00747579507558
11147336,144.25469579483376
11209905,143.47431206017643
11272473,142.5455582530354
11335042,141.6168044458944
11397611,140.6880506387534
11460179,139.7592968316124
11522748,138.8305430244714
11585317,137.90178921733042
11647886,136.97303541018942
11710454,137.23309928997637
11773023,137.49706093267127
11835592,137.7610225753662
11898160,138.02498421806115
11960729,138.2889458607561
12023298,138.55290750345102
12085866,138.81686914614593
12148435,142.818594117515
12211004,147.55035098901564
12273572,152.28210786051642
12336141,157.01386473201705
12398710,161.7456216035178
12461278,166.47737847501844
12523847,171.20913534651922
12586416,174.6380489062958
12648985,177.44386349089984
12711553,180.24967807550397
12774122,183.05549266010797
12836691,185.8613072447121
12899259,188.6671218293161
12961828,191.47293641392025
13024397,193.34488547267233
13086965,194.3420744186011
13149534,195.33926336452984
13212103,196.33645231045855
13274671,197.33364125638732
13337240,198.33083020231604
13399809,199.3280191482448
13462378,198.7650801259491
13524946,195.38246028034848
13587515,191.99984043474797
13650084,188.61722058914734
13712652,185.2346007435467
13775221,181.8519808979462
13837790,178.46936105234556
13900358,175.46437704068023
13962927,174.00769994814937
14025496,172.55102285561856
14088064,171.0943457630877
14150633,169.63766867055685
14213202,168.18099157802598
14275771,166.7243144854951
14338339,165.32984184837954
14400908,165.60357960649196
14463477,165.87731736460435
14526045,166.15105512271677
14588614,166.42479288082916
14651183,166.69853063894158
14713751,166.972268397054
14776320,167.2460061551664
14838889,167.8964855846125
14901457,168.60038360924767
14964026,169.30428163388288
15026595,170.0081796585181
15089163,170.71207768315327
15151732,171.41597570778845
15214301,172.11987373242368
15276870,172.9637077258418
15339438,173.8631327205573
15402007,174.7625577152728
15464576,175.66198270998825
15527144,176.56140770470375
15589713,177.46083269941923
15652282,178.36025769413473
15714850,177.84754190658234
15777419,176.20511349321558
15839988,174.56268507984885
15902556,172.9202566664821
15965125,171.27782825311533
16027694,169.63539983974863
16090263,167.99297142638187
16152831,168.34530333741395
16215400,171.7474754138495
16277969,175.1496474902849
16340537,178.55181956672044
16403106,181.95399164315586
16465675,185.35616371959136
16528243,188.75833579602687
16590812,190.6560991549261
16653381,187.66453418183224
16715949,184.67296920873852
16778518,181.6814042356446
16841087,178.68983926255103
16903655,175.69827428945712
16966224,172.70670931636337
17028793,170.12591105756655
17091362,172.5993293268612
17153930,175.0727475961557
17216499,177.54616586545018
17279068,180.01958413474483
17341636,182.49300240403932
17404205,184.9664206733338
17466774,187.43983894262828
17529342,185.0736407350047
17591911,182.25804956881007
17654480,179.44245840261547
17717048,176.6268672364207
17779617,173.8112760702261
17842186,170.99568490403152
17904755,168.1800937378369
17967323,166.05824098495623
18029892,164.16162797665822
18092461,162.26501496836022
18155029,160.3684019600622
18217598,158.47178895176404
18280167,156.57517594346604
18342735,154.67856293516803
18405304,153.49715732842586
18467873,152.80303588538123
18530441,152.10891444233658
18593010,151.41479299929196
18655579,150.72067155624728
18718148,150.02655011320266
18780716,149.33242867015804
18843285,149.44565530783072
18905854,150.60904147906805
18968422,151.77242765030536
19030991,152.9358138215427
19093560,154.0991999927801
19156128,155.26258616401742
19218697,156.42597233525476
19281266,157.957026463347
19343834,160.45977447741328
19406403,162.96252249147938
19468972,165.4652705055455
19531540,167.9680185196118
19594109,170.47076653367793
19656678,172.97351454774406
19719247,175.10613471936114
19781815,174.3729078823004
19844384,173.6396810452397
19906953,172.906454208179
19969521,172.1732273711183
20032090,171.44000053405762
