Step,Reward
448090,-8937.5902677279627824
510659,-8677.3939598310444126
573227,-8549.8652514219229488
635796,-8313.6789579584292369
698365,-8158.3673936245386358
760933,-7919.3162522185575654
823502,-7774.4592843686377819
886071,-7537.9621172277093137
948640,-7402.3611201617941333
1011208,-7239.2598058945523007
1073777,-7038.4483063173065602
1136346,-6871.1113794432312716
1198914,-6693.5425150055189079
1261483,-6514.6408863159149405
1324052,-6366.4500573038721996
1386620,-6109.7198787072047708
1449189,-5804.9543701155371309
1511758,-5595.5390562338889140
1574326,-5331.1596651671379732
1636895,-5073.2110257786525835
1699464,-4765.5643838430560209
1762032,-4544.5592046804467827
1824601,-4367.9452553028613693
1887170,-4334.7853913985081817
1949739,-4223.0365796845799196
2012307,-4191.1673067120418636
2074876,-4137.5932587591751144
2137445,-4121.8204615343911428
2200013,-4064.7942249073930725
2262582,-3997.1891352194002138
2325151,-3864.5233579944570010
2387719,-3738.4912522054705732
2450288,-3581.7191167679702630
2512857,-3501.4604934176491042
2575425,-3373.7445505009322915
2637994,-3241.4778660771098657
2700563,-3135.0308741773492329
2763132,-3018.7493425950074197
2825700,-2934.4323442765225991
2888269,-2823.5224330375999671
2950838,-2826.5565256103018328
3013406,-2738.4060670412554828
3075975,-2658.3933852588493210
3138544,-2546.4080128710534154
3201112,-2448.0422432606210350
3263681,-2422.4186540087944195
3326250,-2348.7580162047843260
3388818,-2227.0877393264754573
3451387,-2183.6215882056749251
3513956,-2128.6091200518653750
3576525,-2021.2836815373905210
3639093,-2026.0607894627275982
3701662,-1944.1169282329333328
3764231,-1969.7270450651169540
3826799,-1872.2486673010232607
3889368,-1882.8460935097675701
3951937,-1855.0018082370336288
4014505,-1752.6197388612863506
4077074,-1721.2865581976750491
4139643,-1707.7706438396348858
4202211,-1626.7847305637114914
4264780,-1579.3779847619141492
4327349,-1460.6635225421755422
4389917,-1424.0885013465306201
4452486,-1392.5463844305145358
4515055,-1355.2426422375731363
4577624,-1266.7440575589700984
4640192,-1240.1451653909377910
4702761,-1241.7209754111152051
4765330,-1167.0989570504711992
4827898,-1184.0183373690317694
4890467,-1144.3690187696352041
4953036,-1118.3309195816893862
5015604,-1020.9925448574150550
5078173,-1010.8001486377720539
5140742,-970.6539106891050324
5203310,-870.3707625963920691
5265879,-820.7226399537634052
5328448,-826.8287467837441227
5391017,-729.8129838540497758
5453585,-703.8454519608520741
5516154,-692.8516181337448643
5578723,-757.1430498452667734
5641291,-736.5888599146713887
5703860,-683.3428561035261737
5766429,-724.4823123035195067
5828997,-657.6420586589603090
5891566,-641.6558338466471696
5954135,-599.3036131550614982
6016703,-610.8087377525480406
6079272,-598.5502035488641468
6141841,-513.7575441143686703
6204409,-476.5017899918678950
6266978,-486.7583748507573205
6329547,-415.3309041232175218
6392116,-462.1915080801336444
6454684,-398.5165528591093675
6517253,-418.4642262842625655
6579822,-364.4217938289723406
6642390,-339.3217889834261882
6704959,-339.7091518083542496
6767528,-310.2064164693994712
6830096,-282.5342209699159071
6892665,-333.9239163904996417
6955234,-284.0268809892810964
7017802,-246.1359162556651654
7080371,-264.2001250804315760
7142940,-209.4823091972633335
7205509,-194.5942248842767981
7268077,-243.1162304829432514
7330646,-166.7219601010901329
7393215,-167.3076863534971608
7455783,-162.5944659671197599
7518352,-213.1231616357989651
7580921,-227.6573235076306787
7643489,-166.5918730970853119
7706058,-169.2417769677103365
7768627,-112.1804755563315155
7831195,-89.9224840647795247
7893764,-140.6623155886398422
7956333,-124.6872444859380948
8018902,-64.0115707343544216
8081470,-101.7221685480434985
8144039,-96.5903568808677164
8206608,-57.5026055588917444
8269176,-72.2067948775280968
8331745,-17.8251663964397622
8394314,-11.7362973826257218
8456882,-9.9258881587755994
8519451,-13.3945693704300055
8582020,-2.5902146482074642
8644588,-38.9511480628854940
8707157,26.9727646218894037
8769726,43.8013937301734799
8832294,-3.2305484418067536
8894863,-6.7034190655409773
8957432,-9.0389630044117197
9020001,13.9271806702928629
9082569,41.1360210872972871
9145138,75.1674138641761971
9207707,119.6808111906979946
9270275,123.4906694670613376
9332844,106.0901171790947615
9395413,123.8138937785456477
9457981,192.1642369720676697
9520550,154.6415211231536659
9583119,115.3620600384993935
9645687,94.1729508466902985
9708256,83.1421448125482101
9770825,134.1897781053069991
9833394,71.4395799370852842
9895962,89.6676431448878333
9958531,131.2494880660091212
10021100,88.1977909417943948
10083668,131.9453965367013950
10146237,152.2945011831772320
10208806,163.0221961277783294
10271374,134.3028719126659496
10333943,188.0322725036638758
10396512,135.3172898683673111
10459080,178.1856611906568162
10521649,133.4237163647531759
10584218,164.3656571265117066
10646786,127.6821011907650387
10709355,179.5364370507588774
10771924,165.2452330823660134
10834493,167.8187959540839529
10897061,160.7516331989729110
10959630,162.9308434592513208
11022199,103.8649817427328230
11084767,138.6083845213029520
11147336,162.8986074508445370
11209905,103.7734165441231937
11272473,163.7129895301218880
11335042,124.6957928038331289
11397611,117.0691905129530994
11460179,161.7415534714621401
11522748,158.1252399142488230
11585317,164.6514538292189513
11647886,177.9912963849106973
11710454,123.8835624391949750
11773023,116.7541544424476854
11835592,115.9676171187681177
11898160,151.7381170730930364
11960729,114.6665795011492150
12023298,159.1138448659893641
12085866,158.8115975373088986
12148435,129.6523146789068619
12211004,154.7712828884898499
12273572,106.8605842927075855
12336141,160.8427747357230828
12398710,116.8913723838437591
12461278,145.8890598204755236
12523847,146.6655564133888561
12586416,192.7076583200218067
12648985,210.5385460023143764
12711553,187.2327859771429814
12774122,200.2469224888551764
12836691,210.6019827967770937
12899259,162.3667321871085960
12961828,169.3693326812133080
13024397,159.9678348553610476
13086965,213.7707746556749271
13149534,176.3814991483106382
13212103,222.9871651178864624
13274671,166.4047633019634986
13337240,173.4689505299243706
13399809,185.7370797272966740
13462378,233.7622120187221242
13524946,225.0547284024597161
13587515,162.3391257048643297
13650084,216.1786038824366756
13712652,209.1134380390523120
13775221,142.5047561107473939
13837790,161.6413743848202103
13900358,221.0241393653610658
13962927,137.3323026082467493
14025496,208.2755447341313868
14088064,130.6850735055599557
14150633,200.4881174884969823
14213202,143.7211787508794032
14275771,132.0604071381124527
14338339,139.3044150843406896
14400908,145.5466006996069837
14463477,182.8264462267916031
14526045,202.3917413444208364
14588614,117.0262969931847579
14651183,143.0694008397557582
14713751,150.9057974497912937
14776320,196.8579047014223704
14838889,161.2585770822151119
14901457,140.9863319687468106
14964026,142.5060323106411033
15026595,187.3962146176162662
15089163,199.6514349163971929
15151732,160.1831715578165358
15214301,190.6060647356479194
15276870,160.5373228043727352
15339438,149.1637741148799989
15402007,144.0758102843843460
15464576,137.4764607076828895
15527144,147.7592996436639226
15589713,183.7201835093399325
15652282,157.5784332014375764
15714850,153.4646342937422787
15777419,154.8839523851174818
15839988,159.7089875078181365
15902556,203.8503812372244397
15965125,200.7980527559114421
16027694,191.5997287676244696
16090263,136.4146554867763825
16152831,177.9989159286809297
16215400,197.2444087364792438
16277969,131.9739861450406124
16340537,204.7398313474868985
16403106,170.7683845507422120
16465675,200.2654609346075176
16528243,196.9817675395919139
16590812,222.0817139271277938
16653381,167.6980392480920443
16715949,141.6003073630252516
16778518,157.2930896096253264
16841087,136.7519726773234083
16903655,148.1597461172406724
16966224,179.9435651727376637
17028793,176.1594654909767144
17091362,146.2799701561862378
17153930,166.6297828400512344
17216499,194.7873715217492929
17279068,207.5797139253396040
17341636,220.6368373313830205
17404205,155.4722919650366464
17466774,227.0899678924419050
17529342,159.7700427579324582
17591911,164.5135743742077921
17654480,207.8060758034384037
17717048,145.3759407371817929
17779617,201.9553446491503337
17842186,144.8457910205988242
17904755,174.2832347165773967
17967323,130.8646476418173279
18029892,147.9318083717064383
18092461,188.5896140457130059
18155029,182.9000416891089458
18217598,139.4131326745549586
18280167,177.8658376679475168
18342735,132.7021594536621194
18405304,137.6148005389713660
18467873,178.1308754407717458
18530441,104.8844982104489389
18593010,123.3658958290641436
18655579,176.6623227693836498
18718148,123.6253144459240332
18780716,125.1053917202406751
18843285,112.7592257677473953
18905854,111.3304108881165178
18968422,177.0395981068604101
19030991,176.0529214188461822
19093560,171.7562309987802109
19156128,122.5322327318281879
19218697,133.0326440258644709
19281266,133.7979229303755915
19343834,195.9270576724936745
19406403,146.7998632282353810
19468972,200.9933213081413328
19531540,147.8007824121704630
19594109,189.7879210181024234
19656678,166.4210089554741216
19719247,209.3887803127344682
19781815,163.3578403617409265
19844384,188.4381796818065880
19906953,143.3328709246175379
19969521,190.4945703356458750
20032090,157.7253504605737930
