Step,Reward
448090,-8867.1583698672147875
510659,-8723.9150112559145782
573227,-8509.9231421970744123
635796,-8347.4462238615506067
698365,-8122.6069503663711657
760933,-7972.1236937948915511
823502,-7720.6109632128673184
886071,-7532.9936246604556800
948640,-7404.1220912444505302
1011208,-7234.5332659936793789
1073777,-7010.7171138275598423
1136346,-6822.8761223770961806
1198914,-6665.8683018014035042
1261483,-6509.7430002821838571
1324052,-6297.0709197123742342
1386620,-6059.1392257204397538
1449189,-5803.4729997122467466
1511758,-5545.0572687850535658
1574326,-5279.5827427604517652
1636895,-5080.3812985577133077
1699464,-4757.5259952626320228
1762032,-4555.4658102603316365
1824601,-4391.7822955219771757
1887170,-4299.6974981061521248
1949739,-4306.6254407877568156
2012307,-4193.1126225956732014
2074876,-4182.9525934511566447
2137445,-4075.6713472759001888
2200013,-4016.8820391905669567
2262582,-3963.7853742806037189
2325151,-3828.8307360450830856
2387719,-3689.9118891485413769
2450288,-3576.8737492885798019
2512857,-3437.8253099514909081
2575425,-3356.8902493259411131
2637994,-3228.5074546320092850
2700563,-3084.7985042391892421
2763132,-2993.3849005480642518
2825700,-2978.4945474665400980
2888269,-2847.8671994862661450
2950838,-2765.5731448558863121
3013406,-2739.6863691794646911
3075975,-2604.1517366832763400
3138544,-2520.6852658873235669
3201112,-2526.2278951503308235
3263681,-2418.0272241095753998
3326250,-2355.7417237450954417
3388818,-2274.0475604010184725
3451387,-2161.5143816156428329
3513956,-2142.4456264698974337
3576525,-2010.5974864912175235
3639093,-2029.1344627858545664
3701662,-1996.1627116672393640
3764231,-1942.8837320702739362
3826799,-1927.2227059442266182
3889368,-1848.8375023630840133
3951937,-1852.4956528902700938
4014505,-1817.2246581587794481
4077074,-1764.2248387670495049
4139643,-1660.7272392571019282
4202211,-1636.1802583022847557
4264780,-1531.9006138949332581
4327349,-1516.1608633181404002
4389917,-1465.9218688447424483
4452486,-1362.1668349004644369
4515055,-1356.6830999905528188
4577624,-1306.1757107526166237
4640192,-1283.9034899556709206
4702761,-1214.4089207777076354
4765330,-1188.5928278988315014
4827898,-1190.6563965222776460
4890467,-1146.7626137174434007
4953036,-1119.4076215703526032
5015604,-1016.5093940804337080
5078173,-1004.9229088752537109
5140742,-949.0730202102565727
5203310,-915.0824920007007677
5265879,-831.1177745337001852
5328448,-769.3267647160843126
5391017,-743.0058380169942893
5453585,-768.7488736940761100
5516154,-765.2281551173377920
5578723,-737.4733966348508147
5641291,-737.8180324771609548
5703860,-686.9747452878194736
5766429,-711.2519383079452382
5828997,-661.1136180221292307
5891566,-634.8421437918616448
5954135,-601.4495664034214997
6016703,-561.1878999078915058
6079272,-575.3731050415829031
6141841,-522.5887601274919234
6204409,-476.6318988883885481
6266978,-487.2013836424807778
6329547,-421.8125336782728141
6392116,-457.9109201355289542
6454684,-459.5620040247374050
6517253,-365.3153627469661728
6579822,-358.4263016715866002
6642390,-386.5988135327644386
6704959,-321.8944515228660066
6767528,-345.8990258408822456
6830096,-279.1165923328100575
6892665,-319.6636334241026134
6955234,-262.5624688287970798
7017802,-268.1363873867479697
7080371,-279.4789104609688479
7142940,-244.1923923705184336
7205509,-229.7597020413728330
7268077,-181.7309690947526519
7330646,-191.1400224216320396
7393215,-233.2945341073440204
7455783,-219.7026241583341175
7518352,-168.6481961159545051
7580921,-197.6775658698445000
7643489,-190.4402638396793748
7706058,-184.7791764934759158
7768627,-185.3823054581472434
7831195,-95.4838523001299535
7893764,-128.7481957059767126
7956333,-109.1458538323068694
8018902,-102.3428927616612185
8081470,-34.2158380434118286
8144039,-76.6498355987853444
8206608,-27.4562251543156179
8269176,-79.8194814922437388
8331745,-28.1544643941019714
8394314,-35.9762333656350179
8456882,-28.8765445189803494
8519451,-74.1009682968915797
8582020,-3.2232606700694220
8644588,-32.3669870524929308
8707157,10.3506357483541009
8769726,-37.9869779085885284
8832294,23.7306966641098320
8894863,-13.4099738137930551
8957432,36.3648984554989667
9020001,73.5260419955606608
9082569,89.9159012926978818
9145138,90.3088818325259979
9207707,125.3323731515667703
9270275,135.6032441919194866
9332844,104.3894985435861429
9395413,191.7742740472883725
9457981,122.2771288602501016
9520550,176.2174950963943161
9583119,155.6671466321210460
9645687,134.1737534167176022
9708256,138.4473167678093546
9770825,94.3842673763206648
9833394,59.1635998240162024
9895962,70.2124678868937480
9958531,89.4461028833736833
10021100,141.4689470708057684
10083668,133.8698103945866364
10146237,163.1251140514265217
10208806,162.7431423577494343
10271374,158.7676481762404705
10333943,182.7282285198606360
10396512,157.2157545409048112
10459080,124.5594559106137211
10521649,104.3583408159624923
10584218,157.8306523684916272
10646786,132.6096090869550324
10709355,174.2853004489527393
10771924,161.3326625451891516
10834493,192.1381442973396645
10897061,159.9944009168530101
10959630,138.1691213379906458
11022199,110.6788512924670869
11084767,172.3538955727006794
11147336,134.7974635922106756
11209905,98.7773824550885280
11272473,138.8654269856380949
11335042,168.6387907488955875
11397611,122.5796660394543949
11460179,154.4075460155863482
11522748,178.8204124750274389
11585317,183.2461852214791236
11647886,110.6907083503906364
11710454,165.8619241766763537
11773023,127.4650100325849706
11835592,147.6206451887526896
11898160,148.4786948949497400
11960729,126.5967257835758062
12023298,142.1861298844249291
12085866,158.2703402448117060
12148435,139.6893071212530515
12211004,129.8545862033348612
12273572,166.2196354238002982
12336141,185.9252103688659474
12398710,196.5787654961889643
12461278,153.7350779215321097
12523847,205.9130608671650009
12586416,203.6704428432933298
12648985,197.4909492066036591
12711553,225.2699111802618290
12774122,192.3091472672181226
12836691,211.7035806146915888
12899259,203.8767243998782419
12961828,159.1415257546927933
13024397,162.8100919067255745
13086965,169.5368685220185512
13149534,190.9464176408691856
13212103,164.4446306546843743
13274671,172.0272580350867315
13337240,212.2355444734750449
13399809,178.0692266689570147
13462378,235.1242857340990895
13524946,175.1496309638938840
13587515,173.4824933798875293
13650084,170.7987094772113608
13712652,165.7869052471073132
13775221,173.5034736450965056
13837790,195.8220130583868865
13900358,191.3094193268831873
13962927,198.9672490286158109
14025496,195.0885044932167318
14088064,145.6553829403925420
14150633,186.6730295354356599
14213202,153.6182648150157490
14275771,151.1759685940500901
14338339,150.5881824094389287
14400908,181.8061780145918647
14463477,173.3847229639706029
14526045,194.3748636636950380
14588614,139.7106201060231854
14651183,141.1417471121993117
14713751,170.7332927113297671
14776320,140.1537745853046317
14838889,182.2051675768024097
14901457,198.5014837603015678
14964026,144.0972967364341457
15026595,140.9081319253673996
15089163,148.1780097888852765
