Step,Reward
448090,-8880.4335289775935962
510659,-8735.7126661130096181
573227,-8501.0675812690260500
635796,-8343.6213661062956817
698365,-8104.8709046594067331
760933,-7971.9539552228670800
823502,-7721.9634313999540609
886071,-7539.2998651090792919
948640,-7348.7854160623937787
1011208,-7206.0572299561190448
1073777,-7018.9427995631886006
1136346,-6831.5694511608862740
1198914,-6711.5475763147769612
1261483,-6465.6690962840075372
1324052,-6304.9927205664926078
1386620,-6072.5300051871499818
1449189,-5856.5126106918251025
1511758,-5557.9930895461211549
1574326,-5285.7982120259821386
1636895,-5016.3898487016876970
1699464,-4778.2492688233514855
1762032,-4504.3955973784468370
1824601,-4382.1285678300328073
1887170,-4296.8847786170581458
1949739,-4244.4582071947152144
2012307,-4243.2626156679207270
2074876,-4169.6157587419738775
2137445,-4117.2693900484255209
2200013,-4098.8846889440274026
2262582,-3971.2800251043627213
2325151,-3830.0952778448545359
2387719,-3699.2385865350101994
2450288,-3586.1034200079593575
2512857,-3439.7614155802034475
2575425,-3357.7898389865067657
2637994,-3200.2277244402821452
2700563,-3067.2930325836487100
2763132,-2997.7709119884034408
2825700,-2920.8667599873706422
2888269,-2876.6394455447298242
2950838,-2798.2780155125251440
3013406,-2736.6130950478359409
3075975,-2656.6204816251315606
3138544,-2522.1653384198202730
3201112,-2442.7219139352032471
3263681,-2435.6162864641555643
3326250,-2361.6737329039005999
3388818,-2250.3687077329168460
3451387,-2227.0670405525597744
3513956,-2101.2120955700270315
3576525,-2055.5410164728600648
3639093,-1974.5929035994104197
3701662,-1945.4995338876535698
3764231,-1895.0116719628611008
3826799,-1933.3235670083795412
3889368,-1890.1554933211791649
3951937,-1793.1946147581343212
4014505,-1803.9298156479242152
4077074,-1718.9639495542780878
4139643,-1647.7120269486558755
4202211,-1601.4177316365203296
4264780,-1568.5610831391256852
4327349,-1459.8265882767113908
4389917,-1465.3844272365308825
4452486,-1365.2530201882523215
4515055,-1306.4851264071103287
4577624,-1247.7280090151014065
4640192,-1239.2144618094689577
4702761,-1198.1421879718645869
4765330,-1224.6678196904479137
4827898,-1139.7878411072283598
4890467,-1145.9153193824347454
4953036,-1067.1218720371980453
5015604,-1010.6705133678510720
5078173,-1013.3414132257717029
5140742,-914.8237962156317735
5203310,-871.0134082140415330
5265879,-844.5135458230330414
5328448,-766.7399693149531004
5391017,-722.6055837868784693
5453585,-768.8576430802864934
5516154,-719.5019572089875055
5578723,-698.4233483940790848
5641291,-684.3849693066622422
5703860,-718.3731961237787118
5766429,-704.2173639634407891
5828997,-689.9492771662305586
