"Step","lbf15_cbamcausal - SW_ep_rew_total","lbf15_cbamcausal - SW_ep_rew_total__MIN","lbf15_cbamcausal - SW_ep_rew_total__MAX"
"64000","3.3700000047683716","3.3700000047683716","3.3700000047683716"
"128000","4.960000157356262","4.960000157356262","4.960000157356262"
"192000","4.519999980926514","4.519999980926514","4.519999980926514"
"256000","4.600000023841858","4.600000023841858","4.600000023841858"
"320000","3.7400001287460327","3.7400001287460327","3.7400001287460327"
"384000","3.430000066757202","3.430000066757202","3.430000066757202"
"448000","4.820000052452087","4.820000052452087","4.820000052452087"
"512000","5.490000009536743","5.490000009536743","5.490000009536743"
"576000","5.059999942779541","5.059999942779541","5.059999942779541"
"640000","6.81000018119812","6.81000018119812","6.81000018119812"
"704000","5.3500001430511475","5.3500001430511475","5.3500001430511475"
"768000","6.690000057220459","6.690000057220459","6.690000057220459"
"832000","7.050000190734863","7.050000190734863","7.050000190734863"
"896000","8.520000100135803","8.520000100135803","8.520000100135803"
"960000","8.25000011920929","8.25000011920929","8.25000011920929"
"1024000","10.300000429153442","10.300000429153442","10.300000429153442"
"1088000","9.240000009536743","9.240000009536743","9.240000009536743"
"1152000","9.530000925064087","9.530000925064087","9.530000925064087"
"1216000","10.880000233650208","10.880000233650208","10.880000233650208"
"1280000","9.620000004768372","9.620000004768372","9.620000004768372"
"1344000","10.309999704360962","10.309999704360962","10.309999704360962"
"1408000","11.330000162124634","11.330000162124634","11.330000162124634"
"1472000","10.499999761581421","10.499999761581421","10.499999761581421"
"1536000","11.370000123977661","11.370000123977661","11.370000123977661"
"1600000","11.800000429153442","11.800000429153442","11.800000429153442"
"1664000","11.209999799728394","11.209999799728394","11.209999799728394"
"1728000","11.230000019073486","11.230000019073486","11.230000019073486"
"1792000","10.820000171661377","10.820000171661377","10.820000171661377"
"1856000","10.500000238418579","10.500000238418579","10.500000238418579"
"1920000","13.420000076293945","13.420000076293945","13.420000076293945"
"1984000","11.550000190734863","11.550000190734863","11.550000190734863"
"2048000","11.480000257492065","11.480000257492065","11.480000257492065"
"2112000","12.410000562667847","12.410000562667847","12.410000562667847"
"2176000","13.449999928474426","13.449999928474426","13.449999928474426"
"2240000","12.25","12.25","12.25"
"2304000","10.540000319480896","10.540000319480896","10.540000319480896"
"2368000","10.059999823570251","10.059999823570251","10.059999823570251"
"2432000","11.34000027179718","11.34000027179718","11.34000027179718"
"2496000","11.6899995803833","11.6899995803833","11.6899995803833"
"2560000","12.56000018119812","12.56000018119812","12.56000018119812"
"2624000","13.249999523162842","13.249999523162842","13.249999523162842"
"2688000","11.889999866485596","11.889999866485596","11.889999866485596"
"2752000","13.660000324249268","13.660000324249268","13.660000324249268"
"2816000","13.839999914169312","13.839999914169312","13.839999914169312"
"2880000","13.129999876022339","13.129999876022339","13.129999876022339"
"2944000","14.490000128746033","14.490000128746033","14.490000128746033"
"3008000","12.779999852180481","12.779999852180481","12.779999852180481"
"3072000","14.5600004196167","14.5600004196167","14.5600004196167"
"3136000","12.619999885559082","12.619999885559082","12.619999885559082"
"3200000","12.760000586509705","12.760000586509705","12.760000586509705"
"3264000","11.399999976158142","11.399999976158142","11.399999976158142"
"3328000","13.460000276565552","13.460000276565552","13.460000276565552"
"3392000","12.419999957084656","12.419999957084656","12.419999957084656"
"3456000","14.089999914169312","14.089999914169312","14.089999914169312"
"3520000","14.149999618530273","14.149999618530273","14.149999618530273"
"3584000","12.850000023841858","12.850000023841858","12.850000023841858"
"3648000","11.369999408721924","11.369999408721924","11.369999408721924"
"3712000","11.570000171661377","11.570000171661377","11.570000171661377"
"3776000","12.270000219345093","12.270000219345093","12.270000219345093"
"3840000","13.959999918937683","13.959999918937683","13.959999918937683"
"3904000","12.78000009059906","12.78000009059906","12.78000009059906"
"3968000","13.610000014305115","13.610000014305115","13.610000014305115"
"4032000","13.860000133514404","13.860000133514404","13.860000133514404"
"4096000","13.559999942779541","13.559999942779541","13.559999942779541"
"4160000","12.53000020980835","12.53000020980835","12.53000020980835"
"4224000","14.03000020980835","14.03000020980835","14.03000020980835"
"4288000","11.980000019073486","11.980000019073486","11.980000019073486"
"4352000","13.02999997138977","13.02999997138977","13.02999997138977"
"4416000","12.770000219345093","12.770000219345093","12.770000219345093"
"4480000","12.150000214576721","12.150000214576721","12.150000214576721"
"4544000","14.199999570846558","14.199999570846558","14.199999570846558"
"4608000","13.040000081062317","13.040000081062317","13.040000081062317"
"4672000","13.419999957084656","13.419999957084656","13.419999957084656"
"4736000","12.279999852180481","12.279999852180481","12.279999852180481"
"4800000","12.899999856948853","12.899999856948853","12.899999856948853"
"4864000","13.860000014305115","13.860000014305115","13.860000014305115"
"4928000","11.65999984741211","11.65999984741211","11.65999984741211"
"4992000","12.43999993801117","12.43999993801117","12.43999993801117"
"5056000","14.43000042438507","14.43000042438507","14.43000042438507"
"5120000","12.450000524520874","12.450000524520874","12.450000524520874"
"5184000","14.37000036239624","14.37000036239624","14.37000036239624"
"5248000","12.34000039100647","12.34000039100647","12.34000039100647"
"5312000","11.370000004768372","11.370000004768372","11.370000004768372"
"5376000","12.039999842643738","12.039999842643738","12.039999842643738"
"5440000","14.399999618530273","14.399999618530273","14.399999618530273"
"5504000","14.599999785423279","14.599999785423279","14.599999785423279"
"5568000","14.610000610351562","14.610000610351562","14.610000610351562"
"5632000","13.519999623298645","13.519999623298645","13.519999623298645"
"5696000","11.580000281333923","11.580000281333923","11.580000281333923"
"5760000","13.31999933719635","13.31999933719635","13.31999933719635"
"5824000","12.729999899864197","12.729999899864197","12.729999899864197"
