"Step","lbf10_cbamcausal - SW_ep_rew_total","lbf10_cbamcausal - SW_ep_rew_total__MIN","lbf10_cbamcausal - SW_ep_rew_total__MAX"
"5888000","35.15999937057495","35.15999937057495","35.15999937057495"
"5952000","33.34000110626221","33.34000110626221","33.34000110626221"
"6016000","35.640000343322754","35.640000343322754","35.640000343322754"
"6080000","36.80000066757202","36.80000066757202","36.80000066757202"
"6144000","36.32000112533569","36.32000112533569","36.32000112533569"
"6208000","36.40000009536743","36.40000009536743","36.40000009536743"
"6272000","34.859999895095825","34.859999895095825","34.859999895095825"
"6336000","34.91999864578247","34.91999864578247","34.91999864578247"
"6400000","35.740002155303955","35.740002155303955","35.740002155303955"
"6464000","35.18000078201294","35.18000078201294","35.18000078201294"
"6528000","35.34999942779541","35.34999942779541","35.34999942779541"
"6592000","35.9900016784668","35.9900016784668","35.9900016784668"
"6656000","36.15999937057495","36.15999937057495","36.15999937057495"
