Step,cleanup_cbaminequity_aversion - SW_ep_rew_total,cleanup_cbaminequity_aversion - SW_ep_rew_total__MIN,cleanup_cbaminequity_aversion - SW_ep_rew_total__MAX
5632000,7.904999613761902,7.904999613761902,7.904999613761902
5696000,7.324999734759331,7.324999734759331,7.324999734759331
5760000,7.124999940395355,7.124999940395355,7.124999940395355
5824000,7.61499947309494,7.61499947309494,7.61499947309494
5888000,7.5974995493888855,7.5974995493888855,7.5974995493888855
5952000,8.187499523162842,8.187499523162842,8.187499523162842
6016000,7.422499299049377,7.422499299049377,7.422499299049377
6080000,7.269999384880066,7.269999384880066,7.269999384880066
6144000,6.974998950958252,6.974998950958252,6.974998950958252
6208000,5.67499965429306,5.67499965429306,5.67499965429306
6272000,4.252499848604202,4.252499848604202,4.252499848604202
6336000,4.464999530464411,4.464999530464411,4.464999530464411
6400000,4.48499983549118,4.48499983549118,4.48499983549118
6464000,4.289999425411224,4.289999425411224,4.289999425411224
6528000,4.2799994349479675,4.2799994349479675,4.2799994349479675
6592000,3.752499759197235,3.752499759197235,3.752499759197235
6656000,4.844999432563782,4.844999432563782,4.844999432563782
6720000,6.14749950170517,6.14749950170517,6.14749950170517
6784000,5.712499439716339,5.712499439716339,5.712499439716339
6848000,5.799999833106995,5.799999833106995,5.799999833106995
6912000,5.059999451041222,5.059999451041222,5.059999451041222
6976000,5.252499088644981,5.252499088644981,5.252499088644981
7040000,5.982499599456787,5.982499599456787,5.982499599456787
7104000,6.934999346733093,6.934999346733093,6.934999346733093
7168000,6.889999568462372,6.889999568462372,6.889999568462372
7232000,7.152498781681061,7.152498781681061,7.152498781681061
7296000,6.714999943971634,6.714999943971634,6.714999943971634
7360000,6.317499041557312,6.317499041557312,6.317499041557312
7424000,5.154999196529388,5.154999196529388,5.154999196529388
7488000,5.24249941110611,5.24249941110611,5.24249941110611
7552000,6.317499399185181,6.317499399185181,6.317499399185181
7616000,5.22249960899353,5.22249960899353,5.22249960899353
7680000,4.529999494552612,4.529999494552612,4.529999494552612
7744000,4.627499431371689,4.627499431371689,4.627499431371689
7808000,5.417499363422394,5.417499363422394,5.417499363422394
7872000,5.524999380111694,5.524999380111694,5.524999380111694
7936000,5.962499618530273,5.962499618530273,5.962499618530273
8000000,5.044999659061432,5.044999659061432,5.044999659061432
8064000,4.374999463558197,4.374999463558197,4.374999463558197
8128000,4.61499959230423,4.61499959230423,4.61499959230423
8192000,4.87249943614006,4.87249943614006,4.87249943614006
8256000,4.909999340772629,4.909999340772629,4.909999340772629
8320000,5.832499694079161,5.832499694079161,5.832499694079161
8384000,6.53499960899353,6.53499960899353,6.53499960899353
8448000,5.8574996292591095,5.8574996292591095,5.8574996292591095
8512000,6.019999563694,6.019999563694,6.019999563694
8576000,5.86249977350235,5.86249977350235,5.86249977350235
8640000,5.322499662637711,5.322499662637711,5.322499662637711
8704000,5.502499580383301,5.502499580383301,5.502499580383301
8768000,5.609999477863312,5.609999477863312,5.609999477863312
8832000,4.899999290704727,4.899999290704727,4.899999290704727
8896000,5.127499282360077,5.127499282360077,5.127499282360077
8960000,4.377499550580978,4.377499550580978,4.377499550580978
9024000,3.549999453127384,3.549999453127384,3.549999453127384
9088000,4.417499363422394,4.417499363422394,4.417499363422394
9152000,3.859999716281891,3.859999716281891,3.859999716281891
9216000,4.637499809265137,4.637499809265137,4.637499809265137
9280000,4.674999266862869,4.674999266862869,4.674999266862869
9344000,4.634999573230743,4.634999573230743,4.634999573230743
9408000,4.829999536275864,4.829999536275864,4.829999536275864
9472000,4.0874998569488525,4.0874998569488525,4.0874998569488525
9536000,3.732499450445175,3.732499450445175,3.732499450445175
9600000,4.259999394416809,4.259999394416809,4.259999394416809
9664000,3.889999844133854,3.889999844133854,3.889999844133854
9728000,3.599999725818634,3.599999725818634,3.599999725818634
9792000,3.507499575614929,3.507499575614929,3.507499575614929
9856000,3.657499745488167,3.657499745488167,3.657499745488167
9920000,3.5824994295835495,3.5824994295835495,3.5824994295835495
9984000,3.6149996519088745,3.6149996519088745,3.6149996519088745
10048000,3.4949996173381805,3.4949996173381805,3.4949996173381805
10112000,4.204999715089798,4.204999715089798,4.204999715089798
10176000,4.40749978274107,4.40749978274107,4.40749978274107
10240000,4.747499525547028,4.747499525547028,4.747499525547028
10304000,3.922499805688858,3.922499805688858,3.922499805688858
10368000,3.25749933719635,3.25749933719635,3.25749933719635
10432000,3.8399996906518936,3.8399996906518936,3.8399996906518936
10496000,3.989999756217003,3.989999756217003,3.989999756217003
10560000,3.292499542236328,3.292499542236328,3.292499542236328
10624000,4.0649994015693665,4.0649994015693665,4.0649994015693665
10688000,4.2849995493888855,4.2849995493888855,4.2849995493888855
10752000,4.154999613761902,4.154999613761902,4.154999613761902
10816000,3.7224994599819183,3.7224994599819183,3.7224994599819183
10880000,3.127499744296074,3.127499744296074,3.127499744296074
10944000,4.349999442696571,4.349999442696571,4.349999442696571
11008000,4.424999564886093,4.424999564886093,4.424999564886093
11072000,3.7224996387958527,3.7224996387958527,3.7224996387958527
11136000,4.212499588727951,4.212499588727951,4.212499588727951
11200000,4.2699995040893555,4.2699995040893555,4.2699995040893555
11264000,4.009999573230743,4.009999573230743,4.009999573230743
11328000,3.649999901652336,3.649999901652336,3.649999901652336
11392000,3.5449998155236244,3.5449998155236244,3.5449998155236244
11456000,4.01999968290329,4.01999968290329,4.01999968290329
11520000,3.437499552965164,3.437499552965164,3.437499552965164
11584000,3.387499675154686,3.387499675154686,3.387499675154686
11648000,3.4699996262788773,3.4699996262788773,3.4699996262788773
11712000,3.407499521970749,3.407499521970749,3.407499521970749
11776000,3.727499820291996,3.727499820291996,3.727499820291996
11840000,3.5599996000528336,3.5599996000528336,3.5599996000528336
11904000,3.284999668598175,3.284999668598175,3.284999668598175
11968000,4.609999805688858,4.609999805688858,4.609999805688858
12032000,4.334999620914459,4.334999620914459,4.334999620914459
12096000,4.409999907016754,4.409999907016754,4.409999907016754
12160000,4.8874993324279785,4.8874993324279785,4.8874993324279785
12224000,5.094999551773071,5.094999551773071,5.094999551773071
12288000,4.707499533891678,4.707499533891678,4.707499533891678
12352000,4.392499715089798,4.392499715089798,4.392499715089798
12416000,3.9624995291233063,3.9624995291233063,3.9624995291233063
12480000,3.844999611377716,3.844999611377716,3.844999611377716
12544000,4.117500022053719,4.117500022053719,4.117500022053719
12608000,3.702499557286501,3.702499557286501,3.702499557286501
12672000,3.502499805763364,3.502499805763364,3.502499805763364
12736000,3.134999674744904,3.134999674744904,3.134999674744904
12800000,2.9224996380507946,2.9224996380507946,2.9224996380507946
12864000,2.887499824166298,2.887499824166298,2.887499824166298
12928000,2.797499869018793,2.797499869018793,2.797499869018793
12992000,2.899999648332596,2.899999648332596,2.899999648332596
13056000,2.8499995917081833,2.8499995917081833,2.8499995917081833
13120000,3.1374996714293957,3.1374996714293957,3.1374996714293957
13184000,3.1399997994303703,3.1399997994303703,3.1399997994303703
13248000,3.2949997261166573,3.2949997261166573,3.2949997261166573
13312000,3.3624995797872543,3.3624995797872543,3.3624995797872543
13376000,2.74249972961843,2.74249972961843,2.74249972961843
13440000,2.8599997274577618,2.8599997274577618,2.8599997274577618
13504000,2.7349997349083424,2.7349997349083424,2.7349997349083424
13568000,2.9199998676776886,2.9199998676776886,2.9199998676776886
13632000,3.197499841451645,3.197499841451645,3.197499841451645
13696000,3.0499997437000275,3.0499997437000275,3.0499997437000275
13760000,3.097499445080757,3.097499445080757,3.097499445080757
13824000,3.1449996307492256,3.1449996307492256,3.1449996307492256
13888000,3.3324995655566454,3.3324995655566454,3.3324995655566454
13952000,3.079999476671219,3.079999476671219,3.079999476671219
14016000,2.924999783746898,2.924999783746898,2.924999783746898
14080000,3.3224993646144867,3.3224993646144867,3.3224993646144867
14144000,3.237499425187707,3.237499425187707,3.237499425187707
14208000,3.02249975502491,3.02249975502491,3.02249975502491
14272000,3.0149998031556606,3.0149998031556606,3.0149998031556606
14336000,3.5199997425079346,3.5199997425079346,3.5199997425079346
14400000,3.199999839067459,3.199999839067459,3.199999839067459
14464000,2.7924996465444565,2.7924996465444565,2.7924996465444565
14528000,3.43499955534935,3.43499955534935,3.43499955534935
14592000,2.8074996918439865,2.8074996918439865,2.8074996918439865
14656000,3.104999717324972,3.104999717324972,3.104999717324972
14720000,3.277499731630087,3.277499731630087,3.277499731630087
14784000,3.17999979108572,3.17999979108572,3.17999979108572
14848000,3.0974995717406273,3.0974995717406273,3.0974995717406273
14912000,2.9099998362362385,2.9099998362362385,2.9099998362362385
14976000,2.869999874383211,2.869999874383211,2.869999874383211
15040000,2.90499971807003,2.90499971807003,2.90499971807003
15104000,2.8774995654821396,2.8774995654821396,2.8774995654821396
15168000,2.9124994575977325,2.9124994575977325,2.9124994575977325
15232000,2.9449997507035732,2.9449997507035732,2.9449997507035732
15296000,2.967499852180481,2.967499852180481,2.967499852180481
15360000,3.1999994963407516,3.1999994963407516,3.1999994963407516
15424000,3.0324995815753937,3.0324995815753937,3.0324995815753937
15488000,3.1099996864795685,3.1099996864795685,3.1099996864795685
15552000,2.882499746978283,2.882499746978283,2.882499746978283
15616000,2.719999834895134,2.719999834895134,2.719999834895134
15680000,2.7599997371435165,2.7599997371435165,2.7599997371435165
15744000,3.137499537318945,3.137499537318945,3.137499537318945
15808000,3.272499591112137,3.272499591112137,3.272499591112137
15872000,3.1649996787309647,3.1649996787309647,3.1649996787309647
15936000,3.209999516606331,3.209999516606331,3.209999516606331
16000000,2.887499764561653,2.887499764561653,2.887499764561653
16064000,2.969999674707651,2.969999674707651,2.969999674707651
16128000,2.814999580383301,2.814999580383301,2.814999580383301
16192000,3.1024998500943184,3.1024998500943184,3.1024998500943184
16256000,3.199999585747719,3.199999585747719,3.199999585747719
16320000,3.0074997693300247,3.0074997693300247,3.0074997693300247
16384000,2.659999631345272,2.659999631345272,2.659999631345272
16448000,1.872500091791153,1.872500091791153,1.872500091791153
16512000,2.1224995851516724,2.1224995851516724,2.1224995851516724
16576000,2.1724997870624065,2.1724997870624065,2.1724997870624065
16640000,2.73499958217144,2.73499958217144,2.73499958217144
16704000,2.737499834038317,2.737499834038317,2.737499834038317
16768000,2.7324997056275606,2.7324997056275606,2.7324997056275606
16832000,3.1974997594952583,3.1974997594952583,3.1974997594952583
16896000,3.2274997383356094,3.2274997383356094,3.2274997383356094
16960000,3.0624994561076164,3.0624994561076164,3.0624994561076164
17024000,3.3149998486042023,3.3149998486042023,3.3149998486042023
17088000,2.9074997417628765,2.9074997417628765,2.9074997417628765
17152000,3.0800001472234726,3.0800001472234726,3.0800001472234726
17216000,2.9249995946884155,2.9249995946884155,2.9249995946884155
17280000,2.7074998021125793,2.7074998021125793,2.7074998021125793
17344000,2.9124996662139893,2.9124996662139893,2.9124996662139893
17408000,2.8599996380507946,2.8599996380507946,2.8599996380507946
17472000,2.6349998116493225,2.6349998116493225,2.6349998116493225
17536000,2.8249997794628143,2.8249997794628143,2.8249997794628143
17600000,3.197499666363001,3.197499666363001,3.197499666363001
17664000,3.022499680519104,3.022499680519104,3.022499680519104
17728000,2.9049999061971903,2.9049999061971903,2.9049999061971903
17792000,2.9124998077750206,2.9124998077750206,2.9124998077750206
17856000,3.042499798350036,3.042499798350036,3.042499798350036
17920000,3.4524999279528856,3.4524999279528856,3.4524999279528856
17984000,2.65749978274107,2.65749978274107,2.65749978274107
18048000,2.1424995847046375,2.1424995847046375,2.1424995847046375
18112000,3.337499648332596,3.337499648332596,3.337499648332596
18176000,3.087499637156725,3.087499637156725,3.087499637156725
18240000,2.757499821484089,2.757499821484089,2.757499821484089
18304000,2.917499914765358,2.917499914765358,2.917499914765358
18368000,3.1724995374679565,3.1724995374679565,3.1724995374679565
18432000,3.209999740123749,3.209999740123749,3.209999740123749
18496000,2.7624997198581696,2.7624997198581696,2.7624997198581696
18560000,2.942499468103051,2.942499468103051,2.942499468103051
18624000,2.7974996231496334,2.7974996231496334,2.7974996231496334
18688000,2.669999837875366,2.669999837875366,2.669999837875366
18752000,2.7924997210502625,2.7924997210502625,2.7924997210502625
18816000,2.6099997609853745,2.6099997609853745,2.6099997609853745
18880000,3.0599996149539948,3.0599996149539948,3.0599996149539948
18944000,3.019999846816063,3.019999846816063,3.019999846816063
19008000,3.0774997398257256,3.0774997398257256,3.0774997398257256
19072000,2.3399997539818287,2.3399997539818287,2.3399997539818287
19136000,2.7349996492266655,2.7349996492266655,2.7349996492266655
19200000,2.619999699294567,2.619999699294567,2.619999699294567
19264000,3.5624998062849045,3.5624998062849045,3.5624998062849045
19328000,3.4124999679625034,3.4124999679625034,3.4124999679625034
19392000,2.7849999219179153,2.7849999219179153,2.7849999219179153
19456000,3.0299996715039015,3.0299996715039015,3.0299996715039015
19520000,3.1324996650218964,3.1324996650218964,3.1324996650218964
19584000,3.014999695122242,3.014999695122242,3.014999695122242
19648000,3.104999765753746,3.104999765753746,3.104999765753746
19712000,2.8949995767325163,2.8949995767325163,2.8949995767325163
19776000,3.067499779164791,3.067499779164791,3.067499779164791
19840000,2.7999995946884155,2.7999995946884155,2.7999995946884155
19904000,2.564999833703041,2.564999833703041,2.564999833703041
19968000,2.7674996703863144,2.7674996703863144,2.7674996703863144
